t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,11.3,4013,-3.3,6653,36.3,14
12,10.7,4022,-3.7,6663,35.9,80
12,11.1,0,-3.7,6573,36.6,15
12,10.9,0,-3.7,5957,36.7,203
12,10.4,0,-3.7,5853,38.5,6
12,7.4,0,-3.7,5639,40.3,1
12,6.2,0,-3.7,5466,42.6,60
12,1.3,0,-3.7,5254,46.7,13
12,1.5,0,-3.7,5040,45.6,61
12,0.9,0,-3.7,4893,46.4,15
12,0.9,0,-3.7,4736,46.9,62
12,0.2,0,-3.7,4606,47.2,16
12,0.3,0,-3.7,4413,47.1,63
12,0.1,0,-3.7,4282,46.3,17
12,0.4,0,-3.7,4108,46.9,64
12,0.3,0,-3.7,3948,46.9,0
12,0.4,0,-3.7,3794,46.7,58
12,0.4,0,-3.7,3683,46.9,11
12,0.4,0,-3.7,3503,46.8,67
12,0.3,3900,-3.7,3436,47,2
12,0.2,3900,-3.7,4613,47.2,204
12,0.2,3900,-3.7,4820,47.3,8
13,0.1,3900,-3.7,5061,47.1,2
13,0.1,3900,-3.7,5231,46.7,77
13,0.1,3900,-3.7,5359,47.1,12
13,0.5,3900,-3.7,5524,47.2,60
13,0.1,3900,-3.7,5672,47.2,13
13,0.2,3900,-3.7,5738,46.7,61
13,0.1,3900,-3.7,5859,47.4,14
13,0.2,3900,-3.7,5890,47.3,54
13,0.4,3900,-3.7,5996,46.7,7
13,0.5,3900,-3.7,6071,47,63
13,0.5,3900,-3.7,6108,47.1,17
13,0.3,3900,-3.7,6161,47,64
13,0,3900,-3.7,6131,47.1,0
13,0.2,3900,-3.7,6227,47.3,58
13,0.2,3900,-3.7,6191,47.3,12
13,0.3,3900,-3.7,6285,46.6,59
13,0.4,3900,-3.7,6303,46.7,13
13,0.3,3900,-3.7,6269,47,67
13,0.3,3900,-3.7,6345,47,3
13,0.2,3900,-3.7,6302,47.1,69
13,0.6,3900,-3.7,6374,46.9,4
13,0.3,3900,-3.7,6330,47.3,70
44,0.4,3820,0.1,6400,46.9,5
291,0.5,3850,0.6,6331,47.3,207
369,0.5,3870,0.5,6393,46.8,1
463,0.3,3920,-0.2,6334,46.8,5
573,0.1,3950,-1,6354,46.5,75
666,0.1,4000,-0.9,6435,46.9,10
774,0.3,4030,-0.6,6472,47.2,76
853,0.3,4080,-0.2,6437,47.1,11
980,0.3,4100,0.3,6551,47.1,70
1057,0.3,4100,0.5,6521,46.6,5
1167,0.4,4100,0.9,6625,47.2,65
1245,0.3,4100,-0.1,6650,47,0
1369,0.3,4100,-0.3,6681,46.8,66
1447,0.3,4100,0.1,6700,46.5,1
1570,0.6,4100,0.7,6663,46.8,67
1648,0.7,4100,1.2,6743,46.6,3
1758,0.5,4100,0.9,6761,46.2,60
1835,0.7,4100,1,6705,47.1,14
1960,0.4,4100,-0.9,6784,46.6,69
2054,0.8,4100,0.4,6788,46.3,5
2164,1.2,4100,1.9,6732,45.5,71
2242,2.2,4069,5.3,6735,44.7,6
2382,2.7,4039,7.2,6726,44.3,85
2460,4,4014,8,6715,42.5,2
2584,4.5,3994,9.2,6758,42,86
2663,6.8,3957,11.8,6741,40.2,3
2787,7.2,3937,13.3,6641,39.5,87
2865,10,3887,15.7,6619,36.5,4
2973,10.6,3867,17,6576,35.8,88
3066,13.3,3817,16.8,6548,33.3,5
3176,13.8,3807,17,6501,32.5,88
3254,15.4,3837,13,6537,31.2,6
3380,15.9,3853,11.4,6506,31.1,89
3458,16.5,3896,5.3,6492,30.4,7
3583,16.9,3926,3.4,6487,30.2,74
3661,16.8,3968,1.1,6430,30.6,9
3785,16.6,3994,-0.9,6450,30.4,74
3863,17,3982,-0.2,6528,30.2,9
3987,17.1,3976,0.2,6548,29.9,75
4066,16.3,4003,-1.7,6493,31.4,10
4189,15.9,4033,-4.2,6583,31.7,76
4268,15.3,4057,-5.1,6537,32,11
4376,14.8,4072,-5.8,6567,32.5,77
4454,13.9,4082,-5.9,6587,33.5,12
4594,13.8,4079,-5.7,6681,33,78
4656,13.5,4051,-3,6631,33.9,13
4779,13.6,4032,-1.6,6705,33.4,79
4857,13.3,4023,-0.6,6708,34,15
