t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,0.1,0,1.1,0,47.3,74
13,0.1,0,1.1,0,47,9
13,0.3,0,1.1,0,47.1,75
13,0,0,1.1,0,46.7,10
13,0.1,0,1.1,0,47.1,198
13,0,0,1.1,0,47.1,4
13,0.1,0,1.1,0,47.1,15
13,0.1,0,1.1,0,46.9,69
13,0.1,0,1.1,0,46.7,5
13,0.1,0,0,0,47,57
13,0.3,0,0,0,46.9,10
13,0,0,0,0,47.1,57
13,0,0,0,0,46.6,10
13,0.1,0,0,0,46.5,66
13,0,0,0,0,46.9,1
13,0.2,0,0,0,46.6,60
13,0.2,0,0,0,46.6,13
13,0.2,0,0,0,47.4,61
13,0.2,0,0,0,47.1,14
13,0,0,0,0,47.3,69
13,0.2,4000,0,0,47.3,4
13,0.1,4000,0,0,47.3,198
13,0,4000,0,0,47.4,7
13,0,4000,0,0,46.8,14
13,0,4000,0,0,46.5,63
13,0.2,4000,0,0,47.1,16
13,0,4000,0,0,47,64
14,0,4000,0,0,46.9,17
14,0,4000,0,0,46.9,65
14,0.1,4000,0,0,46.8,0
14,0,4000,0,0,46.8,66
14,0.2,4000,0,0,46.6,1
14,0.3,4000,0,0,46.8,74
14,0.2,4000,0,0,46.7,10
14,0.3,4000,0,0,46.8,75
14,0.2,4000,0,0,47.2,10
14,0.1,4000,0,0,46.3,76
14,0.1,4000,0,0,46.8,11
14,0.1,4000,0,0,47.1,69
14,0.1,4000,0,0,46.8,4
14,0.2,4000,0,0,46.8,60
14,0,4000,0,0,46.9,13
14,0.1,4000,0,0,46.6,61
14,0.2,4000,0,0,46.5,14
14,0.4,4000,0,0,47,61
14,0.1,4000,0,0,46.7,15
14,0.2,4000,0,0,47.1,62
14,0.4,4000,0,1950,47,16
14,0.2,4000,0,3620,47.4,63
29,0.1,3980,0,4258,46.5,17
277,0.1,4272,0.1,5346,47.3,193
356,0.1,4280,0.1,5614,47.4,73
434,0,4295,-0.4,5727,46.9,14
557,0.1,4305,0,5992,47.1,73
634,0,4305,-0.2,6113,46.6,8
742,0,4310,0,6264,46.9,74
835,0.1,4316,0.2,6294,47.1,9
943,0,4311,0,6414,46.8,74
1036,0.1,4309,0.2,6544,46.7,10
1160,0.2,4303,0.7,6640,47.1,82
1235,0.4,4304,1,6623,47,17
1364,0,4295,-0.4,6753,47.1,83
1440,0.1,4290,-0.3,6790,46.9,0
1563,0.2,4285,0,6770,46.6,84
1641,0.5,4275,1.7,6861,46.3,1
1749,0.8,4262,2.5,6821,45.9,85
1841,1.5,4251,4.4,6833,45.4,2
1950,1.6,4240,4.2,6847,45.3,86
2028,3.7,4218,9.7,6852,42.7,3
2152,4.3,4200,12.2,6849,42.2,87
2245,6.7,4183,14.9,6846,39.8,4
2351,7.3,4162,16.2,6835,39,88
2428,10.6,4143,19.1,6825,35.1,5
2549,11.6,4124,21.9,6874,35.1,89
2642,14.2,4119,18.5,6861,33,6
2749,14.5,4112,17.3,6838,32,90
2842,19,4088,23.9,6824,26.8,7
2949,21.3,4061,30.2,6727,24.2,74
3042,27,4029,37,6705,18.9,9
