t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,0,0,0,0,-1,38717
12,0,0,0,0,-1,38797
12,0,0,0,0,-1,38917
12,0,0,0,0,-1,38997
12,0,0,0,0,-1,39240
12,0,0,0,0,-1,39320
12,0,0,0,0,-1,39400
12,0,0,0,0,-1,39517
12,0,0,0,0,-1,39597
13,0,0,0,0,-1,39717
13,0,0,0,0,-1,39797
13,0,0,0,0,-1,39917
13,0,0,0,0,-1,39997
13,0,0,0,0,-1,40117
13,0,0,0,0,-1,40197
13,0,0,0,0,-1,40317
13,0,0,0,0,-1,40397
13,0,0,0,0,-1,40517
13,0,0,0,0,-1,40597
13,0,0,0,0,-1,40717
13,0,0,0,0,-1,40797
13,0,0,0,0,-1,40918
13,0,3900,0,0,-1,40998
13,0,3900,0,0,-1,41254
13,0,3900,0,0,-1,41334
13,0,3900,0,0,-1,41414
13,0,3900,0,0,-1,41517
13,0,3900,0,0,-1,41597
13,0,3900,0,0,-1,41717
13,0,3900,0,0,-1,41797
13,0,3900,0,0,-1,41917
13,0,3900,0,0,-1,41997
13,0,3900,0,0,-1,42117
13,0,3900,0,0,-1,42197
13,0,3900,0,0,-1,42318
13,0,3900,0,0,-1,42398
13,0,3900,0,0,-1,42517
13,0,3900,0,0,-1,42597
13,0,3900,0,0,-1,42718
13,0,3900,0,0,-1,42798
13,0,3900,0,0,-1,42917
13,0,3900,0,0,-1,42997
13,0,3900,0,0,-1,43117
13,0,3900,0,0,-1,43197
13,0,3900,0,0,-1,43317
13,0,3900,0,0,-1,43397
13,0,3900,0,0,-1,43517
13,0,3900,0,0,-1,43597
249,0,4100,0,0,-1,43854
327,0,4100,0,0,-1,43934
406,0,4100,0,0,-1,44014
516,0,4100,0,0,-1,44117
593,0,4100,0,0,-1,44197
718,0,4100,0,0,-1,44317
795,0,4100,0,0,-1,44397
918,0,4100,0,0,-1,44517
998,0,4100,0,0,-1,44597
1107,0,4100,0,0,-1,44717
1184,0,4100,0,0,-1,44797
1309,0,4100,0,0,-1,44917
1388,0,4100,0,0,-1,44997
1512,0,4100,0,0,-1,45118
1589,0,4100,0,0,-1,45198
1714,0,4100,0,0,-1,45317
1790,0,4100,0,0,-1,45397
1915,0,4100,0,0,-1,45517
1993,0,4100,0,0,-1,45597
2117,0,4100,0,0,-1,45717
2193,0,4100,0,0,-1,45797
2318,0,4100,0,0,-1,45917
2394,0,4100,0,0,-1,45997
2518,0,4100,0,0,-1,46117
2597,0,4100,0,0,-1,46197
2705,0,4100,0,1385,-1,46317
2783,0,4100,0,2939,-1,46397
2906,0,4100,0,4171,-1,46518
3000,0,4100,0,4723,-1,46598
3107,0,4100,0,5100,-1,46718
3185,0,4100,0,5310,-1,46798
3310,0,4100,0,5562,-1,46917
3388,0,4100,0,5753,-1,46997
3511,0,4100,0,5930,-1,47117
3589,0,4100,0,5961,-1,47197
3712,0,4100,0,6150,-1,47317
3790,0,4100,0,6217,-1,47397
3913,0,4100,0,6247,-1,47517
3991,0,4100,0,6361,-1,47597
4114,0,4100,0,6366,-1,47718
4189,0,4100,0,6408,-1,47798
4315,0,4100,0,6523,-1,47917
4392,0,4100,0,6557,-1,47997
4516,0,4100,0,6597,-1,48117
4591,0,4100,0,6555,-1,48197
4716,0,4100,0,6654,-1,48317
4793,0,4100,0,6607,-1,48397
4918,0,4100,0,6699,-1,48517
4995,0,4100,0,6714,-1,48597
5106,0,4100,0,6668,-1,48717
5198,0,4100,0,6677,-1,48797
5306,0,4100,0,6755,-1,48917
5384,0,4100,0,6696,-1,48997
5510,0,4100,0,6770,-1,49117
5588,0,4100,0,6778,-1,49197
5711,0,4100,0,6720,-1,49317
5790,0,4100,0,6726,-1,49397
5915,0,4100,0,6734,-1,49517
5993,0,4100,0,6801,-1,49597
6117,0,4100,0,6805,-1,49717
6197,0,4100,0,6743,-1,49797
6307,0,4100,0,6746,-1,49917
6384,0,4100,0,6743,-1,49997
6508,0,4100,0,6807,-1,50117
6586,0,4100,0,6805,-1,50197
6710,0,4100,0,6735,-1,50318
6788,0,4100,0,6734,-1,50398
6912,0,4100,0,6795,-1,50517
6991,0,4100,0,6790,-1,50597
7117,0,4100,0,6723,-1,50717
7194,0,4100,0,6721,-1,50797
7304,0,4100,0,6787,-1,50917
7384,0,4100,0,6784,-1,50997
7507,0,4100,0,6720,-1,51117
7586,0,4100,0,6718,-1,51197
7710,0,4100,0,6784,-1,51318
7787,0,4100,0,6782,-1,51398
7912,0,4100,0,6715,-1,51517
7989,0,4100,0,6715,-1,51597
8115,0,4100,0,6782,-1,51717
8193,0,4100,0,6782,-1,51797
