t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,0.1,0,2.6,0,46.3,2
13,0.1,0,2.6,0,47,75
13,0.2,0,2.6,0,46.9,11
13,0.3,0,2.6,0,47,199
13,0.1,0,2.6,0,47.1,2
13,0.1,0,2.6,0,46.5,15
13,0.4,0,2.6,0,47.3,60
13,0,0,2.6,0,46.8,13
13,0.1,0,2.6,0,47.2,61
13,0.4,0,0,0,46.9,14
13,0.3,0,0,0,46.6,61
13,0.1,0,0,0,47.1,15
13,0.1,0,0,0,47.1,62
13,0,0,0,0,46.6,15
13,0.1,0,0,0,47.5,55
13,0.1,0,0,0,47,8
13,0.3,0,0,0,46.5,64
13,0,0,0,0,46.8,17
13,0.1,0,0,0,47,65
13,0,4000,0,0,47.1,0
13,0,4000,0,0,46.9,194
13,0.2,4000,0,0,46.6,3
13,0.2,4000,0,0,46.5,10
13,0.2,4000,0,0,47.4,67
13,0,4000,0,0,47,2
13,0,4000,0,0,46.9,68
13,0,4000,0,0,47.1,3
13,0,4000,0,0,46.7,61
13,0.2,4000,0,0,46.7,14
13,0.2,4000,0,0,46.9,69
13,0.3,4000,0,0,47.2,4
13,0.1,4000,0,0,46.4,70
13,0,4000,0,0,47.3,5
13,0,4000,0,0,46.6,63
13,0.3,4000,0,0,46.9,16
14,0.1,4000,0,0,46.8,65
14,0.4,4000,0,0,47,0
14,0.2,4000,0,0,46.6,73
14,0,4000,0,0,47.4,8
14,0,4000,0,0,47.1,73
14,0,4000,0,0,46.9,9
14,0,4000,0,0,47.1,66
14,0.1,4000,0,0,47.1,1
14,0,4000,0,0,46.9,67
14,0,4000,0,0,47.1,2
14,0.1,4000,0,0,46.6,68
14,0.1,4000,0,0,46.6,3
14,0.2,4000,0,0,47,77
14,0.1,4000,0,0,46.8,12
215,0,4350,0,0,46.5,213
293,0.1,4350,0.3,0,46.8,4
371,0,4350,0.2,0,47.4,11
478,0,4350,-0.2,0,46.7,60
556,0,4350,-0.2,0,47.2,13
682,0,4350,-0.1,0,47.1,61
760,0.2,4350,0.6,0,46.9,14
883,0,4350,0,0,47.1,61
961,0,4350,-0.2,0,46.9,15
1084,0,4350,0,0,46.9,62
1163,0.2,4350,0.7,0,47.1,16
1287,0.1,4350,0.3,0,47.2,63
1365,0.2,4350,0.2,0,46.8,16
1473,0,4350,-0.2,0,47.2,65
1566,0.2,4350,0.4,0,46.9,0
1673,0,4350,-0.4,0,47.1,65
1767,0.3,4350,0.6,0,47.6,0
1874,0.1,4350,0.4,0,46.8,66
1952,0.1,4350,0,5018,46.5,1
2090,0.2,4350,0.1,3630,47,74
2167,0.1,4350,-0.5,4464,46.7,9
2275,0.1,4350,0,5148,47.5,67
2353,0.1,4340,-0.3,5455,46.5,2
2508,0.4,4340,1,5780,46.9,89
2586,0.1,4339,-0.4,5992,46.4,6
2707,0.1,4348,-0.7,6139,47.1,90
2785,0.1,4345,-0.3,6246,47,7
2892,0,4342,-0.4,6378,47,84
2970,0,4324,-0.2,6518,47.1,1
3108,0.2,4309,0.6,6625,47.3,73
3185,0,4322,-0.3,6683,46.5,8
3291,0.2,4307,0.3,6683,47,67
3369,0.2,4301,0.1,6723,46.6,2
3494,0.3,4267,1.2,6835,46.8,75
3585,0.6,4268,1.7,6857,46.4,10
3708,1,4245,3,6811,45.8,76
3786,1.9,4218,5.1,6888,44.6,11
3895,2.5,4189,7,6821,44.4,76
3986,3.9,4159,9,6816,42.4,12
4107,4.8,4130,10.8,6802,42,78
4184,7.2,4072,14.2,6787,39.2,13
4307,8.1,4045,15.8,6822,38.3,79
4384,11,4001,18.6,6802,35.2,14
4508,12.2,3981,20.9,6693,34.6,80
4587,13.7,4001,15.2,6666,32.9,15
4695,14.2,3992,13.1,6697,32.8,81
4774,17,3971,15.1,6616,29,16
4898,18.2,3921,18.4,6645,28.3,82
4975,21,3903,19.9,6622,25,17
5099,22.3,3900,21.3,6584,24.1,83
5176,25,3902,18.4,6497,21.4,0
5284,25.5,3900,18.1,6473,20.8,71
5361,26.7,3920,11.3,6524,20,7
5501,27.1,3937,9.5,6446,19.8,85
5578,27.1,3979,2.6,6506,19.7,3
5687,27,3976,0.8,6509,20.1,80
5781,26.6,4009,-2.1,6517,20.7,15
5904,26.2,4020,-3.9,6471,21,88
5981,24.6,4045,-8.4,6547,22.9,5
6108,24.1,4072,-10.3,6510,23.1,89
6185,22.1,4085,-12.5,6591,25.5,6
6308,21.4,4098,-14,6622,25.8,90
6386,19.8,4107,-12,6643,27.9,7
6508,19.2,4091,-11.4,6600,27.7,73
6585,18.1,4080,-8.8,6677,28.6,8
6708,18.2,4072,-6.2,6623,28.5,74
6787,18,4029,-1.8,6691,29.2,9
6909,17.8,4044,-2.4,6623,29.1,75
6986,18,4011,0.1,6621,29.1,10
7123,18.1,4014,1,6674,29,76
7200,18.6,3995,3.1,6599,27.9,11
7308,18.9,3974,3.6,6648,27.7,77
7385,20.1,3958,6.5,6573,26.9,12
7508,20.4,3938,6.8,6616,26.2,78
7586,22,3922,9.3,6538,25,13
7695,22.1,3919,9.3,6514,24.8,79
7788,22.9,3918,6.4,6501,24,14
7896,23,3936,5.3,6485,23.7,80
7974,23.3,3935,3.1,6540,23.7,16
8096,23.3,3945,1.7,6531,23.9,81
8173,23.5,3959,1.2,6530,23.7,17
8299,23.2,3956,0,6533,24,75
8378,22.4,3998,-3.7,6471,25,11
8504,22,4017,-6,6485,24.7,84
8581,20.4,4024,-9,6560,27.3,1
8706,19.8,4064,-11,6521,27.4,85
8784,17.9,4063,-12.1,6602,29.2,2
8907,17.8,4073,-12.2,6626,29.2,86
8983,17.1,4037,-6,6643,30,3
9107,17,4032,-5.4,6590,30,87
9184,16.3,4026,-4,6659,30.7,4
9308,16.2,4037,-3.9,6600,30.8,88
9383,16.2,4006,-1.3,6665,30.9,6
9506,16.1,4014,-0.9,6600,30.9,90
9584,16.1,3998,-0.5,6599,31.1,7
9692,16.1,4005,0.1,6659,30.3,66
9771,16.3,3997,1,6589,30.4,1
9894,16.7,3986,2,6580,30.5,74
9988,17.2,3961,3.3,6571,29.9,10
10096,17,3982,2,6563,30.1,76
10189,17.6,3962,2.4,6557,29.4,11
10298,17.7,3971,2.9,6548,29.2,77
10376,17.7,3969,0.9,6544,29.1,12
10500,17.8,3981,0.9,6541,29.2,78
10578,17.5,3982,-1,6541,30.2,13
10701,17,4012,-3,6543,29.8,79
10779,16.7,4001,-3,6610,30.4,14
10904,16.5,4017,-3.3,6553,30.7,80
10982,16,4008,-3.4,6621,31,16
11090,16,4004,-2.8,6628,31.3,69
11168,15.7,4014,-2.1,6565,31.8,4
11307,15.2,4025,-3.4,6570,32.1,83
11386,14.8,4014,-3.4,6638,32.6,0
11494,14.5,4033,-4,6581,32.1,84
11585,14.2,4019,-3,6650,33.2,2
11708,14.2,4024,-2.3,6590,32.8,85
11785,13.8,4011,-2.1,6656,33.1,3
11894,14.2,4013,-0.7,6590,32.6,80
11971,14.2,4003,0.7,6589,33.1,15
12095,14,4011,-0.3,6581,33.2,88
12189,14.6,3983,1.5,6578,32.2,6
12297,14.8,3982,3.3,6574,32.3,90
12374,14.8,3976,2,6568,32.3,7
12497,15,3989,1.7,6564,31.9,74
12574,15.4,3984,2,6561,31,9
12700,15.7,3970,3.9,6553,31.6,74
12778,15.5,3980,0.5,6551,31.3,10
12901,15.4,3999,-0.4,6550,31.8,75
12979,15,3999,-1.9,6551,32.2,11
13104,14.9,4016,-2.5,6558,32.3,77
13183,14.7,3998,-1.5,6626,32.5,12
13306,14.7,4011,-1.5,6567,32,78
13383,14.3,3999,-1.3,6634,33,14
13506,14.2,4020,-2.5,6574,32.9,79
13584,13.8,4012,-2.8,6641,33.2,15
13707,13.8,4021,-2.2,6581,33,81
13783,13.8,3999,-0.8,6583,33.8,16
13905,13.8,4008,-0.3,6583,32.7,82
13981,14.2,3981,1.5,6581,32.6,17
14105,13.9,3997,1.2,6576,33.5,83
14182,14,3999,-0.3,6573,32.8,0
14292,14,4002,0.4,6638,33.3,77
14369,14.2,3991,1.8,6573,33.1,13
14509,13.9,4004,0,6571,32.8,86
14587,14.2,3984,0.8,6571,32.7,3
14694,14.2,3996,0.9,6568,32.7,87
14787,13.8,4005,-2.1,6568,32.8,4
14909,14,4012,-1.3,6570,33.2,88
14985,14.1,3989,0.2,6570,33.4,5
15093,14,4001,0.5,6634,33,82
15170,14.4,3987,2.3,6568,32.9,0
15308,14.2,3994,1.2,6628,32.8,74
15385,14.5,3992,1.2,6563,32.3,9
15509,14.4,3993,1.2,6560,32.8,74
15586,14.4,3987,0.1,6558,32.7,9
15710,14.4,4004,-0.4,6558,32.4,75
15788,14.5,3987,0.2,6560,32.2,11
15897,14.7,3993,1,6558,32.3,76
15975,14.5,3987,0.1,6557,32.3,12
16099,14.8,3997,0.4,6555,32.5,78
16178,14.5,3993,-0.8,6557,32.1,13
16303,14.9,3996,0.5,6558,32.1,79
16380,14.2,4001,-1.7,6622,32.5,15
16503,14.5,4010,-1.4,6564,32.4,80
16581,14.4,3993,-0.6,6631,32.6,16
16704,14.3,4008,-0.8,6567,32.9,82
16783,14,4000,-1.4,6634,33,17
16892,14.2,4007,-0.7,6571,32.8,76
16969,13.9,4010,-1,6574,33.4,11
17108,13.9,4013,-1.3,6576,32.7,84
17187,14.1,3985,0.7,6576,33,2
17312,13.9,4003,0.1,6640,33.4,79
17373,14.2,3996,0.8,6574,33.2,14
17498,13.9,4005,-0.2,6571,33.2,87
17575,14,3992,-0.2,6571,32.7,4
17697,14.1,3998,0.6,6570,32.8,88
17776,13.8,3995,-0.5,6567,32.9,6
17899,13.8,4011,-1,6568,33.4,89
17976,14.1,3986,0.7,6570,33.1,7
18101,14.1,3997,0.9,6567,32.9,74
18179,14.2,3995,1.1,6567,33.2,9
18303,14.3,3994,1,6565,32.6,74
18380,14,3994,-0.7,6564,33.2,9
18505,13.9,4016,-1.9,6567,32.9,75
18582,13.8,3999,-1.2,6570,32.7,11
18707,14,4004,-0.2,6571,32.7,76
18784,14,3987,0.5,6571,33.6,12
18893,14,4002,0.1,6631,33,71
18969,13.8,4011,-0.9,6565,32.9,6
19109,13.8,4013,-1,6567,33,79
19201,13.8,3995,-0.3,6568,32.8,15
19308,14,4002,0.4,6567,32.6,80
19386,14,3987,0.8,6567,32.8,16
19495,14.1,3998,0.9,6564,33,82
19587,14.3,3983,1.1,6561,33.3,17
19695,14.2,4001,0.5,6623,32.9,76
19772,14.6,3988,2,6560,31.8,11
19895,14.9,3979,3,6558,31.5,84
19987,15.3,3962,3,6554,31.7,2
20110,15.3,3978,2.6,6548,31.4,85
20185,15.6,3967,2.1,6610,31.7,3
20293,15.3,3990,0.6,6544,31.9,80
20371,15.3,3998,-0.5,6545,31.9,15
20495,15.2,4002,-1,6548,31.7,88
20588,15.3,3983,-0.1,6615,31.8,5
20696,14.7,3997,-1.7,6554,33,89
20774,14.4,4007,-2.8,6622,33.4,7
20897,14.2,4009,-2.9,6567,32.7,90
20975,14.3,3993,-0.6,6637,33.3,8
21101,14,3997,-1,6576,33.1,74
21179,14.4,3982,0.9,6641,33.2,9
21305,13.8,4006,-0.4,6578,33.5,75
21384,14,3985,0.5,6643,33.3,10
21507,13.7,4009,-1,6580,33.2,76
21584,13.9,3988,0.2,6644,33.2,12
21694,13.7,4004,-0.2,6580,33.4,70
21770,13.9,3995,0.8,6580,33.9,6
21897,13.6,4005,-0.4,6578,33.5,79
21975,13.9,3986,0.3,6643,33.3,14
22099,13.7,3999,0.3,6576,33.2,80
22176,13.7,3990,-0.2,6640,33,15
22301,13.9,3996,0.6,6576,33.5,81
22378,13.8,3988,-0.1,6638,33.2,17
22504,13.8,3999,0.3,6571,33.3,82
22580,14,3990,1.2,6570,33.3,0
22703,13.7,4002,-0.1,6567,33.6,83
22781,14,3981,0.8,6567,33.2,1
22906,13.8,4001,0,6565,33.2,85
22984,13.9,3987,0,6631,33.4,2
23109,14.2,3992,0.9,6567,32.7,86
23185,14,3991,-0.7,6565,32.7,4
23310,14,4003,-0.4,6564,33.2,87
23387,13.9,3993,-0.8,6631,32.7,5
23510,14.2,3994,0.8,6564,32.9,89
23587,14.1,3983,0.7,6626,32.7,6
23695,14,4000,0.2,6561,33.3,90
23786,14.4,3980,1,6625,32.2,7
23909,14.6,3977,3.2,6555,33.2,73
23986,14.9,3966,2.6,6616,32,9
24096,15,3978,2.7,6548,32,74
24175,15.1,3970,1.6,6612,31.7,10
24305,15.3,3983,1.5,6545,32.3,75
24375,14.7,3997,-2.1,6610,32.5,11
24499,14.6,4002,-2.5,6553,31.8,77
24576,14.1,4012,-3.6,6621,32.7,12
24684,14.3,4014,-2,6628,32.9,65
24763,13.9,4014,-1.8,6567,33,0
24902,14,3998,-1.3,6635,33,79
24980,13.9,3995,-0.7,6638,33.2,15
25105,13.8,3995,-0.7,6574,33.1,80
25183,13.9,3990,0.1,6641,32.9,16
25290,13.8,4004,0,6574,33.2,75
25382,13.6,3997,-0.8,6573,33.5,10
25506,13.6,3999,-1.1,6573,33.4,83
25584,14,3985,1.4,6638,33.3,0
25708,13.7,3999,0.9,6570,32.7,84
25785,14.2,3978,1.9,6632,33.3,2
25910,13.8,4000,0.8,6564,33.2,85
25988,13.7,3998,-0.7,6626,33.3,3
26098,13.9,4008,-0.3,6561,33.1,80
26174,14,3990,0.4,6561,32.8,15
26300,14.2,3983,1.3,6557,32.8,88
26377,14.9,3964,3.6,6621,31.8,5
26500,15.2,3951,5,6616,31.8,89
26579,15.2,3983,1.9,6612,31.9,6
26702,15.1,3979,0.8,6610,32,90
26796,15.5,3984,1.5,6610,31.8,8
26904,15.1,3986,-0.4,6613,32.5,74
26981,14.5,4021,-3.3,6616,32.4,9
27106,14.2,4019,-4.4,6625,32.3,75
27184,14.5,4005,-0.5,6631,32.5,10
27309,14.4,3988,0.2,6631,32.8,76
27386,14.3,4006,-0.5,6632,32.7,11
27510,14.3,3993,-0.4,6631,32.7,77
27588,14.5,3996,0.9,6631,32.6,13
27696,14.7,3979,1.2,6628,31.7,78
27790,15.3,3975,3.3,6623,31.8,14
27900,15.6,3956,3.8,6615,31.4,80
27977,16,3968,3.5,6544,30.9,15
28102,16.2,3954,3.4,6602,30.5,81
28179,16.7,3963,3.4,6534,30.3,16
28303,16.7,3956,2.6,6593,30.4,82
28380,17.1,3970,2.1,6527,29.4,17
28503,16.9,3973,1.7,6525,30,83
28579,17.3,3971,1.9,6524,30,0
28702,17.2,3960,1.4,6587,29.9,71
28763,17.2,3981,0.2,6587,29.8,7
