t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
14,0.3,0,-5.3,0,46.2,72
14,0.4,0,-5.3,0,47,7
14,0,0,-5.3,0,47.1,196
14,0.4,0,-5.3,0,46.7,4
14,0.3,0,-5.3,0,46.4,12
14,0.5,0,-5.3,0,46.9,74
14,0.3,0,-5.3,0,46.6,10
14,0.2,0,-5.3,0,46.6,74
14,0.4,0,-5.3,0,46.6,10
14,0.4,0,-5.3,0,47,76
14,0.1,0,-5.3,0,47.1,11
14,0.1,0,-5.3,0,46.6,77
14,0.2,0,-5.3,0,46.9,12
14,0,0,-5.3,0,46.8,70
14,0.3,0,-5.3,0,46.7,5
14,0.1,1800,-5.3,0,47,197
14,0.2,1800,-5.3,0,46.6,5
14,0,1800,-5.3,0,47.1,13
14,0.1,1800,-5.3,0,46.5,59
14,0.2,1800,-5.3,0,47,13
14,0.2,1800,-5.3,0,47.1,68
14,0.3,1800,-5.3,0,47.1,3
14,0.5,1800,-5.3,758,46.5,69
14,0.2,1800,-5.3,1350,46.9,4
14,0,1800,-5.3,1642,46.8,70
14,0.3,1800,-5.3,1739,47.1,5
14,0.3,1800,-5.3,1787,46.8,71
14,0.4,1800,-5.3,1837,46.9,6
14,0.2,1800,-5.3,1853,47,63
14,0.1,1800,-5.3,1890,47.2,16
14,0.1,1800,-5.3,1914,47.1,72
14,0.2,1800,-5.3,1906,47,7
14,0.1,1800,-5.3,1939,46.8,65
14,0.1,1800,-5.3,1926,46.6,0
14,0.3,1800,-5.3,1937,47.1,73
14,0.4,1800,-5.3,1943,46.7,8
14,0.5,1800,-5.3,1969,47,74
14,0.1,1800,-5.3,1972,47.1,9
14,0.1,1800,-5.3,1978,46.4,75
14,0.1,1800,-5.3,1961,47.2,10
236,0.1,3434,0.2,3873,46.7,211
314,0.2,3581,-1.6,4366,46.9,1
393,0.2,3509,0.1,4729,47.2,9
520,0,3586,-1.1,5128,46.5,77
600,0.6,3416,2.4,5264,46.9,13
712,0.3,3782,-4.2,5455,46.8,78
791,0.1,3740,-2.7,5694,47.1,13
918,0.1,3549,1.2,5820,46.6,79
997,0.4,3336,5.6,5877,46.1,14
1123,0.1,4032,-7.2,6047,47.3,80
1203,0.1,3645,0.7,6190,47,15
1313,0.4,3352,6.2,6280,47,80
1392,0.1,3703,0.3,6250,46.7,15
1521,0.2,3717,0.2,6396,46.8,81
1596,0.1,3791,-0.6,6393,46.5,16
1723,0.4,3523,4.5,6430,46.8,82
1802,0.3,3700,1.8,6517,47,17
1927,0.4,3731,1.4,6576,46.5,82
2007,0,3988,-2.6,6645,46.6,0
2118,0.3,3573,5.2,6651,47,83
2195,0.3,3648,3.8,6740,46.5,0
2320,0.2,4003,-2.8,6833,47,84
2397,0.3,3879,-0.5,6885,46.7,1
2522,0.4,3664,3.5,6829,46.4,85
2601,1.3,3295,10,6804,45,2
2727,1.9,3108,13.2,6663,44.3,86
2806,3,3338,8.3,6647,43.6,3
2915,3.3,3303,8.7,6493,43.2,87
2995,4.1,3712,0.6,6500,43.1,4
