t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
13,2.5,0,0,0,46.9,61
20,2.7,0,0,0,46.8,14
20,2.7,0,0,0,46.6,183
20,2.7,1800,0,0,46.6,197
20,2.8,1800,0,0,45.9,5
20,2.7,1800,0,0,46.6,13
20,2.6,1800,0,0,46.7,69
20,2.7,1800,0,0,46.4,5
20,2.7,1800,0,0,47.1,70
20,3,1800,0,0,47.2,5
20,2.6,1800,0,0,46.1,71
20,2.6,1800,0,0,45.9,6
20,3,1800,0,0,46.5,71
20,2.7,1800,0,0,46.4,6
20,2.9,1800,0,0,46.1,64
20,2.5,1800,0,0,46.9,17
20,2.7,1800,0,0,46.9,73
20,2.6,1800,0,0,46.6,8
20,2.7,1800,0,0,46.5,66
20,2.7,1800,0,0,46.8,2
20,2.9,1800,0,0,46.2,74
20,2.5,1800,0,0,46.4,9
20,2.7,1800,0,0,46.8,75
20,2.5,1800,0,0,46.1,10
20,3,1800,0,0,46.3,76
20,2.8,1800,0,0,46.2,11
20,2.8,1800,0,1127,46.6,76
47,2.8,4100,0,1278,46.9,11
280,2.7,4100,0,4284,46.5,206
357,2.8,4100,0,4708,46.2,15
434,2.5,4100,0,5048,46.9,3
543,2.6,4100,0,5285,46.4,60
621,2.6,4100,0,5508,47.1,13
744,2.5,4100,0,5704,46.5,61
821,2.8,4100,0,5754,46.3,14
946,2.6,4100,0,5896,47,61
1023,2.6,4100,0,5976,46.6,15
1149,2.8,4100,0,6083,46.5,62
1228,2.3,4100,0,6145,46.7,15
1337,2.8,4100,0,6225,46.4,55
1414,2.5,4100,0,6270,47.2,8
1540,2.5,4100,0,6403,46.3,64
1617,2.6,4100,0,6377,46.8,17
1741,2.7,4100,0,6429,46.5,64
1819,2.7,4100,0,6521,46.6,18
1943,2.5,4100,0,6561,46.4,65
2022,2.8,4100,0,6586,46.8,0
2148,2.4,4100,0,6618,46.9,66
2225,2.3,4100,0,6637,47,1
2336,2.4,4100,0,6593,46.7,59
2413,2.5,4100,0,6674,46.8,12
2538,2.6,4100,0,6632,47.3,67
2617,2.4,4100,0,6711,47.1,3
2739,2.3,4100,0,6660,46.2,68
2830,2.3,4100,0,6669,46.9,3
2938,2.5,4100,0,6749,46.9,69
3017,2.4,4100,0,6756,46.5,4
3141,2.8,4100,0,6702,46.5,70
3218,2.4,4100,0,6705,47.2,5
3341,2.6,4100,0,6779,46.3,71
3419,3.2,4100,0,6779,45.5,6
3542,3.4,4100,0,6717,45.8,71
3620,4,4100,0,6718,45.5,6
3745,4.7,4100,0,6787,44.2,72
3821,5.3,4100,0,6788,43.5,7
3944,5.8,4100,0,6723,43,73
4022,6.8,4100,0,6723,42.5,8
4159,7.4,4100,0,6790,41.1,74
4222,8.3,4100,0,6790,39.9,9
4348,9.1,4100,0,6724,40.2,75
4425,10.8,3884,3.1,6721,38.3,10
4564,11.4,3841,8.2,6662,37.9,89
4643,12.9,3816,11,6688,36.4,6
4751,13.3,3811,11.9,6563,35.9,90
4846,15.3,3810,11.2,6593,34,7
4956,16,3802,12.9,6479,33.6,74
5034,16.5,3855,5.5,6517,33.1,9
5157,16.6,3896,1.4,6497,32.8,74
5235,17,3905,0.5,6429,33.3,9
5357,16.7,3923,-1.1,6426,32.9,75
5433,16,3960,-4.7,6492,34.2,10
5556,15.6,3989,-7,6506,34,75
5633,14.7,3991,-6.1,6453,34.9,11
5743,14.7,3989,-5.2,6531,35,63
5820,13.2,4018,-7.2,6543,36.5,17
5958,12.5,4049,-10.1,6507,37.5,77
6035,11.6,4039,-7.4,6590,38.3,13
6158,11.1,4040,-6.8,6613,38.5,79
6234,10.4,4032,-4.6,6626,39.8,14
6357,9.6,4052,-6.6,6644,40.4,79
6436,9,4055,-6.1,6656,40.7,15
6561,8.9,4043,-4.5,6606,40.5,81
6640,8.4,4034,-2.3,6677,41.4,16
6764,8,4043,-3.1,6621,41.6,82
6841,8.5,4011,0.7,6693,41.1,17
6965,8.1,4007,1.4,6625,41.3,82
7041,8.1,4017,0.2,6625,41.4,18
7165,8.3,4015,0.4,6690,41,83
7243,8.1,4018,-0.3,6626,41.5,0
7352,8,4031,-1.5,6693,41.6,84
7430,8.2,4022,0.4,6696,41.3,1
7553,8.1,4014,0.7,6693,41.5,85
7645,8.7,4002,2.4,6690,40.6,2
7752,8.7,3991,3.3,6618,41,86
7831,9.5,3978,4.8,6677,39.8,3
7954,9.5,3978,5.1,6599,39.6,87
8030,10.8,3957,6.8,6589,38.8,4
8156,11,3950,7.7,6574,38,88
8234,11.9,3951,6.8,6564,37.7,5
8356,11.9,3966,5.1,6551,37.5,89
8434,12.9,3966,4.4,6544,36.5,6
8557,13.1,3968,4.5,6537,36,90
8633,14.2,3953,5.7,6599,35.4,8
8756,14.3,3948,6.3,6525,35.2,73
8833,14.5,3980,1.9,6586,34.9,9
8955,14.9,3983,1.5,6586,34.7,74
9032,15,3993,0.6,6587,34.5,9
9154,15.1,3988,1.4,6594,34.6,75
9231,14.7,4017,-2.4,6600,34.7,11
