t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,5.3,3816,-18.5,6345,42.8,15
13,4.4,3820,-18.6,6349,43.8,81
13,1.6,0,0,6278,46.2,16
13,0.9,0,0,5811,46.4,205
13,0.8,0,0,5595,47.3,72
13,0.4,0,0,5490,47.3,6
13,0.2,0,0,5214,46.6,71
13,0.6,0,0,5068,46.9,6
13,0.5,0,0,4857,46.6,72
13,0.2,0,0,4764,47,8
13,0.2,0,0,4573,47,73
13,0.3,0,0,4445,46.6,9
13,0.6,0,0,4220,47.2,74
13,0.3,0,0,4092,46.7,10
13,0.6,0,0,3919,47.1,75
13,0.3,0,0,3810,47,11
13,0.5,0,0,3680,47.2,76
13,0.5,0,0,3544,46.7,12
13,0.3,0,0,3386,46.6,78
13,0.1,3900,0,3321,47.1,13
13,0.2,3900,0,4606,47.5,196
13,0.5,3900,0,4816,46.8,5
13,0.6,3900,0,5059,47.3,13
13,0.3,3900,0,5272,47.3,64
13,0.5,3900,0,5404,47.1,17
13,0.3,3900,0,5526,47,72
13,0.3,3900,0,5673,47,7
13,0.3,3900,0,5790,47.1,65
13,0.3,3900,0,5801,46.5,0
13,0.4,3900,0,5953,47.2,74
13,0.4,3900,0,6003,46.6,9
13,0.3,3900,0,6009,46.4,67
13,0.3,3900,0,6049,46.6,2
13,0.6,3900,0,6103,46.9,76
13,0.3,3900,0,6133,47,11
13,0.3,3900,0,6233,46.9,77
13,0.4,3900,0,6256,46.2,12
13,0.3,3900,0,6286,46.8,53
13,0.2,3900,0,6244,46.8,6
13,0.2,3900,0,6329,47,53
13,0.4,3900,0,6342,46.6,6
13,0.4,3900,0,6299,47.4,62
13,0.2,3900,0,6373,47.3,15
13,0.4,3900,0,6389,46.6,55
30,0.3,3815,0,6338,46.8,8
292,0.2,3875,-0.2,6346,46.4,200
386,0.3,3890,-0.2,6347,46.5,73
464,0.3,3965,0.4,6417,46.9,3
571,0.4,3995,0.1,6444,46.8,80
648,0.5,4055,0.2,6404,46.2,15
789,0.3,4100,0,6459,47.2,88
868,0.2,4100,-0.8,6558,47.2,5
976,0,4100,-1.1,6600,46.7,76
1053,0.3,4100,0.2,6564,46.7,12
1161,0.4,4100,0.8,6663,47,77
1254,0.3,4100,0.2,6616,47.2,13
1365,0.5,4100,0.4,6706,47.2,60
1455,0.7,4100,1.1,6720,46.8,14
1565,0.9,4100,1.9,6671,45.9,61
1642,1.6,4100,3.5,6746,45.5,15
1795,2,4096,4.8,6756,45.1,76
1858,3.2,4060,6.6,6759,43.3,11
1983,4.1,4025,8.8,6685,43.2,77
2060,5.8,3982,10.6,6677,41.1,12
2185,6.3,3961,11.9,6715,40.4,78
2262,8.6,3917,12.8,6694,38.2,13
2386,9.2,3902,13.4,6656,37.8,79
2462,11.7,3868,14.1,6632,35,14
2586,12.4,3832,15.5,6591,34.1,79
2666,14.8,3800,15.6,6501,31.8,14
2790,15.4,3800,15.9,6520,31.6,80
2869,16.3,3818,11.2,6430,31,16
2979,16.5,3848,7.8,6406,30.4,81
