t_ms,H_cm,T_cm,E_cm,P,M,D_cms,RPM,RAW_cm,age_ms,F,PRE,CAS,RS,CM,FH,TID,TIN,TST
13,2.5,10.0,0.9,0,0,1.5,0,46.7,15,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,0,0,1.5,0,46.5,62,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.8,10.0,0.9,0,0,1.5,0,46.8,16,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,0,0,1.5,0,46.6,55,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,0,0,1.5,0,46.7,3,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,0,0,1.5,0,47.1,5,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.5,10.0,0.9,0,0,1.5,0,46.9,7,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.4,10.0,0.9,0,0,1.5,0,46.4,9,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.5,10.0,0.9,0,0,1.5,0,46.5,10,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.8,10,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.8,10.0,0.9,1800,0,1.5,0,46.2,9,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.7,10.0,0.9,1800,0,1.5,0,47.0,9,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.4,10.0,0.9,1800,0,1.5,0,46.4,0,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.5,10.0,0.9,1800,0,1.5,0,46.3,2,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.7,10.0,0.9,1800,0,1.5,0,46.5,4,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.8,10.0,0.9,1800,0,1.5,0,46.7,6,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.7,10.0,0.9,1800,0,1.5,0,46.9,7,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.6,9,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.4,9,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.9,9,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,47.1,9,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.5,10.0,0.9,1800,0,1.5,0,46.4,9,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.7,10.0,0.9,1800,0,1.5,0,46.7,1,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.8,10.0,0.9,1800,0,1.5,0,46.6,3,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.7,10.0,0.9,1800,0,1.5,0,46.7,5,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.9,7,42.9,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.9,206,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.5,10.0,0.9,1800,0,1.5,0,46.9,9,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.4,10.0,0.9,1800,0,1.5,0,46.4,9,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.4,10.0,0.9,1800,0,1.5,0,46.8,9,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.4,9,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.7,9,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.6,0,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.6,1,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.9,3,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.6,10.0,0.9,1800,0,1.5,0,46.9,5,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.5,10.0,0.9,1800,0,1.5,0,46.9,7,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.4,10.0,0.9,1800,0,1.5,0,46.4,9,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.4,10.0,0.9,1800,0,1.5,0,46.7,9,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.5,10.0,0.9,1800,0,1.5,0,47.0,9,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.5,10.0,0.9,1800,0,1.5,0,47.3,9,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.4,10.0,0.9,1800,0,1.5,0,46.3,9,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.3,10.0,0.9,1800,0,1.5,0,46.9,60,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.3,10.0,0.9,1800,0,1.5,0,47.2,9,39.4,0,1,6640,2,0.00,0xEE,0,0
14,2.3,10.0,0.9,1800,0,1.5,0,47.0,1,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.4,10.0,0.9,1800,0,1.5,0,46.5,3,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.7,5,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.2,7,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.5,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.8,10.0,0.9,1800,0,1.5,0,46.7,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.8,10.0,0.9,1800,0,1.5,0,46.1,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,47.3,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.7,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.4,0,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.4,10.0,0.9,1800,0,1.5,0,46.9,2,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.5,4,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.7,6,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.9,8,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,47.3,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.4,10.0,0.9,1800,0,1.5,0,46.8,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.4,10.0,0.9,1800,0,1.5,0,46.7,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.4,10.0,0.9,1800,0,1.5,0,47.1,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.4,10.0,0.9,1800,0,1.5,0,47.4,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.4,10.0,0.9,1800,0,1.5,0,46.5,1,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.3,63,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.8,10.0,0.9,1800,0,1.5,0,46.6,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.8,10.0,0.9,1800,0,1.5,0,47.1,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.6,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.2,9,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,47.0,0,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.9,2,39.4,0,1,6640,2,0.00,0xEE,0,0
15,2.3,10.0,0.9,1800,0,1.5,0,47.0,4,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.3,10.0,0.9,1800,0,1.5,0,46.4,6,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.3,7,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,47.1,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.9,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.6,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.6,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,47.3,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.7,1,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.4,10.0,0.9,1800,0,1.5,0,46.6,3,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.5,4,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.7,6,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.7,8,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.9,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.6,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.3,62,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.8,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.5,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.9,0,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.1,2,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.5,4,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.6,6,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.8,8,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.5,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.4,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,47.0,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.8,10.0,0.9,1800,0,1.5,0,46.0,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.8,10.0,0.9,1800,0,1.5,0,46.5,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.8,10.0,0.9,1800,0,1.5,0,47.0,1,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.8,10.0,0.9,1800,0,1.5,0,46.6,3,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.2,5,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,47.1,7,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,47.3,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.3,10.0,0.9,1800,0,1.5,0,46.2,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.4,10.0,0.9,1800,0,1.5,0,46.3,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.7,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.8,10.0,0.9,1800,0,1.5,0,46.8,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.8,0,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.8,63,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.7,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.8,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,47.0,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.7,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,46.5,0,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.6,2,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.9,4,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.7,10.0,0.9,1800,0,1.5,0,46.4,6,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.8,8,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.6,10.0,0.9,1800,0,1.5,0,46.7,9,49.0,0,1,6640,2,0.00,0xEE,0,0
15,2.5,10.0,0.9,1800,0,1.5,0,47.0,9,49.0,0,1,6640,2,0.00,0xEE,0,0
28,2.5,20.0,0.0,3920,1,0.0,0,46.2,9,49.0,0,1,6600,2,0.00,0xEE,0,0
43,2.6,20.0,17.4,4100,1,0.0,0,46.4,9,49.0,0,1,7200,2,0.00,0xEE,0,0
59,2.8,20.0,17.2,4100,1,0.0,0,46.8,9,49.0,0,1,7200,2,0.00,0xEE,0,0
75,2.7,20.0,17.3,4100,1,0.0,0,46.4,1,49.0,0,1,7200,2,0.00,0xEE,0,0
106,2.7,20.0,17.3,4100,1,0.0,0,46.4,3,49.0,0,1,7200,2,0.00,0xEE,0,0
121,2.8,20.0,17.2,4100,1,0.0,0,46.7,5,49.0,0,1,7200,2,0.00,0xEE,0,0
138,2.8,20.0,17.2,4100,1,0.0,0,46.5,7,49.0,0,1,7200,2,0.00,0xEE,0,0
168,2.7,20.0,17.3,4100,1,0.0,0,46.7,9,49.0,0,1,7200,2,0.00,0xEE,0,0
183,2.6,20.0,17.4,4100,1,0.0,0,47.0,9,49.0,0,1,7200,2,0.00,0xEE,0,0
199,2.6,20.0,17.4,4100,1,0.0,0,46.7,9,49.0,0,1,7200,2,0.00,0xEE,0,0
215,2.5,20.0,17.5,4100,1,0.0,0,46.8,9,49.0,0,1,7200,2,0.00,0xEE,0,0
431,2.5,20.0,17.5,4100,1,0.0,0,46.8,196,49.0,0,1,7200,2,0.00,0xEE,0,0
447,2.5,20.0,17.5,4100,1,0.0,0,46.3,6,49.0,0,1,7200,2,0.00,0xEE,0,0
462,2.6,20.0,17.4,4100,1,0.0,0,46.5,8,49.0,0,1,7200,2,0.00,0xEE,0,0
493,2.7,20.0,17.3,4100,1,0.0,0,46.5,9,49.0,0,1,7200,2,0.00,0xEE,0,0
508,2.8,20.0,17.2,4100,1,0.0,0,46.4,9,49.0,0,1,7200,2,0.00,0xEE,0,0
524,2.8,20.0,17.2,4100,1,0.0,0,46.5,9,49.0,0,1,7200,2,0.00,0xEE,0,0
554,2.8,20.0,17.2,4100,1,0.0,0,46.4,9,49.0,0,1,7200,2,0.00,0xEE,0,0
570,2.8,20.0,17.2,4100,1,0.0,0,46.4,9,49.0,0,1,7200,2,0.00,0xEE,0,0
585,2.8,20.0,17.2,4100,1,0.0,0,47.0,1,49.0,0,1,7200,2,0.00,0xEE,0,0
617,2.7,20.0,17.3,4100,1,0.0,0,46.7,3,49.0,0,1,7200,2,0.00,0xEE,0,0
632,2.5,20.0,17.5,4100,1,0.0,0,46.9,5,49.0,0,1,7200,2,0.00,0xEE,0,0
648,2.5,20.0,17.5,4100,1,0.0,0,46.5,7,49.0,0,1,7200,2,0.00,0xEE,0,0
664,2.5,20.0,17.5,4100,1,0.0,0,46.6,9,49.0,0,1,7200,2,0.00,0xEE,0,0
695,2.6,20.0,17.4,4100,1,0.0,0,46.7,9,49.0,0,1,7200,2,0.00,0xEE,0,0
710,2.6,20.0,17.4,4100,1,0.0,0,47.0,9,49.0,0,1,7200,2,0.00,0xEE,0,0
726,2.6,20.0,17.4,4100,1,0.0,0,46.3,9,49.0,0,1,7200,2,0.00,0xEE,0,0
802,2.5,20.0,17.5,4100,1,0.0,0,46.8,60,49.0,0,1,7200,2,0.00,0xEE,0,0
818,2.6,20.0,17.4,4100,1,0.0,0,46.6,9,49.0,0,1,7200,2,0.00,0xEE,0,0
833,2.5,20.0,17.5,4100,1,0.0,0,47.2,9,49.0,0,1,7200,2,0.00,0xEE,0,0
864,2.5,20.0,17.5,4100,1,0.0,0,46.9,1,49.0,0,1,7200,2,0.00,0xEE,0,0
879,2.5,20.0,17.5,4100,1,0.0,0,46.5,3,49.0,0,1,7200,2,0.00,0xEE,0,0
895,2.4,20.0,17.6,4100,1,0.0,0,47.0,5,49.0,0,1,7200,2,0.00,0xEE,0,0
927,2.4,20.0,17.6,4100,1,0.0,0,47.4,7,43.0,0,1,7200,2,0.00,0xEE,0,0
943,2.3,20.0,17.7,4100,1,0.0,0,47.0,8,43.0,0,1,7200,2,0.00,0xEE,0,0
959,2.3,20.0,17.7,4100,1,0.0,0,46.9,9,43.0,0,1,7200,2,0.00,0xEE,0,0
974,2.3,20.0,17.7,4100,1,0.0,0,46.7,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1005,2.4,20.0,17.6,4100,1,0.0,0,46.6,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1021,2.5,20.0,17.5,4100,1,0.0,0,46.7,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1037,2.6,20.0,17.4,4100,1,0.0,0,47.1,0,43.0,0,1,7200,2,0.00,0xEE,0,0
1053,2.6,20.0,17.4,4100,1,0.0,0,46.6,2,43.0,0,1,7200,2,0.00,0xEE,0,0
1083,2.5,20.0,17.5,4100,1,0.0,0,47.2,4,43.0,0,1,7200,2,0.00,0xEE,0,0
1099,2.5,20.0,17.5,4100,1,0.0,0,46.5,6,43.0,0,1,7200,2,0.00,0xEE,0,0
1115,2.5,20.0,17.5,4100,1,0.0,0,46.6,8,43.0,0,1,7200,2,0.00,0xEE,0,0
1146,2.7,20.0,17.3,4100,1,0.0,0,46.3,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1162,2.7,20.0,17.3,4100,1,0.0,0,46.9,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1177,2.7,20.0,17.3,4100,1,0.0,0,46.7,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1207,2.6,20.0,17.4,4100,1,0.0,0,46.3,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1223,2.6,20.0,17.4,4100,1,0.0,0,47.1,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1300,2.6,20.0,17.4,4100,1,0.0,1621,46.9,61,43.0,0,1,7200,2,0.00,0xEE,0,0
1316,2.6,20.0,17.4,4100,1,0.0,2275,46.7,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1347,2.5,20.0,17.5,4100,1,0.0,2704,46.6,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1362,2.6,20.0,17.4,4100,1,0.0,3026,46.0,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1392,2.6,20.0,17.4,4100,1,0.0,3282,46.9,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1408,2.7,20.0,17.3,4100,1,0.0,3496,46.4,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1439,2.7,20.0,17.3,4100,1,0.0,3718,46.3,0,43.0,0,1,7200,2,0.00,0xEE,0,0
1439,2.6,20.0,17.4,4100,1,0.0,3866,46.7,2,43.0,0,1,7200,2,0.00,0xEE,0,0
1454,2.7,20.0,17.3,4100,1,0.0,4096,46.8,4,43.0,0,1,7200,2,0.00,0xEE,0,0
1484,2.6,20.0,17.4,4100,1,0.0,4218,46.7,6,43.0,0,1,7200,2,0.00,0xEE,0,0
1500,2.6,20.0,17.4,4100,1,0.0,4401,46.7,7,43.0,0,1,7200,2,0.00,0xEE,0,0
1516,2.6,20.0,17.4,4100,1,0.0,4481,46.7,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1546,2.6,20.0,17.4,4100,1,0.0,4634,47.0,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1561,2.6,20.0,17.4,4100,1,0.0,4686,46.5,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1577,2.6,20.0,17.4,4100,1,0.0,4817,46.6,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1607,2.6,20.0,17.4,4100,1,0.0,4849,46.9,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1622,2.6,20.0,17.4,4100,1,0.0,4966,47.0,1,43.0,0,1,7200,2,0.00,0xEE,0,0
1638,2.6,20.0,17.4,4100,1,0.0,5050,46.5,3,43.0,0,1,7200,2,0.00,0xEE,0,0
1669,2.6,20.0,17.4,4100,1,0.0,5059,46.5,4,43.0,0,1,7200,2,0.00,0xEE,0,0
1684,2.8,20.0,17.2,4100,1,0.0,5129,46.5,6,43.0,0,1,7200,2,0.00,0xEE,0,0
1700,2.8,20.0,17.2,4100,1,0.0,5229,46.6,8,43.0,0,1,7200,2,0.00,0xEE,0,0
1715,2.7,20.0,17.3,4100,1,0.0,5224,47.0,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1808,2.6,20.0,17.4,4100,1,0.0,5477,47.5,69,43.0,0,1,7200,2,0.00,0xEE,0,0
1823,2.3,20.0,17.7,4100,1,0.0,5458,47.0,2,43.0,0,1,7200,2,0.00,0xEE,0,0
1839,2.3,20.0,17.7,4100,1,0.0,5502,46.8,3,43.0,0,1,7200,2,0.00,0xEE,0,0
1855,2.4,20.0,17.6,4100,1,0.0,5545,46.7,5,43.0,0,1,7200,2,0.00,0xEE,0,0
1886,2.5,20.0,17.5,4100,1,0.0,5584,46.6,7,43.0,0,1,7200,2,0.00,0xEE,0,0
1901,2.6,20.0,17.4,4100,1,0.0,5667,46.6,9,43.0,0,1,7200,2,0.00,0xEE,0,0
1917,2.6,20.0,17.4,4100,1,0.0,5703,46.8,9,49.0,0,1,7200,2,0.00,0xEE,0,0
1947,2.6,20.0,17.4,4100,1,0.0,5738,46.9,9,49.0,0,1,7200,2,0.00,0xEE,0,0
1962,2.5,20.0,17.5,4100,1,0.0,5772,47.2,9,49.0,0,1,7200,2,0.00,0xEE,0,0
1978,2.4,20.0,17.6,4100,1,0.0,5806,46.9,9,49.0,0,1,7200,2,0.00,0xEE,0,0
1994,2.4,20.0,17.6,4100,1,0.0,5772,46.7,1,49.0,0,1,7200,2,0.00,0xEE,0,0
2024,2.5,20.0,17.5,4100,1,0.0,5801,47.4,2,49.0,0,1,7200,2,0.00,0xEE,0,0
2040,2.6,20.0,17.4,4100,1,0.0,5830,46.2,4,49.0,0,1,7200,2,0.00,0xEE,0,0
2056,2.6,20.0,17.4,4100,1,0.0,5858,46.6,6,49.0,0,1,7200,2,0.00,0xEE,0,0
2086,2.6,20.0,17.4,4100,1,0.0,5884,46.7,8,49.0,0,1,7200,2,0.00,0xEE,0,0
2103,2.7,20.0,17.3,4100,1,0.0,5909,46.5,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2118,2.7,20.0,17.3,4100,1,0.0,5933,46.5,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2134,2.7,20.0,17.3,4100,1,0.0,5957,46.3,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2166,2.8,20.0,17.2,4100,1,0.0,5979,46.5,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2180,2.7,20.0,17.3,4100,1,0.0,6001,46.6,0,49.0,0,1,7200,2,0.00,0xEE,0,0
2196,2.7,20.0,17.3,4100,1,0.0,6022,46.3,1,49.0,0,1,7200,2,0.00,0xEE,0,0
2227,2.7,20.0,17.3,4100,1,0.0,6043,46.4,3,49.0,0,1,7200,2,0.00,0xEE,0,0
2304,2.8,20.0,17.2,4100,1,0.0,6118,46.8,65,49.0,0,1,7200,2,0.00,0xEE,0,0
2320,2.7,20.0,17.3,4100,1,0.0,6200,46.9,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2334,2.6,20.0,17.4,4100,1,0.0,6217,46.2,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2366,2.4,20.0,17.6,4100,1,0.0,6233,47.0,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2381,2.4,20.0,17.6,4100,1,0.0,6248,46.9,1,49.0,0,1,7200,2,0.00,0xEE,0,0
2397,2.4,20.0,17.6,4100,1,0.0,6264,46.6,2,49.0,0,1,7200,2,0.00,0xEE,0,0
2428,2.4,20.0,17.6,4100,1,0.0,6278,47.2,4,49.0,0,1,7200,2,0.00,0xEE,0,0
2444,2.5,20.0,17.5,4100,1,0.0,6294,46.4,6,49.0,0,1,7200,2,0.00,0xEE,0,0
2459,2.6,20.0,17.4,4100,1,0.0,6250,46.6,8,49.0,0,1,7200,2,0.00,0xEE,0,0
