t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,0.3,0,-3.1,0,47,74
13,0.4,0,-3.1,0,46.5,9
13,0.7,0,-3.1,0,47.1,198
13,0.3,0,-3.1,0,47.2,4
13,0.6,0,-3.1,0,46.4,16
13,0.1,0,-3.1,0,46.7,77
13,0.6,0,-3.1,0,46.9,12
13,0.3,0,-3.1,0,46.7,60
13,0.5,0,0,0,46.9,13
13,0.3,0,0,0,47.1,54
13,0.5,0,0,0,46.8,8
13,0.4,0,0,0,47,62
13,0.3,0,0,0,46.6,16
13,0.5,0,0,0,47.1,63
13,0.6,0,0,0,46,17
13,0.5,0,0,0,46.6,56
13,0.7,0,0,0,46.8,10
13,0.4,0,0,0,46.4,66
13,0.3,0,0,0,46.8,1
13,0.4,0,0,0,46.7,67
13,0.5,0,0,0,46.2,2
13,0.3,4000,0,3320,47,204
13,0.4,4000,0,4016,46.5,7
13,0.5,4000,0,4503,46.8,2
13,1,4000,0,4924,46.9,60
13,0.2,4000,0,5073,47.3,14
13,0.3,4000,0,5370,46.7,61
13,0.4,4000,0,5452,47,15
13,0.4,4000,0,5611,46.3,62
13,0.6,4000,0,5760,47.5,16
13,0.2,4000,0,5821,47.2,64
13,0.5,4000,0,5891,46.7,17
13,0.3,4000,0,5980,47.1,65
13,0.5,4000,0,6033,47,0
13,0.3,4000,0,6162,47.3,66
13,0.3,4000,0,6202,47.1,1
13,0,4000,0,6197,47.6,67
13,0.3,4000,0,6226,46.8,2
13,0.6,4000,0,6274,47.1,68
13,0.4,4000,0,6298,46.5,3
13,0.3,4000,0,6331,46,69
13,0.5,4000,0,6411,46.8,5
13,0.5,4000,0,6376,46.7,70
13,0.3,4000,0,6389,46.7,6
13,0.5,4000,0,6406,46.7,64
13,0.5,4000,0,6479,47,17
13,0.3,4000,0,6429,47.5,73
13,0.4,4000,0,6497,47,8
13,0.2,4000,0,6444,47.1,66
13,0.3,4000,0,6514,46.7,1
13,0.5,4000,0,6527,46.8,75
61,0.2,3745,0,6458,46.3,10
325,0.1,3733,0,6414,46.6,212
402,0.3,3747,0.1,6323,46.7,1
481,0.7,3727,1.8,6359,46.4,10
605,0.6,3729,2.2,6323,46.4,81
683,0.5,3740,0.7,6242,47.4,16
809,0.3,3752,-0.5,6281,46.9,82
887,0.2,3771,-1.2,6208,46.6,0
1011,0.3,3779,-1.4,6194,46.8,83
1089,0.3,3766,-0.4,6248,47,1
1198,0.3,3783,-0.3,6179,46.7,77
1275,0.1,3776,-0.3,6235,47.2,13
1399,0.3,3778,0.1,6231,47.1,86
1477,0.3,3781,0.2,6170,47,3
1600,0.1,3789,-0.2,6230,47.3,87
1677,0.3,3791,0,6230,47,4
1802,0.3,3806,0.3,6170,47,88
1879,0.3,3808,0.6,6171,47.1,5
2004,0.1,3803,0,6235,46.8,89
2081,0.2,3806,-0.1,6177,46.9,6
2205,0.3,3809,0,6243,47.1,90
2283,0.2,3813,-0.2,6247,47.1,7
2408,0.3,3827,-0.2,6191,46.5,73
2487,0.5,3820,1.3,6256,46.6,9
2579,0.3,3815,0.5,6261,46.6,53
2657,0.7,3824,1,6204,47.5,7
2797,0.1,3826,-0.8,6270,47.1,75
2890,0.4,3823,-0.3,6215,47.7,11
2998,0.3,3837,-0.5,6222,46.7,64
3075,0.4,3822,0.3,6286,46.9,17
3200,0.4,3821,0.5,6293,46.6,78
3277,0.4,3824,0,6297,46.8,13
3403,0.5,3834,0.5,6238,47,79
3480,0.1,3830,-0.8,6301,47,14
3606,0.2,3844,-1,6244,47.2,80
3684,0,3833,-1,6310,47.1,15
3790,0.1,3843,-0.7,6313,47,74
3882,0.3,3823,0.7,6315,47,10
4006,0.3,3835,0.8,6255,46.6,82
4085,0.4,3824,0.6,6317,47.5,0
4209,0.4,3833,0.9,6256,47,83
4288,0.6,3834,0.8,6318,46.2,1
4406,0.4,3836,0.4,6256,47,85
4490,0.5,3837,0.2,6256,47.1,2
4599,0.2,3841,-0.3,6259,47.4,86
