t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,0.5,0,-2.4,0,46.7,13
12,0.4,0,-2.4,0,46.6,53
12,0.2,0,-2.4,0,47.2,6
12,0,0,-2.4,0,47.1,185
12,0,0,-2.4,0,46.6,10
12,0.1,0,-2.4,0,46.7,1
12,0.4,0,-2.4,0,46.4,62
12,0.2,0,-2.4,0,46.7,17
12,0,0,-2.4,0,47,64
12,0.1,0,-2.4,0,47.1,18
13,0.1,0,-2.4,0,46.2,65
13,0.1,0,0,0,46.7,0
13,0.2,0,0,0,47.4,66
13,0.2,3000,0,0,46.8,1
13,0.3,3000,0,3714,46.9,196
13,0.3,3000,0,4004,46.2,4
13,0.2,3000,0,4171,47.2,12
13,0,3000,0,4387,46.8,69
13,0.1,3000,0,4509,47,4
13,0,3000,0,4695,47,62
13,0.3,3000,0,4736,46.8,16
13,0.2,3000,0,4845,46.9,70
13,0.2,3000,0,4952,47,5
13,0.1,3000,0,5029,46.9,71
13,0.1,3000,0,5073,46.8,6
13,0.1,3000,0,5133,46.4,72
13,0.3,3000,0,5167,47.3,7
13,0.3,3000,0,5211,46.6,73
13,0.2,3000,0,5239,46.7,8
13,0.1,3000,0,5224,46.8,74
13,0.1,3000,0,5245,47,9
13,0.1,3000,0,5327,46.8,75
13,0.4,3000,0,5342,47.4,10
13,0.1,3000,0,5369,46.8,75
13,0.3,3000,0,5384,47.2,11
13,0,3000,0,5406,46.8,76
13,0.1,3000,0,5421,47.2,11
13,0,3000,0,5439,47,69
13,0.1,3000,0,5450,47.2,4
13,0.1,3000,0,5469,46.8,53
13,0,3000,0,5426,46.4,6
13,0.3,3000,0,5494,47.2,61
13,0.1,3000,0,5447,47.4,14
13,0,3000,0,5455,46.8,61
13,0.1,3000,0,5461,47,15
13,0,3000,0,5520,47.1,54
13,0.1,3000,0,5523,47.3,7
13,0,3000,0,5475,47.2,56
13,0.1,3000,0,5479,47.6,9
13,0,3000,0,5486,46.8,56
13,0.2,3000,0,5543,46.8,9
13,0,3000,0,5547,47.2,57
13,0.1,3000,0,5498,47.2,10
13,0.3,3000,0,5560,46.6,65
13,0,3000,0,5512,47.1,1
13,0,3000,0,5524,47.5,66
13,0,3000,0,5586,47.2,1
13,0.1,3000,0,5546,46.8,59
13,0,3000,0,5602,46.5,12
13,0.2,3000,0,5549,46.1,68
13,0.1,3000,0,5604,46.7,3
13,0.2,3000,0,5549,47.3,61
13,0,3000,0,5603,46.9,14
13,0,3000,0,5606,46.9,70
13,0,3000,0,5552,46.9,5
13,0.1,3000,0,5609,47,62
13,0,3000,0,5608,47,16
13,0.1,3000,0,5556,46.7,63
13,0.1,3000,0,5612,47.3,17
13,0,3000,0,5615,47.2,64
13,0.2,3000,0,5562,46.9,17
13,0.2,3000,0,5564,46.3,73
13,0.1,3000,0,5621,46.8,8
248,0.1,3080,-36.8,5670,47.1,203
326,0.1,3120,-41.3,5696,47.3,74
405,0.1,3240,5.3,5670,46.8,6
529,0.1,3320,-4.7,5824,46.8,88
608,0.1,3520,-10.3,5910,46.7,6
716,0.2,3600,-6.2,6096,46.6,82
795,0.1,3600,3,6175,46.6,17
918,0.4,3600,3.7,6338,46.4,77
997,0.2,3600,0.2,6497,47.1,12
1122,0.1,3600,-0.5,6625,46.9,60
1201,0.3,3600,2.2,6631,46.6,13
