t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,0.1,0,20.6,0,46.8,56
12,0.1,0,20.6,0,47.1,10
12,0,0,20.6,0,47.4,181
12,0,0,20.6,0,47.1,3
12,0.2,0,20.6,0,46.8,15
12,0.2,0,20.6,0,47.1,67
12,0,0,20.6,0,47.1,2
12,0.1,0,20.6,0,46.3,68
12,0.1,0,20.6,0,46.7,3
12,0,0,20.6,0,46.6,62
12,0,0,20.6,0,47.4,15
12,0.1,0,20.6,0,47,61
12,0.1,0,20.6,0,46.6,15
12,0,0,20.6,0,46.8,63
12,0,0,20.6,0,46.5,17
12,0.1,0,20.6,0,47.1,71
13,0.2,0,20.6,0,47.1,6
13,0.1,0,20.6,0,46.7,72
13,0,0,20.6,0,46.9,7
13,0.1,3300,20.6,0,46.8,209
13,0.2,3300,20.6,0,46.9,16
13,0.1,3300,20.6,0,46.7,7
13,0.2,3300,20.6,0,46.4,63
13,0.2,3300,20.6,0,46.8,16
13,0,3300,20.6,0,46.4,64
13,0,3300,20.6,0,47.2,17
13,0.3,3300,20.6,0,46.4,64
13,0.2,3300,20.6,0,46.8,0
13,0.2,3300,20.6,0,47.1,65
13,0.1,3300,20.6,0,46.9,0
13,0.4,3300,20.6,0,46.5,66
13,0.2,3300,20.6,0,47.2,1
13,0.1,3300,20.6,0,46.9,67
13,0.3,3300,20.6,0,46.3,2
13,0.2,3300,20.6,0,46.7,60
13,0,3300,20.6,0,47.2,13
13,0,3300,20.6,0,47.6,69
13,0.2,3300,20.6,0,46.6,4
13,0.3,3300,20.6,0,46.7,70
13,0.1,3300,20.6,0,46.8,5
13,0.1,3300,20.6,0,47,71
13,0,3300,20.6,0,47.3,6
13,0.1,3300,20.6,0,46.7,72
13,0.3,3300,20.6,0,47.1,7
13,0.1,3300,20.6,0,46.6,64
13,0.1,3300,20.6,0,47.3,0
13,0.2,3300,20.6,0,46.4,73
13,0,3300,20.6,0,46.7,9
13,0.2,3300,20.6,0,47.2,66
13,0.3,3300,20.6,0,46.9,1
13,0.1,3300,20.6,0,47.1,75
13,0.2,3300,20.6,0,46.9,10
13,0.1,3300,20.6,0,47,68
13,0.3,3300,20.6,0,47.1,3
77,0.2,3300,20.6,0,46.7,77
154,0.1,3426,2.5,0,46.7,12
403,0.1,3542,0.6,0,47.7,197
497,0.1,3610,0,0,47,73
574,0.1,3520,2.2,0,46.7,16
699,0.2,3604,0.8,0,46.6,82
777,0.2,3673,0,0,46.8,17
886,0.2,3700,-1,0,46.9,82
966,0.3,3700,-0.5,0,46.9,18
1075,0,3700,-3,0,46.9,70
1152,0,3700,-1.4,0,47,5
1278,0.1,3700,1.1,0,46.2,63
1356,0.2,3674,2.2,0,46.7,16
1466,0.1,3700,-3.5,0,47.1,64
1558,0,3700,-1.3,0,46.8,17
1683,0.2,3700,0.7,1380,47.2,73
1760,0,3700,-1.5,2963,46.6,8
1885,0.1,3700,0.5,4240,47.1,74
1964,0.1,3700,2.7,4728,46.9,9
2073,0.2,3700,0.1,5261,46.7,75
2167,0.1,3700,0.2,5469,47,10
2290,0.4,3643,5.6,5673,46.2,88
2370,0.3,3700,-1.2,5843,46.7,5
2495,0.2,3700,-3,6010,47.3,89
2571,0.2,3700,0.1,6098,47.1,6
2681,0,3700,-2,6203,47.1,77
2759,0.3,3700,1.6,6265,47.1,12
2867,0.1,3700,1.5,6350,46.6,53
2960,0.1,3700,-0.2,6337,47.2,6
3086,0.3,3700,3,6465,46.6,61
3165,0,3700,-6.1,6437,46.8,14
3273,0.1,3700,0.2,6486,47.3,61
3366,0,3700,0,6576,46.5,15
3474,0.1,3700,-3.2,6547,46.4,62
3553,0.1,3700,-1,6634,47.5,15
3679,0,3700,-1.4,6600,47.2,63
3757,0.3,3697,4.6,6683,47.1,16
3881,0.4,3700,0.7,6643,47.1,64
3958,0.3,3700,3.7,6654,46.9,17
4083,0.5,3700,0.4,6741,47,65
4161,0.5,3537,7.6,6750,46.3,0
4268,0.5,3700,-1.4,6684,46.5,58
4346,0.6,3700,-0.2,6690,46.5,11
4502,0.8,3631,5.6,6762,45.9,79
4580,1.6,3482,8,6750,45.2,15
4692,1.8,3700,2.8,6672,44.7,80
4771,2.4,3460,8,6678,44.2,16
4896,3,3431,8.2,6687,43.6,81
4974,3.6,3441,7.7,6594,43.2,16
5100,3.9,3663,3.3,6648,43.7,82
5178,4.3,3558,5.1,6597,42.4,17
5289,4.7,3598,4.1,6663,41.5,83
5369,4.9,3700,-2.8,6659,41.6,1
5495,5.3,3483,6,6647,41.2,85
5573,5.4,3700,-6.5,6638,41.9,2
5700,5.4,3700,-2.4,6681,41.6,86
5778,5.7,3659,2.4,6705,41.2,3
5889,5.8,3689,1.8,6675,41.1,87
5968,6.2,3606,3.1,6683,40.5,4
6095,6.3,3615,2.9,6752,40.6,88
6175,6.9,3622,2.4,6669,40,5
6302,7,3677,1.4,6734,40.2,89
6380,7.5,3700,-0.8,6721,39.7,6
6490,7.5,3700,0.3,6663,39.2,90
6569,8.7,3217,9.1,6638,38.2,7
6695,9,3324,6.9,6560,37.7,74
6771,9.9,3322,6.5,6501,36.8,9
6896,10.4,3170,9.1,6418,36.4,74
6973,10.6,3605,0.7,6447,36.4,9
7098,10.8,3513,2.4,6471,36,75
7176,9.6,3700,-10.6,6437,37,10
7300,9.4,3700,-5.6,6513,38.1,76
7377,8,3700,-10.3,6622,39.7,11
7485,7.8,3700,-6,6677,40,64
7562,7.1,3700,-4.9,6711,40,17
7687,6.7,3700,-10.1,6755,40.6,65
7765,6.3,3676,1.8,6779,40.4,0
7891,6.6,3640,2.4,6779,40.4,79
7970,7.5,3282,8.6,6749,39.2,14
8093,8.2,3100,12,6564,38.4,80
8171,9.6,3100,21.9,6551,36.7,15
8280,10.4,3100,10.8,6381,36.4,68
8358,11.6,3100,14.1,6384,35.7,4
8499,12.1,3139,8.7,6285,35.1,82
8578,11.9,3511,1.8,6218,34.8,0
8703,11.8,3699,-1.7,6370,35.8,83
8780,9.7,3700,-12.8,6378,38.3,1
8890,9,3700,-17.4,6473,38.7,85
8969,6.9,3700,-10.9,6590,40.2,2
9077,6.4,3700,-11.5,6656,41.2,73
