t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
10,0.5,0,0,0,46.7,66
14,0.4,0,0,0,46.8,1
14,0.5,0,0,0,46.8,190
14,0.5,0,0,0,47.1,10
14,0.4,0,0,0,46.7,6
14,0.6,0,0,0,46.4,69
14,0.7,0,0,0,46.5,5
14,0.8,0,0,0,46.4,70
14,0.5,0,0,0,46,6
14,0.6,0,0,0,46.8,71
14,0.5,0,0,0,46.6,7
14,0.6,0,0,0,47,73
14,0.5,0,0,0,46.5,8
14,0.7,0,0,0,46.3,66
14,0.4,0,0,0,46.5,1
14,0.4,0,0,0,46.6,75
14,0.5,0,0,0,46.8,10
14,0.5,0,0,0,47.1,76
14,0.6,0,0,0,46.9,11
14,0.3,0,0,0,46.7,77
14,0.8,0,0,0,47.3,13
14,0.4,4000,0,0,46.7,189
14,0.5,4000,0,0,46.8,8
15,0.6,4000,0,0,46.4,6
15,0.5,4000,0,0,46.8,63
15,0.7,4000,0,0,46.6,16
15,0.5,4000,0,0,47.3,56
15,0.7,4000,0,0,46.8,9
15,0.6,4000,0,0,46.4,65
15,0.3,4000,0,0,47,0
15,0.4,4000,0,0,46.8,66
15,0.3,4000,0,0,46.9,1
15,0.4,4000,0,0,46.8,67
15,0.6,4000,0,0,46.6,3
15,0.6,4000,0,0,46.9,68
15,0.6,4000,0,0,47,4
15,0.5,4000,0,0,46.7,70
15,0.6,4000,0,0,46,5
15,0.8,4000,0,0,47.2,71
15,0,4000,0,0,46.6,6
15,0.6,4000,0,0,46.6,72
15,0.5,4000,0,0,46.6,7
15,0.5,4000,0,0,47,73
15,0.3,4000,0,0,46.9,8
15,0.5,4000,0,0,46.8,66
15,0.5,4000,0,0,46.8,2
15,0.6,4000,0,0,46.8,68
15,0.4,4000,0,0,46.2,4
15,0.9,4000,0,0,46.8,76
15,0.2,4000,0,0,46.5,12
15,0.3,4000,0,0,46.9,78
26,0.6,3980,0,0,46.5,13
273,0.5,4400,0.2,0,47,197
351,0.4,4400,-0.2,0,46.5,5
428,0.3,4400,-0.5,0,47,13
552,0.5,4400,-0.5,0,46.8,70
629,0.3,4400,-0.7,0,46.3,5
738,0.5,4400,-0.1,0,46.6,63
815,0.6,4400,0.6,0,46.8,17
954,0.3,4400,-0.3,0,46.3,72
1031,0.5,4400,0.5,0,46.7,8
1153,0.6,4400,0.7,0,47,73
1232,0.5,4400,-0.3,0,46.3,9
1340,0.5,4400,-0.1,0,46.7,67
1418,0.5,4400,0.1,491,46.5,2
1542,0.6,4400,0.4,3545,46.7,76
1620,0.5,4400,-0.1,4450,46.8,11
1744,0.5,4400,-0.5,5158,46.8,77
1821,0.4,4396,-0.8,5540,46.3,12
1961,0.8,4381,1,5829,46.5,74
2037,0.8,4382,0.8,5988,46.5,9
2160,0.4,4387,0.3,6179,47.2,74
2238,0.1,4387,-2,6350,47.7,9
2361,0,4383,-2.6,6487,47.1,75
2439,0.8,4354,0.9,6499,46.9,11
2564,0.5,4353,2,6581,47.1,76
2642,0.4,4343,0.9,6626,46.8,12
2766,0.7,4335,0.5,6752,46.7,77
2844,0.7,4343,0.4,6784,46.2,13
2968,1.1,4325,1.4,6753,46.1,79
3045,0.8,4315,0.3,6773,46.2,14
3155,1,4303,0.6,6861,46.5,80
3233,2.1,4273,3.2,6871,44.8,15
3359,2.6,4243,6,6871,44.2,81
3437,4.2,4219,9.2,6866,42.6,16
3562,5,4188,11.9,6776,41.6,82
3639,8.2,4136,16.1,6759,38.6,18
3764,9.2,4085,19.2,6795,37,83
3840,12.9,4043,22.3,6772,33.8,0
3964,13.5,4027,23.2,6663,32.3,84
4042,16.7,4015,21,6635,29.9,1
4166,17.4,3992,20.4,6663,29.5,85
4244,21.4,3971,20.8,6580,26.2,3
4366,21.8,3941,21.6,6610,24.7,87
4433,24.4,3958,17.5,6525,22.4,4
4558,24.8,3955,16.3,6501,22,88
4637,26.3,3966,10.5,6487,20.7,5
4760,26.5,3983,8.9,6471,20.2,89
4838,27.9,3976,6.5,6527,19.1,6
4962,28.1,3971,6.2,6523,19,90
5039,28.7,3987,4.6,6458,19.4,7
5163,28.4,3996,3,6458,18.8,90
5242,27.8,4020,-2.4,6459,19.6,8
5365,27.2,4056,-5.7,6475,20.3,74
5444,26.2,4060,-7.6,6553,21.7,9
5566,25.6,4071,-9,6577,22.1,75
5644,24.6,4079,-7.7,6594,22.8,11
5768,24.3,4062,-7.3,6613,22.9,77
5845,22.9,4081,-7.2,6625,24.1,12
5969,22.5,4070,-7.6,6638,25,78
6048,21.9,4075,-6.1,6648,25.8,13
6156,21.5,4058,-5.7,6656,25.8,79
6234,21.2,4058,-3.7,6660,26.8,15
6358,20.6,4045,-3.8,6665,26.5,80
6435,20.3,4044,-3.6,6665,27.3,16
6558,20.3,4048,-2.8,6600,27,81
6634,20,4028,-1.7,6662,27,17
6758,20.6,4019,0.6,6589,27,82
6835,21,3988,3.1,6645,26.2,0
6957,21,3993,3.5,6564,25.5,84
7035,21.4,3981,2.9,6618,25.7,1
7160,21.5,3990,2.9,6540,25.8,85
7236,22.2,3972,3,6597,24.6,3
7358,22.5,3963,3.9,6583,24.6,86
7434,22.6,3979,3,6573,23.9,4
7557,22.9,3965,2.9,6563,24.7,88
7635,23.2,3980,2.1,6494,23.6,5
7758,23.4,3964,2.2,6555,23.4,89
7835,22.9,3981,-0.2,6492,24.9,6
7959,22.9,4000,-1.2,6494,24.4,90
8036,22.6,3995,-2.2,6563,24.9,7
8177,22.1,4019,-3.8,6510,25.3,73
8239,21.3,4017,-4.7,6580,26.5,9
8365,21,4025,-5.9,6594,26.6,74
8442,20,4046,-6.2,6602,27.7,10
8565,19.4,4046,-7.6,6616,28.4,76
8643,18.4,4064,-7.5,6628,29.1,11
8766,18.1,4048,-6.8,6641,29.7,77
8844,17.6,4050,-4.9,6650,29.3,12
8967,17.6,4020,-2.5,6656,29.6,78
9045,17.8,4016,-0.1,6654,29.7,13
9155,17.5,3997,0.5,6651,29.9,79
9234,17.4,4002,-0.2,6647,29.6,14
9358,17.4,4011,0,6581,30.3,73
9436,17.6,3996,0,6641,30,8
9562,17.5,4004,0.5,6573,29.7,81
9640,17.5,3991,0.5,6631,29,16
9765,18,3992,1.6,6561,29.3,82
9842,18.4,3969,2.6,6621,28.6,17
9967,18.7,3958,3.9,6609,28.7,83
10044,19.5,3967,4.3,6600,27.2,1
10169,20,3936,5.7,6587,27.2,85
10246,21.1,3935,6.6,6578,26.4,2
10355,21.3,3914,7.5,6561,26,86
10449,21.2,3954,3.2,6489,25.8,3
10558,21.4,3959,2.2,6483,25.3,87
10637,21.9,3947,1.8,6479,25.2,5
10761,22.1,3955,2.1,6478,25.8,88
10840,21.9,3958,0.1,6538,25.7,6
10964,21.8,3962,-0.4,6541,25.5,90
11042,21.6,3979,-1,6482,26,7
