t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
11,0,0,0.6,0,46.6,6
15,0,0,0.6,0,46.8,53
15,0,0,0.6,0,46.8,6
15,0,0,0.6,0,46.8,178
16,0,0,0,0,46.3,58
16,0,0,0,0,46.3,12
16,0,0,0,0,46.8,58
16,0,0,0,0,46.4,12
16,0,0,0,0,47.1,59
16,0,0,0,0,46.3,13
16,0,0,0,0,47.1,60
16,0,0,0,0,46.7,13
16,0,0,0,0,46.6,61
16,0,0,0,0,46.4,14
16,0,0,0,0,47,63
16,0,0,0,0,46.7,16
16,0,0,0,0,46.7,64
16,0,0,0,0,47,17
16,0,0,0,0,47.1,64
16,0,0,0,0,46.6,17
16,0,0,0,0,46.8,65
16,0,0,0,0,46.8,0
16,0,0,0,0,46.6,66
16,0,0,0,0,46.7,1
16,0,0,0,0,46.8,67
16,0,1800,0,0,46.4,3
16,0,1800,0,0,46.6,204
16,0,1800,0,0,46.4,13
16,0,1800,0,0,46.8,3
16,0,1800,0,787,47,70
16,0,1800,0,1132,46.9,5
16,0,1800,0,1347,47,53
16,0,1800,0,1409,46.6,6
16,0,1800,0,1473,46.5,54
16,0,1800,0,1500,46.7,7
16,0,1800,0,1532,47.2,54
16,0,1800,0,1547,46.8,7
16,0,1800,0,1555,46.7,55
16,0,1800,0,1565,46.8,8
16,0,1800,0,1579,47,56
16,0,1800,0,1585,46.5,9
16,0,1800,0,1613,46.8,57
16,0,1800,0,1617,47,10
16,0,1800,0,1609,46.8,57
16,0,1800,0,1612,46.6,11
16,0,1800,0,1618,46.8,58
16,0,1800,0,1637,47.1,12
16,0,1800,0,1643,47,59
16,0,1800,0,1629,46.6,12
42,0,1800,0,1633,47,60
103,0,4100,0,2092,46.9,13
365,0,4100,0,4641,46.3,198
443,0,4100,0,4913,46.7,6
521,0,4100,0,5185,47.2,14
644,0,4100,0,5377,46.7,65
705,0,4100,0,5580,46.7,0
829,0,4100,0,5757,46.7,64
907,0,4100,0,5860,46.8,0
1029,0,4100,0,5926,46.3,65
1106,0,4100,0,5998,47.1,1
1230,0,4100,0,6090,46.7,66
1307,0,4100,0,6207,46.8,2
1432,0,4100,0,6220,47.1,67
1512,0,4100,0,6261,47.2,2
1635,0,4100,0,6321,46.5,69
1713,0,4100,0,6417,46.5,4
1836,0,4100,0,6403,46.7,69
1914,0,4100,0,6493,46.9,4
2038,0,4100,0,6469,46.5,53
2116,0,4100,0,6557,46.8,6
2224,0,4100,0,6589,47.5,53
2302,0,4100,0,6544,46.6,6
2427,0,4100,0,6635,46.7,55
2506,0,4100,0,6651,47.4,8
2629,0,4100,0,6672,47,54
2707,0,4100,0,6685,47,8
2830,0,4100,0,6638,47.5,55
2907,0,4100,0,6715,46.9,9
3030,0,4100,0,6663,47.4,56
3108,0,4100,0,6671,46.7,9
3233,0,4100,0,6744,46.4,58
3311,0,4100,0,6747,46.7,11
3435,0,4100,0,6688,46.8,58
3514,0,4100,0,6758,46.3,11
3638,0,4100,0,6696,46.2,60
3716,0.1,4100,0,6699,46,13
3840,0.1,4100,0,6773,46.3,68
3918,0.5,4100,0,6775,45.9,3
4040,0.5,4100,0,6714,45.7,69
4116,0.6,4100,0,6717,45.7,4
4240,0.5,4100,0,6785,45.9,69
4317,0.6,4100,0,6785,45.4,5
4458,1,4100,0,6720,45.1,70
4520,1.3,4100,0,6721,45.3,6
4645,1.4,4100,0,6791,44.7,71
4723,2.1,4100,0,6791,44.8,7
4831,2.3,4100,0,6726,43.9,72
4923,3,4100,0,6727,43.4,7
5031,3.1,4100,0,6795,43.1,73
5124,4.2,4100,0,6795,41.9,8
5233,4.4,4100,0,6726,41.8,74
5312,5.6,4100,0,6727,40.7,10
5435,6.2,4100,0,6793,40,75
5512,7.8,4100,0,6791,39.1,11
5636,8.5,4100,0,6723,37.8,76
5712,10.1,3932,0.6,6720,35.5,12
5851,11.3,3878,7.4,6674,34.8,74
5927,12.9,3833,12.5,6638,32.9,9
6052,13.7,3814,15.2,6645,32.3,73
6130,14.4,3870,7.4,6547,32.3,9
6253,14.6,3909,3,6514,31.9,75
6329,15.2,3923,1.5,6501,31.3,10
6454,15.4,3928,1.5,6489,31,76
6531,15.7,3924,2.5,6547,30.8,12
6654,15.9,3932,2.4,6541,30.9,77
6733,15.3,3980,-2.9,6540,31.2,13
6855,15.4,3991,-3.4,6547,32.3,79
6931,14.7,4011,-4.6,6490,32.2,15
7055,14.5,4021,-4.8,6506,32.5,80
7133,14,4017,-3.5,6516,33,16
7256,14.2,4004,-1.3,6527,33.2,81
7334,13.5,4021,-2.6,6596,33.1,17
7457,13.2,4037,-3.8,6545,33.4,83
7534,12.5,4043,-4.5,6619,33.9,0
7660,12.7,4051,-4.2,6570,33.8,84
7737,12.3,4031,-1.1,6644,35,1
7847,12.1,4040,-1.7,6587,34.7,85
7925,11.7,4052,-2.9,6659,34.8,2
8048,11.8,4051,-2.4,6607,35.2,86
8139,11.3,4054,-2.1,6613,34.7,3
8247,11.7,4045,-0.8,6622,35.2,87
8325,10.9,4056,-2.1,6628,35.7,4
8450,10.8,4065,-3.2,6703,36,88
8526,10.8,4057,-1.7,6643,35.7,5
8648,10.9,4043,0,6712,35.7,89
8725,10.9,4035,1.5,6711,35.7,6
8848,11,4032,1.6,6647,35.3,83
8925,11.6,4019,3.6,6644,35,0
9047,11.9,4008,4.4,6637,34.7,74
9140,12.4,4004,4.3,6632,34.3,9
9247,12.4,4013,3,6693,34.2,74
9339,12.5,4036,0,6626,33.9,9
9448,12.9,4024,1.1,6691,33.8,74
9527,13,4022,1.6,6691,33.6,10
9649,13.2,4018,1.9,6625,33.4,75
9726,13.3,4023,1.2,6691,32.8,11
9850,14,4005,3.3,6623,32.6,76
9928,14.1,4003,3.1,6619,32.5,12
10050,14.2,4015,2,6615,32.2,77
10127,14.2,4035,-0.7,6613,32.4,13
10251,14.3,4036,-0.5,6681,32.4,79
10329,14.5,4023,0.9,6619,31.8,14
10453,15,3997,3.8,6685,32.6,80
10532,14.9,4012,2.2,6683,32,16
10657,14.7,4029,-0.5,6684,32.2,82
10734,15,4029,-0.5,6688,31.8,17
10856,14.9,4024,-0.1,6626,32,83
10933,15.1,4018,1,6693,31.7,1
11058,15,4015,1.1,6629,31.9,84
11137,15.3,4016,1,6628,31.5,2
11260,15.2,4015,1.1,6629,31.6,86
11339,15.6,4002,2.8,6629,31.2,3
11446,15.6,4000,2.8,6688,31.1,87
11524,16.1,4008,1.7,6622,30.5,5
11648,16.3,3992,3.1,6680,30.4,88
11725,16.5,3999,2.1,6678,30.4,6
11847,16.4,4004,1.5,6610,30,89
11938,17,3998,1.9,6675,29.5,6
12047,17.3,3984,3.5,6605,29.7,90
12139,17.2,4001,1.3,6666,29.7,7
12247,17.5,4003,1,6599,28.8,73
12339,18.1,3977,4.2,6597,29,8
12447,18.3,3976,4.3,6591,28.2,74
12526,18.9,3974,3.9,6586,28,9
12647,18.7,3990,2.1,6581,28,75
12725,19.3,3987,2,6580,27.5,10
12849,19.6,3977,3.3,6577,27,76
12926,20.5,3947,6.5,6571,26.5,11
13049,20.7,3947,6.4,6563,26.2,77
13125,21.5,3954,4.7,6558,25.4,13
13246,21.5,3963,3.5,6554,25.6,78
13339,21.4,3994,-0.7,6553,25.3,14
13449,21.4,4006,-2.1,6558,25.9,79
13526,21.1,4011,-2.6,6564,25.9,15
13650,21,4012,-2.4,6571,26,81
13726,20.8,4007,-1.7,6577,26.2,16
13851,20.8,4003,-0.9,6580,26.3,82
13929,20.7,3998,-0.1,6581,26.5,17
14035,20.6,4001,-0.8,6650,26,70
14112,20.8,3983,1.7,6650,26.3,6
14251,20.8,3989,0.9,6650,25.8,84
14329,20.7,4002,-0.8,6587,25.8,2
14453,20.8,3997,-0.6,6654,26.4,79
14531,20.7,3999,-0.3,6656,26.2,14
14655,20.5,4001,-0.9,6659,26.7,87
14731,20.8,3994,0,6596,26.7,4
14856,20.5,3995,0.1,6660,26.5,88
14933,20.8,3983,1.2,6662,26.4,6
15058,20.6,3982,1.3,6660,26.6,89
15135,20.3,4003,-1.4,6659,26.3,7
15260,20.8,3995,-0.7,6596,25.8,74
15336,20.7,3988,0.6,6659,25.8,9
15447,21.2,3964,3.1,6590,25.8,74
15540,21.6,3955,4.1,6648,25,9
15648,21.8,3949,4.8,6576,25.2,75
15725,22,3970,1.3,6634,25,11
15849,22,3982,0,6568,24.6,76
15927,22.1,3978,0.2,6632,24.5,12
16053,22.1,3980,0.3,6567,25.2,78
16130,22.2,3983,-0.5,6634,24.4,13
16253,22.2,3978,0.5,6571,24.9,72
16329,22.4,3972,0.8,6573,24.5,7
16452,22.3,3970,1.4,6571,25,80
16530,21.9,3989,-1.3,6635,25.4,15
16656,21.7,4009,-3.6,6577,25.1,81
16732,21.5,4004,-2.8,6645,25.6,16
16856,21.4,4002,-2.1,6586,25.5,82
16934,21.1,3994,-1.5,6589,26,0
17059,21,4000,-1.7,6591,25.8,83
17137,21.3,3977,1.4,6593,26.1,1
17246,21.2,3971,2.1,6591,25.9,85
17340,21.2,3986,-0.2,6589,25.5,2
17450,21.4,3983,0.3,6587,25.4,86
17527,21.8,3961,2.7,6586,25.3,3
17649,21.7,3963,2.6,6580,25.1,87
17725,21.7,3975,0.6,6576,25.4,4
17848,21.6,3990,-1.1,6638,25.5,88
17926,22.2,3969,1.5,6576,25.2,6
18052,21.9,3971,1.5,6638,24.7,89
18130,22.7,3946,4.3,6570,25.4,7
18254,22.4,3951,3.7,6628,25.1,91
18330,21.9,4004,-3.4,6560,24.8,8
18455,22.3,4007,-3.9,6631,24.8,74
18531,22.3,3978,0.3,6571,24.8,9
18638,22.3,3965,1.8,6635,24.8,68
18733,21.7,3997,-2.1,6568,25.8,3
18858,21.8,4006,-3.1,6637,25,76
18937,21.6,3996,-1.6,6577,25.1,11
19060,21.6,3987,-0.3,6644,25.6,77
19137,21,4012,-3.4,6581,25.8,13
19260,21.2,4002,-2.3,6651,25.6,78
19337,21,3993,-0.7,6587,25.6,14
19446,21.2,3979,0.9,6650,25.9,79
19538,21.3,3977,1.1,6583,25.9,15
19647,21.3,3974,1.4,6643,25.6,81
19740,21.5,3976,1.4,6574,24.6,16
19848,21.6,3974,1.4,6634,25.2,82
19940,22,3967,2.3,6567,24.9,17
