t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
10,2.4,0,0,0,47,61
15,2.5,0,0,0,47,14
15,2.7,0,0,0,46.3,62
15,2.5,0,0,0,46.6,15
226,2.6,3300,0,0,46.8,199
302,2.6,3300,0,0,46.5,8
396,2.9,3300,0,0,46.6,15
507,2.8,3300,0,0,46.9,72
585,2.5,3300,0,0,47,7
695,2.5,3300,0,1801,46.8,72
788,2.5,3300,0,2762,46.9,8
897,2.4,3300,0,3461,47,73
976,2.7,3300,0,3650,47.2,9
1098,2.5,3300,0,3932,46.8,74
1190,2.7,3300,0,4023,46.8,10
1297,2.6,3300,0,4222,46.5,75
1375,2.4,3300,0,4263,46.4,10
1501,2.6,3300,0,4413,46.8,76
1578,2.7,3300,0,4476,46.7,11
1701,2.3,3300,0,4557,47.2,77
1779,2.4,3300,0,4601,46.7,12
1903,2.5,3300,0,4605,47.1,60
1981,2.7,3300,0,4632,47.2,13
2090,2.5,3300,0,4671,46.6,54
2168,2.7,3300,0,4694,46.8,7
2309,2.7,3300,0,4730,46.6,62
2387,2.6,3300,0,4796,46.6,15
2494,2.3,3300,0,4774,47.3,63
2585,2.6,3300,0,4837,46.8,16
2694,2.3,3300,0,4863,46.9,56
2772,2.7,3300,0,4831,46.7,9
2895,2.7,3300,0,4906,47.1,65
2987,2.8,3300,0,4874,46.5,0
3126,2.3,4100,0,5056,47.4,78
3188,2.3,4100,0,5277,46.8,14
3296,2.6,4100,0,5567,46.6,67
3373,2.5,4100,0,5661,46.9,2
3496,2.6,4100,0,5836,46.4,59
3573,2.5,4100,0,5992,46.8,13
3698,2.6,4100,0,6137,46.6,68
3776,2,4100,0,6153,47,4
3901,2.5,4100,0,6311,46.7,69
3977,2.4,4100,0,6365,46.9,5
4101,2.4,4100,0,6435,46.9,62
4177,2.5,4100,0,6415,46.2,16
4300,1.9,4100,0,6476,47.2,71
4378,2.4,4100,0,6571,46.6,6
4501,2.4,4100,0,6553,47,72
4579,2.5,4100,0,6643,46.8,7
4701,2.6,4100,0,6610,47.1,73
4778,2,4100,0,6628,46.7,8
4901,2.3,4100,0,6654,47,74
4978,2.6,4100,0,6671,46.8,9
5101,2.4,4100,0,6756,47,67
5178,2.6,4100,0,6768,46.6,2
5301,2.7,4100,0,6718,46.5,76
5378,3,4100,0,6727,46.1,11
5503,3.1,4100,0,6807,46.3,76
5581,3.4,4100,0,6815,45.9,12
5704,3.4,4100,0,6756,45.3,77
5780,4,4100,0,6761,45.1,12
5903,4.4,4100,0,6770,44.5,60
5981,4.7,4100,0,6772,44.5,13
6105,5.3,4100,0,6841,43.1,61
6183,6.6,4100,0,6841,42.2,14
6308,7.1,4100,0,6776,41.9,62
6385,8.8,4100,0,6844,40.5,15
6508,9.4,4100,0,6773,39.8,63
6585,11.4,3800,7.4,6762,37.6,16
6707,12.4,3800,15.9,6685,36.3,77
6801,14.5,3800,15.2,6640,34.1,12
6894,15.3,3800,15.6,6654,33.9,65
6986,16.8,3800,10.1,6619,32.8,1
7111,17.3,3804,7.8,6506,31.8,79
7190,17.7,3847,4,6545,32,15
7314,17.7,3888,0.9,6466,32.2,81
7391,17.4,3943,-2.9,6528,32.1,16
7519,17.4,3961,-3.8,6540,31.8,82
7597,17.5,3932,-0.3,6485,32.8,17
7737,16.9,3954,-1.2,6493,32.9,83
7798,16.2,3988,-4.5,6500,34.1,0
7920,15.8,4039,-6.7,6525,34.2,84
7997,14.8,4061,-7.8,6612,35.4,1
8119,14.2,4097,-9.2,6587,35.5,85
8195,13.6,4059,-5,6674,36.4,2
8318,13.4,4059,-4.4,6632,36.9,86
8396,12.4,4074,-5.1,6647,37.4,3
8519,12.3,4076,-4.9,6732,37.9,86
8596,11.9,4065,-3.3,6746,37.7,4
8719,11.6,4058,-2.8,6691,38,88
8796,12,4002,2.1,6762,37.6,5
8919,12,3986,3.6,6688,37.6,89
8996,12.3,3991,2.7,6683,37.8,6
9121,12.4,3990,2.6,6740,36.8,90
9198,13.1,3976,3.5,6732,36,7
9320,13.4,3952,5.3,6654,36.1,74
9397,14,3961,4,6645,35.8,9
9522,14.2,3963,3.7,6632,35.6,74
9599,14.8,3957,3.9,6625,34.5,9
9707,15.1,3948,4.4,6680,34.8,74
9801,15.1,3992,0.6,6609,34.3,10
9907,15.5,3986,0.9,6671,34.2,75
10000,15.7,3978,1.9,6671,34.3,11
10122,15.8,3972,2.1,6665,33.8,76
10199,16.2,3975,2,6663,33.7,12
10309,16.1,3977,1.6,6663,34,78
10402,16.5,3972,2.1,6663,33.4,13
10513,16.3,3985,0.8,6597,33.5,79
10591,16.5,3997,0,6665,33.1,14
10699,16.5,3987,0.8,6666,33.5,67
10777,16.3,4015,-1.2,6668,33.7,2
10919,16.4,4011,-1,6613,33.2,81
10998,16.2,4009,-0.8,6618,33.5,16
11107,16.4,4003,-0.1,6687,33.7,75
11184,16.3,4009,-0.3,6628,33.4,10
11309,16.4,3999,0.6,6694,33.2,83
11388,16.4,3997,0.7,6629,33.4,1
11513,16.4,3997,0.6,6697,33.3,84
11591,16.8,3977,2.2,6696,33.2,2
11715,16.7,3976,2,6628,33.3,85
11793,17,3983,1.2,6690,33,3
11918,16.9,3994,0.4,6625,32.8,87
11996,17.1,3989,0.5,6625,32.7,4
12121,17.1,3989,0.9,6625,32.8,88
12199,17.3,3983,1.3,6625,32.3,5
12307,17.4,3978,1.7,6688,32.3,89
12400,17.3,3994,0.3,6623,32.9,6
12522,17.1,4012,-1.4,6691,32.8,90
12599,17.6,3978,1.6,6696,32.5,8
12708,17.5,3973,1.8,6626,32.2,73
12800,17.4,3999,-0.5,6691,32.4,9
12909,17.4,4006,-0.9,6628,32.2,67
12987,17.2,4009,-0.9,6629,32.7,3
13111,17.4,4006,-0.9,6699,32.4,68
13189,17.8,3969,2.6,6700,32,4
13312,17.8,3963,2.9,6694,31.7,76
13392,18,3972,1.9,6623,31.9,12
13518,18.4,3968,1.8,6681,31.6,77
13596,18.5,3977,1,6677,30.9,13
13719,18.4,3974,1.2,6674,31.5,79
13797,18.4,3997,-0.6,6672,31.3,14
13922,18.5,3991,-0.4,6607,31.5,80
13998,18.2,4005,-1.2,6674,31.5,15
14122,18.3,4007,-1.2,6610,31.3,81
14200,18.5,3982,0.9,6613,30.7,16
14308,19.2,3944,4.2,6606,30.7,82
14401,19.6,3919,5.8,6597,30.1,0
14511,19.7,3928,5,6645,30.4,84
