t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,1.8,0,-0.6,0,46.9,77
12,2.4,0,-0.6,0,46.9,13
12,2.5,0,-0.6,0,46.8,60
12,2.3,0,-0.6,0,46.2,14
12,2.5,0,0,0,46.9,177
13,2.6,0,0,0,47,3
13,2.3,0,0,0,47.1,12
13,2.3,0,0,0,46.8,63
13,2.4,0,0,0,46.6,17
13,2.2,0,0,0,46.6,56
13,2.5,0,0,0,46.6,9
13,2.3,0,0,0,47,58
13,2.4,0,0,0,46.9,11
13,2.4,0,0,0,47.2,66
13,2.4,0,0,0,46.7,1
13,2.3,0,0,0,46.7,66
13,2.4,0,0,0,46.4,2
13,2.3,0,0,0,46.5,60
13,2.6,0,0,0,46.6,13
13,2.6,0,0,0,46.6,69
13,2.2,0,0,0,47.2,4
13,2.3,0,0,0,46.7,70
13,2.4,0,0,0,46.3,5
13,2.4,0,0,0,46.6,63
13,2.5,1800,0,0,46.5,16
13,2.7,1800,0,0,47,207
13,2.4,1800,0,0,47.1,8
13,2.5,1800,0,0,46.8,6
13,2.3,1800,0,0,47.1,62
13,2.6,1800,0,0,46.7,15
13,2.4,1800,0,0,46.8,55
13,2.4,1800,0,0,46.8,8
13,2.6,1800,0,0,46.6,64
13,2.3,1800,0,0,47.2,17
13,2.6,1800,0,0,46.7,57
13,2.6,1800,0,0,46.6,10
13,2.5,1800,0,0,46.9,66
13,2.4,1800,0,0,46.7,1
13,2.5,1800,0,0,46.8,67
13,2.4,1800,0,0,47.3,2
13,2.4,1800,0,0,47,68
13,2.5,1800,0,0,46.3,3
13,2.5,1800,0,0,47.5,69
13,2.1,1800,0,0,47.1,4
13,2.3,1800,0,0,46.5,70
13,2.5,1800,0,1024,46.6,5
13,2.4,1800,0,1325,47.1,71
13,2.9,1800,0,1399,46.4,6
13,2.3,1800,0,1464,46.8,72
58,2.4,4100,0,1678,46.7,7
320,2.7,4100,0,4526,46.4,209
396,2.6,4100,0,4861,46.7,7
473,2.5,4100,0,5163,47.1,7
581,2.4,4100,0,5446,47.4,65
672,2.7,4100,0,5552,46.8,0
779,2.4,4100,0,5738,47.1,66
873,2.3,4100,0,5845,46.9,1
981,2.6,4100,0,5984,47.1,66
1058,2.2,4100,0,6059,46.5,2
1180,2.6,4100,0,6215,46.7,60
1258,2.3,4100,0,6215,46.8,14
1379,2,4100,0,6295,46.9,68
1473,2.5,4100,0,6402,46.8,4
1579,2.4,4100,0,6461,46.8,69
1671,2.2,4100,0,6432,47.3,4
1779,2.4,4100,0,6475,46.8,62
1856,2.4,4100,0,6503,46.9,15
1981,2.4,4100,0,6543,47.1,71
2059,2.6,4100,0,6626,46.6,6
2183,2.5,4100,0,6590,46.6,64
2258,2.3,4100,0,6672,47.1,17
2384,2.4,4100,0,6629,46.7,65
2461,2.3,4100,0,6643,46.7,0
2586,2.4,4100,0,6663,46.8,74
2664,2.6,4100,0,6674,46.6,9
2787,2.7,4100,0,6753,46.6,75
2864,2.5,4100,0,6762,46.8,10
2986,2.6,4100,0,6708,46.2,76
3064,2.7,4100,0,6715,46.8,11
3188,2.4,4100,0,6790,46.8,77
3265,2.9,4100,0,6795,45.9,12
3389,3.3,4100,0,6737,45.8,77
3468,3.2,4100,0,6740,45.9,13
3593,3.7,4100,0,6813,46.1,60
3671,3.7,4100,0,6818,45.5,13
3793,3.9,4100,0,6756,46,61
3870,4.5,4100,0,6825,45.1,14
3992,4.8,4100,0,6762,44.1,62
4068,5.5,4100,0,6767,43.3,15
4192,6,4100,0,6838,43,63
4269,6.8,4100,0,6838,42.6,16
4393,7,4100,0,6773,42.6,64
4470,7.7,4100,0,6839,40.8,18
4593,8.6,4100,0,6775,41,65
4670,9.6,4100,0,6773,39.7,0
4823,10.1,3896,0.4,6752,38.8,79
4885,12.1,3821,9.5,6714,37.1,15
4995,12.9,3800,16.1,6712,36.6,81
5073,14.2,3805,12.8,6669,34.6,16
5181,15.6,3800,14.5,6554,33.6,69
5274,16.4,3836,8.6,6517,33.4,4
5397,16.8,3861,5.6,6545,32.5,82
5476,17.2,3887,2.3,6466,32.7,17
5600,17.4,3902,1,6454,32.2,83
5679,17.1,3919,-1.4,6513,32.7,0
5803,17,3940,-2.5,6517,33,84
5880,16.1,3965,-5.7,6520,33.7,1
6004,16,3990,-6.8,6535,33.6,85
6080,14.8,3997,-6.6,6485,35.5,2
6203,14.3,4018,-8.4,6507,35.2,86
6280,13.7,4006,-5.9,6521,36.1,3
6403,13.3,4012,-5.7,6535,36.8,87
6481,12.3,4016,-5.6,6609,38.2,4
6605,11.9,4025,-6.3,6563,37.9,88
6684,11,4036,-6.7,6637,38.6,6
6793,11,4028,-5.4,6589,38.5,89
6886,10.5,4005,-1.5,6660,39.1,6
6994,10.4,4006,-1.5,6600,39,90
