t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,15,3949,2.2,6576,32.5,87
12,15,3978,-0.5,6635,32.2,4
12,15.1,0,-0.5,6085,32.2,204
13,14.8,0,-0.5,5917,33.6,13
13,13.3,0,-0.5,5816,34.6,2
13,12.3,0,-0.5,5581,35.7,61
13,8.7,0,-0.5,5431,40.1,14
13,5.2,0,-0.5,5155,43.8,62
13,1.1,0,0,5010,45.2,15
13,1.7,0,0,4801,45.9,62
13,0.9,0,0,4676,46.6,16
13,0.2,0,0,4520,46.7,63
13,0.3,0,0,4361,47.1,17
13,0.2,0,0,4222,47.1,64
13,0.3,0,0,4093,47.4,0
13,0.1,0,0,3942,46.7,57
13,0.3,0,0,3785,46.8,11
13,0.5,0,0,3656,47,66
13,0.5,0,0,3545,46.7,2
13,0.3,0,0,3387,46.9,68
13,0.5,0,0,3252,46.8,3
13,0.5,0,0,3114,47,69
13,0,3900,0,3022,47,4
13,0.3,3900,0,4497,46.6,206
13,0.3,3900,0,4765,47.4,7
13,0.2,3900,0,4932,46.9,4
13,0.4,3900,0,5221,46.6,62
13,0.3,3900,0,5360,47,15
13,0.3,3900,0,5537,47.3,63
13,0.3,3900,0,5582,46.6,16
13,0.6,3900,0,5702,47.2,64
13,0.3,3900,0,5778,47.2,17
13,0.2,3900,0,5927,47.2,65
13,0.5,3900,0,5983,46.8,0
13,0.3,3900,0,6054,47,66
13,0.2,3900,0,6096,46.9,1
13,0.3,3900,0,6087,46.7,60
13,0.4,3900,0,6118,47.1,13
13,0.3,3900,0,6161,47.1,68
13,0.1,3900,0,6248,47.3,3
13,0,3900,0,6221,47,69
13,0.2,3900,0,6301,46.2,4
13,0.3,3900,0,6266,46.8,70
13,0.3,3900,0,6342,47.2,5
13,0.1,3900,0,6302,46.9,71
13,0.5,3900,0,6376,46.6,6
13,0.3,3900,0,6329,47.1,72
44,0.4,4100,0,6399,47,7
294,0.3,4100,0,6462,47,209
374,0.3,4100,0,6499,46.7,0
451,0.2,4100,0,6590,46.7,8
560,0.5,4100,0,6629,46.3,65
655,0.4,4100,0,6654,46.7,1
763,0.4,4100,0,6625,47.2,66
841,0.3,4100,0,6706,46.9,2
967,0.3,4100,0,6732,46.6,60
1044,0.5,4100,0,6746,46.7,14
1167,0.3,4100,0,6764,46.6,61
1245,0.5,4100,0,6773,46.8,14
1371,0.7,4100,0,6724,45.9,70
1449,1.3,4100,0,6732,45.8,5
1574,1.2,4100,0,6808,45.9,70
1653,1.9,4100,0,6815,45.3,5
1763,2.1,4100,0,6755,44.7,71
1842,3.4,4100,0,6758,43.4,6
1969,3.7,4100,0,6761,43.4,72
2047,5.2,4100,0,6761,41,7
2172,5.8,4100,0,6829,41.4,72
2250,7.2,4100,0,6829,39.1,8
2362,8.2,4100,0,6764,38.2,73
2440,10.6,3876,3.4,6759,36.2,9
2582,11.2,3802,9.5,6694,35.6,87
2661,13.4,3800,15.1,6648,33.8,5
2771,13.6,3800,15.5,6593,33.5,76
2847,15.3,3800,11,6622,31.2,11
2971,16.3,3800,11.8,6511,30.6,77
3049,17.3,3819,7.2,6547,29.2,12
3188,17.9,3829,6.4,6454,29.7,74
3265,18.1,3880,1.6,6503,29.7,9
3388,17.6,3934,-2.5,6503,30,74
3466,16.8,4002,-7.5,6448,30.6,10
3576,16.5,4020,-8.1,6476,31.3,75
3654,15.1,4031,-8.1,6494,32.7,11
3781,14.4,4065,-10,6528,33.2,77
3858,14.4,3991,-3,6612,32.9,12
3982,13.8,3973,-0.6,6558,34,77
4059,13.5,3991,-2.1,6625,33.8,13
4184,13.3,3999,-2.3,6570,34.1,79
4261,12.5,4025,-4.3,6638,34.7,14
4386,12.5,4035,-4.9,6591,34.8,80
4463,11.9,4031,-4,6603,35.6,15
4586,11.7,4033,-3.6,6615,35.1,81
4666,11.5,4012,-1.8,6619,35.9,16
4775,11.4,4010,-1,6690,35.8,82
4867,11.6,3986,0.9,6626,35.6,17
4977,11.8,3965,2.5,6684,35.7,83
5055,11.6,3986,0.3,6678,35.5,0
5179,11.6,3996,-0.3,6675,35.5,83
5256,12,3978,1.9,6678,35.3,1
5382,12.1,3959,2.5,6609,34.8,85
5460,12.4,3966,2,6668,34.6,2
5585,12.6,3957,2.5,6596,34.6,86
5662,12.2,4002,-1.3,6656,34.9,3
5802,12.2,4018,-2.7,6599,34.9,87
5862,12,4005,-1.4,6603,35.4,4
5986,12,4010,-1.5,6610,35.2,88
6063,11.8,4004,-0.9,6612,35.4,5
6187,12,4004,-0.6,6615,34.7,88
6264,11.7,4003,-0.5,6612,35.4,6
6388,11.8,4007,-0.9,6680,35.1,89
6467,11.7,4007,-0.6,6619,35.9,7
6576,11.4,4017,-1.6,6688,35.3,90
6668,11.6,3996,0.5,6688,35.6,7
6779,11.6,3992,0.5,6623,35.4,73
6858,12.1,3965,2.8,6685,35.3,8
6983,11.9,3976,2,6612,35.1,74
7062,12.5,3967,2.2,6675,34.8,9
7186,12.4,3972,2.1,6603,34.6,75
7262,12.5,3985,0.6,6602,34.5,11
7385,12.2,4007,-0.9,6603,35.1,76
7462,11.9,4030,-2.8,6606,35.1,12
7588,12.1,4019,-1.8,6680,35.5,77
7667,12.3,3991,0.8,6616,35,13
7775,12.3,3975,2.3,6675,35.3,78
7855,12.2,3991,0.9,6671,35.1,14
7981,12.4,3990,0.7,6669,35.1,79
8060,12.4,3993,0.7,6666,35.1,15
8186,12.3,4006,-0.5,6666,34.7,80
8263,12.3,4005,-0.2,6669,35,16
8389,12.4,4004,-0.2,6609,34.8,82
8466,12.8,3975,2.3,6672,34.3,17
8575,12.6,3976,2.1,6606,34,83
8669,12.9,3982,1.2,6603,35.2,0
8778,12.7,4002,-0.1,6666,34.8,77
8854,12.8,4021,-1.7,6606,34.2,12
8978,12.8,3997,0.4,6612,34.6,85
9058,12.3,4011,-1.5,6612,34.8,2
9185,12.3,4034,-2.7,6685,34.9,86
9264,12.3,4016,-0.8,6626,34.7,3
9375,12.5,4000,0.4,6691,34.8,87
9454,12.9,3968,3.2,6688,34,4
9581,13,3949,4.3,6612,34.3,88
9660,13.2,3982,1.4,6669,33.9,5
9786,13.3,3981,1.5,6599,34.1,89
9865,13.3,3998,0.1,6660,34.1,6
9975,13.3,4000,-0.2,6599,33.3,90
10054,13.7,3971,2.2,6597,33.5,8
10178,13.8,3970,2.4,6591,33.4,73
10254,14.1,3973,1.8,6590,32.9,9
10379,14,3987,0.8,6587,33,74
10457,13.8,4007,-1.3,6589,33.4,10
10583,14.2,3998,-0.4,6594,33,75
10663,14.3,3977,1.5,6596,33.6,11
10789,13.7,4004,-0.7,6662,33.4,76
10868,13.8,4015,-1.5,6600,33.5,12
10977,13.7,4013,-1.4,6672,33.6,78
11070,13.3,4022,-1.8,6612,33.9,13
11179,13.6,4011,-1,6681,33.4,79
11258,13.4,4005,-0.2,6684,33.4,14
11368,13.5,3993,0.6,6621,33.8,73
11447,13.6,3988,0.8,6619,34.2,8
11589,13.6,3986,1.2,6616,33.9,81
11667,13.4,4010,-1,6677,33.8,17
11776,13.4,4020,-1.5,6616,33.9,83
11868,13.6,4004,0.6,6619,33.3,0
11978,13.6,3989,1.2,6618,33.4,84
12054,13.8,3978,2.1,6613,33.3,1
12181,13.9,3972,2.3,6671,33.3,85
12259,13.8,3997,-0.5,6605,33.8,2
12383,13.8,4008,-1,6671,33.5,86
12462,13.7,4014,-1.1,6674,33.8,3
12587,13.6,4016,-1.5,6677,33.2,87
12666,14.1,3972,2.4,6678,32.9,4
12776,14.2,3959,3.4,6606,33.3,88
12869,14,4001,-0.4,6666,33.5,5
12977,14,4013,-1.3,6606,33.3,89
13070,14.2,3988,0.6,6674,32.8,6
13180,14.4,3975,1.8,6607,33,90
13257,13.8,4014,-1.5,6605,33.4,7
13380,14,4027,-2.6,6612,33.3,74
13459,13.7,4025,-2.1,6619,33,9
13586,14.2,3988,0.9,6684,33.3,74
13664,14,3984,1.3,6618,33.7,9
13789,14.1,3989,0.6,6674,33.6,75
13866,14.3,3987,1.1,6674,32.7,10
13976,14.5,3968,2.3,6668,33,76
14069,14.4,3992,0.4,6665,33.1,11
14176,14,4018,-2,6605,32.9,77
14268,14.6,3982,1.1,6674,33.1,12
14379,14.2,3987,0.9,6609,32.8,77
14458,14.2,4002,-0.6,6672,33,13
14584,14.1,4017,-1.6,6612,33.6,78
14662,14,4013,-1.3,6616,32.9,13
14788,13.8,4020,-1.7,6621,33.7,79
14865,14.2,3990,0.8,6625,33.1,14
14989,14.2,3973,2.1,6685,33,80
15067,14,3992,0.6,6616,33.4,15
15190,13.9,4010,-1.2,6681,33.5,81
15270,14.3,3995,0.2,6684,33.2,16
15379,14.1,3986,0.9,6681,32.9,81
