t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
19843,15.3,3999,-1.4,6544,31.5,13
19951,15.5,3998,-0.6,6607,31.4,72
20045,16.2,3963,3.7,6544,31,7
20171,16.1,3970,2.7,6538,30,80
20248,16.7,3956,3.4,6599,30.2,16
20372,16.9,3956,3.8,6530,30.3,81
20450,17.3,3954,3.1,6589,30,17
20556,17,3973,1.3,6523,30.1,76
20633,16.7,3989,-1.4,6589,30.5,11
20758,16.5,3997,-2.3,6597,30.8,84
20853,15.4,4020,-5.4,6605,32,1
20959,15.3,4037,-6.5,6619,31.5,85
21053,14.7,4029,-4.2,6563,32.8,3
21146,14.3,4042,-5.5,6573,32.7,73
21225,14.5,4011,-1.9,6580,32.6,9
21366,14.4,4001,-0.6,6647,32.6,81
21444,14.5,3994,0.3,6650,32.6,16
21554,14.4,3995,0.2,6581,32.5,82
21633,13.7,4019,-2.7,6645,33.3,17
21772,14.1,4010,-1.7,6648,32.9,90
21850,14.2,3998,0.5,6647,32.8,8
21959,14,3998,-0.1,6578,33.3,66
22037,14.7,3979,2.1,6641,31.5,2
22160,15.3,3949,5.5,6626,32,75
22240,15.9,3957,4.6,6618,31,10
22364,16.3,3941,5.6,6603,30.6,76
22441,16.9,3946,5,6594,30.3,12
22581,17,3948,3.8,6586,29.6,77
22643,17.2,3963,2.3,6518,30.1,12
22767,17.2,3971,0.6,6581,29.8,78
22844,17.1,3984,-0.4,6518,29.9,13
22953,17.2,3979,-0.5,6583,30,72
23044,16.5,4003,-2.6,6521,30.7,8
23169,16.8,3999,-1.9,6530,30.8,80
23246,16.2,4003,-2.8,6599,31.8,16
23370,15.2,4036,-5.6,6547,32,82
23448,14.8,4034,-5.6,6621,32.6,17
23572,14.4,4042,-5.5,6570,32.9,83
23649,14.5,4012,-1.3,6640,32.6,0
23757,14.4,4008,-0.7,6578,32.7,77
23833,14.2,4008,-0.7,6580,33.1,13
23973,14,4014,-1.4,6581,32.8,86
24066,14,4003,-0.5,6647,32.5,3
24160,14.2,4002,0.2,6581,32.3,87
24238,14.5,3984,1.6,6581,32.5,4
24362,14.6,3981,2.6,6573,32.5,88
24446,15.2,3972,2.6,6570,31.3,6
24564,15.8,3953,5.3,6560,31,89
24642,15.7,3967,2.5,6554,31.3,7
24767,15.4,3990,0.2,6551,31.7,74
24845,16.2,3965,2.4,6551,31.4,9
24968,15.8,3978,1.4,6551,31.1,74
25045,15.6,3993,-1.2,6615,31.1,10
25172,15.6,3998,-1.3,6554,30.7,75
25248,15.3,3997,-1.5,6619,31.8,11
25373,15.2,4007,-2.1,6561,31.6,77
25450,14.7,4011,-2.9,6628,32.3,12
25559,14.8,4015,-2.7,6568,31.9,78
25653,14.6,3999,-1.1,6634,33,13
25759,14.2,4022,-3.2,6577,32.7,79
25852,14.6,3996,-0.5,6644,32,15
25961,14.8,3982,1.8,6577,32.2,81
26038,14.7,3983,0.9,6638,32,16
26162,15,3985,1.1,6570,32.1,82
26241,14.5,3998,-1.1,6634,32.4,17
26363,15.1,3987,0.6,6568,31.6,83
26439,14.5,3993,-1.5,6631,33,0
26563,14.5,4008,-1.9,6570,32,84
26641,14.2,4004,-2.1,6634,32.5,2
26763,14.5,4004,-1.2,6571,32.5,79
26840,14.5,3996,0,6570,32.5,14
26966,14.4,3995,0.1,6567,32.4,87
27043,15.4,3954,4.4,6628,31.5,4
27166,15.2,3959,4.2,6555,32.1,88
27245,16,3948,4.4,6612,31.4,6
27353,15.8,3954,3.6,6605,31.3,76
27430,16.1,3971,1.7,6540,31.2,12
27570,15.8,3977,0.4,6537,30.8,74
27648,16.1,3969,1.3,6600,31.3,9
27771,15.5,3997,-2,6602,31.6,74
27848,15.7,3988,-0.1,6606,31.9,9
27970,15.4,3996,-1.7,6609,32.2,75
28047,15.6,3984,0.5,6612,32.4,11
28170,14.7,4011,-3,6616,32.2,76
28249,15.3,3984,1,6555,32.7,12
28374,14.5,4007,-2.3,6623,32.7,78
28451,14.7,3994,0,6563,32.8,13
28560,14.1,4013,-2.8,6631,33.3,79
28653,14,4017,-2.5,6573,32.5,15
28762,14.1,4005,-1.6,6644,33.3,80
28853,13.8,4010,-1.4,6581,32.9,16
28961,13.8,4002,-1,6648,33.7,81
29038,13.7,4010,-1.2,6651,33.6,17
29161,13.4,4009,-1.7,6654,33.6,83
29240,13.2,4010,-1.7,6656,33.7,0
29366,13,4016,-2.3,6657,34.2,83
29444,12.7,4023,-2.2,6660,34.3,0
29567,12.9,4008,-1.1,6599,34.1,84
29644,12.6,4009,-1.2,6662,34.2,1
29768,12.9,4006,-0.2,6596,33.1,85
29845,13.4,3986,2.2,6657,33.2,2
29971,13.6,3974,3.4,6589,33.2,86
