t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
12,18.6,4070,-15.1,6482,29.1,85
12,16.9,4100,-12.8,6576,30.5,2
12,16.8,0,-12.8,6081,30.6,209
12,15.7,0,-12.8,5863,34.6,11
12,11.7,0,-12.8,5693,37.1,7
12,10.1,0,-12.8,5458,38.3,68
12,5.3,0,-12.8,5306,44.1,4
12,2.5,0,-12.8,5131,46.3,69
12,1.1,0,-12.8,4943,46.9,5
12,0.7,0,-12.8,4731,46.2,71
12,0.3,0,-12.8,4603,46.7,6
13,0.5,0,-12.8,4411,46.8,72
13,0.3,0,-12.8,4282,47.4,7
13,0.1,0,-12.8,4136,47,73
13,0.2,0,-12.8,4025,46.8,8
13,0.2,0,-12.8,3847,47.2,74
13,0,0,-12.8,3735,47.3,9
13,0,0,-12.8,3575,46.6,75
13,0.2,3900,-12.8,3465,47.5,10
13,0.3,3900,-12.8,4631,47.4,212
13,0.1,3900,-12.8,4831,47.3,3
13,0.4,3900,-12.8,5070,46.8,10
13,0.2,3900,-12.8,5237,46.9,68
13,0.3,3900,-12.8,5424,46.6,3
13,0.5,3900,-12.8,5587,47,69
13,0.3,3900,-12.8,5625,46.6,5
13,0.4,3900,-12.8,5737,46.8,70
13,0.4,3900,-12.8,5807,47.5,6
13,0.4,3900,-12.8,5890,46.9,63
13,0.6,3900,-12.8,5942,46.5,17
13,0.3,3900,-12.8,6070,47.3,72
13,0.3,3900,-12.8,6053,46.7,8
13,0.4,3900,-12.8,6102,47.4,74
13,0.3,3900,-12.8,6129,47.1,9
13,0.4,3900,-12.8,6169,46.6,67
13,0.4,3900,-12.8,6193,47,2
13,0.3,3900,-12.8,6289,47,76
13,0.5,3900,-12.8,6305,46.8,11
13,0.4,3900,-12.8,6331,46.9,77
13,0.3,3900,-12.8,6345,47,12
13,0.2,3900,-12.8,6364,46.9,60
13,0,3900,-12.8,6315,47.5,13
13,0.4,3900,-12.8,6391,47,61
29,0.3,3810,0,6338,46.9,14
294,0.1,3850,-0.5,6333,47.3,198
372,0,3860,-0.5,6333,46.8,74
464,0.2,3910,0.1,6396,46.8,1
576,0.4,3930,0.8,6414,46.8,84
655,0.2,3980,-0.2,6366,46.7,1
781,0.5,4000,0.4,6459,47.2,85
861,0.4,4050,0.5,6418,46.9,2
970,0.3,4070,0.3,6464,46.9,86
1049,0.5,4091,0.5,6496,47.5,4
1173,0.1,4100,-0.3,6540,47.3,87
1252,0.1,4100,-1,6629,47.5,5
1362,0.2,4100,-0.9,6663,46.9,75
1438,0.3,4095,0.2,6685,46.8,11
1563,0.2,4096,0.4,6715,47.1,82
1657,0.4,4092,0.5,6734,47.1,0
1784,0.2,4094,0.5,6756,47.3,91
1877,0.3,4094,0.4,6768,47.5,8
1971,0.1,4100,-0.3,6717,46.8,74
2049,0.4,4092,0.5,6723,46.3,9
2171,0.5,4086,1.3,6795,47.1,75
2264,1.3,4069,2.8,6798,45.9,10
2374,1.5,4058,4.3,6727,45.6,76
2451,2.5,4039,5.9,6724,44.3,11
2575,3,4029,6.8,6776,44.4,77
2654,4.1,4013,7.6,6768,41.7,12
2779,5,3997,8.9,6684,42.2,78
2858,6.5,3977,9.6,6669,39.9,13
2982,7.4,3958,11.4,6708,39.8,79
3059,8.8,3946,10.8,6628,37.6,14
3171,10,3922,13,6662,36.9,80
3262,12.1,3896,14.1,6640,34.2,15
3371,13,3877,15.5,6605,34.1,81
3450,14.8,3869,13.8,6580,31.3,16
3573,15.8,3855,14.5,6548,31.5,82
3650,16.6,3871,10.4,6466,30.1,17
3775,17.2,3875,8.7,6448,30,83
3853,18,3889,5.1,6500,29.6,0
3977,18,3895,4.2,6493,29.4,84
4056,18.5,3900,2.4,6428,28.8,1
4181,18.3,3908,1.5,6428,29.2,85
4261,17.7,3935,-2.1,6493,29.3,2
4371,17.5,3944,-3.3,6503,29.8,86
4464,16.4,3970,-5.8,6513,30.6,3
4573,16.6,3970,-6.1,6531,31,87
4652,15.1,3992,-7.3,6478,32.7,4
4778,14.8,4000,-8.1,6499,32.5,88
4873,13.4,4016,-8.4,6574,33.9,5
4980,13,4024,-9.2,6535,34.6,89
5059,11.7,4035,-8.7,6612,36,6
5181,11.4,4037,-8.6,6571,36.3,90
5258,10.5,4033,-6.6,6647,36.7,7
5384,10.5,4026,-5.3,6600,36.7,90
5461,9.7,4024,-3.6,6671,36.9,7
5585,10,4014,-2.4,6613,37.3,73
5662,9.6,4014,-1.7,6616,37.3,8
5771,9.8,4003,-0.3,6616,37.4,74
5849,10,3991,1.4,6615,36.9,9
5974,10.4,3980,2.7,6671,36.8,74
6052,10.5,3982,2.2,6602,36,9
6176,11.1,3967,3.6,6654,36.3,75
6255,12,3947,5.4,6583,35,10
6379,12.2,3941,6.1,6631,35,76
6458,13.2,3928,6.6,6555,34.1,11
6584,13.6,3923,6.6,6602,33.3,77
6662,14.6,3914,6.6,6528,33.1,12
6773,14.5,3922,5.3,6580,32.7,78
6852,14.9,3935,2.5,6510,32.1,13
6977,15.2,3935,2.1,6501,32,79
7055,15.3,3939,1.3,6563,32,14
7164,15.2,3945,0.5,6497,31.9,73
7256,15.4,3942,0.6,6563,32.5,8
