t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
8,0.1,0,2.1,0,46.8,73
12,0.3,0,2.1,0,46.3,9
12,0.3,0,2.1,0,46.7,197
12,0.1,0,2.1,0,46.8,6
12,0.1,0,2.1,0,46.9,13
12,0.1,0,2.1,0,47,76
12,0.1,0,2.1,0,47.2,11
12,0.4,0,2.1,0,46.3,77
12,0,0,2.1,0,47.1,12
12,0.3,0,2.1,0,47.1,78
12,0,0,2.1,0,47,13
12,0.2,0,2.1,0,46.6,60
12,0.1,0,2.1,0,46.8,14
12,0.1,0,2.1,0,46.8,54
12,0.2,0,2.1,0,46.5,7
12,0.1,0,2.1,0,46.9,62
12,0.2,0,2.1,0,47,15
12,0.1,3900,2.1,0,46.7,192
12,0.1,3900,2.1,0,46.9,0
12,0.3,3900,2.1,0,47.4,8
12,0.1,3900,2.1,0,46.9,58
12,0.2,3900,2.1,0,47,11
12,0.1,3900,2.1,2612,47,66
12,0,3900,2.1,3605,47.3,1
12,0.1,3900,2.1,4346,47.3,66
12,0.3,3900,2.1,4637,46.7,2
12,0.2,3900,2.1,4923,47.5,59
12,0,3900,2.1,5025,47.3,13
12,0.1,3900,2.1,5221,47.4,68
12,0.1,3900,2.1,5321,47.3,3
12,0.1,3900,2.1,5497,46.8,62
12,0.3,3900,2.1,5514,46.7,15
12,0.3,3900,2.1,5663,46.5,70
12,0,3900,2.1,5660,47.1,5
12,0,3900,2.1,5787,47,71
12,0.2,3900,2.1,5828,46.7,6
12,0.2,3900,2.1,5824,47,72
13,0.3,3900,2.1,5854,46.7,7
13,0.1,3900,2.1,5892,47,65
13,0.2,3900,2.1,5918,47,0
13,0.1,3900,2.1,6012,47,73
13,0,3900,2.1,6031,46.7,9
13,0.2,3900,2.1,6055,47.1,74
13,0.1,3900,2.1,6069,46.6,9
13,0.2,3900,2.1,6027,47,67
13,0.2,3900,2.1,6038,46.8,2
13,0.3,3900,2.1,6058,46.6,76
13,0,3900,2.1,6071,46.8,11
13,0.2,3900,2.1,6145,47.2,69
13,0.1,3900,2.1,6151,46.8,4
13,0.2,3900,2.1,6163,47.7,78
13,0,3900,2.1,6112,47.1,13
13,0.2,3900,2.1,6184,46.8,53
13,0.3,3900,2.1,6188,46.7,6
13,0.1,3900,2.1,6136,47,53
13,0.1,3900,2.1,6143,46.9,6
13,0,3900,2.1,6217,47,62
13,0.1,3900,2.1,6218,46.8,15
13,0.1,3900,2.1,6163,46.6,54
13,0.1,3900,2.1,6229,47,8
13,0.3,3900,2.1,6233,47.4,63
13,0,3900,2.1,6174,46.9,16
13,0.2,3900,2.1,6240,47.2,56
13,0.1,3900,2.1,6242,47.1,9
13,0,3900,2.1,6185,47.2,65
13,0.1,3900,2.1,6248,46.9,0
13,0.2,3900,2.1,6252,47,65
13,0.1,3900,2.1,6193,46.8,0
13,0.2,3900,2.1,6256,47.4,58
13,0.1,3900,2.1,6198,46.6,11
