t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
26,2.6,0,-1.9,0,46.1,13
30,2.9,0,-1.9,0,47.2,53
30,2.5,0,-1.9,0,47.2,6
30,2.9,0,-1.9,0,46.7,185
30,2.7,1800,-1.9,0,46.6,199
30,2.8,1800,-1.9,0,46.5,7
30,2.5,1800,-1.9,0,46,15
30,2.7,1800,-1.9,0,46.6,72
30,2.8,1800,-1.9,0,46.6,7
30,2.7,1800,-1.9,0,46.3,65
30,2.5,1800,-1.9,0,46.8,0
30,2.5,1800,-1.9,0,46.3,74
30,2.7,1800,-1.9,0,46.5,9
30,2.5,1800,-1.9,0,46.6,75
30,2.5,1800,-1.9,0,46.7,10
30,2.7,1800,-1.9,0,46.5,75
30,2.5,1800,-1.9,0,46.9,11
30,2.6,1800,-1.9,0,46.6,77
30,2.7,1800,-1.9,0,46.5,12
30,2.8,1800,-1.9,0,46.6,78
30,2.8,1800,-1.9,0,46.4,13
30,2.6,1800,-1.9,0,46.6,60
30,2.5,1800,-1.9,0,46.2,14
30,2.7,1800,-1.9,0,46.8,61
30,2.7,1800,-1.9,0,46.6,15
30,2.6,1800,-1.9,0,46.5,62
30,2.7,1800,-1.9,0,46.7,16
31,2.7,1800,-1.9,0,46.2,63
91,2.6,4100,-1.1,0,46.9,17
349,2.7,4100,-1.5,0,46.2,200
426,2.5,4100,-0.6,0,47,9
503,2.5,4100,-0.4,0,46.4,17
611,2.6,4100,1.3,0,46.9,65
687,2.8,4100,1.7,0,46.9,0
811,2.7,4100,0.7,0,46.3,66
887,2.7,4100,0,0,47,2
1010,2.8,4100,-0.1,0,46.3,75
1089,2.6,4100,-0.7,0,46.7,11
1211,2.4,4100,-1.9,0,46.6,76
1289,2.6,4100,1,0,47,11
1410,2.4,4100,-0.3,2247,47.2,69
1487,2.3,4100,-1.2,3520,46.1,4
1611,2.8,4100,1.3,4522,47,60
1703,2.6,4100,0.9,4852,46.4,13
1813,2.6,4100,0.3,5205,46.7,61
1890,2.7,4100,-0.3,5446,46.9,14
2013,2.6,4100,-0.7,5643,46.6,55
2090,2.5,4100,-0.6,5707,46.2,8
2214,2.4,4100,-0.5,5924,47,63
2290,2.7,4096,0.2,6006,46.6,16
2428,2.3,4099,-0.1,6048,46.7,77
2508,2.6,4100,0.7,6101,46.8,12
2617,2.6,4099,0.9,6163,46.6,65
2693,2.6,4100,0.3,6268,46.6,0
2819,2.6,4099,0.2,6323,46.5,72
2895,2.5,4100,-0.2,6293,46.9,7
3003,2.6,4100,-0.6,6333,46.6,59
3097,2.6,4098,-0.1,6419,47,12
3221,2.3,4100,-1.2,6457,46.7,68
3297,2.7,4086,1,6415,46,3
3436,2.5,4099,0.9,6510,46.4,82
3513,2.1,4100,-2,6465,47,17
3638,2.4,4100,-1.6,6493,46.8,83
3715,2.4,4089,1.1,6573,46.7,0
3824,2.4,4092,1,6530,46.8,77
3903,2.5,4097,0.5,6607,47,12
4028,2.4,4098,-0.1,6564,46.9,77
4107,2.6,4093,0.4,6643,46.6,13
4229,2.5,4092,0.8,6659,46.7,85
4306,2.4,4100,-0.6,6671,46.6,2
4429,2.4,4100,-0.9,6619,46.6,79
4506,2.8,4079,2,6628,47.2,14
4630,2.5,4089,0.9,6702,46.6,80
4708,2.4,4099,-0.6,6643,47,15
4832,2.4,4100,-1.6,6718,46.7,88
4911,2.8,4076,1.9,6657,46.5,5
5035,2.8,4067,2.5,6724,46.5,89
5111,2.6,4087,-0.3,6726,46.6,6
5235,2.7,4093,-1,6666,46.5,90
5312,2.7,4084,0,6671,46.5,7
5436,2.9,4080,0.6,6740,46.1,74
5514,2.6,4090,-0.9,6740,46.5,9
5638,2.6,4084,-0.6,6743,47.1,74
5715,2.9,4068,1.3,6744,46.4,9
5838,3.1,4055,2.7,6675,47,75
5915,2.9,4078,-0.3,6674,46.8,10
6023,2.9,4085,-1.5,6741,46.3,76
6118,3,4074,0.1,6743,46.5,11
6225,2.8,4076,-0.2,6740,46.6,76
6317,3.1,4061,1.4,6738,46.3,12
6425,3,4069,0.8,6666,46.5,77
6517,3.6,4049,2.8,6663,45,13
6628,3.8,4038,4.1,6720,45.6,78
6705,4,4053,2.2,6715,45.2,13
6830,4,4053,1.4,6714,45.2,79
6909,3.9,4065,0,6712,45.9,14
7032,3.5,4094,-3.3,6653,45.8,80
7111,3.7,4083,-1.9,6659,45.7,15
7219,3.5,4076,-1,6727,46.1,74
7296,3.4,4079,-0.8,6732,45.6,9
7433,3.3,4068,0,6735,46.2,82
7511,2.9,4084,-1.7,6735,46.5,17
7634,2.8,4092,-2.8,6677,46.5,83
7711,2.7,4085,-1.5,6683,46.7,0
7837,2.6,4079,-1.1,6752,46.4,84
7915,2.7,4067,0.9,6688,46.3,1
8024,2.7,4060,1.1,6753,46.5,85
8116,2.6,4066,0.1,6750,46.7,2
8237,2.6,4073,-0.5,6685,45.8,86
8313,2.3,4079,-1.1,6685,47.1,3
8424,2.7,4075,-1,6753,46.2,87
8515,2.8,4052,1.8,6753,46.9,4
8623,2.9,4049,1.8,6687,46,87
8716,2.8,4061,0.3,6683,46.6,5
8824,3,4065,-0.1,6747,46,88
8918,2.8,4065,-0.4,6684,46.7,5
9025,2.7,4076,-2.2,6753,46.3,89
9104,2.8,4056,0.6,6753,45.8,6
9228,2.8,4067,-0.6,6753,46,83
9304,3,4054,1.2,6753,46.2,0
9429,2.9,4052,1,6752,46.5,74
9508,3,4059,-0.3,6750,46.8,9
9630,2.6,4070,-1.6,6690,46.5,74
9707,2.7,4064,-0.6,6690,46.6,9
9831,2.6,4064,-0.8,6759,46.8,68
9909,2.7,4060,-0.4,6761,46.6,3
