t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,0.6,0,0,0,46.5,54
12,0.4,0,0,0,46.9,8
12,0.6,0,0,0,46.5,178
12,0.8,0,0,0,46.7,64
12,0.5,0,0,0,47,17
12,0.3,0,0,0,46.8,65
12,0,0,0,0,46.8,0
12,0.4,0,0,0,47.1,58
12,0.5,0,0,0,46.8,11
12,0,0,0,0,47.2,67
12,0.3,0,0,0,46.7,2
13,0.5,0,0,0,46.7,68
13,0.6,0,0,0,46.6,3
13,0.4,0,0,0,47,69
13,0.5,0,0,0,46.4,4
13,0.4,0,0,0,47,70
13,0.3,0,0,0,46.9,5
13,0.3,0,0,0,47,63
13,0.1,0,0,0,46.6,16
13,0.5,0,0,0,46.9,72
13,0.5,0,0,0,47.1,7
13,0.5,0,0,0,47,73
13,0.6,3900,0,0,46.7,8
13,0.6,3900,0,3718,46.4,210
13,0.5,3900,0,4207,46.5,0
13,0.6,3900,0,4566,46.8,8
13,0.2,3900,0,4898,47,66
13,0.5,3900,0,5024,46.5,1
13,0.5,3900,0,5293,47,67
13,0.5,3900,0,5410,46.8,2
13,0.3,3900,0,5564,46.9,68
13,0.2,3900,0,5597,47,3
13,0.4,3900,0,5755,47.1,61
13,0.3,3900,0,5762,47.1,14
13,0.6,3900,0,5912,46.6,70
13,0.4,3900,0,5963,47.2,5
13,0.3,3900,0,6027,46.8,71
13,0.5,3900,0,6066,47,6
13,0.3,3900,0,6054,46.6,65
13,0.6,3900,0,6083,46.9,0
13,0.3,3900,0,6122,46.9,65
13,0.2,3900,0,6207,47.1,0
13,0.3,3900,0,6179,45.9,66
13,0.2,3900,0,6198,47,1
13,0.2,3900,0,6286,46.3,75
13,0.2,3900,0,6299,47,11
13,0.4,3900,0,6321,47.4,76
13,0.3,3900,0,6333,47,12
250,0.3,4100,0,6387,46.7,206
343,0.3,4100,0,6487,46.9,15
436,0.4,4100,0,6461,46.9,5
513,0.3,4100,0,6567,46.9,54
607,0.3,4100,0,6530,47.1,7
