t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,2.5,0,0.4,0,46.5,73
13,2.4,0,0.4,0,46.8,8
13,2.5,0,0.4,0,46.7,190
13,2.5,0,0,0,46.5,5
13,2.6,0,0,0,46.9,8
13,2.4,0,0,0,47.2,68
13,2.5,0,0,0,47.2,3
13,2.5,0,0,0,46.7,77
13,2.7,0,0,0,46.9,12
13,2.4,0,0,0,47.4,60
13,2.4,0,0,0,46.8,13
13,2.4,0,0,0,47,52
13,2.4,0,0,0,47,6
13,2.4,0,0,0,47.2,61
13,2.4,0,0,0,46.8,15
13,2.5,0,0,0,46.7,54
13,2.6,0,0,0,46.7,8
13,2.5,0,0,0,46.8,60
13,2.4,0,0,0,46.7,14
13,2.4,0,0,0,47,64
13,2.3,0,0,0,47,17
13,2.5,0,0,0,46.9,65
13,2.4,0,0,0,46.8,0
13,2.4,0,0,0,46.7,66
13,2.3,1800,0,0,47.2,1
13,2.3,1800,0,0,46.7,203
13,2.5,1800,0,0,47.7,8
13,2.3,1800,0,0,46.7,1
13,2.5,1800,0,0,46.8,76
13,2.6,1800,0,0,46.6,11
13,2.5,1800,0,0,46.7,69
13,2.3,1800,0,0,47.4,4
13,2.5,1800,0,0,46.5,53
13,2.4,1800,0,0,46.9,6
13,2.5,1800,0,568,47.4,54
13,2.5,1800,0,1138,47.2,7
13,2,1800,0,1353,46.4,62
13,2.5,1800,0,1418,46.9,15
14,2.4,1800,0,1479,47.1,63
14,2.7,1800,0,1507,46.7,16
14,2.6,1800,0,1540,47.1,64
14,2.4,1800,0,1556,46.9,17
14,2.5,1800,0,1577,47.3,65
14,2.5,1800,0,1606,46.7,0
14,2.6,1800,0,1621,47,65
14,2.4,1800,0,1628,46.7,1
14,2.4,1800,0,1624,46.7,66
14,2.6,1800,0,1629,46.3,2
28,2.7,1800,0,1654,47.1,67
106,2.7,4100,0,2194,47.2,3
371,2.1,4100,0,4654,47.1,204
447,2.2,4100,0,5019,46.1,7
524,2.3,4100,0,5261,47.1,2
633,2.3,4100,0,5513,46.7,60
713,2.4,4100,0,5607,47,13
837,2.3,4100,0,5842,46.6,61
913,2.2,4100,0,5881,46.6,14
1039,2.3,4100,0,6009,46.6,62
1117,2.6,4100,0,6082,47,15
1242,2.2,4100,0,6237,47,63
1322,2.3,4100,0,6231,47.5,16
1430,2.5,4100,0,6364,46.7,63
1508,2.2,4100,0,6343,47.1,17
1630,2.4,4100,0,6396,47.1,56
1708,2.3,4100,0,6492,47.1,9
1830,2.4,4100,0,6540,46.8,65
1908,2.7,4100,0,6501,46.8,0
2032,2.5,4100,0,6537,46.8,66
2110,2.5,4100,0,6557,46.9,1
2235,2.3,4100,0,6584,46.4,67
2312,2.2,4100,0,6600,47.1,2
2421,2.2,4100,0,6687,47,60
2501,2.3,4100,0,6634,46.5,13
2642,2.5,4100,0,6717,47.1,69
2721,2.6,4100,0,6727,46.6,4
2832,2.6,4100,0,6677,46.6,69
2910,2.7,4100,0,6750,46.5,5
3034,3,4100,0,6697,46.6,70
3111,3.3,4100,0,6706,46.3,5
3234,3,4100,0,6781,46.1,71
3312,3.5,4100,0,6785,46,6
3438,3.7,4100,0,6729,45.9,72
3516,4.2,4100,0,6732,45.1,7
3639,4.3,4100,0,6805,44.9,73
3716,4.7,4100,0,6808,43.7,8
3839,5,4100,0,6815,43.8,74
3917,5.6,4100,0,6816,43.5,9
4042,5.9,4100,0,6753,43.6,75
4120,6.5,4100,0,6755,43.1,10
4231,6.9,4100,0,6824,42.4,76
4311,7.6,4100,0,6825,41.6,11
4436,7.9,4100,0,6758,41.7,77
4515,9,4100,0,6758,40,12
4639,9.7,4100,0,6756,39.4,60
4715,11.1,3862,4.9,6747,37.9,13
4854,11.9,3806,11.6,6678,37.5,74
4932,13.6,3800,11.8,6703,35.4,10
5043,14.3,3800,13.5,6580,35.3,75
5122,15.3,3835,7.7,6545,34.2,10
5246,15.8,3850,5.9,6510,33.5,76
5324,16.4,3870,3.1,6553,33.3,11
5448,16.5,3879,2.6,6534,33.1,77
5526,16.5,3907,-0.4,6527,33.1,12
5635,16.5,3915,-0.9,6524,33.5,71
5714,16,3945,-3.7,6461,34.2,6
5855,15.2,3979,-6.7,6473,34,78
5932,14.5,3984,-6.9,6547,35.2,14
6056,14.1,3997,-7.3,6565,36.4,79
6132,12.9,4012,-7.8,6578,36.8,15
6271,12.5,4019,-7.9,6599,37.2,81
6333,11.6,4016,-6.2,6610,38.2,16
6444,10.8,4032,-7.4,6629,39,82
6522,9.8,4041,-7.5,6641,39.9,17
6649,9.5,4045,-7.6,6657,39.7,83
6727,8.7,4036,-4.9,6669,40.5,0
6854,8.6,4030,-4.4,6680,40.9,84
6931,8.1,4020,-2.2,6684,41.2,1
7054,7.9,4022,-2.3,6623,41.8,85
7132,7.4,4030,-3.1,6691,42.3,2
7241,7.2,4037,-3.4,6634,41.3,86
7321,7.8,3986,3.4,6634,41.2,3
7447,8,3978,4.5,6684,41.3,87
7526,8.4,3979,3.8,6612,40.9,4
7651,8.4,3991,2.7,6668,41,87
7729,8.9,3999,1.3,6602,40.7,5
7854,8.9,3994,2,6663,41,88
7934,9,4001,1,6662,40,5
8045,9.1,4002,0.9,6663,40.6,89
8124,8.9,4013,-0.6,6665,39.8,6
8250,9.2,4011,-0.4,6668,40.3,90
8329,8.9,4016,-0.8,6671,40.8,7
8454,8.8,4032,-2.5,6613,40.6,73
8532,8.8,4014,-0.1,6681,41.2,8
8642,8.9,4010,0.5,6621,41.2,74
8737,9,4004,0.8,6622,40.3,9
8847,9,4001,1.7,6622,40.2,75
8924,8.7,4028,-2,6623,40.3,10
9045,8.8,4029,-1.8,6693,40.9,76
9124,8.8,4015,0.2,6629,40.4,11
9250,8.8,4014,0.1,6631,40.6,70
9329,8.8,4012,0.3,6694,40.6,5
9455,8.9,4011,0.5,6629,40.4,78
9533,9,4006,0.9,6694,40.4,13
9657,9.1,4004,1.3,6631,40.4,79
9737,9.2,4003,1,6625,40.3,14
9846,9.5,3997,2.1,6622,39.9,80
9924,9.7,3994,2.1,6621,39.8,15
10049,10,3990,2.9,6678,39.6,81
10129,10,4001,1.2,6610,39.4,16
10254,10.1,4004,0.5,6674,39.3,82
10333,10.5,3999,1.5,6674,39,17
10443,10.5,3989,2.2,6674,39.5,83
10536,10.7,4010,0,6672,39.1,0
10646,10.5,4005,0.2,6612,38.9,84
10723,10.7,4002,0.7,6675,38.4,1
10847,10.9,3995,1.5,6612,38.6,85
10926,10.7,4002,0.5,6609,38.7,2
11051,10.7,4011,-0.6,6612,38.9,86
11129,10.6,4016,-1.1,6615,38.9,3
11238,10.7,4015,-0.9,6683,38.8,80
11316,10.7,4005,0.4,6684,38.6,15
11441,10.7,4002,0.6,6685,38.6,81
11520,10.9,4001,0.8,6684,38.3,17
11646,11.2,3986,2.7,6681,38.5,90
11724,10.9,4015,-1.3,6678,38.1,7
11847,11.1,4005,0,6615,38.3,67
11925,11.3,3994,1.5,6616,38.9,2
12035,11.1,4007,0.2,6613,38.2,67
12129,11.7,3987,2.2,6612,37.5,2
12253,11.9,3973,4.1,6606,37.9,75
12329,11.8,3996,0.6,6602,37.7,10
12437,11.8,4006,-0.3,6666,37.8,69
12516,12.3,3988,2,6603,36.9,5
12657,12.4,3980,3,6663,37.2,78
12732,12.4,3993,0.9,6597,37.2,13
12856,12.4,4005,-0.2,6660,37,79
12933,12.8,3992,1.2,6597,36.8,14
13043,12.9,3983,2.2,6659,36.5,80
13122,13,3984,2,6657,36.7,16
13248,13,3992,0.6,6594,36.4,75
13324,12.7,4009,-1.4,6659,36.5,10
13451,12.8,4016,-2.3,6663,36.8,83
13531,13.2,3994,1.6,6666,36.3,0
13657,13.1,3981,2.2,6600,36.5,84
13735,13.1,3994,0.8,6660,36.9,2
13844,12.9,4001,-0.3,6594,36.4,86
13923,13.4,3989,1.3,6660,36.2,3
14047,13.5,3983,2.2,6594,36,87
14126,13.4,3995,0.6,6591,35.1,4
14250,13.7,3997,0.4,6591,36.3,88
14329,13.7,3994,0.4,6591,36.1,5
14438,13.7,3998,0.2,6656,35.7,82
14516,13.8,3994,0.7,6593,35.8,17
14640,13.6,4000,-0.1,6659,36,83
14717,13.7,4007,-0.6,6659,35.9,0
14856,14,3990,1.1,6659,36.2,74
14933,14,3990,1.5,6594,35.6,9
15027,14,3991,1.2,6594,35.7,54
15103,13.4,4022,-2.7,6593,35.5,7
15244,14,4010,-1.5,6662,35.4,68
15320,14,3984,1.9,6665,35.9,3
15446,14.2,3977,2.9,6660,35.8,76
15523,14.5,3978,2,6659,35.1,12
15647,14.3,3991,0.8,6590,35.1,70
15727,14.5,3994,-0.2,6656,35.1,6
15853,14.7,3982,1.4,6589,35.1,78
15930,14.8,3982,1.7,6651,35.2,14
16039,14.7,3988,0.9,6587,35,72
16118,15.3,3972,2.9,6586,34.8,8
16272,15.1,3974,2.3,6583,34.3,80
16349,15,3993,-0.2,6644,34.6,15
16457,15.1,4002,-1.1,6581,34.6,81
16535,14.9,4000,-1.1,6648,35.2,16
16645,14.5,4019,-3.3,6591,34.9,82
16737,14.8,3999,-0.6,6596,34.8,17
16845,14.9,3984,1.3,6596,35,83
16922,15,3981,1.7,6594,34.4,0
17049,15.1,3979,2.3,6591,34.8,84
17128,15.3,3981,1.5,6589,34.3,1
17253,15.4,3984,1.3,6650,34.3,85
17330,15.3,3997,-0.4,6584,34.9,2
17454,15,4010,-1.9,6651,34.8,86
17532,15.1,4005,-1.5,6590,34.5,3
17656,15.2,4000,-0.3,6657,35,87
17736,15.1,3993,0.5,6593,34.6,4
17846,15.1,3987,1,6656,34.4,87
17924,15,3995,0.1,6654,34.5,4
18048,15,3995,-0.4,6591,34.7,81
18126,15,4000,-0.9,6656,34.6,16
18234,15.1,3998,-0.2,6657,34.7,68
18312,14.8,4002,-0.7,6594,35,3
18450,15.1,3997,-0.2,6596,34.2,83
18526,14.5,3994,-1.2,6596,34.8,0
18653,14.7,4009,-1.9,6599,35.1,74
18731,15,3984,1.2,6663,34.5,9
18843,14.8,3987,1.2,6597,34.5,66
18922,15,3987,0.8,6596,34.7,1
19046,14.8,3993,0.2,6593,35.1,74
19125,15,3997,-0.4,6594,34.6,9
19249,15.3,3979,2,6593,35,75
19326,15.1,3991,0.4,6590,34.9,10
19449,15.2,3998,-0.3,6591,34.3,76
19529,15.3,3986,1,6591,34.4,11
19651,15.4,3988,1,6654,33.9,76
19728,15,4000,-0.9,6590,34.2,11
19852,15.3,4006,-1.6,6659,34.6,77
19929,15.1,3999,-0.6,6599,34.6,12
20039,15.2,3992,-0.2,6666,34.7,71
20117,14.8,4004,-1.6,6666,35,6
20257,14.6,4014,-3.1,6671,34.7,79
20335,14.9,3992,0.4,6674,35.4,14
20444,14.4,3996,-0.8,6677,34.9,80
20524,14.6,3987,0.4,6677,35.4,15
20649,14.3,4002,-1.2,6610,35.3,80
20726,14.4,3997,-0.7,6678,35.3,16
20849,14.4,3988,0.1,6612,35.2,81
20928,14.2,3993,-0.2,6610,35.4,16
21069,14.2,4000,-1,6610,35.6,82
21131,14.5,3984,0.6,6610,35.3,17
21254,14.3,3985,1.2,6671,35.5,83
21332,14,3996,-1.4,6605,36,0
21458,14.1,4011,-2.1,6669,35.4,84
21537,14,4000,-0.5,6606,35.5,1
21648,14.1,3992,-0.2,6605,35.2,78
21726,14.2,3982,1.3,6668,35.2,13
21851,14.4,3971,2.1,6663,35.3,86
21929,14.6,3982,1,6659,35,3
22053,14.6,3983,0.7,6590,34.8,87
22131,15,3975,1.9,6653,34.4,4
22256,15,3972,2.1,6586,34.8,87
22335,14.9,3995,-0.9,6648,35.3,4
22459,14.7,3995,-1.2,6587,35.1,88
22523,14.9,3990,-0.2,6654,34.4,5
22662,15,3982,1.1,6590,34.8,89
22725,14.7,3990,-0.3,6651,34.8,6
22866,14.8,3993,-0.4,6587,35.3,90
22925,14.8,3993,-0.4,6589,34.7,7
23051,14.8,3992,0.1,6590,35.5,74
23129,14.7,3992,-0.3,6590,34.8,9
23255,15,3988,0.7,6591,34.4,73
23333,14.8,3990,0,6590,34.8,8
23459,14.8,3996,-0.7,6594,34.9,74
23536,14.5,4003,-1.5,6593,35.4,9
23645,14.5,4006,-2,6662,34.8,75
23729,14.7,3987,0.9,6599,35.4,10
23848,14.6,3983,0.9,6662,34.9,76
23925,14.6,3989,0.4,6596,35.2,11
24050,14.4,3998,-1.1,6662,35.3,76
24128,14.6,3992,0,6660,34.6,12
24252,14.8,3982,1.4,6657,35.6,77
24330,14.8,3992,-0.3,6657,34.8,12
24438,15,3983,1.4,6593,34.6,65
24516,14.9,3984,0.8,6590,34.6,0
24656,14.9,3988,0.1,6590,34.6,79
24735,15.1,3987,0.5,6654,34.6,14
24828,14.9,3989,-0.2,6656,34.3,60
24906,15,3989,0.1,6657,34.7,13
25049,15,3988,0.4,6591,35.2,80
25127,14.7,3997,-1.2,6656,35.1,16
25252,15.1,3992,-0.3,6594,34.5,81
25331,14.5,3998,-1.3,6594,35.3,16
25458,14.8,4005,-2,6597,34.8,82
25536,14.8,3988,0.4,6599,35.3,17
25645,14.7,3989,0.4,6597,35,83
25736,15.2,3983,2.1,6594,35.2,0
25844,14.7,3979,1.3,6657,34.8,76
25922,14.9,3990,0.1,6656,34.1,12
26047,15.1,3983,1.2,6656,34.4,84
26126,15.2,3979,1.5,6591,34.4,1
26249,15.3,3979,1.4,6654,34,85
26328,15.1,3988,0.2,6651,34.8,2
26454,15,4001,-1.7,6653,34.2,86
26534,15.1,3999,-0.9,6656,34.8,3
26658,15.2,3995,-0.6,6657,34.1,87
26737,15.3,3978,1.5,6657,34.4,4
26847,15.2,3984,0.7,6656,34.6,88
26924,15,4003,-1.9,6656,34.8,5
27048,14.9,4005,-2.3,6596,34.9,88
27125,14.8,4000,-1.3,6665,34.7,5
27251,15,3992,-0.1,6603,34.9,82
27330,14.8,3990,0,6603,34.7,17
27442,14.9,3987,0.4,6600,34.5,83
