t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
14,8.8,3941,2.7,6605,41.1,84
14,9,0,2.9,6599,40.8,1
134,8.8,0,2.9,6059,40.5,208
335,8.6,3300,0,5844,41.2,198
415,7.2,3300,0,5746,46.8,7
491,3.2,3300,0,5759,45.7,16
614,3.6,3300,0,5703,45.6,74
690,2.7,3300,0,5614,46.2,9
815,2.9,3300,0,5571,46.6,74
894,2.4,3300,0,5595,46.8,10
1003,2.2,3300,0,5556,47.2,75
1096,2.4,3300,0,5478,46.9,10
1204,2.4,3300,0,5447,47,76
1282,2.2,3300,0,5479,47.1,11
1404,2.4,3300,0,5454,46.4,69
1482,2.5,3300,0,5437,46.8,4
1606,2.1,3300,0,5414,47,60
1684,2.7,3300,0,5400,46.4,13
1809,2.3,3300,0,5329,46.6,61
1887,2.3,3300,0,5318,46.5,14
2010,2.4,3300,0,5303,47,61
2086,2.5,3300,0,5293,47.5,15
2211,2.1,3300,0,5334,47.2,62
2288,2.7,3300,0,5325,46.8,16
2413,2.3,3300,0,5317,47.1,63
2490,2.9,3300,0,5310,46.6,16
2616,2.2,3300,0,5252,47.2,64
2693,2.3,3300,0,5246,46.8,17
2802,2.6,3300,0,5291,46.6,65
2895,2.2,3300,0,5286,46.8,0
3004,2.5,3300,0,5229,46.6,65
3084,2.1,3300,0,5226,47.6,1
3223,2.2,4100,0,5370,46.9,79
3302,2.5,4100,0,5499,46.7,14
3411,2.4,4100,0,5703,47.1,67
3488,2.6,4100,0,5884,46.6,2
3613,2.5,4100,0,6050,47.2,68
3690,2.8,4100,0,6142,46.5,3
3800,2.5,4100,0,6257,47,61
3877,2.3,4100,0,6323,47,14
4000,2.5,4100,0,6415,46.6,61
4080,2.7,4100,0,6403,46.6,15
4205,2.4,4100,0,6469,47.3,62
4283,2.4,4100,0,6570,47,16
4407,2,4100,0,6623,47.2,71
4485,2.5,4100,0,6654,46.7,6
4608,2.4,4100,0,6693,46.9,72
4685,2.4,4100,0,6717,47,7
4808,2.2,4100,0,6681,47.2,73
4884,2.5,4100,0,6697,46.6,8
5010,2.4,4100,0,6784,46.9,74
5087,2.8,4100,0,6796,45.6,9
5209,2.9,4100,0,6744,46,74
5288,3.2,4100,0,6755,45.4,10
5412,3.5,4100,0,6832,45.9,75
5491,4.4,4100,0,6839,44.6,10
5613,4.7,4100,0,6847,44.4,76
5689,5.8,4100,0,6849,43.3,11
5813,6.6,4100,0,6788,42.5,77
5890,7.9,4100,0,6788,41,12
6014,8.9,4100,0,6793,40.1,60
6091,10.3,3930,0.9,6791,38.7,13
6216,11.7,3840,8.3,6740,37.2,74
6309,13.9,3800,16.8,6696,34.5,9
6418,15.1,3800,21.2,6696,34.2,75
6497,17.2,3800,15.5,6594,32.2,10
6620,17.2,3805,10.8,6609,32.6,76
6698,17.8,3908,1.3,6523,32,11
6820,18,3940,-1.1,6517,31.3,77
6898,19.4,3853,6.2,6513,30.4,12
7021,20,3800,10.9,6489,30.1,78
7098,20.4,3839,6.9,6534,29.6,13
7220,19.8,3911,1.1,6527,30.3,79
7298,18.7,4027,-8.3,6533,31.5,14
7423,18.2,4091,-12.8,6576,31.7,80
7501,18.1,4025,-6.1,6540,31.7,15
7624,18.1,3974,-1.1,6622,31.6,81
7703,17.8,3953,1.1,6560,32.7,17
7828,17.7,3965,0.2,6628,32.1,82
7906,17.3,3988,-1.6,6567,32.3,18
8016,17.2,4005,-2.8,6643,32.3,83
8110,16.8,4000,-2.7,6586,32.8,0
8219,16.8,4011,-3,6663,32.8,84
8296,16.5,4003,-1.7,6605,33,1
8421,16.5,3999,-1.4,6677,33.1,85
8496,16.5,3983,0.2,6680,32.9,2
8621,16.8,3970,1.1,6678,32.6,85
8698,16.8,3964,1.8,6672,33.1,2
8823,16.9,3969,1.2,6600,32.5,86
8901,17.4,3943,3.4,6662,32.2,3
9026,17.4,3949,2.9,6591,32.2,87
9105,17.8,3955,1.9,6653,31.5,4
9229,17.9,3957,1.7,6584,31.8,88
9307,17.7,3985,-0.7,6648,31.9,5
9417,17.8,3992,-1.2,6591,32.1,82
9494,18,3978,0.1,6596,32.6,18
9621,17.6,3990,-0.7,6600,31.9,90
9698,18.1,3953,2.3,6602,31.6,8
9821,17.9,3966,1.3,6665,31.8,73
9898,17.9,3984,-0.5,6597,32,8
10022,17.9,3996,-1.2,6668,31.6,74
10098,17.8,3991,-0.8,6607,32,9
10223,17.5,4002,-1.7,6678,32.3,75
10301,18.1,3961,2,6680,32.3,10
10423,17.9,3950,2.5,6678,31.6,76
10500,18.4,3944,2.8,6674,31,12
10625,18.5,3939,3.1,6600,31.4,77
10703,18.1,3998,-2.2,6662,31.6,13
10810,18.4,3998,-2,6603,31.4,71
10903,18.6,3959,1.2,6607,31.5,7
11028,18.2,3967,0.9,6605,31.8,79
11105,18.4,3979,-0.5,6603,31,15
11230,18.6,3962,1.2,6603,31.4,81
11307,18.3,3980,-0.4,6600,31.4,16
11445,18.5,3984,-0.6,6600,30.9,82
11507,18.5,3973,0.3,6600,31.1,17
11630,19,3946,2.6,6659,30.7,83
11708,19.6,3911,5.4,6589,30.6,0
11817,19.5,3918,4.4,6643,29.6,84
11911,20.5,3896,5.8,6570,29.7,1
12022,20.1,3922,3.4,6619,29.4,85
12099,20.6,3940,1.6,6550,29.4,2
12222,20.5,3962,-0.1,6615,29.6,86
12301,20.1,4001,-3.4,6554,28.9,3
12426,20.6,3984,-2,6632,29.4,87
12505,19.2,4033,-5.5,6571,30.4,4
12632,19.3,4052,-6.9,6660,30.8,88
12710,18.9,4031,-4.6,6610,30.9,5
12817,19,3993,-1.4,6684,31.1,88
12910,18.4,4002,-1.6,6687,31.3,6
13018,18.5,3987,-0.6,6688,31.8,89
13096,18.9,3964,1.5,6687,30.8,7
13221,19,3937,3.4,6612,30.7,90
13297,19.6,3914,5.1,6668,30.5,8
13423,19.5,3930,3.7,6587,30.4,73
13501,20.7,3896,5.9,6644,29.2,8
13622,20.9,3883,6.8,6563,28.8,74
13701,21,3936,1.7,6615,28.3,9
