t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
11,2.4,0,0.2,0,46.8,5
17,2.6,0,0.2,0,46.8,71
17,2.3,0,0.2,0,46.5,6
150,2.5,0,0.2,0,46.5,195
369,2.6,3300,0,0,46.3,202
447,2.7,3300,0,0,47.1,8
527,2.7,3300,0,0,46.5,7
637,2.6,3300,0,0,46.4,63
715,2.7,3300,0,0,46.7,17
839,2.5,3300,0,0,47.3,64
917,2.7,3300,0,0,46.7,0
1043,2.6,3300,0,0,46.8,65
1119,2.5,3300,0,0,46,0
1256,2.7,3300,0,0,46.8,66
1318,2.6,3300,0,0,46.9,1
1443,2.6,3300,0,0,46.7,67
1521,2.3,3300,0,0,46.9,2
1629,2.6,3300,0,0,46.8,61
1706,2.7,3300,0,0,46,14
1830,2.8,3300,0,0,46.8,69
1924,2.3,3300,0,0,46.6,4
2035,2.6,3300,0,0,46.7,70
2113,2.4,3300,0,0,46.8,5
2238,2.8,3300,0,0,46.7,71
2317,2.4,3300,0,0,46.3,6
2439,2.8,3300,0,0,46.7,72
2516,2.7,3300,0,0,46.4,7
2640,2.8,3300,0,0,46,72
2719,2.4,3300,0,0,46.5,8
2828,2.8,3300,0,0,46.4,65
2905,2.6,3300,0,0,46.8,1
3029,2.6,3300,0,0,46.7,74
3123,2.7,3300,0,0,46.8,10
3246,2.7,4100,0,1060,46.6,88
3324,2.3,4100,-2.2,2864,46.8,5
3433,2.5,4100,-2.5,4046,46.7,76
3510,2.7,4100,1,4580,46.9,11
3633,2.6,4100,1.7,5067,46.5,77
3710,2.4,4100,-1.1,5323,47,12
3833,2.6,4100,-0.9,5517,46.9,53
3912,2.5,4100,-0.4,5713,46.7,6
4036,2.4,4100,0,5891,46.6,61
4115,2.6,4098,1.2,5986,47,14
4238,2.3,4100,-0.8,6109,46.9,61
4317,2.4,4100,-0.6,6119,46.7,15
4456,2.6,4094,1,6276,46.9,75
4533,2.7,4097,1.3,6263,46.6,11
4643,2.6,4100,0.6,6327,47,69
4720,2.3,4100,-3,6430,46.8,4
4844,2.5,4100,-1.2,6485,46.6,70
4921,2.7,4072,1.8,6451,46.6,5
5046,2.6,4074,2,6487,47.1,71
5124,2.3,4100,-1.6,6573,46.4,6
5249,2.3,4100,-2.3,6612,47.3,79
5326,2.6,4086,0.4,6634,46.7,14
5449,2.5,4070,1.6,6656,46.8,80
5526,2.3,4099,-0.6,6669,46.8,15
5651,2.4,4097,-0.7,6691,46.9,81
5729,2.5,4090,0,6709,46.7,16
5852,2.6,4078,0.9,6659,46.3,82
5930,2.4,4092,-0.3,6668,46.4,17
6054,2.3,4100,-1.2,6750,46.5,82
6132,2.5,4071,1.4,6759,46.8,0
6258,2.5,4070,1.1,6767,46.9,83
6336,2.5,4100,-1.1,6772,46.8,0
6460,2.6,4081,0.1,6712,46.8,84
6536,2.8,4065,1.8,6715,46.4,1
6644,2.8,4054,2,6781,46.8,85
6738,3.5,4034,3.5,6781,45.7,2
6845,3.5,4024,4.1,6705,45.8,86
6953,4,4032,2.9,6700,45.1,3
7046,4.2,4016,3.7,6759,45,87
7123,3.9,4064,-0.3,6756,44.9,4
7250,3.9,4080,-1.7,6697,45.3,88
7326,4.7,4034,2,6703,44.6,5
7449,4.8,4004,4.4,6762,44.3,89
7526,5.2,4002,4.2,6756,44.2,6
7649,5.1,4011,3.2,6681,44.5,90
7741,5,4063,-1.8,6680,44,7
7848,5.3,4061,-1.5,6752,44,91
7926,5.2,4046,0,6688,43.9,8
8050,5.5,4020,2,6753,44.1,73
8127,5.7,4018,2,6752,43.9,9
8249,5.9,4006,3,6677,43.1,75
8326,6.5,3990,3.9,6669,42.5,10
8448,7,3965,5.6,6718,42.5,76
8527,7.4,3983,3.9,6641,41.8,11
8649,7.7,3988,3,6691,41.5,77
8727,8.7,3952,5.7,6685,40.7,12
8852,9.3,3919,8.3,6600,40,78
8930,10.4,3918,7.5,6651,39.3,13
9053,10.7,3918,7,6567,38.7,79
9130,11,3955,3.5,6623,37.6,14
9254,11.2,3972,2,6553,38.3,80
9332,11.9,3960,2.7,6619,37.6,15
9456,11.9,3951,3.3,6618,37.8,81
9535,12,3977,1.1,6618,37.5,16
9644,11.8,3996,-0.6,6623,37.9,82
9737,11.8,4009,-1.6,6628,38.2,0
9847,11.5,4019,-2.2,6640,37.5,84
9924,11.6,3989,0.4,6645,37.8,1
10050,11.6,3997,-0.1,6587,37.7,85
10128,11.6,3990,0.5,6656,38,2
10251,11.6,3996,0,6596,37.9,79
10329,11.2,4019,-1.8,6599,37.9,15
10456,11.7,4001,-0.6,6606,38.2,87
10534,11.7,3987,0.6,6674,37.6,5
10658,11.5,3986,0.9,6609,38.3,88
10736,11.6,3988,0.3,6607,38,6
10844,11.7,3987,0.8,6607,37.8,90
10936,11.7,3986,0.5,6605,37.9,7
11046,12,3977,1.2,6666,37.5,74
11139,12.1,3973,1.4,6600,37.1,9
11247,12.3,3963,2.2,6659,37,74
11326,12.5,3966,1.7,6589,36.8,10
11449,12.5,3965,1.5,6650,37.1,75
11525,12.7,3976,0.6,6648,37,11
11649,12.7,3973,0.5,6650,37,77
11728,12.6,3986,-0.5,6648,37.3,12
11852,12.8,3974,0.2,6651,37,78
11928,12.7,3983,-0.2,6651,36.9,13
12052,12.7,3977,-0.1,6651,36.8,79
12130,12.7,3978,0.1,6651,36.5,14
12253,12.9,3968,0.9,6583,36.9,80
12330,12.4,3993,-1.2,6644,37.5,15
12455,12.5,4006,-2.5,6586,36.8,81
12532,12.9,3961,1.6,6653,36.8,16
12657,13.4,3919,4.9,6578,36.1,82
12734,13.4,3934,2.6,6634,36.2,0
12841,13.4,3958,1.3,6561,36.3,76
12919,13.6,3967,0.2,6560,36.1,11
13059,13.4,3983,-1.1,6561,35.9,84
13135,13.7,3962,0.9,6631,36,2
13244,13.5,3962,0.6,6565,36.8,85
13337,13.4,3988,-1.6,6631,35.8,3
13445,13.3,3990,-1.8,6573,36.3,87
13538,13.4,3961,0.9,6640,36.7,4
13646,13,3973,-0.1,6576,36.6,88
13724,13.2,3973,-0.3,6644,37,5
13849,12.8,3987,-1.3,6583,36.4,89
13926,12.9,3969,0,6650,36.9,6
14052,12.8,3978,-0.7,6586,36.8,90
14130,12.6,3983,-1.1,6651,37.3,7
14253,12.3,4009,-3,6594,37.2,73
14331,12.4,3979,-0.6,6599,37.1,9
14454,12.5,3966,0.6,6599,37.1,74
14531,12.3,3974,-0.1,6596,37.2,10
14656,12.7,3958,1.2,6591,37.6,75
14734,12.2,3991,-1.8,6589,37,11
14858,12.6,3976,-0.7,6654,37.6,77
14936,13,3932,3.1,6587,36.4,12
15048,13.1,3912,4.5,6638,36.3,78
15125,13.1,3937,2,6567,36.6,13
15252,13.1,3965,-0.4,6626,36.8,79
15330,12.9,3984,-2.2,6564,36.4,14
15454,12.6,3995,-2.7,6635,37.5,80
15532,12.4,3991,-2.4,6577,37.2,16
15657,12.4,3986,-1.9,6648,37.4,82
15735,12.4,3974,-0.5,6587,37.1,17
15857,12.4,3954,1.1,6650,37.2,82
15935,12.2,3968,-0.5,6648,37.3,0
16045,12.3,3970,-0.7,6650,37.6,84
16139,11.7,3993,-2.9,6651,38,1
16249,11.6,4013,-4.1,6662,37.3,85
16326,11.3,3986,-1.1,6671,38.6,3
16447,11,4000,-2.6,6675,38.2,86
16524,10.8,4002,-2.5,6681,38.8,4
16647,10.7,4002,-2.3,6618,38.8,88
16724,10.9,3966,0.6,6687,38.7,5
16848,10.8,3957,1.5,6615,38.7,89
16925,11,3949,1.8,6609,38.5,6
17051,11.1,3948,1.9,6600,38.5,90
17129,11,3975,-0.7,6597,38.6,7
17252,11,3980,-1.1,6662,38.5,74
17330,11.3,3953,1.3,6596,38.2,9
17455,11.3,3943,1.9,6656,38.3,74
17533,11.3,3961,0.2,6586,38.4,10
17657,11.2,3974,-0.8,6650,37.8,75
17735,11.1,3979,-1.2,6586,38.2,11
17845,11.1,3971,-0.6,6651,38.5,77
17937,11.3,3957,0.9,6650,38.2,12
18045,11.3,3948,1.5,6645,38.3,78
18136,11.4,3950,1.2,6641,38.4,13
18245,11.3,3964,-0.1,6640,38,79
18339,11.3,3967,-0.2,6641,38.3,14
18449,11.2,3972,-0.8,6577,38.5,73
18527,11,3985,-1.7,6644,38.8,9
18652,11,3991,-2.2,6654,38.4,82
18729,10.9,3969,-0.2,6659,38.7,17
18853,10.6,3976,-0.8,6596,39.3,83
18932,10.3,4001,-3,6662,38.9,0
19056,10.3,4001,-2.6,6605,39.7,84
19133,10.3,3976,0,6674,38.7,1
19258,10.2,3973,0.1,6607,39.4,85
19335,10.4,3960,0.8,6606,39.4,2
19445,10.2,3968,0.6,6666,39.1,79
19525,10.3,3965,0.7,6600,39.3,14
19649,10,3985,-0.9,6599,39.4,87
19725,10.5,3958,1.1,6599,39.1,4
19850,10.4,3951,1.8,6656,39.3,88
19928,10.7,3946,1.9,6589,38.9,5
20052,10.6,3952,1.4,6644,39.2,89
20130,10.6,3984,-1.2,6577,39.1,6
20252,10.6,3980,-0.8,6643,38.9,90
20331,10.9,3957,1.2,6581,38.6,7
20456,11,3938,2.7,6638,38.3,73
20533,10.9,3956,1.1,6568,38.6,9
20641,11,3969,-0.4,6629,38.6,67
20718,11.2,3966,-0.1,6634,38.3,3
20858,11.2,3953,1.2,6632,38.3,75
20937,11,3970,-0.2,6568,38.6,11
21045,10.9,3987,-1.6,6637,38.7,77
21138,10.7,3993,-1.9,6576,39,12
21245,10.8,3984,-1.3,6645,38.9,71
21321,10.7,3974,-0.1,6648,38.8,6
21445,10.9,3958,1,6584,38.5,72
21522,10.9,3957,1,6645,38.9,7
21646,10.8,3967,0.1,6644,39.1,80
21736,11.1,3961,0.7,6644,38.5,15
21847,11.1,3952,1.2,6644,38.3,81
21938,11,3970,0,6641,38.6,16
22047,10.7,3986,-1.5,6643,38.8,82
22139,10.8,3981,-1,6645,38.9,17
22247,10.8,3969,-0.2,6648,38.7,83
22325,10.8,3969,0.1,6647,38.5,0
22449,10.9,3966,0.4,6581,38.6,77
22526,11.3,3928,3.2,6580,38.5,13
22649,11,3949,1.6,6573,39,85
22726,11.4,3956,0.6,6635,38.5,3
22850,11.3,3952,1,6570,38.3,86
22927,11.2,3970,-0.7,6634,38.1,4
23053,11.4,3966,-0.3,6571,38.8,80
23130,10.9,3980,-1.4,6571,38.5,16
23254,11,3992,-2.3,6580,38.1,89
23333,11,3966,0.1,6650,39.1,6
23456,11,3958,0.7,6586,38.4,90
23533,10.6,3977,-1.1,6650,39,7
23655,10.6,3995,-2.5,6591,38.8,91
23732,10.5,3987,-1.8,6660,38.8,8
23855,10.6,3966,0.2,6599,39.2,73
23932,10.6,3959,0.7,6596,39,9
24054,10.4,3973,-0.4,6596,39.3,74
24132,10.2,3988,-1.8,6597,38.7,9
24256,10.2,3992,-1.9,6666,39.3,75
24334,10.7,3938,2.6,6602,39.4,10
24456,10.3,3937,2.5,6659,39.2,76
24532,10.3,3975,-1,6589,38.6,11
24658,10.5,3973,-0.8,6656,38.9,77
24736,10.6,3957,0.7,6590,39,12
24859,10.8,3939,1.9,6650,39.1,78
24937,10.3,3978,-1.1,6645,39.3,13
25046,10.5,3982,-1.8,6645,38.8,79
25138,10.8,3949,1.3,6645,38.9,14
25260,10.9,3934,2.4,6637,38.9,80
25336,11.3,3928,2.8,6631,38.5,15
25460,11.5,3909,4.2,6619,38.4,81
25536,11.7,3929,2.3,6609,38.1,17
25646,11.9,3936,1.4,6605,37.5,83
25739,12,3932,1.5,6602,37.7,0
25847,12,3950,0.3,6600,37.4,84
25925,12.3,3939,1.2,6535,37.8,1
26050,12.2,3939,1.2,6599,37.5,85
26128,12.1,3967,-1.3,6537,37.6,3
26254,11.9,3981,-2.1,6545,37.9,86
26331,11.6,3989,-2.7,6551,38.2,4
26456,11.3,3999,-3.3,6563,38.9,87
26532,10.9,4004,-3.6,6571,38.9,5
26654,10.7,4003,-3.1,6581,39.1,89
26732,10.8,3959,0.9,6587,39,6
26854,10.4,3970,0.2,6587,38.8,89
26930,10.7,3957,0.9,6586,38.9,7
27055,10.6,3962,0.5,6647,38.8,91
27131,10.7,3969,-0.2,6581,39.2,8
27255,10.5,3972,-0.4,6647,39.3,73
27330,10.5,3981,-1.3,6584,39,9
27440,10.6,3971,-0.5,6653,38.8,67
27533,10.7,3950,1.4,6653,38.6,3
