t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,2.3,0,-1.4,0,46.7,14
12,2.7,0,-1.4,0,46.9,61
12,2.4,0,-1.4,0,46.3,15
12,2.4,0,-1.4,0,46.5,185
12,2.4,0,-1.4,0,47.2,2
13,2.7,0,-1.4,0,46.7,1
13,2.4,0,-1.4,0,47,64
13,2.3,0,-1.4,0,46.7,17
13,2.2,0,-1.4,0,47,65
13,2.7,0,-1.4,0,46.6,0
13,2.3,0,-1.4,0,46.8,66
13,2.6,0,-1.4,0,46.3,1
13,2.8,0,-1.4,0,46.8,66
13,2.3,0,-1.4,0,46.7,2
13,2.4,0,-1.4,0,46.2,67
13,2.9,0,-1.4,0,46.8,3
13,2.4,0,-1.4,0,46.8,68
13,2.6,0,-1.4,0,47.1,7
13,2.4,0,-1.4,0,46.8,61
13,2.3,0,-1.4,0,47.1,14
13,2.3,0,-1.4,0,46.9,62
13,2.7,0,-1.4,0,46.8,15
13,2.4,0,-1.4,0,46.6,63
13,2.4,0,-1.4,0,46.7,16
13,2.6,1800,-1.4,0,46.7,207
13,2.6,1800,-1.4,0,46.4,15
13,2.4,1800,-1.4,0,46.7,5
13,2.6,1800,-1.4,0,46.1,54
13,2.4,1800,-1.4,0,46.9,7
13,2.4,1800,-1.4,1123,47.7,63
13,2.4,1800,-1.4,1303,46.8,16
13,2.4,1800,-1.4,1398,46.9,57
13,2.6,1800,-1.4,1444,46.8,10
13,2.5,1800,-1.4,1513,46.8,65
13,2.4,1800,-1.4,1535,46.9,0
13,2.4,1800,-1.4,1562,47,66
13,2.5,1800,-1.4,1575,47,1
13,2.4,1800,-1.4,1593,46.2,58
13,2.3,1800,-1.4,1602,47.1,12
13,2.1,1800,-1.4,1600,46.4,67
13,2.7,1800,-1.4,1606,47.2,3
13,2.4,1800,-1.4,1633,46.6,68
13,2.4,1800,-1.4,1637,46.5,3
13,2.7,1800,-1.4,1629,46.6,69
13,2.5,1800,-1.4,1632,46.8,4
13,2.5,1800,-1.4,1653,46.7,70
13,2.4,1800,-1.4,1656,46.6,5
13,2.7,1800,-1.4,1644,47.2,71
13,2.3,1800,-1.4,1646,46.8,6
217,2.4,4100,0,3879,47.1,208
297,2.2,4100,-0.2,4474,47.1,7
391,2.4,4100,0.3,4830,47,6
485,2.2,4100,-0.1,5170,47.1,57
561,2.3,4100,0.1,5362,47.1,10
685,2.3,4100,0,5594,47,56
764,2.4,4100,0.2,5774,46.8,10
917,2.5,4100,1.5,5902,47.1,78
995,2.3,4100,-0.2,5990,47.2,14
1102,2.4,4098,-1,6170,47.2,79
1196,2.2,4098,-1.4,6234,46.7,15
1304,2.8,4087,1.2,6261,47.3,80
1382,2.2,4099,-0.2,6370,47.4,15
1507,2.5,4100,-0.6,6439,46.3,81
1584,2.4,4093,0.5,6415,47.1,16
1708,2.6,4096,0.2,6468,47.2,82
1785,2.3,4100,-0.5,6561,47.1,17
1909,2.2,4099,-1.5,6603,46.1,83
1985,2.4,4095,-0.3,6628,46.8,0
2109,2.4,4078,0.9,6656,47,84
2187,2.5,4075,1.1,6672,46.9,1
2297,2.4,4076,0.6,6628,47.2,78
2389,2.3,4080,-0.5,6640,46.5,13
2512,2.7,4065,0.9,6656,46.7,86
2590,2.6,4069,0.4,6663,46.7,3
2713,2.5,4066,0.3,6737,47,87
2793,2.6,4069,-0.2,6678,46.7,4
2901,2.5,4063,-0.2,6687,46.6,81
2978,2.6,4054,0.5,6690,46.9,16
3103,2.4,4061,-0.5,6694,46.3,88
3196,3.3,4022,4.2,6694,46.2,5
