t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
11,0.2,3830,0.7,6297,46.7,83
15,0.3,3818,0.5,6357,46.4,0
15,0.4,3829,0.5,6297,46.7,84
15,0.1,0,0.5,6233,47.3,2
15,0.1,0,0.5,5716,46.9,208
15,0.3,0,0.5,5502,46.9,4
15,0.3,0,0.5,5396,46.9,8
15,0.2,0,0.5,5144,47.2,61
15,0.1,0,0.5,5057,47,15
15,0.3,0,0.5,4786,47,70
15,0.3,0,0,4696,47.1,5
15,0.1,0,0,4505,47.4,71
15,0.1,0,0,4376,47.2,6
15,0.2,0,0,4153,46.9,72
15,0.2,0,0,4074,46.4,7
15,0.5,0,0,3872,46.8,73
15,0.1,0,0,3789,46.9,8
15,0.3,0,0,3634,47.1,74
15,0.6,0,0,3522,47,9
15,0.2,0,0,3361,46.6,75
16,0.1,0,0,3268,47.7,10
16,0.1,0,0,3126,47,69
16,0.5,4300,0,3103,46.7,4
16,0.3,4300,0,5182,46.9,213
16,0.7,4300,0,5448,47.3,4
16,0.2,4300,0,5739,47.2,11
16,0,4300,0,5933,46.8,69
16,0.2,4300,0,6151,46.8,5
16,0.5,4300,0,6335,47.1,70
16,0.4,4300,0,6380,47.2,6
16,0.1,4300,0,6513,47.6,71
16,0.2,4300,0,6590,46.8,7
16,0.3,4300,0,6755,46.9,72
16,0.3,4300,0,6810,46.9,8
16,0.5,4300,0,6813,46.6,74
16,1.1,4300,0,6849,46.1,9
16,1.1,4300,0,6899,45.8,75
16,2.6,4300,0,6928,44.4,10
16,3.1,4300,0,6960,43.8,76
16,5.5,4300,0,7047,41.3,11
16,6.3,4300,0,7068,40,77
16,9.7,4300,0,7010,36.6,12
16,11.3,4300,0,7020,34.4,61
16,15.5,4300,0,7097,30.7,14
16,17.1,4300,0,7102,28.7,61
16,23.1,4300,0,7035,22.8,14
16,26,4300,0,7033,19.4,62
16,33,4300,0,7102,12.2,15
16,36.3,4300,0,7102,9.9,64
16,42.3,4300,0,7032,5.1,0
16,42,4300,0,7119,5.9,66
16,40.1,4300,0,7127,7.5,3
16,39.8,4300,0,7083,7.5,69
16,39.5,4300,0,7166,7.7,6
16,39.6,4300,0,7180,7.5,72
