t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
10,0,0,0,0,47.1,52
14,0.2,0,0,0,46.5,6
14,0,0,0,0,47.2,176
14,0.1,0,0,0,46.6,5
14,0,0,0,0,46.7,13
14,0.2,0,0,0,46.8,63
14,0.2,0,0,0,47,16
14,0,0,0,0,46.7,64
14,0.1,0,0,0,47.2,17
14,0.1,0,0,0,47,58
14,0.1,0,0,0,46.5,11
14,0.4,0,0,0,47,65
14,0.2,0,0,0,46.9,0
14,0.2,0,0,0,46.8,66
14,0.2,0,0,0,46.9,1
14,0.1,0,0,0,46.5,67
14,0.1,0,0,0,46.8,2
14,0.4,0,0,0,46.4,68
14,0.4,0,0,0,46.8,3
14,0.2,4000,0,0,47.1,205
14,0,4000,0,0,46.8,8
14,0.1,4000,0,0,46.9,3
14,0.1,4000,0,0,46.9,70
14,0.2,4000,0,0,46.4,6
14,0.1,4000,0,0,46.5,53
14,0,4000,0,0,47.4,6
14,0.4,4000,0,0,47,61
15,0.1,4000,0,0,47.1,14
15,0.1,4000,0,0,46.9,62
15,0,4000,0,0,47,15
15,0.1,4000,0,0,46.6,55
15,0.1,4000,0,0,46.9,8
15,0.1,4000,0,0,46.9,56
15,0.3,4000,0,0,46.6,9
15,0.2,4000,0,0,46.9,64
15,0,4000,0,0,46.9,18
15,0.2,4000,0,0,46.8,65
15,0.2,4000,0,0,46.7,0
15,0.3,4000,0,0,46.5,66
15,0.3,4000,0,0,47,1
15,0,4000,0,0,47.2,67
15,0,4000,0,0,47,2
15,0.1,4000,0,0,46.8,60
15,0.1,4000,0,0,47.1,13
15,0.2,4000,0,0,46.7,68
15,0.3,4000,0,0,46.5,4
15,0.5,4000,0,0,46.6,69
15,0,4000,0,0,46.6,4
15,0,4000,0,0,46.6,70
60,0.2,4350,0.2,0,46.4,5
327,0.3,4350,1,0,47.2,207
406,0.3,4350,0.8,0,46,7
484,0.2,4350,-0.3,0,46.6,5
593,0.1,4350,-1.3,0,46.8,62
672,0.2,4350,-0.2,0,47,15
796,0.3,4350,0.2,0,46.6,62
877,0.2,4350,0.1,0,46.7,16
986,0.3,4350,0.4,0,46.6,63
1080,0.2,4350,0,0,46.8,16
1189,0.2,4350,-0.5,0,46.6,64
1269,0.3,4350,0.3,0,47.1,17
1396,0,4350,-1,0,46.9,65
1474,0.4,4350,1,1839,46.7,0
1598,0.4,4350,1.1,3897,47.3,66
1675,0.2,4350,0,4616,47,1
1799,0.1,4350,-1,5245,47.1,67
1879,0,4344,-1,5575,47.2,2
1988,0,4350,-0.5,5797,47.4,60
2066,0.1,4349,0.3,5958,46.9,14
2192,0.1,4350,0.5,6160,46.8,68
2272,0.4,4348,1.2,6263,46.4,3
2400,0.4,4350,1.4,6397,46.7,69
2478,0.2,4350,-0.8,6537,47.5,4
2588,0,4350,-1.3,6634,46.8,70
2666,0,4348,-0.8,6691,47.2,5
2793,0,4350,-0.5,6694,47.1,63
2871,0.1,4347,0.1,6737,46.6,16
3012,0.1,4347,0.5,6796,46.5,85
3089,1.1,4329,3.8,6822,45.6,2
3212,1.4,4303,5.7,6847,45.4,85
3289,3.1,4260,9.6,6857,43.2,3
3401,3.4,4246,10.9,6857,43.6,86
3479,6.1,4189,15.3,6855,40,4
3603,7,4157,17.9,6832,39.5,88
3680,10.3,4095,20.9,6811,35.8,5
3805,10.9,4079,21.3,6841,35.1,89
3883,13.8,4054,19.7,6815,33.2,6
4008,14.2,4062,17.7,6709,31.9,90
4085,19.3,3948,26.6,6684,26.9,7
4212,21.1,3900,30.8,6691,24.6,74
