t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
10,2.3,0,0,0,46.9,67
15,2.7,0,0,0,46.2,2
15,2.4,0,0,0,46.6,68
26,2.4,3300,0,0,46.9,3
275,2.4,3300,0,0,46.6,205
352,2.6,3300,0,0,46.8,8
447,2.6,3300,0,0,46.6,3
556,2.5,3300,0,0,46.9,77
634,2.4,3300,0,0,46.9,13
744,2.4,3300,0,0,47.3,60
836,2.4,3300,0,0,46.8,13
958,2.5,3300,0,0,46.7,61
1035,2.5,3300,0,0,46.8,14
1144,2.4,3300,0,0,46.6,62
1235,2.5,3300,0,0,46.7,15
1358,2.5,3300,0,0,46.4,63
1438,2.4,3300,0,0,46.9,16
1548,2.3,3300,0,0,47,63
1627,2.3,3300,0,0,47.3,17
1752,2.5,3300,0,0,46.7,64
1829,2.6,3300,0,0,47.4,18
1954,2.3,3300,0,0,47,65
2031,2.4,3300,0,0,46.5,0
2156,2.6,3300,0,0,46.7,66
2234,2.5,3300,0,0,47.5,1
2358,2.2,3300,0,0,46.8,67
2438,2.3,3300,0,0,47,2
2549,2.3,3300,0,0,46.9,60
2627,2.2,3300,0,0,47.4,13
2751,2.5,3300,0,0,46.9,68
2830,2.6,3300,0,0,46.9,3
2955,2.4,3300,0,0,47,69
3035,2.4,4080,0,0,46.7,4
3160,2.5,4100,0,1015,46.9,83
3240,2.4,4100,0,2476,47.1,0
3350,2.3,4100,0,3854,46.7,71
3428,2.2,4100,0,4471,46.6,6
3552,2.5,4100,0,4967,46.8,72
3630,2.3,4100,0,5204,47.4,7
3756,2.3,4100,0,5522,46.2,73
3835,2.4,4100,0,5617,47.3,8
3944,2.3,4100,0,5795,47.3,66
4022,2.4,4100,0,5953,46.9,1
4147,2.2,4100,0,6098,47.4,74
4225,2.4,4100,0,6174,46.8,10
4348,2.4,4100,0,6213,46.8,75
4424,2.6,4100,0,6331,46.5,11
4551,2.6,4100,0,6342,46.9,76
4628,2.3,4100,0,6448,46.8,11
4752,2.5,4100,0,6507,46.2,77
4829,2.6,4100,0,6475,46.5,12
4955,2.6,4100,0,6586,46.8,60
5033,2.5,4100,0,6547,46.9,13
5158,2.4,4100,0,6581,46.9,60
5233,2,4100,0,6603,47.3,14
5357,2.1,4100,0,6696,47.2,61
5433,2.5,4100,0,6647,46.5,15
5557,2.4,4100,0,6732,46.9,62
5635,2.3,4100,0,6746,47.1,15
5759,2.4,4100,0,6696,46.9,63
5838,2.6,4100,0,6703,46.6,16
5946,2.8,4100,0,6784,46.4,64
6025,2.9,4100,0,6791,46.6,17
6152,2.9,4100,0,6737,46.2,64
6230,3.1,4100,0,6741,46.6,0
