t_ms,H,T,E,P,M,D,R,RAW,A,F,PRE,CAS,RS,CM,FH
6164,9.1,10.0,0.9,3972,0,1.0,6622,40.3,3,47.6,0,1,6642,2,0.00
6195,9.1,10.0,0.9,3970,0,1.0,6685,40.5,5,47.6,0,1,6641,2,0.00
6210,9.1,10.0,0.9,3969,0,1.0,6685,40.4,7,47.6,0,1,6642,2,0.00
6225,9.1,10.0,0.9,3972,0,0.8,6622,40.2,9,47.6,0,1,6645,2,0.00
6257,9.1,10.0,0.9,3975,0,0.7,6622,40.4,9,47.6,0,1,6648,2,0.00
6272,9.1,10.0,0.9,3973,0,0.7,6685,40.0,9,47.6,0,1,6647,2,0.00
6350,9.2,10.0,0.8,3969,0,0.9,6684,40.1,73,47.6,0,1,6641,2,0.00
6381,9.3,10.0,0.7,3969,0,1.0,6621,40.6,8,47.6,0,1,6639,2,0.00
6396,9.2,10.0,0.8,3974,0,0.8,6619,40.8,9,47.6,0,1,6644,2,0.00
6411,9.0,10.0,1.0,3983,0,0.2,6683,40.4,9,47.6,0,1,6658,2,0.00
6427,8.8,10.0,1.2,3995,0,-1.0,6683,40.8,9,47.6,0,1,6681,2,0.00
6458,8.9,10.0,1.1,4000,0,-1.6,6683,40.4,9,47.6,0,1,6692,2,0.00
6473,8.8,10.0,1.2,4010,0,-2.2,6618,40.9,9,47.6,0,1,6704,2,0.00
6489,9.0,10.0,1.0,4007,0,-2.0,6621,40.2,1,47.6,0,1,6698,2,0.00
6519,9.2,10.0,0.8,3995,0,-1.2,6685,40.4,3,47.6,0,1,6681,2,0.00
6535,9.2,10.0,0.8,3985,0,-0.4,6685,40.3,5,47.6,0,1,6666,2,0.00
6549,9.2,10.0,0.8,3980,0,0.1,6622,40.4,7,47.6,0,1,6658,2,0.00
6580,9.1,10.0,0.9,3979,0,0.3,6622,40.4,9,47.6,0,1,6655,2,0.00
6596,9.1,10.0,0.9,3980,0,0.4,6623,40.8,9,47.6,0,1,6654,2,0.00
6611,9.1,10.0,0.9,3978,0,0.4,6688,40.4,9,47.6,0,1,6653,2,0.00
6627,9.1,10.0,0.9,3976,0,0.4,6688,40.2,9,47.6,0,1,6653,2,0.00
6657,9.1,10.0,0.9,3978,0,0.4,6625,41.1,9,47.6,0,1,6653,2,0.00
6672,9.3,10.0,0.7,3977,0,1.0,6626,39.9,0,47.6,0,1,6640,2,0.00
6687,9.5,10.0,0.5,3961,0,1.7,6690,39.8,2,47.6,0,1,6625,2,0.00
6719,9.6,10.0,0.4,3950,0,2.5,6690,40.2,4,47.6,0,1,6610,2,0.00
6735,9.5,10.0,0.5,3946,0,2.8,6623,40.7,6,47.6,0,1,6606,2,0.00
6750,9.3,10.0,0.7,3951,0,2.5,6623,40.3,8,47.6,0,1,6612,2,0.00
6780,9.2,10.0,0.8,3962,0,1.8,6621,40.4,9,47.6,0,1,6627,2,0.00
6858,9.1,10.0,0.9,3971,0,1.0,6683,40.3,73,47.6,0,1,6642,2,0.00
6874,9.2,10.0,0.8,3978,0,0.2,6681,40.5,5,47.6,0,1,6656,2,0.00
6906,9.2,10.0,0.8,3983,0,-0.1,6616,39.9,7,47.6,0,1,6661,2,0.00
6921,9.2,10.0,0.8,3987,0,-0.4,6618,40.3,9,47.6,0,1,6666,2,0.00
6937,9.2,10.0,0.8,3988,0,-0.6,6681,40.4,9,47.6,0,1,6669,2,0.00
6952,9.2,10.0,0.8,3990,0,-0.9,6681,39.8,9,47.6,0,1,6675,2,0.00
6984,9.2,10.0,0.8,3994,0,-1.1,6618,40.3,9,47.6,0,1,6679,2,0.00
7000,9.2,10.0,0.8,3997,0,-1.2,6618,40.4,9,47.6,0,1,6681,2,0.00
7015,9.2,10.0,0.8,3996,0,-1.1,6618,40.2,0,47.6,0,1,6678,2,0.00
7031,9.3,10.0,0.7,3989,0,-0.7,6683,40.1,2,47.6,0,1,6672,2,0.00
7063,9.3,10.0,0.7,3983,0,-0.3,6683,39.7,4,47.6,0,1,6662,2,0.00
7079,9.4,10.0,0.6,3979,0,0.2,6619,40.3,6,47.6,0,1,6653,2,0.00
7094,9.4,10.0,0.6,3975,0,0.7,6621,40.0,8,47.6,0,1,6645,2,0.00
7125,9.4,10.0,0.6,3971,0,0.9,6683,40.2,9,48.6,0,1,6641,2,0.00
7141,9.4,10.0,0.6,3967,0,1.2,6684,40.0,9,48.6,0,1,6636,2,0.00
7156,9.4,10.0,0.6,3964,0,1.3,6619,40.0,9,48.6,0,1,6634,2,0.00
7171,9.5,10.0,0.5,3963,0,1.5,6619,40.1,9,48.6,0,1,6629,2,0.00
7202,9.5,10.0,0.5,3964,0,1.6,6618,39.4,9,48.6,0,1,6627,2,0.00
7218,9.3,10.0,0.7,3968,0,1.1,6683,40.3,1,48.6,0,1,6638,2,0.00
7234,9.2,10.0,0.8,3975,0,0.5,6681,40.2,3,48.6,0,1,6651,2,0.00
7265,9.2,10.0,0.8,3984,0,-0.2,6616,39.8,5,48.6,0,1,6662,2,0.00
7280,9.4,10.0,0.6,3985,0,-0.2,6616,39.5,7,48.6,0,1,6661,2,0.00
7358,9.6,10.0,0.4,3978,0,0.2,6681,39.8,73,48.6,0,1,6652,2,0.00
7389,9.7,10.0,0.3,3969,0,0.8,6681,39.6,2,48.6,0,1,6639,2,0.00
7405,9.7,10.0,0.3,3966,0,1.2,6616,39.7,4,48.6,0,1,6631,2,0.00
7420,9.8,10.0,0.2,3961,0,1.6,6618,40.3,6,48.6,0,1,6624,2,0.00
7436,9.8,10.0,0.2,3959,0,1.8,6616,39.8,8,48.6,0,1,6620,2,0.00
7467,9.7,10.0,0.3,3958,0,1.8,6680,39.8,9,48.6,0,1,6621,2,0.00
7483,9.7,10.0,0.3,3959,0,1.6,6680,40.2,9,48.6,0,1,6624,2,0.00
7499,9.7,10.0,0.3,3964,0,1.3,6616,39.9,9,48.6,0,1,6630,2,0.00
7529,9.6,10.0,0.4,3970,0,0.9,6613,39.9,9,48.6,0,1,6638,2,0.00
7544,9.6,10.0,0.4,3974,0,0.1,6678,39.9,0,48.6,0,1,6654,2,0.00
7559,9.6,10.0,0.4,3981,0,-0.3,6678,40.0,1,48.6,0,1,6661,2,0.00
7575,9.6,10.0,0.4,3983,0,-0.6,6678,39.9,3,48.6,0,1,6667,2,0.00
7607,9.6,10.0,0.4,3989,0,-0.8,6615,39.9,5,48.6,0,1,6671,2,0.00
7623,9.6,10.0,0.4,3991,0,-0.9,6615,40.2,7,48.6,0,1,6671,2,0.00
7638,9.6,10.0,0.4,3989,0,-0.9,6680,39.7,9,48.6,0,1,6671,2,0.00
7669,9.7,10.0,0.3,3985,0,-0.6,6681,39.1,9,48.6,0,1,6666,2,0.00
7685,9.7,10.0,0.3,3982,0,-0.3,6618,40.1,9,48.6,0,1,6658,2,0.00
7700,9.8,10.0,0.2,3977,0,0.2,6619,39.7,9,48.6,0,1,6649,2,0.00
7717,9.7,10.0,0.3,3979,0,0.3,6618,40.3,9,48.6,0,1,6650,2,0.00
7747,9.2,10.0,0.8,3984,0,-1.1,6681,40.6,1,48.6,0,1,6680,2,0.00
7763,9.2,10.0,0.8,4003,0,-2.0,6684,40.3,2,48.6,0,1,6696,2,0.00
7779,9.2,10.0,0.8,4011,0,-2.5,6619,39.7,4,48.6,0,1,6706,2,0.00
7870,9.2,10.0,0.8,4013,0,-2.5,6623,39.7,88,48.6,0,1,6706,2,0.00
7885,9.2,10.0,0.8,4011,0,-2.2,6690,40.2,0,48.6,0,1,6699,2,0.00
7901,9.2,10.0,0.8,4001,0,-1.7,6691,40.2,2,48.6,0,1,6690,2,0.00
7933,9.3,10.0,0.7,3996,0,-1.1,6628,40.2,4,48.6,0,1,6680,2,0.00
7948,9.3,10.0,0.7,3992,0,-0.6,6628,40.4,5,48.6,0,1,6671,2,0.00
7964,9.3,10.0,0.7,3986,0,-0.2,6693,39.9,7,48.6,0,1,6663,2,0.00
7979,9.2,10.0,0.8,3983,0,-0.0,6693,40.5,9,48.6,0,1,6661,2,0.00
8010,9.1,10.0,0.9,3984,0,-0.1,6693,40.5,9,48.6,0,1,6664,2,0.00
8025,9.0,10.0,1.0,3990,0,-0.5,6631,40.4,9,48.6,0,1,6671,2,0.00
8041,9.0,10.0,1.0,3995,0,-0.7,6631,39.6,9,48.6,0,1,6676,2,0.00
8072,9.2,10.0,0.8,3989,0,-0.5,6694,40.0,9,48.6,0,1,6669,2,0.00
8088,9.5,10.0,0.5,3979,0,1.1,6696,40.0,1,48.6,0,1,6638,2,0.00
8104,9.4,10.0,0.6,3966,0,1.5,6631,40.2,3,48.6,0,1,6630,2,0.00
8119,9.3,10.0,0.7,3966,0,1.7,6631,40.3,5,47.7,0,1,6629,2,0.00
8150,9.3,10.0,0.7,3966,0,1.5,6694,40.1,6,47.7,0,1,6632,2,0.00
8166,9.2,10.0,0.8,3969,0,1.2,6693,40.6,8,47.7,0,1,6638,2,0.00
8181,9.1,10.0,0.9,3974,0,0.7,6693,40.5,9,47.7,0,1,6649,2,0.00
8212,9.0,10.0,1.0,3984,0,-0.0,6628,40.0,9,47.7,0,1,6663,2,0.00
8227,9.0,10.0,1.0,3995,0,-0.8,6626,40.5,9,47.7,0,1,6678,2,0.00
8242,9.0,10.0,1.0,3997,0,-1.2,6691,40.3,9,47.7,0,1,6684,2,0.00
8273,9.3,10.0,0.7,3997,0,-0.8,6691,40.0,0,47.7,0,1,6675,2,0.00
8289,9.4,10.0,0.6,3985,0,-0.2,6628,40.5,2,47.7,0,1,6662,2,0.00
8366,9.4,10.0,0.6,3988,0,-0.2,6626,40.5,86,47.7,0,1,6662,2,0.00
8397,9.5,10.0,0.5,3983,0,-0.0,6691,40.0,9,47.7,0,1,6658,2,0.00
8412,9.4,10.0,0.6,3977,0,0.5,6693,40.2,9,47.7,0,1,6650,2,0.00
8427,9.3,10.0,0.7,3978,0,0.6,6626,39.9,1,47.7,0,1,6649,2,0.00
8443,9.4,10.0,0.6,3976,0,0.8,6628,39.8,3,47.7,0,1,6644,2,0.00
8473,9.5,10.0,0.5,3973,0,1.2,6693,40.4,5,47.7,0,1,6636,2,0.00
8489,9.5,10.0,0.5,3968,0,1.4,6693,40.2,7,47.7,0,1,6632,2,0.00
8505,9.3,10.0,0.7,3971,0,1.1,6691,40.4,9,47.7,0,1,6640,2,0.00
8536,9.2,10.0,0.8,3979,0,0.5,6625,40.2,9,47.7,0,1,6651,2,0.00
8551,9.2,10.0,0.8,3986,0,0.1,6625,40.2,9,47.7,0,1,6660,2,0.00
8567,9.3,10.0,0.7,3986,0,-0.2,6688,40.4,9,47.7,0,1,6663,2,0.00
8583,9.2,10.0,0.8,3989,0,-0.5,6687,40.6,9,47.7,0,1,6670,2,0.00
8614,9.1,10.0,0.9,3996,0,-1.4,6622,40.4,0,47.7,0,1,6687,2,0.00
8629,9.2,10.0,0.8,4003,0,-1.4,6623,39.9,2,47.7,0,1,6687,2,0.00
8645,9.2,10.0,0.8,4003,0,-1.4,6625,40.5,4,47.7,0,1,6686,2,0.00
8676,9.2,10.0,0.8,4001,0,-1.3,6690,40.4,6,47.7,0,1,6684,2,0.00
8692,9.1,10.0,0.9,4001,0,-1.4,6691,40.4,8,47.7,0,1,6687,2,0.00
8706,9.1,10.0,0.9,4002,0,-1.4,6626,40.4,9,47.7,0,1,6688,2,0.00
8723,9.1,10.0,0.9,4003,0,-1.4,6628,40.6,9,47.7,0,1,6687,2,0.00
8753,9.1,10.0,0.9,4001,0,-1.2,6691,40.3,9,47.7,0,1,6685,2,0.00
8769,9.1,10.0,0.9,3997,0,-1.0,6693,40.3,9,47.7,0,1,6681,2,0.00
8785,9.1,10.0,0.9,3992,0,-0.7,6631,40.2,9,47.7,0,1,6674,2,0.00
8877,9.2,10.0,0.8,3990,0,-0.2,6631,40.2,74,47.7,0,1,6665,2,0.00
8892,9.2,10.0,0.8,3987,0,-0.1,6694,40.1,9,47.7,0,1,6663,2,0.00
8908,9.3,10.0,0.7,3980,0,0.4,6694,40.6,9,47.7,0,1,6653,2,0.00
8939,9.3,10.0,0.7,3974,0,0.9,6631,39.7,9,47.7,0,1,6645,2,0.00
8955,9.3,10.0,0.7,3972,0,1.4,6631,40.5,1,47.7,0,1,6635,2,0.00
8970,9.2,10.0,0.8,3974,0,1.2,6693,40.4,3,47.7,0,1,6639,2,0.00
9001,9.1,10.0,0.9,3977,0,0.9,6693,40.1,5,47.7,0,1,6647,2,0.00
9017,9.1,10.0,0.9,3980,0,0.4,6629,40.3,7,47.7,0,1,6655,2,0.00
9031,9.1,10.0,0.9,3984,0,0.2,6629,40.6,9,47.7,0,1,6659,2,0.00
9063,9.2,10.0,0.8,3987,0,0.0,6628,39.8,9,47.7,0,1,6661,2,0.00
9078,9.2,10.0,0.8,3986,0,-0.0,6693,40.2,9,47.7,0,1,6662,2,0.00
9094,9.4,10.0,0.6,3979,0,0.4,6693,39.3,9,47.7,0,1,6652,2,0.00
9109,9.5,10.0,0.5,3971,0,1.0,6629,40.0,9,47.7,0,1,6641,2,0.00
9140,9.5,10.0,0.5,3966,0,1.8,6628,39.9,0,47.5,0,1,6627,2,0.00
9155,9.4,10.0,0.6,3968,0,1.6,6691,40.3,2,47.5,0,1,6631,2,0.00
9170,9.4,10.0,0.6,3968,0,1.4,6690,39.6,4,47.5,0,1,6633,2,0.00
9201,9.6,10.0,0.4,3963,0,1.6,6690,39.1,6,47.5,0,1,6628,2,0.00
9217,9.8,10.0,0.2,3956,0,2.3,6626,39.8,8,47.5,0,1,6614,2,0.00
9233,9.8,10.0,0.2,3951,0,2.8,6625,40.0,9,47.5,0,1,6605,2,0.00
9248,9.7,10.0,0.3,3952,0,2.7,6688,40.1,9,47.5,0,1,6608,2,0.00
9280,9.6,10.0,0.4,3957,0,2.1,6685,39.8,9,47.5,0,1,6619,2,0.00
9296,9.5,10.0,0.5,3965,0,1.5,6622,39.9,9,47.5,0,1,6631,2,0.00
9374,9.6,10.0,0.4,3972,0,1.1,6619,39.8,73,47.5,0,1,6637,2,0.00
9406,9.7,10.0,0.3,3972,0,1.0,6684,39.7,8,47.5,0,1,6638,2,0.00
9421,9.7,10.0,0.3,3973,0,0.7,6681,40.1,9,47.5,0,1,6643,2,0.00
9437,9.6,10.0,0.4,3977,0,0.3,6618,40.0,9,47.5,0,1,6651,2,0.00
9452,9.6,10.0,0.4,3985,0,-0.2,6618,39.7,9,47.5,0,1,6662,2,0.00
9483,9.5,10.0,0.5,3993,0,-1.1,6618,39.9,0,47.5,0,1,6679,2,0.00
9500,9.6,10.0,0.4,3996,0,-1.3,6681,39.9,2,47.5,0,1,6681,2,0.00
9515,9.6,10.0,0.4,3994,0,-1.2,6683,40.2,4,47.5,0,1,6679,2,0.00
9546,9.6,10.0,0.4,3992,0,-1.1,6618,39.5,6,47.5,0,1,6678,2,0.00
9562,9.7,10.0,0.3,3988,0,-0.7,6619,39.3,8,47.5,0,1,6667,2,0.00
9577,9.9,10.0,0.1,3980,0,0.1,6684,40.0,9,47.5,0,1,6652,2,0.00
9593,9.9,10.0,0.1,3972,0,0.7,6683,39.9,9,47.5,0,1,6641,2,0.00
9623,9.7,10.0,0.3,3970,0,0.8,6684,39.9,9,47.5,0,1,6641,2,0.00
9639,9.6,10.0,0.4,3976,0,0.5,6619,39.7,9,47.5,0,1,6648,2,0.00
9654,9.7,10.0,0.3,3978,0,0.4,6619,39.1,9,47.5,0,1,6649,2,0.00
9686,9.9,10.0,0.1,3974,0,0.9,6684,39.8,1,47.5,0,1,6637,2,0.00
9701,9.9,10.0,0.1,3966,0,1.2,6683,39.7,3,47.5,0,1,6633,2,0.00
9716,9.8,10.0,0.2,3964,0,1.2,6618,39.6,5,47.5,0,1,6632,2,0.00
9732,9.8,10.0,0.2,3968,0,1.2,6619,39.2,7,47.5,0,1,6633,2,0.00
9778,10.0,10.0,-0.0,3964,0,1.6,6681,39.0,9,47.5,0,1,6624,2,0.00
9778,10.2,10.0,-0.2,3954,0,2.2,6683,39.6,9,47.5,0,1,6611,2,0.00
9793,10.2,10.0,-0.2,3948,0,2.6,6681,39.7,9,47.5,0,1,6604,2,0.00
9886,10.0,10.0,-0.0,3953,0,2.4,6612,39.3,74,47.5,0,1,6608,2,0.00
9901,10.0,10.0,-0.0,3953,0,2.3,6674,39.3,9,47.5,0,1,6612,2,0.00
9933,10.1,10.0,-0.1,3955,0,1.8,6674,39.6,9,47.5,0,1,6618,2,0.00
9949,10.2,10.0,-0.2,3955,0,1.6,6609,39.3,9,47.5,0,1,6620,2,0.00
9964,10.2,10.0,-0.2,3960,0,1.4,6607,39.3,9,47.5,0,1,6624,2,0.00
9979,10.2,10.0,-0.2,3964,0,1.2,6607,39.5,9,47.5,0,1,6629,2,0.00
10010,10.2,10.0,-0.2,3965,0,0.6,6671,39.4,1,47.5,0,1,6640,2,0.00
10025,10.2,10.0,-0.2,3971,0,0.3,6671,39.2,3,47.5,0,1,6646,2,0.00
10041,10.2,10.0,-0.2,3975,0,0.1,6605,39.2,4,47.5,0,1,6648,2,0.00
10057,10.3,10.0,-0.3,3976,0,0.1,6606,39.8,6,47.5,0,1,6647,2,0.00
10087,10.1,10.0,-0.1,3983,0,-0.3,6669,39.8,8,47.5,0,1,6656,2,0.00
10103,9.9,10.0,0.1,3991,0,-1.1,6671,39.7,9,47.5,0,1,6674,2,0.00
10118,9.7,10.0,0.3,4003,0,-2.1,6671,39.5,9,47.5,0,1,6694,2,0.00
10148,9.8,10.0,0.2,4008,0,-2.6,6607,39.1,9,47.6,0,1,6701,2,0.00
10164,9.9,10.0,0.1,4009,0,-2.6,6609,39.9,9,47.6,0,1,6700,2,0.00
10180,9.9,10.0,0.1,4005,0,-2.2,6674,39.5,0,47.6,0,1,6692,2,0.00
10209,9.9,10.0,0.1,3999,0,-1.9,6675,39.4,2,47.6,0,1,6687,2,0.00
10225,10.0,10.0,-0.0,3992,0,-1.4,6677,39.3,4,47.6,0,1,6677,2,0.00
10240,10.1,10.0,-0.1,3985,0,-0.7,6615,39.3,5,47.6,0,1,6663,2,0.00
10270,10.2,10.0,-0.2,3978,0,0.1,6615,39.7,7,47.6,0,1,6648,2,0.00
10286,10.2,10.0,-0.2,3970,0,0.7,6680,39.4,9,47.6,0,1,6637,2,0.00
10301,10.1,10.0,-0.1,3965,0,1.1,6680,39.1,9,47.6,0,1,6631,2,0.00
10395,10.1,10.0,-0.1,3965,0,1.3,6615,39.4,74,47.6,0,1,6628,2,0.00
10411,10.2,10.0,-0.2,3964,0,1.4,6615,39.3,8,47.6,0,1,6624,2,0.00
10427,10.3,10.0,-0.3,3961,0,1.5,6680,39.3,9,47.6,0,1,6622,2,0.00
10442,10.2,10.0,-0.2,3961,0,1.3,6678,39.5,9,47.6,0,1,6626,2,0.00
10473,10.2,10.0,-0.2,3963,0,1.1,6613,39.4,9,47.6,0,1,6631,2,0.00
10489,10.1,10.0,-0.1,3969,0,0.7,6613,39.3,9,47.6,0,1,6638,2,0.00
10504,10.1,10.0,-0.1,3975,0,0.3,6678,39.7,9,47.6,0,1,6646,2,0.00
10535,10.1,10.0,-0.1,3976,0,-0.3,6678,39.5,1,47.6,0,1,6656,2,0.00
10549,10.1,10.0,-0.1,3981,0,-0.5,6613,39.4,3,47.6,0,1,6660,2,0.00
10565,10.1,10.0,-0.1,3985,0,-0.7,6613,39.3,5,47.6,0,1,6665,2,0.00
10596,10.1,10.0,-0.1,3987,0,-0.8,6613,39.5,7,47.6,0,1,6665,2,0.00
10611,10.1,10.0,-0.1,3987,0,-0.9,6678,40.0,8,47.6,0,1,6668,2,0.00
10627,10.0,10.0,-0.0,3990,0,-1.0,6678,39.1,9,47.6,0,1,6670,2,0.00
10643,10.1,10.0,-0.1,3988,0,-1.0,6616,39.3,9,47.6,0,1,6669,2,0.00
10675,10.1,10.0,-0.1,3986,0,-0.7,6618,39.3,9,47.6,0,1,6664,2,0.00
10691,10.2,10.0,-0.2,3983,0,-0.3,6681,39.7,9,47.6,0,1,6655,2,0.00
10705,9.9,10.0,0.1,3982,0,-0.6,6683,39.4,0,47.6,0,1,6665,2,0.00
10736,9.8,10.0,0.2,3985,0,-1.2,6683,39.7,2,47.6,0,1,6677,2,0.00
10751,9.9,10.0,0.1,3995,0,-1.4,6619,39.2,4,47.6,0,1,6678,2,0.00
10766,9.9,10.0,0.1,3996,0,-1.4,6621,40.2,6,47.6,0,1,6679,2,0.00
10798,10.1,10.0,-0.1,3991,0,-0.9,6685,38.9,7,47.6,0,1,6668,2,0.00
10813,9.8,10.0,0.2,3994,0,-1.2,6685,40.2,9,47.6,0,1,6676,2,0.00
10891,9.8,10.0,0.2,3993,0,-1.3,6628,39.6,73,47.6,0,1,6677,2,0.00
10907,9.6,10.0,0.4,3997,0,-1.5,6628,40.2,5,47.6,0,1,6684,2,0.00
10938,9.5,10.0,0.5,4004,0,-1.9,6693,39.7,7,47.6,0,1,6693,2,0.00
10954,9.5,10.0,0.5,4005,0,-2.1,6694,40.0,9,47.6,0,1,6696,2,0.00
10969,9.6,10.0,0.4,4001,0,-1.9,6632,39.7,9,47.6,0,1,6692,2,0.00
11000,9.7,10.0,0.3,3996,0,-1.4,6631,39.7,9,47.6,0,1,6681,2,0.00
11016,9.8,10.0,0.2,3989,0,-0.7,6634,40.0,9,47.6,0,1,6667,2,0.00
11032,9.7,10.0,0.3,3984,0,-0.3,6697,40.0,9,47.6,0,1,6661,2,0.00
11047,9.6,10.0,0.4,3983,0,-0.3,6697,39.7,0,47.6,0,1,6663,2,0.00
11079,9.7,10.0,0.3,3979,0,-0.0,6635,39.7,2,47.6,0,1,6657,2,0.00
11095,9.8,10.0,0.2,3975,0,0.4,6635,40.2,4,47.6,0,1,6648,2,0.00
11110,9.8,10.0,0.2,3971,0,0.8,6700,39.5,6,47.6,0,1,6640,2,0.00
11126,9.6,10.0,0.4,3972,0,0.7,6699,40.7,8,47.6,0,1,6644,2,0.00
11156,9.4,10.0,0.6,3979,0,0.1,6635,40.3,9,49.6,0,1,6658,2,0.00
11172,9.2,10.0,0.8,3994,0,-1.0,6635,40.1,9,49.6,0,1,6680,2,0.00
11186,9.2,10.0,0.8,4002,0,-1.7,6634,40.1,9,49.6,0,1,6692,2,0.00
11217,9.3,10.0,0.7,4004,0,-2.0,6699,40.2,9,49.6,0,1,6696,2,0.00
11233,9.3,10.0,0.7,4003,0,-2.0,6700,40.6,9,49.6,0,1,6697,2,0.00
11249,9.3,10.0,0.7,4003,0,-1.9,6637,39.7,1,49.6,0,1,6695,2,0.00
11280,9.5,10.0,0.5,3996,0,-1.3,6638,39.8,3,49.6,0,1,6683,2,0.00
11295,9.6,10.0,0.4,3987,0,-0.5,6703,40.1,5,49.6,0,1,6666,2,0.00
11311,9.7,10.0,0.3,3975,0,0.4,6702,39.7,6,49.6,0,1,6649,2,0.00
11418,9.7,10.0,0.3,3972,0,0.4,6637,39.7,89,49.6,0,1,6649,2,0.00
11418,9.5,10.0,0.5,3974,0,0.6,6637,40.0,1,49.6,0,1,6648,2,0.00
11434,9.5,10.0,0.5,3977,0,0.4,6637,39.8,3,49.6,0,1,6651,2,0.00
11465,9.5,10.0,0.5,3976,0,0.4,6700,40.5,5,49.6,0,1,6652,2,0.00
11481,9.5,10.0,0.5,3976,0,0.3,6699,40.1,7,49.6,0,1,6655,2,0.00
11496,9.4,10.0,0.6,3982,0,-0.0,6635,40.2,9,49.6,0,1,6661,2,0.00
11513,9.3,10.0,0.7,3987,0,-0.4,6635,39.7,9,49.6,0,1,6667,2,0.00
11544,9.5,10.0,0.5,3983,0,-0.3,6699,39.6,9,49.6,0,1,6664,2,0.00
11559,9.7,10.0,0.3,3975,0,0.3,6699,39.9,9,49.6,0,1,6652,2,0.00
11574,9.7,10.0,0.3,3967,0,0.8,6634,40.2,9,49.6,0,1,6641,2,0.00
11590,9.4,10.0,0.6,3970,0,0.4,6634,40.1,0,49.6,0,1,6654,2,0.00
11621,9.3,10.0,0.7,3986,0,-0.3,6634,40.2,2,49.6,0,1,6667,2,0.00
11636,9.3,10.0,0.7,3988,0,-0.7,6697,39.9,4,49.6,0,1,6674,2,0.00
11651,9.3,10.0,0.7,3991,0,-1.0,6697,40.5,6,49.6,0,1,6680,2,0.00
11683,9.4,10.0,0.6,3992,0,-1.1,6632,40.0,8,49.6,0,1,6679,2,0.00
11698,9.4,10.0,0.6,3992,0,-0.9,6634,39.8,9,49.6,0,1,6677,2,0.00
11713,9.5,10.0,0.5,3987,0,-0.6,6699,40.1,9,49.6,0,1,6670,2,0.00
11729,9.6,10.0,0.4,3980,0,-0.2,6699,39.7,9,49.6,0,1,6661,2,0.00
11761,9.7,10.0,0.3,3971,0,0.5,6635,39.2,9,49.6,0,1,6649,2,0.00
11776,9.8,10.0,0.2,3964,0,1.2,6634,39.8,9,49.6,0,1,6634,2,0.00
11791,9.7,10.0,0.3,3957,0,2.0,6635,39.3,1,49.6,0,1,6620,2,0.00
11822,9.7,10.0,0.3,3956,0,2.0,6697,39.8,3,49.6,0,1,6621,2,0.00
11900,9.7,10.0,0.3,3955,0,2.0,6628,39.8,79,49.6,0,1,6621,2,0.00
11916,9.7,10.0,0.3,3957,0,1.9,6626,39.7,8,49.6,0,1,6622,2,0.00
11931,9.7,10.0,0.3,3960,0,1.5,6688,40.0,9,49.6,0,1,6628,2,0.00
11947,9.8,10.0,0.2,3961,0,1.2,6687,39.5,9,49.6,0,1,6633,2,0.00
11979,9.8,10.0,0.2,3962,0,1.1,6622,39.5,9,49.6,0,1,6635,2,0.00
11994,9.9,10.0,0.1,3961,0,1.2,6621,39.7,9,49.6,0,1,6632,2,0.00
12010,10.0,10.0,-0.0,3960,0,1.6,6684,39.2,0,49.6,0,1,6624,2,0.00
12025,10.1,10.0,-0.1,3952,0,1.9,6683,39.2,2,49.6,0,1,6617,2,0.00
12057,10.2,10.0,-0.2,3946,0,2.3,6681,39.6,4,49.6,0,1,6609,2,0.00
12072,10.3,10.0,-0.3,3943,0,2.7,6616,39.0,5,49.6,0,1,6601,2,0.00
12088,10.2,10.0,-0.2,3947,0,2.5,6616,39.6,7,49.6,0,1,6606,2,0.00
12119,10.2,10.0,-0.2,3945,0,2.4,6678,39.0,9,49.6,0,1,6606,2,0.00
12135,10.3,10.0,-0.3,3946,0,2.4,6678,39.0,9,49.6,0,1,6606,2,0.00
12150,10.5,10.0,-0.5,3939,0,2.8,6675,39.3,9,47.0,0,1,6596,2,0.00
12165,10.5,10.0,-0.5,3941,0,2.8,6610,39.2,9,47.0,0,1,6597,2,0.00
12196,10.3,10.0,-0.3,3947,0,2.4,6609,39.6,9,47.0,0,1,6606,2,0.00
12212,10.3,10.0,-0.3,3958,0,1.3,6671,38.8,1,47.0,0,1,6626,2,0.00
12228,10.4,10.0,-0.4,3959,0,1.0,6671,39.2,3,47.0,0,1,6631,2,0.00
12259,10.4,10.0,-0.4,3961,0,0.7,6605,39.3,5,47.0,0,1,6636,2,0.00
12275,10.3,10.0,-0.3,3968,0,0.3,6605,39.4,7,47.0,0,1,6644,2,0.00
12291,10.2,10.0,-0.2,3975,0,-0.3,6605,39.2,9,47.0,0,1,6655,2,0.00
12306,10.2,10.0,-0.2,3979,0,-0.7,6668,39.1,9,47.0,0,1,6662,2,0.00
12398,10.3,10.0,-0.3,3982,0,-0.8,6603,39.1,76,47.0,0,1,6663,2,0.00
12413,10.4,10.0,-0.4,3983,0,-0.7,6603,39.2,8,47.0,0,1,6662,2,0.00
12444,10.4,10.0,-0.4,3977,0,-0.4,6668,39.0,9,47.0,0,1,6655,2,0.00
12460,10.4,10.0,-0.4,3973,0,-0.1,6668,39.1,9,47.0,0,1,6650,2,0.00
12475,10.5,10.0,-0.5,3969,0,0.2,6603,38.6,9,47.0,0,1,6644,2,0.00
