t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,14.1,3980,-1.1,6567,33.5,16
12,14.1,3966,-1,6634,33.3,82
12,13.8,0,-0.9,6444,33.6,17
12,13.6,0,-0.9,5909,33.8,206
12,12.8,0,-0.9,5740,37.5,3
12,8.8,0,-0.9,5634,39.5,4
12,7.1,0,-0.9,5355,41.5,65
12,1.2,0,-0.9,5206,46.7,1
12,1.1,0,-0.9,5031,45.6,67
12,0.4,0,0,4845,46.6,2
12,0.6,0,0,4688,47.2,68
12,0.3,0,0,4559,46.6,3
12,0.1,0,0,4366,46.8,69
12,0,0,0,4205,47.1,4
12,0.1,0,0,4032,47.1,63
13,0.1,0,0,3923,47.1,16
13,0.2,0,0,3772,46.5,72
13,0.3,0,0,3658,47.1,7
13,0.3,0,0,3500,46.7,73
13,0.2,0,0,3363,47.2,8
13,0.2,0,0,3243,46.6,74
13,0.2,4000,0,3151,47.1,9
13,0.1,4000,0,4676,47.3,211
13,0.3,4000,0,4915,47.1,2
13,0.2,4000,0,5177,47.5,9
13,0.1,4000,0,5425,47.1,67
13,0.3,4000,0,5519,46.7,2
13,0.4,4000,0,5693,46.4,68
13,0.3,4000,0,5797,47.4,4
13,0.5,4000,0,5915,47.4,61
13,0.3,4000,0,5990,46.8,15
13,0.3,4000,0,6091,47,70
13,0.3,4000,0,6143,47,6
13,0.2,4000,0,6274,46.4,71
13,0.4,4000,0,6256,46.7,7
13,0.3,4000,0,6370,47.2,73
13,0.3,4000,0,6341,46.4,8
13,0.5,4000,0,6444,47,74
13,0.2,4000,0,6471,47,9
13,0.3,4000,0,6440,47,75
13,0.7,4000,0,6459,46.8,10
13,0.2,4000,0,6482,47.1,68
13,0.3,4000,0,6560,46.6,3
13,0.4,4000,0,6580,47,77
13,0.2,4000,0,6593,47.5,12
13,0.3,4000,0,6606,47.1,60
13,0.3,4000,0,6618,46.9,13
13,0.6,4000,0,6631,47,61
13,0.5,4000,0,6637,47.5,14
13,0.3,4000,0,6648,47.4,62
13,0.3,4000,0,6656,46.5,15
61,0.4,4000,0,6663,46.3,63
138,0.3,4069,-0.3,6672,47.5,17
389,0.3,4072,-1.4,6651,46.5,200
482,0.4,4056,-1.3,6726,47.2,73
561,0.7,4051,1.3,6734,46.2,4
685,0.7,4028,2.3,6737,46.5,88
763,1.4,4013,4,6734,45.6,5
873,1.6,4018,4.7,6665,45.6,89
965,2.5,4010,5.2,6657,44.9,6
1074,2.7,4005,5.5,6714,43.9,90
1167,4.3,3983,7.9,6641,42.7,7
1276,4.6,3960,9,6691,42.5,74
1354,6.3,3948,9.7,6681,40.6,9
1478,6.8,3939,10.5,6663,39.3,74
1555,8.5,3930,10.8,6648,38,9
1680,9,3926,10.8,6567,38.2,75
1760,10.4,3933,8.9,6621,36.9,10
1885,10.8,3935,8.4,6609,36.2,75
1963,11.9,3940,7,6602,34.9,10
2073,12.3,3938,7,6597,34.9,76
2165,12.9,3947,5.3,6594,33.9,12
2273,12.8,3959,3.6,6593,34.1,77
2352,13.8,3967,3.8,6528,33.8,13
2475,13.9,3953,3.7,6596,33.4,78
2553,14.2,3971,2.8,6533,32.7,14
2677,14.4,3971,2.8,6597,33.4,79
2755,14.3,3984,0.8,6535,32.8,15
2865,14.4,3988,0.3,6605,33,73
2958,14.8,3982,0.9,6547,32.1,8
3082,14.9,3972,2.2,6551,32,81
3161,14.7,3980,1,6553,32.6,16
3286,14.6,3988,-0.3,6560,32.6,82
3363,14.7,3978,-0.7,6563,32.5,17
3473,14.6,3990,-0.6,6568,33.1,83
3553,14.3,3987,-2,6570,33.1,0
3678,14.2,4000,-2,6577,33,84
3756,14.7,3982,0.5,6580,33.1,1
3881,14.4,3978,1.1,6580,32.4,85
3958,14.6,3974,1.6,6574,32.9,2
4081,14.6,3974,1.6,6570,32.6,86
4159,15.3,3965,2.5,6567,31.7,3
4283,15.5,3958,3.3,6563,31.6,87
4361,16,3954,3.7,6557,31,4
4486,16,3955,3.5,6550,31.4,88
4564,16.6,3946,2.6,6547,31,5
4687,16.4,3960,2.4,6544,31,89
4765,16.4,3959,0.7,6606,30.9,7
4874,16.6,3973,0.3,6545,30.4,90
4952,17.2,3946,2.2,6609,29.5,7
5077,17.5,3934,3.7,6543,29.7,74
5154,17.4,3945,1.9,6605,29.9,9
5279,17.4,3953,0.7,6540,29.8,74
5355,17.1,3965,-0.9,6603,29.9,9
5479,17.4,3965,-1.1,6543,30.1,68
5556,17.7,3954,0.5,6609,29.9,3
5682,17.5,3949,1.3,6610,29.9,75
5759,17.5,3967,0.4,6609,29.7,11
5882,17.7,3954,0.6,6606,30,76
5961,17.6,3969,0.3,6541,29.8,11
6069,17.6,3958,-0.1,6606,29.5,70
6146,17.8,3967,0.5,6607,29.4,6
6286,17.9,3964,0.9,6605,28.9,78
6364,18.3,3955,2,6540,28.4,14
6473,18.2,3956,1.9,6600,28.8,80
6552,18.7,3954,2,6533,28.4,15
6675,19.1,3944,3.3,6527,28.4,81
6752,19,3951,2.3,6524,28.1,16
6879,19.3,3952,2,6523,28.2,82
6957,20,3932,3.1,6587,27.8,0
7078,19.8,3929,3,6524,27,84
7154,19.8,3940,1.1,6587,27.5,1
7279,19.7,3946,0.2,6591,28.3,85
7357,18,3992,-6.2,6597,29.2,2
7482,17.9,4007,-8.2,6615,29.1,86
7560,17.5,3996,-6.2,6626,29.9,3
7686,17.3,3991,-5.3,6638,30.5,87
7765,16.6,3983,-3.7,6645,30.9,4
