t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
8,18.6,3895,8.2,6557,28.8,79
12,20.2,3885,9.6,6483,27.9,15
12,19.8,3902,7,6472,27.1,81
12,20.5,0,7,6334,26.6,16
12,20.6,0,7,5866,26.6,205
12,19.6,0,7,5650,30.8,10
12,15.1,0,7,5545,33.1,3
12,13.9,0,7,5266,34.7,65
12,6.6,0,7,5115,41.9,0
12,3.9,0,7,4904,46,66
12,1.9,0,0,4811,45.9,1
12,1.1,0,0,4564,46.6,67
12,0.5,0,0,4435,47.3,2
12,0.4,0,0,4295,46.9,68
12,0.4,0,0,4134,47.3,3
12,0.2,0,0,3960,46.9,69
12,0.2,0,0,3877,46.7,4
12,0.2,0,0,3719,47.1,62
12,0.6,0,0,3606,47.5,16
12,0.3,0,0,3400,46.9,71
12,0.4,0,0,3328,46.7,7
12,0.2,0,0,3185,46.5,72
12,0.4,3900,0,3082,46.8,8
13,0.5,3900,0,4589,47.1,209
13,0.5,3900,0,4801,46.7,0
13,0.4,3900,0,5047,46.4,8
13,0.5,3900,0,5261,46.8,57
13,0.3,3900,0,5393,47.3,11
13,0.3,3900,0,5517,47,66
13,0.2,3900,0,5665,46.4,2
13,0.8,3900,0,5732,47.2,67
13,0.2,3900,0,5855,46.6,3
13,0.5,3900,0,5947,46.8,68
13,0.4,3900,0,6001,46.7,4
13,0.3,3900,0,6069,46.5,70
13,0.4,3900,0,6108,47,5
13,0.1,3900,0,6103,47,71
13,0.2,3900,0,6132,47,6
13,0.2,3900,0,6231,47.2,65
13,0.3,3900,0,6197,47.1,0
13,0.2,3900,0,6287,46.9,65
13,0.3,3900,0,6303,46.8,0
13,0.5,3900,0,6269,47.3,74
13,0.4,3900,0,6346,46.9,9
13,0.4,3900,0,6364,46.5,67
13,0.2,3900,0,6374,47.7,2
13,0.3,3900,0,6389,47.2,76
46,0.4,3970,0,6334,46.8,11
311,0.3,4100,0,6454,47.5,213
389,0,4100,0,6489,47.3,4
465,0.2,4100,0,6586,47,11
574,0.3,4100,0,6563,46.5,69
652,0.1,4100,0,6651,47.5,4
777,0.3,4100,0,6621,46.5,70
854,0,4100,0,6640,47.2,5
978,0.3,4100,0,6666,46.6,71
1056,0.3,4100,0,6681,47.3,6
1185,0.1,4100,0,6765,46.3,72
1262,0.9,4100,0,6775,45.8,7
1372,1.1,4100,0,6718,46.3,73
1464,1.5,4100,0,6724,45.4,8
1573,1.8,4100,0,6795,45.4,74
1652,3.1,4100,0,6796,43.8,10
1776,3.6,4100,0,6734,43.4,75
1853,5.5,4100,0,6732,41.5,11
1978,6.1,4100,0,6795,41,76
2055,8.7,4100,0,6793,37.7,12
2179,9.7,4100,0,6726,37.1,77
2257,12.5,3801,13.1,6714,34.2,13
2398,14.2,3800,22.8,6638,32.3,73
2476,16.1,3800,18.6,6597,30.6,8
