t_ms,H,T,E,P,M,D,R,RAW,A,F,PRE,CAS,RS,CM,FH
6126,16.1,15.0,-1.1,3922,0,-1.8,6455,34.0,9,48.7,0,1,6581,2,0.00
6141,16.1,15.0,-1.1,3924,0,-1.6,6454,33.9,9,48.7,0,1,6579,2,0.00
6156,15.9,15.0,-0.9,3928,0,-1.7,6516,33.9,9,48.7,0,1,6583,2,0.00
6188,15.8,15.0,-0.8,3932,0,-2.1,6517,34.1,9,48.7,0,1,6592,2,0.00
6203,15.7,15.0,-0.7,3936,0,-2.7,6514,33.9,0,48.7,0,1,6606,2,0.00
6219,15.5,15.0,-0.5,3949,0,-3.3,6516,34.4,2,48.7,0,1,6619,2,0.00
6235,15.4,15.0,-0.4,3959,0,-3.7,6453,34.3,4,48.7,0,1,6629,2,0.00
6266,15.3,15.0,-0.3,3966,0,-4.2,6454,34.5,6,48.7,0,1,6638,2,0.00
6281,15.3,15.0,-0.3,3969,0,-4.2,6455,34.3,8,48.7,0,1,6640,2,0.00
6296,15.3,15.0,-0.3,3969,0,-4.2,6520,34.7,9,48.7,0,1,6641,2,0.00
6327,15.2,15.0,-0.2,3971,0,-4.3,6520,35.1,9,48.7,0,1,6644,2,0.00
6343,15.0,15.0,0.0,3977,0,-4.6,6523,34.9,9,48.7,0,1,6653,2,0.00
6420,14.8,15.0,0.2,3992,0,-5.2,6469,35.6,73,48.7,0,1,6666,2,0.00
6450,14.4,15.0,0.6,3997,0,-5.2,6472,36.2,8,48.7,0,1,6674,2,0.00
6466,14.0,15.0,1.0,4015,0,-6.2,6475,36.4,9,48.7,0,1,6697,2,0.00
6481,13.6,15.0,1.4,4033,0,-7.6,6541,36.2,9,48.7,0,1,6727,2,0.00
6497,13.3,15.0,1.7,4053,0,-9.0,6544,36.6,9,48.7,0,1,6757,2,0.00
6528,13.2,15.0,1.8,4066,0,-10.0,6548,36.7,9,48.7,0,1,6778,2,0.00
6544,13.0,15.0,2.0,4076,0,-11.0,6492,37.3,0,48.7,0,1,6800,2,0.00
6559,12.8,15.0,2.2,4087,0,-11.1,6496,37.1,2,48.7,0,1,6804,2,0.00
6590,12.6,15.0,2.4,4091,0,-11.2,6501,37.3,4,48.7,0,1,6810,2,0.00
6605,12.3,15.0,2.7,4094,0,-11.3,6573,37.4,6,48.7,0,1,6814,2,0.00
6621,12.2,15.0,2.8,4093,0,-11.0,6578,37.9,8,48.7,0,1,6812,2,0.00
6652,12.0,15.0,3.0,4092,0,-10.7,6586,38.2,9,48.7,0,1,6810,2,0.00
6667,11.7,15.0,3.3,4099,1,-10.8,6530,38.2,9,48.7,0,1,6816,2,0.00
6682,11.4,15.0,3.6,4100,1,-11.0,6535,38.4,9,48.7,0,1,6823,2,0.00
6698,11.3,15.0,3.7,4100,1,-11.0,6606,38.5,9,48.7,0,1,6827,2,0.00
6728,11.0,15.0,4.0,4100,1,-10.4,6612,38.7,0,48.7,0,1,6821,2,0.00
6743,10.9,15.0,4.1,4094,1,-9.9,6618,39.0,2,48.7,0,1,6814,2,0.00
6760,10.8,15.0,4.2,4091,1,-9.2,6561,38.8,3,48.7,0,1,6804,2,0.00
6790,10.7,15.0,4.3,4084,1,-8.4,6565,38.9,5,48.7,0,1,6791,2,0.00
6805,10.7,15.0,4.3,4075,1,-7.5,6638,39.3,7,48.7,0,1,6776,2,0.00
6821,10.5,15.0,4.5,4071,1,-6.9,6641,39.4,9,48.7,0,1,6767,2,0.00
6852,10.3,15.0,4.7,4067,1,-6.4,6645,40.0,9,48.7,0,1,6762,2,0.00
6931,10.0,15.0,5.0,4073,1,-6.5,6599,39.8,74,48.7,0,1,6768,2,0.00
6947,9.4,15.0,5.6,4082,1,-6.4,6666,40.5,8,48.7,0,1,6779,2,0.00
6963,9.1,15.0,5.9,4087,1,-6.8,6671,41.0,9,48.7,0,1,6788,2,0.00
6994,8.8,15.0,6.2,4098,1,-7.5,6674,41.5,9,48.7,0,1,6807,2,0.00
7010,8.6,15.0,6.4,4100,1,-8.2,6613,40.9,9,48.7,0,1,6822,2,0.00
7025,8.4,15.0,6.6,4100,1,-8.9,6618,41.1,9,48.7,0,1,6836,2,0.00
7056,8.4,15.0,6.6,4100,1,-9.0,6685,41.3,9,48.5,0,1,6840,2,0.00
7071,8.3,15.0,6.7,4100,1,-8.4,6690,41.5,1,48.5,0,1,6829,2,0.00
7087,8.1,15.0,6.9,4100,1,-7.9,6629,41.5,3,48.5,0,1,6823,2,0.00
7102,8.0,15.0,7.0,4100,1,-7.5,6634,41.6,5,48.5,0,1,6818,2,0.00
7134,7.9,15.0,7.1,4099,1,-7.1,6700,41.7,7,48.5,0,1,6811,2,0.00
7149,7.8,15.0,7.2,4093,1,-6.5,6703,41.8,9,48.5,0,1,6803,2,0.00
7166,7.7,15.0,7.3,4087,1,-6.0,6708,41.9,9,48.5,0,1,6795,2,0.00
7196,7.7,15.0,7.3,4084,1,-5.5,6647,41.7,9,48.5,0,1,6787,2,0.00
7211,7.6,15.0,7.4,4081,1,-5.0,6650,41.9,9,48.5,0,1,6778,2,0.00
7227,7.6,15.0,7.4,4076,1,-4.4,6717,42.0,9,48.5,0,1,6768,2,0.00
7243,7.4,15.0,7.6,4070,1,-3.5,6720,42.2,0,48.5,0,1,6755,2,0.00
7275,7.3,15.0,7.7,4065,1,-3.3,6659,42.2,2,48.5,0,1,6753,2,0.00
7290,7.2,15.0,7.8,4064,1,-3.2,6659,42.5,4,48.5,0,1,6752,2,0.00
7306,7.1,15.0,7.9,4066,1,-3.2,6726,42.6,6,48.5,0,1,6753,2,0.00
7337,7.0,15.0,8.0,4067,1,-3.3,6726,42.4,8,48.5,0,1,6756,2,0.00
7352,6.9,15.0,8.1,4067,1,-3.3,6663,42.2,9,48.5,0,1,6758,2,0.00
7429,7.0,15.0,8.0,4071,1,-3.1,6669,42.6,73,48.5,0,1,6754,2,0.00
7460,6.9,15.0,8.1,4064,1,-2.4,6737,42.7,5,48.5,0,1,6744,2,0.00
7475,6.8,15.0,8.2,4060,1,-2.1,6738,42.7,7,48.5,0,1,6739,2,0.00
7491,6.7,15.0,8.3,4055,1,-1.8,6675,42.6,9,48.5,0,1,6735,2,0.00
7506,6.7,15.0,8.3,4053,1,-1.5,6675,42.0,9,48.5,0,1,6730,2,0.00
7537,6.8,15.0,8.2,4051,1,-1.1,6741,42.8,9,48.5,0,1,6723,2,0.00
7552,6.7,15.0,8.3,4046,1,-0.8,6741,42.9,9,48.5,0,1,6718,2,0.00
7568,6.7,15.0,8.3,4046,1,-0.7,6677,42.8,9,48.5,0,1,6717,2,0.00
7599,6.6,15.0,8.4,4049,1,-0.8,6675,42.8,1,48.5,0,1,6720,2,0.00
7614,6.6,15.0,8.4,4050,1,-0.7,6741,43.1,3,48.5,0,1,6719,2,0.00
7630,6.6,15.0,8.4,4048,1,-0.7,6741,42.8,5,48.5,0,1,6718,2,0.00
7646,6.6,15.0,8.4,4046,1,-0.7,6741,42.9,7,48.5,0,1,6719,2,0.00
7678,6.6,15.0,8.4,4048,1,-0.6,6677,42.3,8,48.5,0,1,6719,2,0.00
7694,6.5,15.0,8.5,4050,1,-0.7,6677,43.1,9,48.5,0,1,6720,2,0.00
7709,6.5,15.0,8.5,4048,1,-0.7,6743,42.9,9,48.5,0,1,6720,2,0.00
7741,6.5,15.0,8.5,4048,1,-0.7,6743,42.9,9,48.5,0,1,6721,2,0.00
7757,6.5,15.0,8.5,4050,1,-0.7,6677,43.0,9,48.5,0,1,6722,2,0.00
7772,6.5,15.0,8.5,4052,1,-0.7,6677,43.0,0,48.5,0,1,6722,2,0.00
7788,6.5,15.0,8.5,4051,1,-0.5,6741,42.5,2,48.5,0,1,6718,2,0.00
7819,6.6,15.0,8.4,4045,1,-0.2,6741,42.8,4,48.5,0,1,6714,2,0.00
7835,6.7,15.0,8.3,4035,1,0.4,6675,42.5,6,48.5,0,1,6700,2,0.00
7851,6.7,15.0,8.3,4033,1,0.8,6675,43.4,8,48.5,0,1,6693,2,0.00
7944,6.8,15.0,8.2,4026,1,1.4,6735,42.5,73,48.5,0,1,6682,2,0.00
7959,6.9,15.0,8.1,4023,1,1.7,6734,42.8,4,48.5,0,1,6676,2,0.00
7974,6.8,15.0,8.2,4024,1,1.7,6668,42.7,6,48.5,0,1,6678,2,0.00
8004,6.7,15.0,8.3,4030,1,1.3,6666,42.9,8,48.5,0,1,6685,2,0.00
8020,6.7,15.0,8.3,4035,1,0.8,6730,42.4,9,48.5,0,1,6696,2,0.00
8035,6.7,15.0,8.3,4038,1,0.5,6729,42.6,9,48.5,0,1,6702,2,0.00
8050,6.8,15.0,8.2,4039,1,0.3,6663,42.9,9,49.6,0,1,6705,2,0.00
8080,6.8,15.0,8.2,4043,1,0.3,6662,42.3,9,49.6,0,1,6705,2,0.00
8096,6.9,15.0,8.1,4042,1,0.5,6726,41.9,9,49.6,0,1,6701,2,0.00
8111,7.2,15.0,7.8,4035,1,1.7,6726,41.7,1,49.6,0,1,6674,2,0.00
8143,7.4,15.0,7.6,4012,1,2.7,6662,41.9,3,49.6,0,1,6655,2,0.00
8159,7.6,15.0,7.4,4000,1,3.8,6660,41.8,5,49.6,0,1,6634,2,0.00
8174,7.6,15.0,7.4,3994,1,4.4,6724,42.0,7,49.6,0,1,6622,2,0.00
8190,7.5,15.0,7.5,3990,1,4.7,6723,42.1,9,49.6,0,1,6619,2,0.00
8220,7.4,15.0,7.6,3992,1,4.3,6721,42.3,9,49.6,0,1,6626,2,0.00
8236,7.4,15.0,7.6,4001,1,3.7,6653,41.7,9,49.6,0,1,6639,2,0.00
8251,7.5,15.0,7.5,4006,1,3.3,6651,41.3,9,49.6,0,1,6646,2,0.00
8282,7.6,15.0,7.4,4005,1,3.2,6714,41.6,9,49.6,0,1,6645,2,0.00
8298,7.7,15.0,7.3,4000,1,3.1,6712,42.0,1,49.6,0,1,6646,2,0.00
8313,7.6,15.0,7.4,4011,1,2.4,6645,41.8,2,49.6,0,1,6661,2,0.00
8345,7.5,15.0,7.5,4023,1,1.5,6644,41.4,4,49.6,0,1,6677,2,0.00
8360,7.7,15.0,7.3,4026,1,1.3,6708,40.9,6,49.6,0,1,6679,2,0.00
8438,7.7,15.0,7.3,4025,1,1.3,6705,40.9,89,49.6,0,1,6679,2,0.00
8453,8.2,15.0,6.8,4021,1,2.1,6640,41.3,1,49.6,0,1,6660,2,0.00
8484,8.3,15.0,6.7,4008,1,2.6,6638,41.4,3,49.6,0,1,6650,2,0.00
8498,8.2,15.0,6.8,4011,1,2.7,6638,41.6,4,49.6,0,1,6650,2,0.00
8514,8.0,15.0,7.0,4015,1,2.3,6702,41.5,6,49.6,0,1,6659,2,0.00
8545,8.0,15.0,7.0,4021,1,1.7,6702,41.2,8,49.6,0,1,6672,2,0.00
8561,8.0,15.0,7.0,4027,1,1.2,6637,41.1,9,49.6,0,1,6679,2,0.00
8591,8.1,15.0,6.9,4029,1,1.1,6637,41.3,9,49.6,0,1,6680,2,0.00
8606,8.3,15.0,6.7,4025,1,1.3,6700,41.0,9,49.6,0,1,6675,2,0.00
8622,8.3,15.0,6.7,4021,1,1.5,6699,40.7,9,49.6,0,1,6670,2,0.00
8638,8.5,15.0,6.5,4019,1,2.2,6634,40.8,0,49.6,0,1,6656,2,0.00
8653,8.6,15.0,6.4,4012,1,2.5,6634,40.9,2,49.6,0,1,6650,2,0.00
8684,8.6,15.0,6.4,4010,1,2.7,6634,40.9,4,49.6,0,1,6646,2,0.00
8699,8.6,15.0,6.4,4010,1,2.7,6697,41.3,6,49.6,0,1,6648,2,0.00
8715,8.4,15.0,6.6,4015,1,2.1,6696,41.3,7,49.6,0,1,6660,2,0.00
8746,8.3,15.0,6.7,4027,1,1.3,6632,40.9,9,49.6,0,1,6677,2,0.00
8762,8.1,15.0,6.9,4041,1,0.2,6632,41.3,9,49.6,0,1,6699,2,0.00
8778,8.3,15.0,6.7,4045,1,-0.4,6697,40.7,9,49.6,0,1,6707,2,0.00
8794,8.3,15.0,6.7,4047,1,-0.6,6697,41.1,9,49.6,0,1,6711,2,0.00
8824,8.5,15.0,6.5,4047,1,-0.5,6634,41.0,9,49.6,0,1,6709,2,0.00
8840,8.5,15.0,6.5,4047,1,-0.4,6635,41.1,1,49.6,0,1,6706,2,0.00
8855,8.5,15.0,6.5,4046,1,-0.2,6637,40.9,3,49.6,0,1,6703,2,0.00
8947,8.5,15.0,6.5,4043,1,-0.2,6703,40.9,87,49.6,0,1,6703,2,0.00
8961,8.5,15.0,6.5,4044,1,-0.1,6641,40.8,9,49.6,0,1,6701,2,0.00
8977,8.5,15.0,6.5,4042,1,0.2,6643,41.3,0,49.6,0,1,6697,2,0.00
9009,8.3,15.0,6.7,4047,1,-0.1,6706,41.0,2,49.6,0,1,6703,2,0.00
9024,8.3,15.0,6.7,4050,1,-0.5,6708,41.1,4,49.6,0,1,6711,2,0.00
9039,8.3,15.0,6.7,4051,1,-0.7,6709,41.4,6,49.6,0,1,6715,2,0.00
9069,8.3,15.0,6.7,4054,1,-0.8,6644,41.2,8,46.7,0,1,6717,2,0.00
9086,8.2,15.0,6.8,4059,1,-1.0,6645,41.3,9,46.7,0,1,6722,2,0.00
9101,8.2,15.0,6.8,4060,1,-1.2,6712,41.1,9,46.7,0,1,6727,2,0.00
9132,8.2,15.0,6.8,4060,1,-1.3,6712,41.1,9,46.7,0,1,6727,2,0.00
9148,8.3,15.0,6.7,4059,1,-1.1,6650,41.7,9,46.7,0,1,6723,2,0.00
9164,8.3,15.0,6.7,4058,1,-0.8,6651,41.2,9,46.7,0,1,6719,2,0.00
9180,8.2,15.0,6.8,4055,1,-0.6,6717,41.7,1,46.7,0,1,6717,2,0.00
9210,8.3,15.0,6.7,4049,1,-0.3,6718,40.9,3,46.7,0,1,6710,2,0.00
9226,8.4,15.0,6.6,4044,1,0.1,6654,41.1,5,46.7,0,1,6703,2,0.00
9241,8.4,15.0,6.6,4042,1,0.4,6654,41.2,7,46.7,0,1,6696,2,0.00
9257,8.3,15.0,6.7,4043,1,0.5,6654,40.4,9,46.7,0,1,6695,2,0.00
9288,8.3,15.0,6.7,4042,1,0.5,6721,41.4,9,46.7,0,1,6696,2,0.00
9303,8.2,15.0,6.8,4044,1,0.3,6721,41.3,9,46.7,0,1,6701,2,0.00
9319,8.2,15.0,6.8,4050,1,-0.1,6656,41.1,9,46.7,0,1,6709,2,0.00
9350,8.2,15.0,6.8,4054,1,-0.3,6657,41.2,9,46.7,0,1,6714,2,0.00
9366,8.1,15.0,6.9,4055,1,-0.7,6723,41.7,1,46.7,0,1,6722,2,0.00
9444,8.1,15.0,6.9,4058,1,-0.7,6724,41.7,85,46.7,0,1,6722,2,0.00
9474,8.0,15.0,7.0,4062,1,-0.8,6660,41.0,9,46.7,0,1,6724,2,0.00
9489,8.0,15.0,7.0,4067,1,-1.1,6662,41.4,9,46.7,0,1,6732,2,0.00
9504,8.2,15.0,6.8,4062,1,-0.6,6726,41.3,0,46.7,0,1,6720,2,0.00
9534,8.2,15.0,6.8,4052,1,-0.1,6727,41.6,2,46.7,0,1,6712,2,0.00
9551,8.1,15.0,6.9,4054,1,-0.1,6663,40.9,4,46.7,0,1,6712,2,0.00
9566,8.3,15.0,6.7,4050,1,0.3,6665,40.6,5,46.7,0,1,6703,2,0.00
9581,8.4,15.0,6.6,4040,1,1.0,6730,41.2,7,46.7,0,1,6690,2,0.00
9613,8.5,15.0,6.5,4033,1,1.6,6732,41.5,9,46.7,0,1,6679,2,0.00
9628,8.3,15.0,6.7,4034,1,1.7,6666,41.1,9,46.7,0,1,6679,2,0.00
9644,8.3,15.0,6.7,4037,1,1.5,6668,40.9,9,46.7,0,1,6683,2,0.00
9676,8.3,15.0,6.7,4038,1,1.5,6732,41.0,9,46.7,0,1,6683,2,0.00
9691,8.4,15.0,6.6,4033,1,1.5,6730,41.7,9,46.7,0,1,6681,2,0.00
9707,8.1,15.0,6.9,4034,1,0.5,6730,41.7,1,46.7,0,1,6703,2,0.00
9722,8.0,15.0,7.0,4058,1,-0.4,6665,41.3,3,46.7,0,1,6722,2,0.00
9754,8.0,15.0,7.0,4068,1,-1.2,6665,40.8,5,46.7,0,1,6735,2,0.00
9770,8.2,15.0,6.8,4064,1,-1.1,6729,41.0,7,46.7,0,1,6731,2,0.00
9784,8.4,15.0,6.6,4056,1,-0.5,6730,40.6,8,46.7,0,1,6720,2,0.00
9816,8.7,15.0,6.3,4046,1,0.5,6668,40.5,9,46.7,0,1,6698,2,0.00
9831,8.8,15.0,6.2,4034,1,1.7,6666,40.7,9,46.7,0,1,6675,2,0.00
9846,8.8,15.0,6.2,4022,1,2.6,6730,40.7,9,46.7,0,1,6658,2,0.00
9862,8.8,15.0,6.2,4015,1,3.2,6730,40.4,9,46.7,0,1,6649,2,0.00
9953,8.9,15.0,6.1,4008,1,3.6,6660,40.3,73,46.7,0,1,6641,2,0.00
9968,9.0,15.0,6.0,4009,1,3.6,6659,40.0,8,46.7,0,1,6640,2,0.00
9999,9.1,15.0,5.9,4006,1,3.7,6721,40.6,9,46.7,0,1,6637,2,0.00
10014,9.1,15.0,5.9,4008,1,3.4,6720,40.7,9,46.7,0,1,6643,2,0.00
10030,9.0,15.0,6.0,4017,1,2.8,6653,40.2,9,46.7,0,1,6656,2,0.00
10060,9.1,15.0,5.9,4027,1,2.0,6653,40.3,1,46.7,0,1,6668,2,0.00
10076,9.3,15.0,5.7,4021,1,2.2,6715,40.0,3,47.6,0,1,6661,2,0.00
10090,9.4,15.0,5.6,4017,1,2.5,6715,40.0,5,47.6,0,1,6656,2,0.00
10106,9.5,15.0,5.5,4015,1,2.7,6650,39.9,7,47.6,0,1,6651,2,0.00
10138,9.5,15.0,5.5,4015,1,2.9,6650,39.7,9,47.6,0,1,6648,2,0.00
10169,9.6,15.0,5.4,4012,1,3.1,6712,39.5,9,47.6,0,1,6643,2,0.00
10169,9.8,15.0,5.2,4005,1,3.5,6709,39.6,9,47.6,0,1,6635,2,0.00
10185,9.9,15.0,5.1,3999,1,3.9,6711,40.1,9,47.6,0,1,6627,2,0.00
10216,9.9,15.0,5.1,3998,1,4.1,6645,39.5,9,47.6,0,1,6623,2,0.00
10231,10.0,15.0,5.0,3998,1,4.0,6643,39.7,0,47.6,0,1,6623,2,0.00
10247,10.0,15.0,5.0,3999,1,3.8,6706,39.5,2,47.6,0,1,6626,2,0.00
10277,10.0,15.0,5.0,4001,1,3.5,6705,39.3,4,47.6,0,1,6632,2,0.00
10293,10.0,15.0,5.0,4008,1,3.1,6638,39.7,6,47.6,0,1,6641,2,0.00
10309,10.0,15.0,5.0,4014,1,2.5,6637,39.5,8,47.6,0,1,6650,2,0.00
10340,10.0,15.0,5.0,4021,1,2.0,6700,39.3,9,47.6,0,1,6660,2,0.00
10355,10.0,15.0,5.0,4023,1,1.5,6699,39.5,9,47.6,0,1,6669,2,0.00
10371,10.0,15.0,5.0,4026,1,1.1,6700,39.4,9,47.6,0,1,6677,2,0.00
10465,10.1,15.0,4.9,4034,1,0.8,6634,39.0,73,47.6,0,1,6682,2,0.00
10480,10.2,15.0,4.8,4031,1,0.8,6697,38.9,8,47.6,0,1,6680,2,0.00
10496,10.4,15.0,4.6,4028,1,1.1,6697,39.0,9,47.6,0,1,6673,2,0.00
10510,10.5,15.0,4.5,4020,1,1.7,6697,39.2,9,47.6,0,1,6661,2,0.00
10541,10.5,15.0,4.5,4021,1,1.8,6632,39.2,9,47.6,0,1,6659,2,0.00
10557,10.4,15.0,4.6,4023,1,1.7,6632,39.2,9,47.6,0,1,6662,2,0.00
10572,10.3,15.0,4.7,4030,1,1.0,6697,39.2,1,47.6,0,1,6676,2,0.00
10604,10.3,15.0,4.7,4033,1,0.6,6699,39.3,3,47.6,0,1,6684,2,0.00
10619,10.3,15.0,4.7,4039,1,0.2,6634,38.9,5,47.6,0,1,6690,2,0.00
10634,10.4,15.0,4.6,4040,1,0.2,6635,38.7,7,47.6,0,1,6690,2,0.00
10650,10.5,15.0,4.5,4037,1,0.5,6699,39.1,9,47.6,0,1,6683,2,0.00
10681,10.6,15.0,4.4,4030,1,1.0,6700,38.9,9,47.6,0,1,6674,2,0.00
10697,10.6,15.0,4.4,4025,1,1.3,6702,38.9,9,47.6,0,1,6668,2,0.00
10711,10.6,15.0,4.4,4024,1,1.5,6637,39.3,9,47.6,0,1,6664,2,0.00
10742,10.6,15.0,4.4,4026,1,1.4,6638,39.1,9,47.6,0,1,6667,2,0.00
10757,10.5,15.0,4.5,4028,1,0.7,6702,38.6,0,47.6,0,1,6681,2,0.00
10772,10.6,15.0,4.4,4029,1,0.8,6703,38.2,2,47.6,0,1,6678,2,0.00
10803,10.8,15.0,4.2,4025,1,1.2,6638,38.9,4,47.6,0,1,6668,2,0.00
10819,10.9,15.0,4.1,4021,1,1.7,6637,38.8,6,47.6,0,1,6658,2,0.00
10834,10.8,15.0,4.2,4018,1,1.8,6703,38.8,8,47.6,0,1,6657,2,0.00
10864,10.7,15.0,4.3,4019,1,1.7,6702,38.9,9,47.6,0,1,6661,2,0.00
10879,10.7,15.0,4.3,4022,1,1.4,6702,38.9,9,47.6,0,1,6667,2,0.00
10956,10.7,15.0,4.3,4030,1,1.0,6637,38.8,73,47.6,0,1,6675,2,0.00
10988,10.6,15.0,4.4,4031,1,0.8,6700,38.9,8,47.6,0,1,6678,2,0.00
11003,10.6,15.0,4.4,4036,1,0.3,6702,39.1,9,47.6,0,1,6688,2,0.00
11019,10.6,15.0,4.4,4039,1,-0.1,6637,38.7,9,47.6,0,1,6696,2,0.00
11035,10.7,15.0,4.3,4043,1,-0.3,6637,38.4,9,47.6,0,1,6698,2,0.00
11066,10.8,15.0,4.2,4044,1,-0.3,6637,39.5,9,47.6,0,1,6697,2,0.00
11082,10.9,15.0,4.1,4037,1,0.1,6703,38.5,9,47.6,0,1,6688,2,0.00
11097,11.1,15.0,3.9,4030,1,1.3,6705,38.3,1,47.6,0,1,6665,2,0.00
11128,11.2,15.0,3.8,4016,1,2.0,6641,39.1,3,47.6,0,1,6652,2,0.00
11144,11.0,15.0,4.0,4017,1,2.1,6641,38.9,5,47.6,0,1,6652,2,0.00
11160,10.8,15.0,4.2,4022,1,1.5,6705,38.6,7,47.6,0,1,6664,2,0.00
11175,10.6,15.0,4.4,4034,1,0.5,6705,39.0,9,47.6,0,1,6686,2,0.00
11206,10.7,15.0,4.3,4039,1,-0.1,6641,38.2,9,47.6,0,1,6695,2,0.00
11221,10.7,15.0,4.3,4046,1,-0.6,6641,38.9,9,47.6,0,1,6704,2,0.00
11238,10.7,15.0,4.3,4051,1,-0.9,6643,38.9,9,47.6,0,1,6710,2,0.00
11253,10.6,15.0,4.4,4056,1,-1.4,6706,38.3,9,47.6,0,1,6720,2,0.00
11285,10.8,15.0,4.2,4056,1,-1.3,6709,38.5,0,47.6,0,1,6715,2,0.00
11300,11.0,15.0,4.0,4046,1,-0.6,6645,38.2,2,47.6,0,1,6702,2,0.00
11315,11.0,15.0,4.0,4039,1,0.1,6647,38.5,4,47.6,0,1,6688,2,0.00
11347,11.0,15.0,4.0,4031,1,0.7,6712,38.5,6,47.6,0,1,6678,2,0.00
11363,11.0,15.0,4.0,4026,1,1.1,6712,38.2,8,47.6,0,1,6671,2,0.00
11379,11.0,15.0,4.0,4025,1,1.4,6647,38.6,9,47.6,0,1,6666,2,0.00
11471,11.0,15.0,4.0,4024,1,1.6,6645,38.5,73,47.6,0,1,6663,2,0.00
11487,11.0,15.0,4.0,4026,1,1.3,6709,38.6,5,47.6,0,1,6669,2,0.00
11502,11.1,15.0,3.9,4026,1,1.1,6709,38.1,7,47.6,0,1,6672,2,0.00
11518,11.0,15.0,4.0,4031,1,0.8,6645,38.7,9,47.6,0,1,6677,2,0.00
11548,11.0,15.0,4.0,4037,1,0.5,6644,38.6,9,47.6,0,1,6684,2,0.00
11563,10.9,15.0,4.1,4045,1,-0.1,6709,38.7,9,47.6,0,1,6695,2,0.00
11578,10.9,15.0,4.1,4048,1,-0.5,6708,38.5,9,47.6,0,1,6704,2,0.00
11609,10.9,15.0,4.1,4049,1,-0.8,6709,38.1,9,47.6,0,1,6708,2,0.00
11625,11.0,15.0,4.0,4050,1,-0.7,6644,38.6,1,47.6,0,1,6706,2,0.00
11641,11.0,15.0,4.0,4050,1,-0.7,6645,38.4,3,47.6,0,1,6707,2,0.00
11671,11.0,15.0,4.0,4048,1,-0.6,6711,38.1,5,47.6,0,1,6704,2,0.00
11687,11.2,15.0,3.8,4039,1,-0.0,6711,38.1,6,47.6,0,1,6692,2,0.00
11702,11.3,15.0,3.7,4031,1,0.8,6647,37.8,8,47.6,0,1,6675,2,0.00
11718,11.5,15.0,3.5,4020,1,1.8,6647,38.0,9,47.6,0,1,6655,2,0.00
11748,11.5,15.0,3.5,4009,1,2.6,6712,38.0,9,47.6,0,1,6640,2,0.00
11780,11.6,15.0,3.4,4001,1,3.2,6712,38.2,9,47.6,0,1,6629,2,0.00
11780,11.6,15.0,3.4,3997,1,3.5,6644,37.9,9,47.6,0,1,6624,2,0.00
11825,11.7,15.0,3.3,3996,1,4.0,6644,37.5,0,47.6,0,1,6614,2,0.00
11825,11.9,15.0,3.1,3988,1,4.4,6643,37.7,2,47.6,0,1,6606,2,0.00
11841,12.0,15.0,3.0,3981,1,4.8,6705,37.5,4,47.6,0,1,6596,2,0.00
11871,12.0,15.0,3.0,3977,0,5.0,6703,37.5,6,47.6,0,1,6593,2,0.00
11887,12.1,15.0,2.9,3979,0,5.0,6637,37.0,8,47.6,0,1,6593,2,0.00
11964,12.1,15.0,2.9,3979,0,4.9,6691,37.3,73,47.6,0,1,6593,2,0.00
11995,12.3,15.0,2.7,3987,0,3.8,6690,37.4,3,47.6,0,1,6611,2,0.00
12011,12.3,15.0,2.7,3995,0,3.0,6687,36.8,5,47.6,0,1,6626,2,0.00
12026,12.4,15.0,2.6,4001,0,2.5,6619,36.9,7,47.6,0,1,6633,2,0.00
12042,12.6,15.0,2.4,4003,0,2.4,6619,36.9,9,47.6,0,1,6634,2,0.00
12073,12.7,15.0,2.3,4000,0,2.5,6683,37.4,9,47.6,0,1,6631,2,0.00
12088,12.5,15.0,2.5,4005,0,2.0,6683,37.4,9,49.6,0,1,6641,2,0.00
12103,12.3,15.0,2.7,4015,0,1.1,6683,36.8,9,49.6,0,1,6660,2,0.00
12134,12.4,15.0,2.6,4024,0,0.4,6618,36.7,9,49.6,0,1,6672,2,0.00
12149,12.6,15.0,2.4,4025,0,0.3,6618,37.4,1,49.6,0,1,6670,2,0.00
12165,12.4,15.0,2.6,4030,0,-0.1,6683,36.7,3,49.6,0,1,6680,2,0.00
12196,12.5,15.0,2.5,4032,0,-0.3,6683,36.5,5,49.6,0,1,6684,2,0.00
12212,12.7,15.0,2.3,4029,0,-0.0,6618,36.8,7,49.6,0,1,6676,2,0.00
12227,13.0,15.0,2.0,4018,0,0.9,6619,36.5,8,49.6,0,1,6656,2,0.00
12243,12.9,15.0,2.1,4012,0,1.6,6683,36.8,9,49.6,0,1,6645,2,0.00
12274,12.9,15.0,2.1,4007,0,1.9,6684,37.1,9,49.6,0,1,6639,2,0.00
12290,12.8,15.0,2.2,4008,0,1.7,6684,36.9,9,49.6,0,1,6644,2,0.00
12305,12.7,15.0,2.3,4013,0,1.4,6621,36.7,9,49.6,0,1,6650,2,0.00
12336,12.8,15.0,2.2,4019,0,0.8,6619,36.6,0,49.6,0,1,6661,2,0.00
12351,12.8,15.0,2.2,4019,0,0.8,6683,36.7,2,49.6,0,1,6660,2,0.00
12367,12.9,15.0,2.1,4016,0,0.9,6684,36.7,4,49.6,0,1,6658,2,0.00
12383,12.9,15.0,2.1,4015,0,0.9,6619,36.6,6,49.6,0,1,6657,2,0.00
