t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
12,15.9,3873,6.5,6548,30.8,5
12,16.3,3878,5.4,6584,31.6,89
13,16.5,0,5.4,6382,31,6
13,16.5,0,5.4,5842,30.8,213
13,16.2,0,5.4,5739,32.1,4
13,14.2,0,5.4,5525,34.3,12
13,12.3,0,5.4,5353,36,73
13,6.7,0,5.4,5202,42.1,8
13,3.6,0,5.4,4988,45.6,74
13,1.9,0,0,4802,45.9,9
13,1.1,0,0,4645,46.2,75
13,0.5,0,0,4518,46.8,10
13,0.4,0,0,4324,47,76
13,0.3,0,0,4164,47.2,11
13,0.6,0,0,3990,46.8,77
13,0.3,0,0,3908,46.7,13
13,0.6,0,0,3752,46.5,53
13,0.3,0,0,3639,47.1,7
13,0.6,0,0,3435,47.2,61
13,0.5,0,0,3364,46.7,15
13,0.4,0,0,3180,47,62
13,0.2,3900,0,3127,47.4,16
13,0.4,3900,0,4580,46.7,199
13,0.7,3900,0,4876,46.3,7
13,0.3,3900,0,5020,47,16
13,0.3,3900,0,5247,47.5,73
13,0.3,3900,0,5374,46.8,9
13,0.1,3900,0,5537,47.3,74
13,0.6,3900,0,5682,46.5,10
13,0.4,3900,0,5746,46.5,76
13,0.4,3900,0,5868,46.6,11
13,0.7,3900,0,5957,46.6,77
13,0.5,3900,0,6009,46.7,12
13,0.5,3900,0,6076,46.9,60
13,0.3,3900,0,6114,47,13
13,0.3,3900,0,6166,46.6,61
13,0.5,3900,0,6137,47.1,14
13,0.3,3900,0,6231,46.6,54
13,0.5,3900,0,6256,46.3,7
13,0.8,3900,0,6229,46.4,63
13,0.4,3900,0,6307,47.6,16
13,0.7,3900,0,6272,47,64
13,0.3,3900,0,6346,46.1,17
13,0.6,3900,0,6303,46.9,65
13,0.1,3900,0,6376,47.1,0
13,0.8,3900,0,6329,46.4,66
74,0.5,4100,0,6399,46.9,1
340,0.4,4100,0,6464,46.9,203
417,0.3,4100,0,6497,46.6,7
495,0.2,4100,0,6589,46.2,1
605,0.3,4100,0,6560,46.9,69
683,0.5,4100,0,6645,47,4
807,0.5,4100,0,6615,47.2,60
886,0.7,4100,0,6629,46.4,14
1012,0.6,4100,0,6653,46,61
1089,1.1,4100,0,6665,46,15
1198,1.5,4100,0,6744,45.5,62
1290,2.2,4100,0,6750,44.8,16
1400,2.7,4100,0,6696,44.4,63
1478,4.2,4100,0,6699,42.7,17
1602,4.8,4100,0,6770,41.5,65
1680,6.9,4100,0,6773,39.6,0
1804,7.6,4100,0,6706,38.6,66
1881,10.4,4100,1,6772,36,1
2020,11.3,3933,7.1,6738,35.6,79
2097,14.6,3842,19,6711,31.9,15
2222,15.6,3808,26.5,6584,30.7,80
2299,18,3816,20.8,6609,28.5,16
2426,19.6,3810,20.3,6496,27,81
2503,22.1,3816,17.1,6533,24.6,17
2613,23,3817,16.6,6496,23.8,83
2705,25.2,3839,12.6,6414,21.5,0
2812,25.6,3840,12.2,6392,21.5,84
2904,26.3,3879,3.7,6444,20.6,1
3015,26.4,3907,2.1,6446,21,85
3094,26,3930,-2.6,6389,21.9,2
3219,25.6,3954,-5.3,6469,21.5,86
3295,24.8,3984,-6.7,6486,22.2,3
3420,24.3,4004,-8.4,6513,23.5,86
3498,23,4019,-9.4,6469,25,4
3621,22.4,4033,-10.3,6496,25.1,87
3698,20.8,4035,-10.1,6580,26.8,5
3825,20.4,4044,-10.5,6547,26.7,89
3903,18.7,4054,-9.9,6628,29,6
4026,18.4,4062,-10.4,6593,28.9,89
4105,17.8,4025,-3.5,6669,29.5,6
4215,17.7,4027,-2.1,6618,29.6,90
4291,17.1,4021,-2.1,6622,30.1,7
4417,17.1,4036,-2.5,6629,30.1,91
4495,17.3,4010,1,6632,30,8
4620,17.7,3986,3,6691,29.1,73
4698,18.4,3971,6.1,6622,28.6,8
4822,18.9,3951,7,6671,28,74
4897,20.3,3927,9.3,6657,26.4,10
5020,20.9,3909,10.6,6635,26.1,76
5100,22.3,3911,8.8,6619,24.4,11
5242,22.8,3905,9.2,6599,24.2,77
5304,23.9,3925,6.1,6523,23.5,12
5414,24.3,3914,5.9,6573,22.7,78
5492,25.3,3913,6.5,6501,22,14
5615,25.6,3910,6.6,6487,21.5,79
5692,26.2,3902,4.9,6478,20.9,15
5818,26.3,3912,3.3,6471,20.7,81
5894,26.3,3937,-0.5,6531,20.8,17
6019,26.3,3941,-1,6537,20.9,82
6095,26.1,3951,-1.2,6479,21.1,0
6205,26,3948,-2.1,6485,21.2,71
6281,25.1,3979,-5.8,6557,22.4,6
6421,24.7,3999,-7.3,6511,22.8,85
6498,23.4,4003,-8.1,6586,23.9,2
6622,23.4,4012,-7.8,6543,24.4,86
6701,22.1,4000,-6.1,6616,25.7,3
6827,22.1,3998,-5.7,6568,25.3,87
6904,20.8,4012,-6.7,6640,26.7,5
7027,20.6,4028,-7.4,6591,26.5,89
7105,19.7,4013,-5.6,6662,27.5,6
7214,19.5,4022,-5.3,6609,28.2,90
7292,18.8,4005,-3.6,6613,28.5,7
7417,18.7,4013,-2.8,6618,29.1,73
7495,18.9,3991,-0.1,6619,28,9
7619,19.3,3965,4,6674,28,74
7696,19.7,3959,4.2,6600,26.9,9
7819,20.4,3927,6.8,6643,26.6,75
7896,21.3,3927,7.1,6568,25.6,10
8022,21.8,3909,7.8,6610,25.3,76
8100,23,3906,8.3,6531,23.9,11
8226,23.5,3901,8.2,6513,23.4,77
8319,24.5,3903,6.1,6501,22.1,13
8414,25,3893,7,6486,22,78
8493,25.4,3896,4.1,6543,21.8,14
8618,25.8,3899,3.1,6541,22.3,80
8697,25.1,3941,-2.8,6540,22.1,15
8822,25.1,3950,-4.1,6547,22.2,81
8899,23.8,3994,-8,6490,23.4,16
9024,23.8,3994,-7.8,6504,23.5,82
9101,22.8,3986,-5.6,6514,24.6,17
9210,22.5,3981,-5.6,6589,24.9,70
9287,21.4,4006,-6.8,6597,26.4,6
9426,21.1,4009,-7.4,6551,26.5,85
9503,19.4,4020,-8.9,6623,28.4,2
9627,19,4045,-10.7,6578,28.1,86
9704,18.2,4021,-7.2,6657,29.3,4
9813,18,4019,-5.1,6606,29.1,87
9905,17.4,3995,-2.4,6610,29.3,5
10015,17.4,3999,-1.2,6613,30.6,88
10094,17.3,3992,-0.5,6612,30.2,5
10216,17.1,3997,-0.5,6671,30.3,89
10296,17.6,3980,1.7,6600,29.6,6
10419,17.6,3963,2.9,6651,29.7,90
10497,18.8,3936,7.3,6580,28.2,7
10623,19.2,3907,9.6,6621,27.4,74
10700,21.1,3887,12.3,6541,25.6,10
10823,21.7,3873,13.4,6577,25.4,74
10901,22.9,3890,8.5,6497,24.2,10
11026,23.1,3904,5.8,6483,23.4,75
11104,23.9,3902,3.5,6538,23.1,11
11213,24.1,3904,3.2,6528,22.9,77
11306,24.2,3921,0.6,6525,23.2,12
11417,24,3933,-1,6527,23.3,71
11496,23.9,3950,-2,6466,23.5,6
11621,23.8,3950,-2.2,6475,23.5,79
11699,23,3954,-3.5,6541,24.4,14
11822,22.8,3969,-5.5,6493,24.8,80
11901,21.8,3985,-6.7,6565,25.4,16
12023,21.5,3989,-7,6583,26.6,82
12117,19.4,4037,-10.8,6531,28.4,17
12224,18.9,4052,-13.9,6623,28.2,83
12303,17.6,4044,-8.9,6577,29.7,0
12427,17.5,4021,-7.2,6659,30.4,84
12503,16.6,4021,-4.5,6668,30.5,1
12614,16.7,3996,-2.9,6675,31,85
12694,16.5,3991,-0.5,6675,30.6,2
12818,16.6,3971,1.2,6669,30.8,86
12896,16.6,3972,0.8,6663,30.7,3
13021,16.6,3968,1.3,6590,30.4,87
13098,17.4,3948,3.9,6648,29.3,4
13224,17.8,3942,6,6565,29.3,88
13302,19.4,3893,10.3,6616,27.3,5
13427,19.8,3875,12.5,6523,27,89
13505,21.8,3860,13,6565,24.8,7
13613,22.2,3852,13.2,6537,24.3,90
13706,23.5,3883,8.4,6455,23.1,8
13815,24.3,3883,7.8,6433,22.5,74
13892,25.8,3854,8.6,6485,21,9
14014,26.3,3844,9.7,6468,21,75
14107,26.7,3886,4.1,6397,20.8,10
14216,26.6,3908,0.9,6396,20.5,76
14294,26.1,3927,-3.7,6461,21.1,12
14420,25.8,3948,-6.2,6478,21.4,77
14498,24.7,3974,-7.5,6429,22.6,13
14622,24.3,3980,-7.9,6450,23.2,79
14699,23.2,3973,-7.3,6525,24.5,14
14825,22.4,3991,-9.2,6485,25.4,80
14902,21,4008,-9.9,6563,26.8,15
15013,20.4,4022,-11.3,6589,27.2,81
15106,18.6,4042,-10.9,6603,29.2,17
15215,18,4045,-12.2,6629,29.3,83
15308,17.2,4024,-5.4,6645,29.9,0
15414,17.2,3996,-3.5,6656,29.7,83
15493,16.6,3986,-1.5,6659,30.3,1
15615,16.8,3976,-0.8,6662,30.7,84
15692,16.3,3986,-2,6660,31.1,2
15818,16.1,3989,-2.6,6660,30.4,85
15896,16.4,3964,1.6,6660,31,3
16019,16.3,3962,1.2,6590,30.9,87
16096,16.4,3964,0.5,6650,30.8,4
16223,16.6,3969,0.9,6577,30,88
16302,17.4,3927,5.1,6635,30,4
16427,17.4,3936,5.2,6555,29.5,88
16505,18.7,3906,6.8,6609,28.4,5
16613,18.9,3896,7.9,6523,28.1,89
16692,20.3,3885,8.5,6573,26.4,7
16815,20.9,3873,9.7,6550,26.6,74
16906,21.9,3889,7.3,6534,25.1,9
17015,22.1,3893,6.4,6454,25.4,74
17107,22.8,3904,3.3,6447,23.9,9
17214,23.4,3883,4.6,6437,24,75
17306,23.4,3902,1.8,6494,23.8,10
17413,23.3,3916,-0.1,6494,23.7,69
17491,23.1,3939,-2,6435,24.1,5
17614,22.9,3943,-2.8,6444,24.4,77
17692,22.2,3950,-4.8,6516,25.1,13
17815,21.8,3965,-6,6531,25.2,79
17894,20.9,3984,-6.5,6478,26.7,14
18021,20.4,3994,-7.5,6558,26.9,80
18097,19.1,4008,-8.6,6506,28.6,15
18221,18.3,4033,-11.1,6530,29.5,81
18299,17.1,4020,-9.6,6543,30.3,16
18424,16.9,4020,-7.8,6563,30.5,82
18501,16.6,3976,-1.9,6637,30.6,17
18628,16.6,3967,0.9,6574,30.7,83
18705,16.3,3960,-0.1,6573,31,0
