t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,11.8,3980,0.2,6586,35.3,75
12,11.8,3979,0.5,6648,35.8,10
12,11.6,3982,0.2,6650,35.6,83
12,11.9,0,0.2,6510,35.2,0
12,12.2,0,0.2,5964,34.7,207
12,11.6,0,0.2,5749,37.7,6
12,8.2,0,0.2,5579,40.1,5
12,6.7,0,0.2,5364,42.2,63
12,2.1,0,0.2,5215,47.2,17
12,1.5,0,0.2,5040,45.4,64
12,0.9,0,0.2,4855,46.8,0
12,0.8,0,0.2,4697,47.2,65
12,0.5,0,0.2,4568,46.6,1
12,0.5,0,0.2,4373,46.6,67
12,0.4,0,0.2,4212,46.7,2
12,0.2,0,0.2,4066,46.9,68
13,0.3,0,0.2,3906,46.8,0
13,0.4,0,0.2,3776,47,69
13,0.3,0,0.2,3663,47.2,4
13,0.5,3900,0.2,4290,47.8,206
13,0.3,3900,0.2,4627,46.4,8
13,0.5,3900,0.2,4861,47,4
13,0.3,3900,0.2,5084,47.3,61
13,0.2,3900,0.2,5236,46.5,14
13,0.6,3900,0.2,5472,46.6,62
13,0.5,3900,0.2,5524,47.1,15
13,0.1,3900,0.2,5655,46.6,63
13,0.6,3900,0.2,5733,47.3,16
13,0.2,3900,0.2,5886,46.7,64
13,0.4,3900,0.2,5944,47.2,17
13,0.3,3900,0.2,5958,46.8,65
13,0.2,3900,0.2,6002,47.2,0
13,0.1,3900,0.2,6118,47.1,66
13,0.4,3900,0.2,6150,46.7,1
13,0.3,3900,0.2,6137,47.7,67
13,0.4,3900,0.2,6162,46.8,2
13,0.4,3900,0.2,6257,47.1,68
13,0.3,3900,0.2,6217,47,4
13,0.3,3900,0.2,6303,46.5,69
13,0.1,3900,0.2,6318,46.2,5
13,0.2,3900,0.2,6338,46.9,70
13,0.7,3900,0.2,6351,47.2,6
13,0.3,3900,0.2,6370,46.9,71
13,0.3,3900,0.2,6318,46.9,7
62,0.3,3900,0.2,6327,46.6,64
141,0,3850,-0.5,6329,46.7,0
406,0.5,3880,0.3,6333,46.9,209
485,0.5,3890,0.3,6335,46.3,74
564,0.2,3940,-0.4,6404,46.7,13
676,0.5,3970,0.1,6428,46.8,71
754,0.4,4020,0.7,6385,47,6
893,0.3,4039,-0.2,6426,46.9,79
972,0.4,4037,0,6514,47.3,14
1096,0.1,4044,-0.7,6544,47.2,80
1173,0.5,4037,-0.1,6500,46.5,15
1281,0.3,4036,0.2,6527,47.2,81
1373,0.3,4036,0.2,6543,46.9,16
1482,0.3,4037,0.1,6626,46.8,75
1560,0.3,4038,0,6573,46.8,10
1684,0.5,4034,0.3,6590,46.5,83
1762,0.2,4041,-0.4,6597,46.9,0
1885,0.3,4041,-0.4,6675,46.9,84
1962,0.3,4038,-0.1,6619,46.8,1
2088,0.4,4036,0.1,6691,47.1,85
2165,0.6,4030,0.7,6696,46.6,2
2274,0.4,4032,0.7,6640,46.9,79
2368,0.2,4042,-0.4,6708,47.6,14
2477,0.4,4040,-0.5,6654,47.4,80
2555,0.4,4037,0,6657,46.9,15
