t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,13,3978,1.9,6607,36.7,84
12,13.2,3988,0.6,6605,36.1,1
12,13.3,0,0.6,6093,36.4,208
12,13.2,0,0,5923,37.3,4
12,11.1,0,0,5820,39.2,7
12,10.2,0,0,5585,40.1,68
12,5.6,0,0,5371,45,3
12,3.6,0,0,5197,46.1,69
12,3.3,0,0,5009,46.5,4
12,2.9,0,0,4796,45.9,69
13,2.4,0,0,4703,47.2,5
13,2.2,0,0,4509,46.6,70
13,2.4,0,0,4378,46.7,5
13,2,0,0,4151,46.3,71
13,2.7,0,0,4071,46.4,6
13,2.4,0,0,3892,47.3,72
13,2.4,0,0,3779,46.7,7
13,2.3,0,0,3619,47,70
13,2.6,0,0,3503,46.9,8
13,2.3,0,0,3317,47.5,65
13,2.4,0,0,3222,47.2,1
13,2.5,0,0,3053,46.4,74
13,2.5,0,0,2954,46.8,10
13,2.5,0,0,2843,46.8,75
13,2.3,1800,0,2739,46.7,10
13,2.1,1800,0,2529,46.6,212
13,2.5,1800,0,2478,47.2,2
13,2.1,1800,0,2397,47.3,10
13,2.2,1800,0,2332,47.3,60
13,2.2,1800,0,2285,46.7,13
13,2.4,1800,0,2211,47.1,68
13,2.4,1800,0,2169,47.2,4
13,2.5,1800,0,2115,46.4,69
13,2.3,1800,0,2077,46.9,4
13,2.3,1800,0,2029,46.8,70
13,2.2,1800,0,1995,47.1,5
13,2.3,1800,0,1977,46.6,63
13,2.6,1800,0,1933,47,16
13,2.5,1800,0,1897,46.7,72
13,2.6,1800,0,1894,47.1,7
13,2.3,1800,0,1863,46.3,73
13,2.4,1800,0,1828,46.8,8
13,2.4,1800,0,1823,47,73
13,2.6,1800,0,1791,46.8,8
13,2.6,1800,0,1789,46.5,74
13,2.5,1800,0,1761,46.8,9
13,2.4,1800,0,1764,46.9,75
13,2.2,1800,0,1757,47,10
29,2.3,1800,0,1728,46.9,76
108,2.5,4100,0,2279,46.9,11
354,2.5,4100,0,4695,46.6,213
431,2.6,4100,0,5059,46.7,3
523,2.6,4100,0,5304,46.6,11
632,2.3,4100,0,5564,46.9,68
708,2.4,4100,0,5662,47,3
832,2.4,4100,0,5904,47.2,69
910,2.5,4100,0,6012,46.8,4
1035,2.3,4100,0,6092,47.2,70
1112,2.5,4100,0,6166,46.7,5
1238,2.5,4100,0,6325,47.7,71
1316,2.4,4100,0,6321,47,6
1424,2.2,4100,0,6457,47.2,71
1517,2.5,4100,0,6501,46.7,7
1627,2.5,4100,0,6555,46.8,72
1703,2.4,4100,0,6524,46.6,7
1827,2.6,4100,0,6629,47,65
1905,2.3,4100,0,6590,47,0
2029,2.3,4100,0,6691,47,74
2107,2.2,4100,0,6644,47.2,9
2230,2.2,4100,0,6735,47.1,75
2307,2.1,4100,0,6750,47.2,10
2418,2.1,4100,0,6705,47,68
2495,2.6,4100,0,6714,46.3,3
2636,2.9,4100,0,6795,46.5,76
2712,3.3,4100,0,6801,46,12
2834,3.1,4100,0,6744,46.1,77
2911,3.6,4100,0,6747,45,12
3034,4.4,4100,0,6818,44.7,60
3112,5.2,4100,0,6819,44.1,13
3234,5.7,4100,0,6825,43.7,61
3313,6.9,4100,0,6827,42.2,14
3435,7.7,4100,0,6761,41.2,62
3512,9.1,4100,0,6761,39.4,15
3634,10,4100,0,6825,39.3,63
3713,12,3809,8.1,6810,37.1,17
3851,13.1,3800,17.2,6734,36.2,77
3944,15.4,3800,17,6688,34,12
4038,16,3800,15.8,6634,33.6,65
4114,17.4,3800,9.4,6535,32.1,0
4239,17.6,3835,6.2,6554,32.2,79
4329,18.2,3876,2.3,6535,31.3,14
4436,18.3,3884,1.9,6518,31.5,80
4530,18.3,3910,-0.2,6448,31.3,16
4639,17.8,3947,-2.9,6453,31.6,82
4716,18.5,3907,0.7,6520,31.7,17
4838,18,3915,0.6,6520,31.3,83
4930,18,3912,0.4,6458,31.8,0
5037,18,3936,-0.8,6525,32.8,77
5115,17,4007,-6.3,6469,32.9,12
5237,16.6,4033,-8.2,6499,33.2,85
5329,15.8,4022,-6,6581,33.9,2
5438,15.6,4014,-5.1,6605,34.3,86
5531,14.3,4035,-5.9,6616,35.2,3
5639,14.1,4051,-7.1,6637,35.8,86
5717,13.2,4057,-6.6,6651,36.5,4
5841,12.9,4057,-6.4,6610,37.2,87
5918,12.7,4016,-2.1,6684,37.3,5
6042,12.5,4002,-0.9,6623,36.8,88
6120,12.5,3985,0.6,6625,37.2,6
6244,12.4,3978,1,6687,37,83
6320,12.6,3980,0.9,6618,37.6,0
6443,12.3,3991,0,6680,37.4,73
6521,12.6,3992,-0.2,6613,36.7,9
6646,12.7,3972,1.3,6674,37,74
6723,13.2,3952,3,6606,36.4,10
6847,12.9,3955,2.5,6660,36.8,75
6924,13.1,3980,0.5,6654,36.6,10
7046,13,3987,-0.4,6653,36.5,76
7124,13.2,3975,0.6,6653,35.9,11
7246,13.6,3952,2.3,6650,35.9,77
7324,13.1,3988,-0.7,6645,36.6,12
7449,12.9,4017,-3.1,6589,36.4,78
7526,13.1,3998,-1.2,6659,36.5,13
7649,13.1,3976,0.6,6599,36.7,79
7726,12.9,3989,-0.4,6662,36.7,15
7849,12.8,3998,-1,6599,36.8,80
7926,13,3984,0,6663,36.4,16
8051,13.2,3966,1.7,6597,36.7,82
8129,13.1,3973,0.8,6593,36.2,17
8238,13.2,3977,0.6,6657,36.2,76
8314,12.9,3996,-0.9,6593,36.5,11
8437,13,4006,-1.8,6597,36.4,84
8531,12.9,3995,-0.7,6600,36.3,1
8640,12.9,3990,-0.4,6666,36.6,78
8718,12.9,3985,0.3,6666,37.2,13
8841,12.8,3996,-0.7,6669,36.6,86
8934,12.9,3989,0,6669,36.9,3
9043,12.8,3983,0.2,6605,36.9,80
9122,12.4,4007,-1.7,6671,37.1,16
9245,12.4,4015,-2.2,6677,36.8,89
9322,12.8,3973,1.5,6680,37.2,6
9446,12.7,3962,2.2,6612,37,90
9524,12.8,3975,1,6672,36.5,8
9648,12.8,3983,0.3,6607,36.2,73
9724,12.9,3982,0.2,6605,36.7,8
9848,13,3983,0.2,6605,36.2,74
9925,13.1,3970,1.4,6602,36.7,10
10051,13.2,3977,0.8,6663,36.7,75
10128,13.2,3988,-0.4,6599,36.1,10
10252,13.3,3974,0.9,6663,36.5,76
10331,13,3997,-1,6600,36.5,11
10438,12.8,4017,-2.6,6669,37,77
10530,13,3983,0.5,6674,36.8,12
10638,12.8,3988,0.1,6610,36.7,71
10717,12.7,3993,-0.5,6674,37.1,7
10842,12.3,4016,-2.3,6616,37,79
10920,12.4,4013,-1.7,6684,37.3,15
11046,12.5,3999,-0.5,6625,36.9,81
11122,12.8,3964,2.3,6688,36.8,16
11246,12.9,3951,3.3,6612,36.8,82
11323,13,3968,1.7,6606,36.5,18
11449,13.2,3973,1.2,6602,36.6,83
11526,13.5,3962,2,6599,36.1,1
11650,13.5,3962,1.9,6656,36.1,85
11729,13.8,3975,0.6,6590,35.5,2
11837,14.1,3956,2.2,6650,35.7,86
11929,14.2,3957,1.8,6583,35.3,3
12051,14.2,3959,1.6,6643,35.3,87
12127,13.8,4003,-2,6577,35.9,4
12252,13.8,4016,-3.1,6651,35.7,88
12329,13.5,4005,-1.7,6657,36.3,5
12437,13.3,4014,-2.3,6665,36.4,89
12530,13.2,4005,-1.5,6671,36.5,6
12638,13.1,4004,-1.3,6677,36.5,90
12731,13.4,3971,1.5,6678,36.1,7
12840,13.2,3966,2,6609,36.8,74
12932,12.9,4017,-2.3,6609,36.6,9
13041,12.9,4023,-2.8,6615,36.7,74
13119,12.9,4005,-1.3,6621,36.7,10
13241,12.9,3987,0.7,6621,36.8,75
13318,13.1,3976,1.5,6621,36.3,11
13442,13.5,3949,3.5,6678,36.8,77
13521,13.7,3959,2.4,6606,35.6,12
13645,13.8,3961,2,6663,35.6,78
13721,13.9,3978,0.5,6660,35.7,13
13844,14,3975,0.6,6657,35.6,79
13920,14.3,3960,2,6657,35.7,15
14059,13.9,3979,0.2,6654,35.4,80
14121,14.3,3973,0.7,6654,35.5,15
14242,14.4,3965,1.2,6651,34.8,81
14318,14.4,3969,0.9,6650,35.4,16
14442,14.1,3993,-1.1,6586,35.7,82
14519,14.4,3984,-0.1,6653,35.3,17
14642,14.4,3970,0.9,6589,35,83
14720,14.3,3975,0.2,6651,36.1,0
14843,14.1,3998,-1.1,6589,35,83
14921,14.5,3987,0.4,6657,35,0
15044,14.7,3957,2.3,6590,34.5,84
15121,14.5,3967,0.8,6587,35.3,1
15245,14.4,3988,-0.4,6587,35.4,85
15322,14.5,3988,-0.7,6591,34.9,2
15445,14.5,3986,-0.2,6593,35.1,86
15524,14.2,3994,-0.8,6596,35.4,3
15648,14.2,4004,-1.5,6663,35.5,87
15724,14.3,3990,-0.4,6603,35.3,4
15848,14.3,3981,0.6,6668,35.8,88
15925,14.5,3961,2.1,6602,35.1,5
16050,14.5,3963,1.8,6663,35.3,89
16128,14.6,3976,0.5,6659,35.6,6
16252,14.3,3994,-1.1,6662,34.6,90
16330,14.5,3989,-0.4,6663,35.5,7
16439,14.4,3990,-0.6,6602,35.2,67
16516,14.5,3975,0.5,6602,34.9,2
16639,14.5,3968,1.1,6599,35.4,73
16731,14.4,3994,-1,6662,35.2,9
16840,14.4,3989,-0.8,6602,35.2,74
