t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,16.5,4035,-1.3,6690,27,78
12,16,4057,-2.1,6691,27,14
13,16,4046,-2.3,6699,27,79
13,16.2,0,-2.3,6561,27,15
13,15.9,0,-2.3,6007,27.3,204
13,15.3,0,-2.3,5833,30.5,3
13,10.6,0,-2.3,5612,33.2,2
13,9.8,0,-2.3,5372,33.5,63
13,5.8,0,-2.3,5218,39.1,17
13,2.1,0,0,4999,42.6,65
13,0,0,0,4905,44.9,0
13,0,0,0,4649,45.5,65
13,0,0,0,4549,46.7,0
13,0,0,0,4371,46.5,58
13,0,0,0,4236,46.7,11
13,0,0,0,4054,46.9,59
13,0,0,0,3890,46.4,12
13,0,0,0,3753,47,59
13,0,0,0,3635,47.2,13
13,0,0,0,3467,47.1,61
13,0,0,0,3325,47.2,14
13,0,0,0,3196,46.5,61
13,0,4000,0,3147,46.7,14
13,0,4000,0,4686,47,199
13,0,4000,0,4987,46.9,7
13,0,4000,0,5134,47,15
13,0,4000,0,5408,46.7,63
13,0,4000,0,5539,46.8,17
13,0,4000,0,5658,47.2,64
13,0,4000,0,5808,46.8,18
13,0,4000,0,5871,46.6,65
13,0,4000,0,5942,46.9,0
13,0,4000,0,6033,46.7,66
13,0,4000,0,6083,46.7,1
13,0,4000,0,6213,46.8,66
13,0,4000,0,6251,46.4,2
13,0,4000,0,6306,46.5,68
13,0,4000,0,6335,47.2,3
13,0,4000,0,6378,47.7,68
13,0,4000,0,6402,47.1,3
13,0,4000,0,6433,47.5,69
13,0,4000,0,6388,47,4
13,0,4000,0,6414,46.8,69
13,0,4000,0,6490,46.7,4
13,0,4000,0,6509,46.8,53
13,0,4000,0,6455,46.9,6
13,0,4000,0,6469,46.9,53
13,0,4000,0,6476,46.8,6
13,0,4000,0,6486,46.8,53
13,0,4000,0,6555,46.6,6
13,0,4000,0,6565,47.1,54
30,0,4000,0,6570,47.7,7
294,0,4133,0,6641,47.6,199
356,0,4134,0,6597,46.8,7
432,0,4122,0,6619,46.7,15
557,0,4134,0,6645,46.9,78
634,0,4133,0,6662,46.8,13
759,0,4132,0,6749,47.1,79
836,0,4132,0,6759,46.9,14
961,0,4116,0,6706,47.5,80
1038,0,4116,0,6778,46.6,15
1160,0,4127,0,6787,46.5,80
1236,0,4126,0,6726,45.8,15
1357,0,4111,0,6735,45.6,81
1434,0,4109,0,6740,45.1,16
1559,0,4119,0,6813,44.9,82
1636,0,4105,0,6816,44.9,17
1761,0,4115,0,6755,45.3,83
1839,0,4113,0,6756,44.6,0
1947,0,4098,0,6822,44.5,83
2040,0,4097,0,6821,44.2,0
2149,0,4108,0,6822,43.9,66
2227,0,4107,0,6822,43.4,1
2351,0,4092,0,6756,42.2,67
2427,0.9,4078,3.1,6755,42,2
2567,1.5,4045,5.4,6805,41.5,75
2643,2.7,4022,7.5,6795,40,10
2767,3.3,4018,9.1,6708,39,76
2845,4.7,4006,9.4,6693,39.1,11
2967,5,4005,9.1,6735,37.9,77
3044,6.1,4010,7.2,6659,35.9,12
3153,6.7,3992,7.3,6706,36,78
3245,7.6,3990,6.6,6697,35.3,13
3352,8,4005,6.1,6684,35,66
3430,8.5,4012,4.3,6613,34.4,2
3553,8.6,4018,3.5,6606,34.4,80
3647,9.2,4008,2.8,6665,33.9,15
3757,9.4,4016,3.3,6600,33.9,81
3835,9.3,4028,1.7,6597,33.5,16
3956,9.7,4028,1.4,6599,33.8,82
4033,9.6,4033,0.8,6600,33.4,17
4158,9.2,4048,-0.9,6602,33.7,83
4235,8.9,4057,-2.3,6606,34.2,0
4360,8.8,4054,-2.9,6678,34.2,84
4436,8.7,4062,-2,6619,34.4,1
4560,8.7,4048,-1.6,6690,33.9,78
4636,9,4033,0.4,6694,33.8,13
4759,9.1,4025,1.7,6693,34.1,86
4835,9.1,4029,1,6693,33.8,2
4959,8.9,4045,0.6,6629,34.1,86
5036,8.7,4056,-0.8,6631,34.3,3
5161,8.8,4058,-1.1,6634,34.2,87
5238,9.1,4046,0.4,6637,34,4
5364,9,4032,0.7,6700,34.3,88
5442,9.2,4040,1.2,6637,34.2,5
5565,8.9,4033,0.7,6700,33.9,88
5643,9.1,4034,0.3,6702,33.9,5
5766,9.1,4047,0.3,6637,33.9,89
5844,9.2,4033,0.3,6703,33.6,6
5965,9.3,4043,0.6,6640,33.3,90
6043,9.4,4040,0.9,6640,33.6,7
6165,9.5,4039,1,6703,33.5,74
6241,9.5,4042,0.6,6702,33.8,9
6364,9.3,4034,-0.1,6702,33.9,74
6441,9.7,4029,0.4,6700,33.1,9
6564,9.5,4027,0.6,6637,33.8,75
6641,9.7,4025,0.8,6702,33.5,10
6764,9.6,4041,0.3,6635,33.3,76
6843,9.9,4035,1,6635,33.7,11
6966,9.6,4038,0.7,6634,32.7,77
7042,9.8,4037,0.7,6634,33.1,12
7166,9.9,4024,0.6,6697,33.1,78
7243,10,4023,0.6,6696,32.8,14
7366,10,4024,0.6,6691,33.1,80
