t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
8,17.3,3957,2.4,6587,30.3,9
12,17.3,3960,2,6581,30.1,74
12,17.4,0,0,6490,29.8,9
12,17.5,0,0,5992,29.7,198
12,17,0,0,5773,31.6,6
12,15.3,0,0,5667,32.3,14
12,14.3,0,0,5428,34.2,76
12,8.5,0,0,5276,39.9,11
12,6,0,0,5057,42.8,77
12,1.9,0,0,4904,45.7,12
12,1.6,0,0,4653,46.5,60
12,0.6,0,0,4523,47.1,13
12,0.3,0,0,4327,46.6,61
12,0.5,0,0,4249,46.8,14
12,0.3,0,0,4020,47.5,62
12,0.4,0,0,3909,46.9,15
12,0.3,0,0,3778,46.8,55
13,0.5,0,0,3640,47.2,8
13,0.3,0,0,3456,46.9,64
13,0.4,0,0,3384,47.2,17
13,0.4,0,0,3197,47.2,65
13,0.3,0,0,3119,46.7,3
13,0.4,0,0,2954,46.8,58
13,0.5,3900,0,2936,46.6,11
13,0.3,3900,0,4563,47.2,203
13,0,3900,0,4799,46.6,7
13,0,3900,0,5043,47.2,1
13,0.2,3900,0,5256,46.8,69
13,0.3,3900,0,5389,47.2,4
13,0.4,3900,0,5574,46.8,60
13,0.2,3900,0,5612,47.1,13
13,0.1,3900,0,5727,47.2,61
13,0.4,3900,0,5798,46.9,14
13,0.4,3900,0,5941,47,62
13,0.3,3900,0,5994,47,16
13,0.3,3900,0,6001,47.1,55
13,0.6,3900,0,6039,46.7,9
13,0.3,3900,0,6095,47,64
13,0.4,3900,0,6122,47.4,0
13,0.1,3900,0,6222,47.1,65
13,0.2,3900,0,6243,47.2,1
13,0,3900,0,6215,47,66
13,0.5,3900,0,6294,46.7,2
13,0.4,3900,0,6256,47.4,67
13,0.4,3900,0,6331,46.7,3
13,0.5,3900,0,6349,46.9,60
13,0.5,3900,0,6359,46.6,14
13,0.4,3900,0,6377,47.2,62
60,0.2,4100,0,6327,47.1,15
327,0.5,4100,0,6459,46.5,207
406,0.4,4100,0,6494,47.2,14
483,0.4,4100,0,6589,46.8,5
591,0.4,4100,0,6563,46.9,63
668,0.3,4100,0,6650,47.2,16
778,0.3,4100,0,6613,46.9,56
856,0.6,4100,0,6629,46.4,9
997,0.8,4100,0,6656,46.1,65
1075,0.8,4100,0,6668,46.4,0
1184,0.9,4100,0,6747,45.7,66
1276,1.6,4100,0,6753,45.1,1
1414,1.7,4100,0,6697,45.7,67
1475,2.7,4100,0,6702,43.9,2
1585,2.8,4100,0,6773,44.5,68
1678,4.1,4100,0,6778,42.6,3
1787,4.9,4100,0,6717,41.6,69
1865,6.9,4100,0,6721,40.1,5
1990,7.6,4100,0,6790,39.3,70
2067,9.3,4100,0,6788,37.5,6
2207,10.2,3910,0.8,6768,36.5,84
2286,13.1,3800,16.5,6732,33.5,1
2411,13.8,3800,22.1,6669,32.9,85
2489,16.2,3800,18.1,6629,30.7,2
2599,16.5,3800,16.9,6520,30.2,73
2675,17.8,3840,6.9,6487,29.4,8
2802,18.3,3861,4.9,6518,28.4,87
2880,19.6,3834,7,6443,27.2,4
3004,19.8,3829,7.6,6419,27.9,88
3080,19.6,3902,-0.7,6471,28.1,5
3206,19.3,3936,-3.3,6475,29,88
3284,17.7,4013,-10.7,6423,29.7,6
3410,17.6,4029,-11.7,6455,29.4,89
3491,16.4,4003,-7,6538,30.8,6
3602,16.1,4010,-7.3,6561,31.4,90
3694,14.9,4022,-6.8,6577,32.2,7
3804,14.6,4021,-6.4,6597,32.8,73
3883,13.7,4027,-5.9,6545,34.1,9
4025,13,4043,-7.1,6631,34.4,74
4086,12.5,4030,-4.9,6580,34.8,9
4211,12.3,4021,-3.5,6656,35.2,75
4289,11.6,4032,-4.1,6600,35,10
4397,11.3,4033,-3.9,6677,35.5,76
4489,10.9,4025,-2.7,6683,36.4,11
4598,10.8,4020,-2.2,6688,36,76
4692,10.8,4000,0.5,6688,36.3,12
4800,11,3990,1.5,6616,36,77
4879,11.4,3973,3.1,6671,35.7,12
5006,11.9,3957,4.7,6590,35,78
5083,13.2,3908,8.9,6580,33.6,13
5209,13.7,3894,10.1,6551,33.2,79
5288,14.7,3907,7.6,6599,32.4,14
5412,15.2,3905,7.4,6516,31.8,80
5477,15.9,3919,5.1,6568,31.1,15
5601,16.3,3921,4.7,6558,30.6,81
5680,16.6,3938,2.6,6554,30.4,16
5805,16.4,3959,0.5,6554,30.2,82
5882,16.6,3966,-0.2,6493,31.1,17
6005,16.6,3969,-0.3,6501,30.4,83
6081,16.4,3973,-1.1,6509,30.8,0
6205,16.3,3982,-1.6,6518,31.2,84
6281,15.5,4002,-4.5,6589,32.3,1
6405,15.1,4038,-6.8,6547,32,84
6482,14.5,4023,-4.7,6625,33.1,2
6606,14.1,4032,-5.5,6580,33.4,86
6683,13.6,4021,-3.6,6653,34,3
6809,13.3,4027,-3.9,6602,34,86
6886,13,4013,-2.1,6607,34.1,3
7013,13.1,4004,-1.2,6610,34.2,87
7091,13,3990,0.4,6613,33.9,4
7200,13.2,3980,1.3,6612,34.1,88
7279,13.3,3980,0.9,6606,33.7,5
7404,13.5,3977,1.5,6659,33.7,89
7479,14,3950,4,6589,32.9,6
7601,14.3,3939,4.7,6637,32.5,90
7693,15.4,3913,7,6563,31.7,7
7803,15.6,3904,7.4,6606,31.4,91
7882,16.3,3925,4.4,6531,30.7,8
8008,16.5,3932,3.4,6583,30.5,74
8086,16.4,3964,-0.3,6514,30.8,9
8196,16.6,3974,-1.3,6577,30.9,68
8273,17.1,3941,2.1,6517,29.9,3
8399,17.1,3926,3.7,6511,30,76
8478,16.8,3966,-0.9,6571,30.4,11
8605,16.8,3982,-2.6,6580,30.6,77
8684,16.9,3967,-0.6,6587,30,12
8809,16.5,3970,-0.6,6593,30.4,78
8888,16.3,3980,-1.6,6599,31,13
8998,16.1,3989,-2.5,6606,31,79
9091,16.1,3982,-1.4,6547,31.2,14
9198,15.9,3977,-1,6615,31.4,80
9290,15.3,4002,-3.2,6554,32.3,15
9399,14.8,4032,-6,6632,32.7,81
9479,14.3,4029,-5.3,6578,32.7,16
9605,14.3,4011,-3.3,6654,33.3,82
9682,13.8,4007,-2.3,6596,33.7,17
9805,13.9,3994,-1.2,6663,33.9,83
9883,13.8,3998,-0.6,6663,33.4,0
10006,13.8,3979,0.4,6663,33.3,84
10084,13.5,3987,-0.5,6659,33.8,1
10208,13.5,3995,-1.2,6657,33.3,85
10287,13.9,3964,2.1,6657,33.4,2
10411,14,3953,3,6587,33,85
10487,14.2,3963,1.8,6643,32.8,3
10611,14.3,3966,1.2,6573,33.1,87
10689,14.4,3968,0.7,6635,32.8,4
10812,14.5,3969,0.6,6570,33.3,88
10890,14.5,3969,0.5,6631,32.8,5
11000,14.7,3962,1.2,6561,32.7,89
11080,14.3,3988,-1.5,6623,33.2,6
11203,14.6,3987,-1.4,6561,32.2,90
11282,14.6,3966,1.1,6623,33,7
11408,14.8,3961,1.4,6558,31.9,74
11485,15,3954,2.2,6621,32,9
11611,15.3,3949,2.2,6616,31.9,74
11688,15,3981,-1.2,6613,32.4,9
11812,14.9,3991,-2.2,6615,32.3,75
11892,15.1,3976,-0.2,6618,33,10
12003,15.2,3951,2.2,6618,32.1,76
12081,14.8,3983,-1,6616,32.3,11
12205,14.8,3995,-2.2,6621,32.6,77
12284,14.9,3984,-0.8,6625,32.2,12
12409,15,3962,1.5,6626,32.6,78
12488,14.7,3980,-0.3,6626,33,13
12598,14.4,3997,-2.3,6631,32.9,79
12677,14.4,3995,-1.7,6635,33.2,14
12819,14,4002,-2.4,6641,33.5,80
12882,14,3998,-1.6,6645,32.8,15
13005,14.3,3976,0.4,6647,33.5,81
13085,14,3982,-0.2,6645,33.1,16
13209,13.9,3978,0.1,6644,33.6,82
13288,14.2,3977,0.3,6643,32.8,17
13412,14.5,3954,2.5,6637,32.8,83
13489,14.4,3961,1.3,6632,33.1,1
13613,14.2,3977,-0.1,6631,32.6,85
13690,15.1,3946,3.1,6628,32.1,2
13813,15.1,3932,4.4,6615,32,86
13877,15.4,3948,2.4,6609,32,2
14001,15.4,3956,1.6,6603,31.6,86
14080,15.9,3956,1.4,6600,30.6,3
14204,16,3940,2.8,6594,31.7,87
14283,16.3,3944,2.3,6530,31,4
14408,16.3,3946,2.3,6589,30.7,88
14487,16.4,3950,1.2,6524,31.4,5
14612,16.1,3972,-0.8,6527,31,89
14690,16.4,3964,-0.2,6531,31.3,6
14798,16.4,3963,-0.2,6534,30.7,90
14892,16.1,3966,-0.6,6537,32,7
15002,15.9,3990,-2.8,6544,31.1,74
15079,15.3,3996,-3.3,6551,32.4,9
15203,15.1,4014,-4.9,6564,32.1,74
15281,14.7,3999,-3,6637,32.8,9
15406,14.7,3999,-2.7,6581,33,75
15485,14.2,3991,-1.5,6650,32.7,10
15612,14.1,3996,-1.9,6589,33,76
15689,14,3986,-1,6590,33.1,11
15799,14.1,3981,0,6653,33.2,70
15877,14.4,3955,2.5,6587,33.3,5
16004,14.1,3971,0.8,6581,32.9,78
16082,14.3,3971,0.5,6578,32.6,13
16207,14.7,3960,1.5,6574,32.4,79
16285,14.9,3950,2.5,6570,32.2,14
16409,14.8,3955,1.9,6564,31.7,80
16487,15.1,3958,1,6561,32,15
16611,15.2,3955,1.5,6555,32.1,81
16688,15.7,3937,3,6551,31.7,16
