t_ms,H_cm,T_cm,E_cm,P,M,D_cms,RPM,RAW_cm,age_ms,F,PRE,CAS,RS,CM,FH,TID,TIN,TST
14,2.5,15.0,-0.7,1800,0,-1.2,0,46.6,7,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.6,15.0,-0.7,1800,0,-1.2,0,46.6,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,46.7,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.6,15.0,-0.7,1800,0,-1.2,0,46.8,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.6,15.0,-0.7,1800,0,-1.2,0,46.6,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.6,15.0,-0.7,1800,0,-1.2,0,46.6,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,45.9,1,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.8,15.0,-0.7,1800,0,-1.2,0,46.2,2,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.9,15.0,-0.7,1800,0,-1.2,0,46.8,4,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.9,15.0,-0.7,1800,0,-1.2,0,46.6,6,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.8,15.0,-0.7,1800,0,-1.2,0,46.6,8,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,46.4,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,46.4,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.8,15.0,-0.7,1800,0,-1.2,0,46.9,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.8,15.0,-0.7,1800,0,-1.2,0,46.6,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,47.0,197,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,46.6,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.6,15.0,-0.7,1800,0,-1.2,0,46.2,1,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.5,15.0,-0.7,1800,0,-1.2,0,46.8,3,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,46.0,5,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.9,15.0,-0.7,1800,0,-1.2,0,45.9,7,41.9,0,1,6664,2,0.00,0xEE,0,0
14,3.2,15.0,-0.7,1800,0,-1.2,0,46.8,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,3.2,15.0,-0.7,1800,0,-1.2,0,46.3,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.9,15.0,-0.7,1800,0,-1.2,0,47.1,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,46.6,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.6,15.0,-0.7,1800,0,-1.2,0,46.4,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.8,15.0,-0.7,1800,0,-1.2,0,46.6,0,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.8,15.0,-0.7,1800,0,-1.2,0,46.8,2,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,46.4,4,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.6,15.0,-0.7,1800,0,-1.2,0,46.8,6,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.5,15.0,-0.7,1800,0,-1.2,0,46.8,8,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.5,15.0,-0.7,1800,0,-1.2,0,46.4,60,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.5,15.0,-0.7,1800,0,-1.2,0,46.8,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.6,15.0,-0.7,1800,0,-1.2,0,46.5,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,45.8,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,2.9,15.0,-0.7,1800,0,-1.2,0,46.2,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,3.0,15.0,-0.7,1800,0,-1.2,0,46.3,9,41.9,0,1,6664,2,0.00,0xEE,0,0
14,3.0,15.0,-0.7,1800,0,-1.2,0,46.2,0,41.9,0,1,6664,2,0.00,0xEE,0,0
14,3.0,15.0,-0.7,1800,0,-1.2,0,46.2,2,42.7,0,1,6664,2,0.00,0xEE,0,0
14,3.0,15.0,-0.7,1800,0,-1.2,0,46.5,4,42.7,0,1,6664,2,0.00,0xEE,0,0
14,3.0,15.0,-0.7,1800,0,-1.2,0,46.8,6,42.7,0,1,6664,2,0.00,0xEE,0,0
14,2.8,15.0,-0.7,1800,0,-1.2,0,46.7,7,42.7,0,1,6664,2,0.00,0xEE,0,0
14,2.6,15.0,-0.7,1800,0,-1.2,0,46.6,9,42.7,0,1,6664,2,0.00,0xEE,0,0
14,2.6,15.0,-0.7,1800,0,-1.2,0,46.1,9,42.7,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,46.3,9,42.7,0,1,6664,2,0.00,0xEE,0,0
14,2.9,15.0,-0.7,1800,0,-1.2,0,46.2,9,42.7,0,1,6664,2,0.00,0xEE,0,0
14,3.0,15.0,-0.7,1800,0,-1.2,0,46.7,9,42.7,0,1,6664,2,0.00,0xEE,0,0
14,2.8,15.0,-0.7,1800,0,-1.2,0,46.5,1,42.7,0,1,6664,2,0.00,0xEE,0,0
14,2.8,15.0,-0.7,1800,0,-1.2,0,46.8,3,42.7,0,1,6664,2,0.00,0xEE,0,0
14,2.8,15.0,-0.7,1800,0,-1.2,0,46.5,5,42.7,0,1,6664,2,0.00,0xEE,0,0
14,2.7,15.0,-0.7,1800,0,-1.2,0,46.8,6,42.7,0,1,6664,2,0.00,0xEE,0,0
14,2.6,15.0,-0.7,1800,0,-1.2,0,47.0,8,42.7,0,1,6664,2,0.00,0xEE,0,0
14,2.5,15.0,-0.7,1800,0,-1.2,0,46.4,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.5,69,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.8,15.0,-0.7,1800,0,-1.2,0,46.9,2,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.9,4,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.5,15.0,-0.7,1800,0,-1.2,0,46.3,6,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.4,15.0,-0.7,1800,0,-1.2,0,46.8,7,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.5,15.0,-0.7,1800,0,-1.2,0,46.5,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.3,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.8,15.0,-0.7,1800,0,-1.2,0,46.4,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.9,15.0,-0.7,1800,0,-1.2,0,46.0,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.9,15.0,-0.7,1800,0,-1.2,0,46.6,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.8,15.0,-0.7,1800,0,-1.2,0,46.8,1,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.4,3,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.6,5,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.5,7,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.7,8,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.7,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.5,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.9,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.6,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.0,0,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.5,15.0,-0.7,1800,0,-1.2,0,47.0,2,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.6,4,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.5,15.0,-0.7,1800,0,-1.2,0,47.0,66,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.5,15.0,-0.7,1800,0,-1.2,0,46.5,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.3,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.8,15.0,-0.7,1800,0,-1.2,0,45.5,9,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.9,15.0,-0.7,1800,0,-1.2,0,46.4,1,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.9,15.0,-0.7,1800,0,-1.2,0,46.4,3,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.9,15.0,-0.7,1800,0,-1.2,0,46.2,4,42.7,0,1,6664,2,0.00,0xEE,0,0
15,2.9,15.0,-0.7,1800,0,-1.2,0,46.2,6,49.0,0,1,6664,2,0.00,0xEE,0,0
15,3.0,15.0,-0.7,1800,0,-1.2,0,46.5,8,49.0,0,1,6664,2,0.00,0xEE,0,0
15,3.0,15.0,-0.7,1800,0,-1.2,0,46.6,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.9,15.0,-0.7,1800,0,-1.2,0,46.2,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.9,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.8,15.0,-0.7,1800,0,-1.2,0,46.2,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.8,15.0,-0.7,1800,0,-1.2,0,46.5,0,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,47.2,2,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.5,4,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.7,5,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.3,7,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.9,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.7,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.4,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,47.0,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.5,69,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.8,15.0,-0.7,1800,0,-1.2,0,46.6,6,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,47.0,8,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.2,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.6,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,47.0,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.6,9,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.6,15.0,-0.7,1800,0,-1.2,0,46.2,0,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.5,15.0,-0.7,1800,0,-1.2,0,47.0,2,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.7,15.0,-0.7,1800,0,-1.2,0,46.3,4,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.8,15.0,-0.7,1800,0,-1.2,0,46.4,6,49.0,0,1,6664,2,0.00,0xEE,0,0
15,2.9,15.0,-0.7,1800,0,-1.2,0,46.4,7,49.0,0,1,6664,2,0.00,0xEE,0,0
45,2.9,10.0,0.0,3960,1,0.0,0,46.8,9,49.0,0,1,6600,2,0.00,0xEE,0,0
45,2.8,10.0,7.2,4100,1,-0.0,0,46.7,9,49.0,0,1,6610,2,0.00,0xEE,0,0
60,2.7,10.0,7.3,4100,1,-0.5,0,46.4,9,49.0,0,1,6621,2,0.00,0xEE,0,0
91,2.6,10.0,7.4,4100,1,-1.0,0,46.6,9,49.0,0,1,6632,2,0.00,0xEE,0,0
106,2.7,10.0,7.3,4100,1,-1.2,0,46.5,9,49.0,0,1,6635,2,0.00,0xEE,0,0
122,2.7,10.0,7.3,4100,1,-1.2,0,46.7,1,49.0,0,1,6637,2,0.00,0xEE,0,0
138,2.6,10.0,7.4,4100,1,-1.5,0,47.0,3,49.0,0,1,6643,2,0.00,0xEE,0,0
168,2.5,10.0,7.5,4100,1,-1.7,0,46.2,4,49.0,0,1,6648,2,0.00,0xEE,0,0
184,2.4,10.0,7.6,4100,1,-2.0,0,47.0,6,49.0,0,1,6656,2,0.00,0xEE,0,0
200,2.6,10.0,7.4,4100,1,-1.6,0,46.2,8,49.0,0,1,6648,2,0.00,0xEE,0,0
418,2.6,10.0,7.4,4100,1,-1.3,0,46.7,205,41.7,0,1,6642,2,0.00,0xEE,0,0
434,2.8,10.0,7.2,4100,1,-1.1,0,46.5,9,41.7,0,1,6645,2,0.00,0xEE,0,0
465,2.7,10.0,7.3,4100,1,-0.2,0,46.4,9,41.7,0,1,6631,2,0.00,0xEE,0,0
481,2.8,10.0,7.2,4100,1,0.7,0,46.6,9,41.7,0,1,6615,2,0.00,0xEE,0,0
497,2.8,10.0,7.2,4100,1,1.5,0,46.3,9,41.7,0,1,6601,2,0.00,0xEE,0,0
513,2.8,10.0,7.2,4100,1,2.0,0,46.6,9,41.7,0,1,6594,2,0.00,0xEE,0,0
543,2.8,10.0,7.2,4100,1,2.5,0,46.4,1,41.7,0,1,6585,2,0.00,0xEE,0,0
559,2.9,10.0,7.1,4100,1,2.7,0,46.9,2,41.7,0,1,6582,2,0.00,0xEE,0,0
574,2.7,10.0,7.3,4100,1,2.4,0,46.8,4,41.7,0,1,6590,2,0.00,0xEE,0,0
606,2.6,10.0,7.4,4100,1,1.6,0,46.6,6,41.7,0,1,6606,2,0.00,0xEE,0,0
621,2.5,10.0,7.5,4100,1,0.6,0,47.0,8,41.7,0,1,6626,2,0.00,0xEE,0,0
637,2.4,10.0,7.6,4100,1,-0.4,0,47.1,9,41.7,0,1,6646,2,0.00,0xEE,0,0
668,2.3,10.0,7.7,4100,1,-1.3,0,47.0,9,41.7,0,1,6665,2,0.00,0xEE,0,0
684,2.3,10.0,7.7,4100,1,-2.2,0,46.7,9,41.7,0,1,6683,2,0.00,0xEE,0,0
699,2.3,10.0,7.7,4100,1,-2.6,0,46.8,9,41.7,0,1,6690,2,0.00,0xEE,0,0
715,2.5,10.0,7.5,4100,1,-2.1,0,46.7,0,41.7,0,1,6680,2,0.00,0xEE,0,0
793,2.5,10.0,7.5,4100,1,-2.1,0,46.7,71,41.7,0,1,6680,2,0.00,0xEE,0,0
809,2.6,10.0,7.4,4100,1,-1.1,0,47.1,0,41.7,0,1,6666,2,0.00,0xEE,0,0
840,2.5,10.0,7.5,4100,1,-0.5,0,46.8,2,41.7,0,1,6656,2,0.00,0xEE,0,0
856,2.5,10.0,7.5,4100,1,-0.1,0,46.8,4,41.7,0,1,6650,2,0.00,0xEE,0,0
872,2.5,10.0,7.5,4100,1,0.2,0,46.5,6,41.7,0,1,6646,2,0.00,0xEE,0,0
888,2.5,10.0,7.5,4100,1,0.4,0,46.8,8,41.7,0,1,6644,2,0.00,0xEE,0,0
919,2.5,10.0,7.5,4100,1,0.5,0,46.8,9,41.7,0,1,6642,2,0.00,0xEE,0,0
935,2.5,10.0,7.5,4100,1,0.6,0,46.5,9,41.7,0,1,6641,2,0.00,0xEE,0,0
950,2.5,10.0,7.5,4100,1,0.6,0,46.8,9,41.7,0,1,6641,2,0.00,0xEE,0,0
966,2.5,10.0,7.5,4100,1,0.7,0,46.7,9,41.7,0,1,6640,2,0.00,0xEE,0,0
997,2.5,10.0,7.5,4100,1,0.8,0,46.4,9,41.7,0,1,6638,2,0.00,0xEE,0,0
1013,2.7,10.0,7.3,4100,1,1.3,0,46.3,1,41.7,0,1,6630,2,0.00,0xEE,0,0
1029,2.7,10.0,7.3,4100,1,1.5,0,46.7,3,41.7,0,1,6628,2,0.00,0xEE,0,0
1045,2.7,10.0,7.3,4100,1,1.6,0,47.0,5,41.7,0,1,6627,2,0.00,0xEE,0,0
1076,2.5,10.0,7.5,4100,1,1.2,0,46.8,7,41.7,0,1,6636,2,0.00,0xEE,0,0
1090,2.5,10.0,7.5,4100,1,0.8,0,46.7,9,41.7,0,1,6645,2,0.00,0xEE,0,0
1107,2.5,10.0,7.5,4100,1,0.3,0,46.9,9,41.7,0,1,6655,2,0.00,0xEE,0,0
1138,2.5,10.0,7.5,4100,1,-0.0,0,46.2,9,41.7,0,1,6661,2,0.00,0xEE,0,0
1153,2.6,10.0,7.4,4100,1,0.0,0,46.5,9,41.7,0,1,6660,2,0.00,0xEE,0,0
1169,2.7,10.0,7.3,4100,1,0.3,0,46.5,9,41.7,0,1,6655,2,0.00,0xEE,0,0
1184,2.7,10.0,7.3,4100,1,0.8,0,46.6,0,41.7,0,1,6646,2,0.00,0xEE,0,0
1215,2.6,10.0,7.4,4100,1,0.7,0,46.9,2,41.7,0,1,6651,2,0.00,0xEE,0,0
1277,2.6,10.0,7.4,4100,1,0.4,0,46.6,56,41.7,0,1,6657,2,0.00,0xEE,0,0
1307,2.6,10.0,7.4,4100,1,0.1,0,46.8,3,41.7,0,1,6666,2,0.00,0xEE,0,0
1322,2.5,10.0,7.5,4100,1,-0.2,0,46.8,5,41.7,0,1,6674,2,0.00,0xEE,0,0
1338,2.5,10.0,7.5,4100,1,-0.6,0,46.4,7,41.7,0,1,6682,2,0.00,0xEE,0,0
1369,2.5,10.0,7.5,4100,1,-0.9,0,46.9,9,41.7,0,1,6690,2,0.00,0xEE,0,0
1385,2.5,10.0,7.5,4100,1,-1.0,0,46.6,9,41.7,0,1,6691,2,0.00,0xEE,0,0
1400,2.5,10.0,7.5,4100,1,-1.0,0,46.8,9,41.7,0,1,6691,2,0.00,0xEE,0,0
1431,2.5,10.0,7.5,4100,1,-0.9,0,46.9,9,50.0,0,1,6691,2,0.00,0xEE,0,0
1447,2.5,10.0,7.5,4100,1,-1.0,0,46.4,9,50.0,0,1,6694,2,0.00,0xEE,0,0
1463,2.4,10.0,7.6,4100,1,-1.3,0,47.0,0,50.0,0,1,6703,2,0.00,0xEE,0,0
1479,2.3,10.0,7.7,4100,1,-1.6,0,46.3,2,50.0,0,1,6709,2,0.00,0xEE,0,0
1510,2.5,10.0,7.5,4100,1,-1.2,0,46.2,4,50.0,0,1,6701,2,0.00,0xEE,0,0
1526,2.7,10.0,7.3,4100,1,-0.2,0,46.5,6,50.0,0,1,6681,2,0.00,0xEE,0,0
1541,2.9,10.0,7.1,4100,1,1.0,0,46.6,8,50.0,0,1,6658,2,0.00,0xEE,0,0
1557,2.8,10.0,7.2,4100,1,1.7,0,47.1,9,50.0,0,1,6649,2,0.00,0xEE,0,0
1589,2.7,10.0,7.3,4100,1,1.9,0,46.6,9,50.0,0,1,6647,2,0.00,0xEE,0,0
1605,2.7,10.0,7.3,4100,1,1.8,0,45.8,9,50.0,0,1,6649,2,0.00,0xEE,0,0
1620,2.7,10.0,7.3,4100,1,1.7,0,46.6,9,50.0,0,1,6652,2,0.00,0xEE,0,0
1651,2.7,10.0,7.3,4100,1,1.5,0,46.8,9,50.0,0,1,6656,2,0.00,0xEE,0,0
1667,2.5,10.0,7.5,4100,1,0.6,0,46.6,1,50.0,0,1,6676,2,0.00,0xEE,0,0
1684,2.5,10.0,7.5,4100,1,0.1,0,46.2,3,50.0,0,1,6685,2,0.00,0xEE,0,0
1698,2.6,10.0,7.4,4100,1,0.0,0,46.5,5,50.0,0,1,6687,2,0.00,0xEE,0,0
1730,2.7,10.0,7.3,4100,1,0.2,0,46.7,7,50.0,0,1,6684,2,0.00,0xEE,0,0
1791,2.7,10.0,7.3,4100,1,0.2,1084,46.7,77,50.0,0,1,6684,2,0.00,0xEE,0,0
1806,2.8,10.0,7.2,4100,1,0.4,1369,46.5,7,50.0,0,1,6686,2,0.00,0xEE,0,0
1838,2.8,10.0,7.2,4100,1,0.6,1824,46.3,8,50.0,0,1,6681,2,0.00,0xEE,0,0
1853,2.8,10.0,7.2,4100,1,0.8,2124,46.8,9,50.0,0,1,6679,2,0.00,0xEE,0,0
1868,2.7,10.0,7.3,4100,1,0.6,2588,46.9,9,50.0,0,1,6684,2,0.00,0xEE,0,0
1901,2.5,10.0,7.5,4100,1,-0.0,2926,47.0,9,50.0,0,1,6699,2,0.00,0xEE,0,0
1916,2.4,10.0,7.6,4100,1,-0.9,3192,46.6,9,50.0,0,1,6718,2,0.00,0xEE,0,0
1931,2.4,10.0,7.6,4100,1,-1.9,3543,46.8,0,50.0,0,1,6738,2,0.00,0xEE,0,0
1946,2.5,10.0,7.5,4100,1,-2.1,3718,46.9,2,50.0,0,1,6740,2,0.00,0xEE,0,0
1977,2.4,10.0,7.6,4100,1,-2.1,3869,46.9,4,50.0,0,1,6742,2,0.00,0xEE,0,0
1992,2.4,10.0,7.6,4100,1,-2.2,4026,46.7,6,50.0,0,1,6744,2,0.00,0xEE,0,0
2007,2.4,10.0,7.6,4100,1,-2.0,4232,46.1,7,50.0,0,1,6740,2,0.00,0xEE,0,0
2038,2.5,10.0,7.5,4100,1,-1.6,4334,46.8,9,50.0,0,1,6733,2,0.00,0xEE,0,0
2053,2.5,10.0,7.5,4100,1,-1.1,4502,47.1,9,50.0,0,1,6724,2,0.00,0xEE,0,0
2069,2.5,10.0,7.5,4100,1,-0.7,4569,46.5,9,50.0,0,1,6718,2,0.00,0xEE,0,0
2100,2.6,10.0,7.4,4100,1,-0.2,4713,46.5,9,50.0,0,1,6708,2,0.00,0xEE,0,0
2116,2.7,10.0,7.3,4100,1,0.4,4755,46.7,9,50.0,0,1,6695,2,0.00,0xEE,0,0
2131,2.8,10.0,7.2,4100,1,1.8,4879,46.3,1,50.0,0,1,6668,2,0.00,0xEE,0,0
2147,2.8,10.0,7.2,4100,1,2.4,4972,46.8,3,50.0,0,1,6659,2,0.00,0xEE,0,0
2177,2.9,10.0,7.1,4100,1,2.8,4986,46.2,5,50.0,0,1,6650,2,0.00,0xEE,0,0
2193,2.9,10.0,7.1,4100,1,3.0,5094,46.5,7,50.0,0,1,6648,2,0.00,0xEE,0,0
2208,2.8,10.0,7.2,4100,1,2.8,5165,46.6,8,50.0,0,1,6651,2,0.00,0xEE,0,0
2287,2.7,10.0,7.3,4100,1,2.3,5310,46.9,61,50.0,0,1,6661,2,0.00,0xEE,0,0
2302,2.7,10.0,7.3,4100,1,2.1,5401,46.3,8,50.0,0,1,6667,2,0.00,0xEE,0,0
2332,2.6,10.0,7.4,4100,1,0.9,5451,46.9,9,50.0,0,1,6690,2,0.00,0xEE,0,0
2348,2.6,10.0,7.4,4100,1,0.0,5432,46.5,9,50.0,0,1,6706,2,0.00,0xEE,0,0
2364,2.5,10.0,7.5,4100,1,-1.0,5477,47.0,9,50.0,0,1,6725,2,0.00,0xEE,0,0
2379,2.6,10.0,7.4,4100,1,-1.4,5520,46.5,9,50.0,0,1,6731,2,0.00,0xEE,0,0
