t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,2.3,0,1,0,46.6,4
14,2.5,0,1,0,46.6,60
14,2.6,0,1,0,46.8,13
14,2.3,0,1,0,46.6,184
14,2.4,0,1,0,47.4,2
14,2.4,0,1,0,46.8,0
14,2.3,0,1,0,47,62
14,2.3,0,1,0,46.7,16
14,2.5,0,1,0,46.3,63
14,2.2,0,1,0,47.3,17
14,2.1,0,1,0,47.2,64
14,2.3,0,1,0,46.6,17
14,2.6,0,1,0,46.5,65
14,2.3,0,1,0,47.1,0
14,2.2,0,1,0,46.7,66
14,2.5,0,1,0,46.3,1
14,2.3,0,1,0,47.1,67
14,2.4,0,1,0,46.9,2
14,2.5,0,1,0,46.3,68
14,2.6,0,1,0,46.7,3
14,2.4,0,1,0,46.3,69
14,2.5,0,1,0,47.2,4
14,2.3,0,1,0,46.9,69
14,2.4,0,1,0,47.3,5
14,2.3,1800,1,0,46.8,206
14,2.5,1800,1,0,47.3,15
14,2.1,1800,1,0,47,4
14,2.3,1800,1,0,46.9,54
14,2.5,1800,1,0,46.9,7
14,2.6,1800,1,0,46.7,62
14,2.4,1800,1,0,47.1,15
14,2.2,1800,1,0,47,63
14,2.2,1800,1,0,46.4,16
14,2.5,1800,1,652,47,64
14,2.4,1800,1,920,46.3,17
14,2,1800,1,1301,46.9,64
14,2.6,1800,1,1388,46.9,0
14,2.3,1800,1,1458,47,65
14,2.2,1800,1,1497,46.8,0
15,2.4,1800,1,1526,46.9,66
15,2.5,1800,1,1545,47.1,1
15,2.6,1800,1,1568,47.3,67
15,2.4,1800,1,1580,46.5,2
15,2.5,1800,1,1596,47,61
15,2.5,1800,1,1603,46.7,14
15,2.4,1800,1,1631,46.4,69
15,2.5,1800,1,1623,46.8,4
15,2.3,1800,1,1631,47.2,70
15,2.3,1800,1,1652,47.6,5
61,2,1800,1,1658,47,71
139,2.2,4100,0.2,2098,47,6
403,2.3,4100,0.7,4649,47,207
482,2.3,4100,0.5,5020,46.5,7
561,2.4,4100,0.7,5269,46.7,5
669,2.5,4100,0.1,5533,46.8,63
749,2.4,4100,-0.5,5631,46.9,16
874,2.3,4100,-1,5875,46.6,64
951,2.2,4099,-0.9,5980,46.9,17
1090,2.5,4098,0.5,6067,46.9,78
1170,2.6,4096,1.8,6141,46.8,13
1280,2.7,4097,1.5,6298,47,79
