t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
12,0.2,0,0,0,46.6,17
18,0.1,0,0,0,46.9,65
18,0,0,0,0,46.7,0
18,0.3,0,0,0,46.7,189
18,0.3,0,0,0,46.6,10
18,0,0,0,0,46.9,5
18,0.1,0,0,0,47.4,67
18,0.1,0,0,0,47.1,3
18,0.1,0,0,0,46.9,60
18,0,0,0,0,47.2,14
18,0.6,0,0,0,46.5,69
18,0,0,0,0,47,4
18,0,0,0,0,46.7,70
18,0.3,0,0,0,46.7,5
18,0.2,0,0,0,46.8,71
18,0.1,1800,0,0,46.9,6
18,0.2,1800,0,0,46.7,201
18,0.3,1800,0,0,46.7,8
18,0,1800,0,0,47.3,17
18,0.5,1800,0,0,46.5,74
18,0,1800,0,0,46.8,9
18,0.1,1800,0,0,46.9,75
18,0.1,1800,0,0,46.7,10
18,0.1,1800,0,0,46.9,76
18,0.3,1800,0,0,46.7,11
18,0.2,1800,0,0,46.7,70
18,0.1,1800,0,0,47.3,5
18,0.1,1800,0,0,47.6,60
18,0.1,1800,0,0,47,13
18,0.1,1800,0,0,46.6,54
18,0.2,1800,0,0,46.9,7
18,0,1800,0,0,46.7,54
18,0.1,1800,0,0,46.9,7
18,0.2,1800,0,0,47.4,63
18,0.2,1800,0,0,47.3,16
18,0.1,1800,0,0,47,64
18,0.2,1800,0,0,46.7,17
18,0,1800,0,0,47.2,56
18,0,1800,0,0,46.6,10
18,0,1800,0,0,46.8,57
43,0.2,1800,0,0,46.7,11
275,0,3000,-0.2,0,46.9,195
351,0.1,3100,0,0,47,2
430,0,3100,0.8,0,46.7,11
555,0.2,3100,2.4,0,46.8,68
634,0.2,3100,0.7,0,46.8,3
746,0.1,3100,-2.2,0,47.1,69
823,0.2,3100,3.7,0,46.6,4
948,0.2,3100,-1.3,1985,47.5,70
1026,0.4,3100,4.4,2990,46.6,5
1153,0.4,3100,0.4,3729,46.6,71
1230,0,3100,-6.2,3981,47.5,6
1356,0.1,3100,2,4208,46.8,72
1435,0.2,3100,-0.9,4374,46.9,7
1547,0,3100,-2,4482,46.9,65
1625,0.4,3100,4.9,4567,47.1,0
1751,0.2,3100,-3.4,4686,46.8,74
1830,0.1,3100,-1.7,4743,47.3,9
1956,0,3100,-1.1,4869,47,75
2035,0.2,3100,4.2,4862,47,10
2147,0.2,3100,-0.8,4914,47.1,76
2225,0.2,3100,1.4,4992,46.7,11
2351,0.2,3100,-2.2,5036,47,77
2429,0.2,3100,2.8,5065,46.8,12
2539,0.1,3100,-1.7,5050,47.1,70
2617,0.2,3100,0.3,5117,46.6,5
2744,0.1,3100,-2.9,5145,47,60
2824,0.1,3100,1.4,5162,47.3,14
2948,0,3100,-2.4,5133,46.5,53
3027,0,3100,-6.7,5145,46.5,6
3136,0.1,3100,-1.3,5216,47.4,55
3216,0.1,3100,2.5,5175,46.6,8
3342,0.1,3100,-2.4,5241,47,55
3420,0.3,3100,-0.5,5249,46.8,8
3544,0.1,3100,-2.2,5260,47.1,64
3636,0.2,3100,0.7,5265,47.3,17
3746,0.2,3100,0.4,5222,46.8,65
3826,0,3100,-1.3,5228,47.1,0
3949,0.1,3100,3.3,5288,46.7,66
4028,0.3,3100,1.2,5293,46.4,1
4154,0.5,3100,1.3,5247,46.7,67
4228,0.2,3100,2.8,5250,46.5,2
4339,0.5,3100,3,5258,46.8,60
4419,0.2,3100,3.3,5264,46.6,13
4543,0.4,3100,3.3,5324,46.3,68
4637,0.1,3100,-3.1,5327,46.8,4
4746,0.2,3100,0.1,5280,46.8,69
4823,0.3,3100,-0.9,5280,47,4
4949,0.3,3100,3.3,5284,46.8,63
5028,0,3100,-4.1,5337,46.4,16
5137,0.2,3100,1.1,5288,46.7,64
5229,0.1,3100,-0.5,5286,46.6,17
5354,0.2,3100,-0.2,5285,46.4,72
5432,0.3,3100,-2.2,5337,47.2,7
5558,0,3100,-3.2,5286,46.5,73
5636,0.4,3100,-3.1,5286,46.8,8
5745,0.4,3100,1.5,5339,47.3,73
5822,0,3100,-1.1,5339,46.9,9
5948,0.1,3100,0.5,5341,46.9,74
6026,0.1,3100,-0.4,5340,46.6,9
6149,0.3,3100,2.1,5290,47.4,75
6227,0.1,3100,2,5291,46.7,10
6351,0.2,3100,1.2,5291,46.8,68
6414,0.1,3100,-2.9,5291,47.1,3
6557,0,3100,0.5,5347,46.9,77
6635,0.2,3100,-0.7,5346,46.9,12
6747,0.2,3100,-0.8,5351,46.9,61
6826,0.2,3100,2.1,5351,46.5,14
6952,0.1,3100,-4,5301,46.8,60
7032,0.3,3100,-1.4,5303,46.5,14
7155,0.1,3100,0.4,5305,47.1,61
7234,0.2,3100,0,5306,46.9,15
7345,0.4,3100,0,5362,47,62
7424,0.1,3100,1.7,5362,46.7,15
7549,0.2,3100,-2.1,5365,47.1,63
7628,0.1,3100,-0.2,5364,46.7,16
7754,0.3,3100,3.2,5318,47.1,64
7848,0.1,3100,-3,5372,46.7,17
7957,0.1,3100,-0.1,5323,46.8,65
8037,0,3100,-2.9,5326,46.9,0
8148,0.1,3100,1.4,5331,47.1,58
8227,0,3100,-1.4,5384,46.4,11
8337,0,3100,-0.1,5335,46.7,60
8415,0,3100,-2.7,5336,47.1,13
8541,0,3100,-0.1,5339,47.4,59
8618,0,3100,0,5339,47.5,13
8757,0.4,3100,6.3,5394,46.6,68
8837,0.1,3100,-4.8,5395,46.2,4
8944,0.3,3100,3,5399,47,69
9024,0.3,3100,-1.3,5399,47,5
9148,0.2,3100,-1.2,5400,47.1,62
9226,0,3100,-2.2,5400,46.2,15
9354,0,3100,-0.1,5351,47.5,71
9432,0.3,3100,2,5405,46.8,6
9542,0.1,3100,-3.1,5408,47.1,64
9620,0.3,3100,5.3,5408,46.9,17
9748,0.1,3100,-1.5,5410,47,65
9827,0.1,3100,0.5,5410,46.7,0
9955,0.4,3100,6,5360,46.4,74
10033,0,3100,-7.7,5361,47,9
10143,0.1,3100,2.9,5364,46.7,75
10237,0.2,3100,-1,5364,47.1,10
10345,0.1,3100,-2,5364,46.8,76
10423,0.4,3100,0.7,5365,46.4,11
