t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
14515,38.3,3330,1.7,6807,8.4,81
14595,38.4,3300,5,6804,8.4,17
14720,38.7,3300,3.3,6790,8.2,83
14798,38.7,3300,1.7,6717,8.2,2
14908,38.7,3300,3.3,6772,8,66
14986,38.7,3476,-6.7,6767,8.6,3
15112,38.6,3300,1.7,6778,8.2,76
15189,38.7,3308,-3.3,6775,8.4,13
15298,38.5,3300,-1.7,6762,8,54
15375,38.5,3300,-1.7,6756,8.3,9
15498,38.6,3300,-1.7,6685,8.6,57
15576,38.4,3300,3.3,6750,8.2,11
15716,38.3,3395,-5,6773,8.7,80
15807,38.3,3300,1.7,6779,8.7,16
15915,38.3,3300,0,6706,8.8,76
15991,38.5,3706,-13.3,6700,8.9,12
16099,38.4,3300,6.7,6735,8.7,65
16177,38.7,3300,6.7,6729,8.3,2
16301,38.7,3300,0,6784,8.3,75
16392,38.8,3300,0,6776,8.6,12
16517,38.3,3300,-1.7,6724,8.9,60
16595,38.3,3300,3.3,6720,8.5,15
16701,38.6,3300,1.7,6776,8.1,63
16793,38.6,3300,0,6770,7.9,17
16903,38.7,3300,-1.7,6697,8.1,66
16994,38.6,3300,-1.7,6691,8.2,2
17101,38.7,3300,1.7,6749,8.1,61
17180,38.7,3556,-8.3,6746,8.6,16
17319,38.3,3560,-8.3,6813,9,84
17397,38.7,3300,8.3,6833,8.3,3
17522,38.7,3473,-6.7,6778,8.5,87
17600,38.9,3300,3.3,6782,7.8,6
17725,39.1,3300,6.7,6830,8.5,90
17803,38.9,3300,6.7,6835,8.4,9
17911,38.9,3300,0,6761,8.1,62
17990,38.6,3300,1.7,6752,8.1,17
18113,38.9,3303,-3.3,6738,8.3,71
18190,38.8,3300,5,6734,8,8
18315,38.8,3554,-8.3,6819,8.5,74
18391,38.6,3300,1.7,6846,9,11
18517,38.4,3300,-1.7,6765,8,84
18595,38.5,3300,1.7,6755,8.1,2
18703,38.6,3300,1.7,6808,8.4,74
18796,38.3,3392,-5,6804,8.9,10
18905,38.4,3300,3.3,6734,8.5,76
18982,38.8,3300,5,6723,8.2,13
19119,38.4,3473,-6.7,6758,8.7,74
19197,38.8,3300,0,6767,8.3,11
19320,39,3300,6.7,6815,7.9,77
19397,38.6,3300,6.7,6843,8.2,14
19521,38.7,3304,-3.3,6775,8.4,80
19598,38.5,3305,-3.3,6825,8.7,16
19722,38.6,3300,3.3,6746,8.3,76
19798,38.5,3300,3.3,6740,8.5,13
19908,38.7,3300,1.7,6727,8.5,73
19985,38.8,3300,-1.7,6717,8.3,9
20109,38.7,3300,-1.7,6772,8.6,76
20187,38.5,3300,1.7,6770,8.3,12
20311,38.2,3300,-1.7,6712,8.6,61
20387,38.2,3307,-3.3,6708,8.8,15
20509,38.5,3300,6.7,6765,8.4,63
20586,38.7,3300,6.7,6756,8,0
20710,38.8,3300,-1.7,6681,8.1,66
20787,38.6,3553,-8.3,6741,8.6,3
20910,38.5,3300,6.7,6691,7.9,69
20986,38.4,3721,-11.7,6696,8.7,6
21110,38.4,3300,3.3,6793,8.5,72
21188,38.6,3385,-5,6784,8.2,9
21314,38.8,3300,6.7,6711,7.9,75
21392,38.8,3550,-8.3,6708,8,11
21517,38.8,3382,-5,6793,8.3,67
21593,38.5,3302,-3.3,6796,8.6,3
21718,38.3,3303,-3.3,6788,8.9,75
21796,38.5,3301,-3.3,6778,8.6,12
21921,38.4,3300,0,6702,8.7,78
21999,38.8,3300,3.3,6693,8.6,15
22123,38.5,3384,-5,6768,8.5,81
22201,38.5,3300,0,6772,9,0
22325,38.7,3300,5,6699,8.1,84
22403,38.3,3385,-5,6699,8.3,3
22512,38.7,3300,11.7,6709,7.5,74
22589,38.4,3301,-3.3,6721,8.1,10
22730,38.2,3386,-5,6746,8.5,90
22809,38.7,3300,5,6744,8,8
22919,38.7,3381,-5,6805,8.5,75
22996,38.8,3300,5,6804,8.5,11
23121,38.4,3550,-8.3,6768,8.8,77
23199,38.5,3300,5,6784,8.3,14
23322,38.7,3300,0,6767,8.4,80
23399,38.7,3300,3.3,6752,8,17
23522,38.8,3379,-5,6813,8.5,83
23600,38.7,3300,6.7,6816,7.9,2
23708,38.9,3300,0,6805,8.4,79
23802,38.7,3300,6.7,6804,8.7,16
23910,38.6,3300,-1.7,6741,8.3,76
23987,38.2,3384,-5,6741,9,12
24110,38.3,3300,5,6738,8.3,61
24188,38.7,3300,1.7,6727,7.7,15
24314,38.7,3300,-1.7,6778,8.4,64
24391,38.8,3300,1.7,6770,9,0
24514,38.5,3300,-3.3,6706,8.5,66
24591,38.5,3300,0,6767,8.5,3
24698,38.5,3300,0,6764,8.5,61
24776,38.4,3300,3.3,6761,8.5,16
24915,38.4,3300,1.7,6756,8.2,72
24993,38.5,3300,3.3,6749,8.7,9
25099,38.5,3300,3.3,6681,8.2,67
25176,38.5,3381,-5,6680,8.5,3
25317,38.4,3300,1.7,6758,8.8,60
25395,37.9,3386,-5,6761,8.8,14
25503,38.3,3300,1.7,6700,8.8,54
25580,38.6,3300,6.7,6693,8.4,9
25704,38.6,3300,0,6752,8.3,65
25796,38.7,3300,0,6681,8.3,2
25904,38.8,3300,3.3,6738,8.1,68
25997,38.4,3464,-6.7,6744,8.4,5
26106,38.7,3300,5,6697,8,71
26184,38.6,3545,-8.3,6693,8.6,7
26309,38.6,3300,5,6773,9,66
26387,38.8,3300,11.7,6779,8.7,2
26526,38.3,3464,-6.7,6829,8.6,89
26606,38.6,3300,5,6838,8.3,8
26717,38.7,3300,0,6755,8.2,74
26795,38.8,3300,0,6741,7.8,11
26904,39.1,3300,5,6790,7.8,64
26996,38.9,3300,0,6779,8.2,1
27120,38.7,3376,-5,6778,8.7,80
27197,38.5,3300,6.7,6717,8.3,17
27322,38.8,3300,1.7,6705,8.6,76
27399,38.6,3300,1.7,6693,8.3,13
27508,38.8,3300,3.3,6687,8,66
27586,38.7,3376,-5,6683,9.2,3
27712,38.5,3300,-1.7,6691,8.4,76
27790,38.5,3300,1.7,6687,9.4,13
27930,37.9,3318,8.3,6743,8.5,74
28008,38.4,3378,-5,6738,8.8,10
28131,38.5,3300,6.7,6798,8.7,76
28210,38.7,3300,-1.7,6787,8.3,13
28302,38.8,3300,3.3,6779,8.1,67
28398,38.6,3300,-3.3,6781,8.9,3
28505,38.5,3300,-1.7,6711,8.6,69
28582,38.5,3300,10,6703,8.1,6
28722,38.4,3700,-11.7,6822,8.5,78
28799,38.2,3380,-5,6858,8.5,15
28923,38.4,3300,5,6779,8.3,88
29001,38.9,3300,3.3,6765,8.1,7
29109,38.8,3300,-3.3,6752,8.6,60
29187,38.5,3300,-3.3,6744,8.6,14
29311,38.5,3300,1.7,6796,8.4,63
29389,38.5,3460,-6.7,6788,8.8,17
29512,38.3,3300,0,6730,8.6,65
29590,38.6,3300,3.3,6721,8.2,2
29715,38.6,3300,-1.7,6773,8.7,68
29808,38.6,3300,1.7,6768,8.4,5
29916,38.5,3300,-3.3,6702,8.4,71
29991,38.2,3300,-3.3,6694,8.8,8
