t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,0.1,0,0,0,46.5,62
13,0.1,0,0,0,47.2,15
13,0,0,0,0,46.7,194
13,0.3,0,0,0,46.6,2
13,0.1,0,0,0,47,10
13,0,0,0,0,47.1,65
13,0,0,0,0,46.9,0
13,0.1,0,0,0,46.6,65
13,0,0,0,0,47.2,1
13,0.1,0,0,0,47,66
13,0.1,0,0,0,47.3,1
13,0,0,0,0,46.9,67
13,0.1,0,0,0,46.9,2
13,0.1,0,0,0,46.6,76
13,0.3,0,0,0,47.1,11
13,0.1,0,0,0,46.7,77
13,0.2,0,0,0,46.4,12
13,0.1,0,0,0,46.6,53
13,0,0,0,0,46.5,6
13,0,0,0,0,46.6,52
13,0.3,0,0,0,46.2,6
13,0.1,0,0,0,47.7,53
13,0,4000,0,0,46.9,7
13,0.1,4000,0,3356,46.3,198
13,0,4000,0,4052,46.6,6
13,0.2,4000,0,4526,46.9,14
13,0.1,4000,0,4900,46.9,64
13,0.3,4000,0,5058,47.2,17
13,0,4000,0,5360,46.9,64
13,0,4000,0,5444,46.9,0
13,0.1,4000,0,5609,47,65
13,0.1,4000,0,5758,47,1
13,0,4000,0,5819,47,66
13,0,4000,0,5888,46.8,1
13,0.3,4000,0,6039,47.3,75
13,0.2,4000,0,6090,46.7,10
13,0,4000,0,6100,47.1,76
13,0.1,4000,0,6138,46.9,11
13,0.1,4000,0,6188,47.1,69
13,0.1,4000,0,6217,46.6,4
13,0.4,4000,0,6319,46.7,60
13,0.2,4000,0,6282,46.8,13
13,0.1,4000,0,6376,46.6,61
13,0.1,4000,0,6333,47.1,14
13,0.2,4000,0,6421,46.8,61
13,0,4000,0,6376,46.8,15
14,0,4000,0,6395,46.9,62
14,0.1,4000,0,6471,46.2,15
14,0.2,4000,0,6489,46.9,63
14,0,4000,0,6435,47,16
14,0,4000,0,6450,47,64
28,0,3980,0,6520,47.2,17
277,0,4143,0,6543,47,193
352,0,4132,0,6631,46.9,1
430,0,4133,0,6654,46.7,9
554,0.1,4142,0.3,6688,46.9,80
631,0.3,4138,0.7,6643,46.8,15
754,0.1,4126,0.6,6732,46.7,80
831,0,4131,-0.3,6746,47.1,15
955,0,4144,-0.6,6700,47.1,74
1034,0,4141,-0.4,6712,47,9
1144,0.3,4131,0.4,6726,47.2,69
1222,0.1,4132,0.1,6734,46.6,4
1362,0.5,4119,1,6743,46.8,82
1439,0.4,4121,0.7,6744,46.7,17
1562,0.4,4105,0.6,6813,46.6,83
1640,1,4097,1.7,6813,46,0
1761,1,4099,2.3,6808,46.1,84
1839,1.7,4091,3.4,6738,44.2,1
1950,2.3,4058,5,6726,44.8,85
2028,3.6,4029,8,6715,43.2,2
2150,3.9,4030,9.1,6759,43.2,86
2227,5.5,4018,9.4,6681,40.9,3
2349,6,3992,10.5,6724,40.7,87
2427,7.9,3975,11.2,6708,38.7,4
2550,8.4,3965,12,6616,38.3,88
2629,10.1,3957,11.3,6668,36.8,5
2752,10.3,3971,10.9,6580,36.4,89
2829,11.6,3965,8.6,6631,34.7,6
2954,12.2,3977,8.3,6554,34.4,90
3031,12.9,3975,5.8,6612,34.1,7
3154,12.9,3984,4.6,6541,34.2,91
3231,13.1,4006,1.1,6606,33.6,8
3357,13.2,4024,0.3,6548,33.9,73
3433,12.7,4029,-1.9,6618,33.9,9
3542,13.2,4035,-1.1,6564,33.8,67
3636,12.5,4030,-1.8,6570,34.4,2
3759,12.8,4027,-1.5,6581,34.2,75
3837,12.4,4027,-1.2,6651,34.8,10
3961,12.2,4034,-2.1,6596,35.2,76
4038,11.9,4039,-2.6,6666,34.8,11
4161,11.8,4048,-2,6609,35.2,77
4239,11.4,4034,-1.6,6613,35.5,12
4348,11.2,4052,-2.3,6623,35.2,78
4442,11.1,4049,-1.8,6629,35.9,14
4549,10.9,4050,-1.9,6699,36,80
4627,10.9,4045,-1.3,6635,36.2,15
4750,10.8,4029,-0.9,6703,36.3,81
4841,10.8,4024,-0.3,6705,36.3,16
4950,10.8,4020,0,6640,36.5,82
5042,10.6,4024,-0.5,6705,36.3,17
5150,10.7,4034,-0.3,6640,36.1,83
5241,11.1,4025,1.1,6640,35.4,0
