t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
8,14.5,3925,3.2,6606,32.3,10
12,14.9,3920,3.1,6599,32.5,76
12,14.1,0,3.1,6459,33.3,11
12,14,0,3.1,5918,33.3,200
12,13.1,0,3.1,5703,37.3,6
12,8.4,0,3.1,5595,40.4,16
12,6.1,0,3.1,5379,42.5,75
12,1.2,0,3.1,5167,45.7,10
12,1.6,0,3.1,4953,45.5,76
12,0.7,0,3.1,4862,46.1,11
12,0.7,0,3.1,4613,47.1,77
12,0.4,0,3.1,4484,47,12
12,0.7,0,3.1,4345,46.7,53
12,0.1,0,3.1,4184,46.9,7
12,0.1,0,3.1,4037,47.3,61
12,0.2,0,3.1,3876,47.1,15
12,0.5,0,3.1,3746,46.7,62
12,0.5,0,3.1,3633,47.1,16
12,0.3,0,3.1,3472,47,63
12,0.3,3900,3.1,3383,46.8,17
12,0.5,3900,3.1,4698,46.5,200
12,0.3,3900,3.1,4883,47.3,9
12,0.5,3900,3.1,5113,46.3,17
12,0.7,3900,3.1,5331,47,74
12,0.5,3900,3.1,5454,46.6,9
12,0.3,3900,3.1,5611,47.6,75
12,0.4,3900,3.1,5645,46.7,10
12,0.4,3900,3.1,5813,46.9,76
12,0.3,3900,3.1,5821,46.4,11
12,0.3,3900,3.1,5907,47,77
12,0.3,3900,3.1,5955,46.7,12
12,0.5,3900,3.1,6019,47,60
12,0,3900,3.1,6055,47.4,13
12,0.2,3900,3.1,6163,46.7,61
12,0.2,3900,3.1,6189,46.8,14
12,0.3,3900,3.1,6167,47,62
12,0.5,3900,3.1,6189,46.7,15
12,0.7,3900,3.1,6280,46.4,63
12,0.5,3900,3.1,6237,47.3,16
12,0.4,3900,3.1,6323,46.6,64
12,0.3,3900,3.1,6277,47.4,18
12,0.2,3900,3.1,6357,46.9,65
12,0.5,3900,3.1,6305,46.7,0
28,0.5,3900,3.1,6380,46.9,66
91,0.3,3850,-0.5,6321,47.4,2
355,0.3,3880,-0.6,6389,46.8,203
434,0.3,3890,-0.5,6392,47.1,74
512,0.4,3940,0.2,6338,46.1,7
635,0.3,3960,0.4,6419,47.1,82
713,0.3,4010,0,6439,47,0
837,0.5,4040,0.5,6417,46.6,74
914,0.3,4090,0,6506,46.6,9
1038,0.2,4100,-0.6,6553,46.9,74
1118,0.5,4090,0.4,6518,46.9,9
1241,0.4,4090,0.7,6622,47,75
1318,0.2,4098,-0.2,6581,47,10
1442,0.3,4100,-0.5,6677,46.9,76
1522,0.5,4090,0.6,6693,46.8,11
1630,0.5,4088,0.8,6714,46.6,77
1722,0.6,4085,1,6724,46.8,12
1831,0.8,4082,1.1,6672,46.4,78
1910,1.5,4063,2.7,6678,45.2,13
2034,1.8,4047,4.3,6746,45.3,79
2112,2.7,4030,5.3,6744,43.9,14
2237,2.8,4025,5.9,6740,44.6,80
2314,3.9,4013,6,6738,43,15
2437,4.3,4002,6.9,6662,43.1,81
2515,5.5,3981,7.9,6651,41.6,16
2641,6,3970,8.6,6691,40.7,82
2719,7.7,3949,9.5,6615,38.9,17
2844,8.3,3927,11.1,6654,38.9,83
2920,10.8,3892,13.3,6638,36.5,0
3043,11,3881,13.6,6605,35.8,84
3120,12.9,3870,12.6,6521,33.8,1
3245,13.3,3868,12.3,6554,33.1,85
3323,15.4,3853,11.6,6469,31.8,2
3433,15.4,3857,11,6444,31.7,86
3512,16.2,3891,5.8,6494,30.4,3
3640,16.5,3894,5,6485,30.5,87
3717,16.3,3930,0.9,6421,30.8,4
3840,16.5,3933,0.1,6426,31.1,88
3918,16.4,3940,-0.6,6494,31.1,5
4042,16.2,3948,-1.4,6506,30.3,89
4119,16.2,3948,-1.3,6453,31,6
4242,16.1,3950,-1.4,6464,31.9,90
4321,14.8,3990,-4.9,6473,32.5,7
4444,14.3,4012,-7,6494,32.7,74
4521,13.6,4015,-6.5,6574,34.2,9
4645,12.8,4032,-7.6,6599,34.6,74
4724,11.8,4043,-7.7,6616,35.6,9
4834,11.5,4043,-7.3,6640,36.5,75
4913,10.4,4052,-7,6653,37,10
5040,10.2,4047,-6.2,6607,37.2,76
5117,9.7,4030,-3.5,6681,37.7,10
5241,9.5,4028,-3,6625,38.1,76
5319,9.8,3999,0.3,6691,37.6,11
5445,9.4,4004,0.2,6625,38.2,77
5524,9.8,3997,0.6,6623,37.5,12
5632,9.9,3989,1.4,6684,36.6,77
5710,10.5,3968,3.3,6612,36.4,13
5834,10.6,3962,3.9,6663,36.8,78
5912,11.1,3959,3.7,6590,35.7,13
6034,11.6,3950,4.2,6640,35.4,79
6112,12.6,3928,5.6,6632,34.3,14
6235,12.8,3920,6.3,6613,34.1,80
6312,13.6,3917,5.8,6537,33,15
6434,14.2,3908,6.3,6580,32.7,81
6511,15.3,3890,6.9,6503,31.2,16
6636,16,3870,8.6,6479,31.6,82
6716,16.1,3897,5.2,6464,30.7,17
6840,16.5,3897,4.6,6451,31,83
6917,17.3,3900,3.4,6507,31,0
7041,17.1,3904,3.1,6501,30.2,84
7120,16.8,3933,-0.2,6440,30.4,1
7242,16.8,3940,-1.1,6446,30.4,85
7320,16.4,3954,-2.3,6514,31.1,2
7442,16.2,3962,-3,6528,31.1,86
7521,15.9,3966,-3.2,6475,31.1,4
7631,15.8,3966,-3.1,6553,31.3,87
7725,14.5,3997,-5.3,6497,32.9,5
7834,14.2,4009,-6.5,6517,33.5,88
7912,13.1,4026,-7.2,6594,34.4,6
8036,12.7,4036,-7.9,6554,35,89
8112,11.4,4047,-7.7,6631,35.6,6
8236,11.2,4052,-8.1,6590,36,90
8315,10.9,4023,-4.1,6666,36.1,7
8455,11,4004,-1.8,6610,36.6,74
8516,10.9,3988,0.3,6609,36.1,9
8639,10.9,3986,0.6,6606,36.4,74
8714,11.3,3978,1.2,6603,36.2,9
8837,10.9,3983,0.9,6659,36,67
8914,11.4,3974,1.4,6654,35.6,2
9037,11.9,3957,2.9,6645,35,75
9115,12.6,3934,4.9,6576,33.9,10
9239,13.1,3921,6,6622,34.2,76
9316,13.5,3931,4.2,6550,33.2,12
9439,13.9,3923,4.6,6602,34.2,78
9517,13.5,3957,0.9,6534,33.4,13
9658,13.5,3970,-0.7,6535,34.2,79
9722,13.6,3972,-1.1,6540,34,14
9845,13.4,3975,-1.2,6545,33.4,80
9923,13,3982,-1.6,6551,34.6,15
10032,12.6,3997,-3,6560,35.1,81
10125,12,4013,-4.2,6567,35.8,16
10235,11.7,4022,-5,6581,36,82
10311,11.1,4027,-4.8,6591,36.4,17
10434,11,4025,-4.4,6603,35.7,82
10511,10.9,4009,-2.3,6607,36.2,18
10636,10.9,3997,-0.9,6675,36.8,83
10714,10.6,4000,-0.8,6613,36.8,0
10840,10.5,4000,-0.7,6678,36.7,84
10919,10.8,3985,0.8,6677,36.3,1
11042,10.7,3985,0.9,6674,36.4,85
11121,11.4,3966,2.4,6669,35.9,2
11232,11.2,3967,2.5,6662,36.1,86
11324,11.5,3968,2,6656,35.9,3
11432,11.7,3965,2.2,6583,35.3,86
11524,12.7,3936,4.5,6641,34.3,3
11633,13,3926,5.5,6563,34.8,87
11712,13.5,3928,4.6,6616,33.4,4
11838,13.7,3924,4.8,6537,33.4,88
11915,14.3,3925,4,6590,33,5
12040,14.3,3928,3.6,6580,32.9,89
12118,15.1,3919,3.6,6574,31.8,6
12244,15.1,3918,3.8,6563,32.2,90
12321,15.3,3928,2.2,6494,32,7
12444,15.3,3937,1.2,6492,31.5,74
12523,15.4,3944,0.3,6493,31.9,9
12632,15,3958,-1,6497,31.9,74
12711,14.6,3977,-2.9,6565,32.8,9
12835,14.4,3983,-3.5,6577,33.2,75
12912,13.1,4010,-5.5,6584,34.5,10
13038,13,4025,-7,6606,34,76
13116,12.6,4013,-4.9,6616,34.5,11
13241,12.3,4007,-3.9,6628,35.6,77
13319,11.7,4010,-3.5,6635,35.6,12
13442,11.8,4004,-2.8,6644,35.8,78
13521,11.3,4006,-2.4,6650,36.3,13
13646,11.1,4007,-2.3,6657,36.1,79
13724,10.8,4007,-2,6660,35.6,14
13833,11,3997,-1.1,6662,37,79
13912,11,3990,0,6660,36,15
14037,11.5,3974,1.4,6591,35.9,80
14115,12,3955,3.1,6650,34.8,15
14240,12.2,3945,4.1,6574,34.7,81
14316,12.7,3938,4.3,6629,34.3,16
14443,13,3934,4.4,6551,33.5,82
14521,13.9,3921,5,6607,32.8,18
14646,14.1,3915,5.3,6530,33.1,83
14724,14.6,3922,3.9,6586,32.8,1
14832,14.6,3928,3.2,6577,32.4,84
14911,14.8,3938,1.6,6570,32.3,2
15036,15,3940,1.2,6570,32.4,85
15113,15,3949,0.1,6506,32.3,2
15238,14.9,3952,-0.2,6511,32.5,86
15318,14.5,3968,-1.6,6514,32.8,3
15440,14.3,3976,-2.4,6524,33,87
15517,13.5,3998,-4.3,6596,33.7,4
15643,13.4,4003,-4.7,6545,34.1,88
15721,12.9,4002,-4,6618,34.6,5
15845,12.6,4006,-4.1,6567,34.4,89
15923,12,4015,-4.4,6638,34.8,6
16031,12.1,4005,-3.4,6584,35.7,90
16123,11.7,4004,-2.6,6656,35.5,7
16233,11.4,4000,-1.9,6596,36,74
16327,11.1,4008,-2.4,6599,36,9
16419,11.1,4000,-1.4,6668,36.4,61
16511,10.9,4001,-1.3,6671,36.4,14
16635,10.8,4001,-1.2,6610,36.3,74
16714,11,3985,0.6,6607,35.9,10
16839,11.4,3971,1.8,6665,36.2,75
16917,11.9,3955,3.2,6594,35.2,10
17041,12.2,3943,4.3,6647,34.6,76
17120,12.7,3938,4.3,6573,34.8,11
17245,13,3937,4.1,6623,34,77
17322,13.6,3931,4.1,6551,33.2,12
17447,13.8,3932,3.6,6602,33.3,78
17525,14.2,3939,2.4,6530,32.4,13
17633,14.5,3930,3,6586,32.5,79
17711,14.9,3928,2.8,6517,32.2,14
17836,15.1,3924,3.1,6510,32.2,80
17913,15,3939,1.4,6571,32,15
18038,15.2,3940,0.9,6506,32.1,81
18116,15.1,3949,0,6570,31.5,16
18241,14.9,3955,-0.6,6576,32.3,82
18320,14.4,3971,-2,6578,32.8,17
18444,14.3,3982,-3.2,6590,33.2,82
18523,13.4,4003,-4.6,6600,33.9,0
18633,13.2,4010,-5.3,6615,34.7,83
18725,12.1,4029,-6.4,6563,35.5,1
18835,11.9,4035,-6.9,6647,35,84
18913,11.1,4032,-5.5,6593,36.3,1
19038,11.1,4029,-5.1,6672,36.5,85
19115,10.5,4025,-3.8,6680,36.9,2
19241,10.3,4024,-3.5,6688,37.3,86
19317,10.1,4015,-2,6693,37.1,3
19441,10.1,4010,-1.5,6631,37.5,87
19532,9.9,4010,-1.3,6696,37.9,4
19642,10.1,4001,-0.3,6628,37.1,87
19719,10.5,3979,2,6625,36.8,4
19843,10.7,3971,2.7,6678,36.3,88
19921,11.7,3941,5.3,6602,35.4,5
20046,11.9,3930,6.2,6647,34.9,89
20123,12.8,3921,6.2,6567,34,6
20233,13.4,3909,7.1,6607,33.8,90
20311,14.8,3884,8.4,6530,32.1,7
20436,15.4,3869,9.5,6564,31.3,74
20514,16.3,3874,7.8,6486,30.6,9
20638,16.4,3882,6.6,6465,30.7,74
20716,16.6,3913,2.5,6520,31.2,9
20825,16.5,3931,0.4,6457,30.6,68
20919,16.7,3934,-0.2,6523,30.4,3
21042,16.7,3935,-0.2,6465,30.7,76
21120,16.5,3939,-0.6,6469,30.8,11
21246,16.5,3942,-1,6476,30.6,77
21324,15.8,3959,-2.2,6545,32,12
21447,15.5,3974,-3.7,6557,32.2,78
21524,15,3985,-4.4,6504,32.1,13
21633,14.5,3993,-4.9,6581,33,79
21711,13.9,3999,-4.9,6527,33.4,14
21836,13.7,4001,-4.8,6605,34,80
21913,12.4,4026,-6.3,6548,35.2,15
22039,12,4040,-7.5,6570,35.2,80
22116,11.8,4024,-5.3,6581,35.6,16
22240,11.7,4011,-3.5,6657,35.8,81
22317,11.5,3999,-1.8,6599,36.6,16
22440,11.3,3995,-1,6665,35.9,82
22518,11.4,3986,-0.1,6600,35.7,17
22641,11.2,3989,-0.2,6662,35.9,83
22735,11.3,3985,0.2,6659,36.1,0
22845,11.3,3983,0.4,6654,35.4,83
22923,12.6,3944,4,6650,34.5,0
23033,12.8,3926,5.7,6632,34.2,84
23112,13.7,3907,6.9,6621,33.3,1
23237,14,3902,7.3,6599,33.3,85
23315,14.5,3911,5.4,6524,32.8,2
23437,14.8,3910,5.1,6573,32.3,86
23515,15.3,3923,2.9,6501,31.6,3
23641,15.7,3915,3.4,6493,31.4,87
23717,15.8,3923,2.3,6489,31.5,4
23826,15.8,3928,1.7,6487,31.4,81
23919,15.6,3942,0.2,6487,31.6,16
24042,15.4,3957,-1.4,6558,31.6,88
24121,14.8,3978,-3.3,6564,32.7,6
24245,14.6,3988,-4.3,6577,32.8,89
24322,13.8,4000,-4.9,6523,33.6,7
24446,13.6,4005,-5.2,6605,34,90
24521,12.8,4016,-5.5,6550,35,7
24644,12.3,4024,-6,6631,34.7,74
24728,11.7,4021,-4.8,6577,35.5,9
24846,11.9,4011,-3.8,6651,35.5,74
24925,11.8,3990,-1.1,6591,36.2,9
