t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
8,0,0,-9,0,46.5,68
12,0.3,0,-9,0,47.1,3
12,0,0,-9,0,46.9,61
12,0.4,0,-9,0,47,14
12,0.3,0,-9,0,46,193
12,0.6,0,-9,0,46.8,2
12,0.4,0,-9,0,46.4,8
12,0.5,0,-9,0,46.9,63
12,0.2,0,-9,0,47,16
12,0.2,0,-9,0,46.7,72
12,0.2,0,-9,0,46.8,7
12,0.3,0,-9,0,46.7,73
12,0.1,0,-9,0,46.9,8
12,0.1,0,-9,0,46.2,71
12,0.3,0,-9,0,46.7,9
12,0.3,0,-9,0,46.8,74
12,0.4,0,-9,0,47.5,10
12,0.2,0,-9,0,46.9,75
12,0.3,3400,-9,0,46.9,10
12,0.3,3400,-9,0,46.6,212
12,0.2,3400,-9,0,47.2,2
12,0.1,3400,-9,0,46.9,10
12,0.2,3400,-9,0,47,66
12,0.3,3400,-9,0,47.1,1
12,0.1,3400,-9,0,46.5,58
12,0.1,3400,-9,0,46.9,12
12,0.4,3400,-9,0,46.6,67
12,0.2,3400,-9,0,46.6,2
12,0.3,3400,-9,0,46.9,68
12,0.6,3400,-9,0,46.2,3
12,0.3,3400,-9,0,46.5,69
12,0.4,3400,-9,0,47,4
12,0.4,3400,-9,0,46.6,62
12,0.1,3400,-9,0,46.8,15
12,0.2,3400,-9,0,46.7,71
12,0.3,3400,-9,0,46.6,6
12,0.4,3400,-9,0,46.6,72
12,0.1,3400,-9,0,47,7
12,0.4,3400,-9,0,47.1,64
12,0.3,3400,-9,0,47.2,18
12,0.2,3400,-9,0,46.4,73
12,0.2,3400,-9,0,46.6,8
13,0.2,3400,-9,0,46.6,66
13,0.2,3400,-9,0,46.8,1
13,0.2,3400,-9,0,46.7,75
13,0.2,3400,-9,0,46.5,10
13,0.2,3400,-9,0,46.9,68
13,0.2,3400,-9,0,47.4,3
13,0.2,3400,-9,0,47.2,69
13,0.1,3400,-9,0,46.9,4
13,0.3,3400,-9,0,46.6,77
13,0.2,3400,-9,0,47,13
13,0.3,3400,-9,0,46.8,60
13,0.4,3400,-9,0,46.8,13
13,0.3,3400,-9,0,46.7,61
13,0.1,3400,-9,0,47,14
13,0.5,3400,-9,0,46.5,62
13,0.3,3400,-9,0,46.8,15
13,0.4,3400,-9,1930,47,63
13,0.3,3400,-9,3170,46.6,16
13,0.1,3400,-9,4204,47,63
13,0,3400,-9,4499,46.7,17
13,0.1,3400,-9,4838,47,56
13,0.3,3400,-9,5059,46.2,9
13,0.5,3400,-9,5288,46.4,65
13,0.4,3400,-9,5354,46.5,0
13,0.5,3400,-9,5545,46.5,66
13,0.2,3400,-9,5571,46.8,1
77,0.3,3400,-9,5731,46.8,67
156,0.3,3500,-0.1,5730,46.7,2
402,0.3,3620,0.4,6091,46.7,196
479,0.2,3660,0.2,6129,47.1,74
557,0.3,3668,0.3,6284,46.8,16
683,0.2,3668,-0.8,6338,47.2,82
760,0.3,3668,1.5,6468,46.4,17
869,0.4,3668,1.1,6489,46.6,70
947,0.7,3668,3.1,6545,46.6,5
1057,0.4,3668,-1.6,6680,46.7,63
1149,0.2,3668,-2.3,6656,46.3,16
1273,0.2,3668,-0.1,6785,47,72
1351,0.2,3668,-0.1,6819,46.6,7
1490,0.1,3668,-0.2,6799,47,72
1551,0.4,3668,1.8,6821,46.2,8
1676,0.9,3668,5.3,6855,46,73
1754,1.8,3609,10,6872,44.7,8
1878,2.3,3603,8.2,6946,44.9,87
1956,3.5,3514,11.9,6944,43.2,4
2081,4,3508,11.6,6922,42.8,88
2160,6,3388,17.7,6904,40.5,5
2286,6.5,3383,15.8,6847,40.2,89
2365,8.7,3300,19,6807,38.1,6
2489,9.2,3338,15.8,6680,37.2,90
2566,11,3315,15,6643,35.3,7
2691,11.8,3302,14.6,6651,35.3,74
2770,12.9,3340,10.9,6555,33.7,9
2879,13.2,3396,7,6530,33.9,74
2955,12.9,3520,-0.3,6528,34.3,9
3081,13.1,3478,2.2,6551,33.8,68
3159,13.2,3488,0.3,6563,34.1,4
3284,13.2,3485,0.4,6583,34.4,77
3362,12.8,3526,-1.7,6597,34,12
3488,12.8,3518,-1.3,6621,34.6,78
3568,12.6,3491,0.5,6638,34.7,13
3690,12.2,3564,-3.6,6729,34.9,78
3767,11.5,3620,-5.5,6756,35.5,13
3876,11.5,3565,-2.2,6727,35.6,79
3970,11.6,3518,0.4,6740,35.4,14
4079,11.6,3511,0.2,6808,35.1,73
4158,11.9,3469,2.4,6807,34.9,8
4282,12.2,3439,4.4,6721,34.5,81
4361,12.8,3409,5.6,6706,33.8,16
4485,13.2,3404,5.5,6741,33.6,82
4564,13.5,3412,4.1,6721,33.3,17
4689,13.8,3395,4.7,6694,33.1,83
4767,14,3435,2.2,6683,32.3,1
4876,14.2,3411,3.4,6606,33,84
4968,14.3,3426,2.4,6663,33.1,2
5077,14.3,3442,1.4,6597,32.5,86
5156,14.4,3457,0.3,6659,32.6,3
5281,14.6,3427,2,6591,32.3,87
