t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,0.3,0,-4.1,0,46.4,64
12,0.1,0,-4.1,0,47.1,17
12,0,0,-4.1,0,46.6,188
12,0.2,0,-4.1,0,46.9,1
12,0.3,0,-4.1,0,46.9,4
12,0.1,0,-4.1,0,46.9,67
12,0,0,-4.1,0,47.1,3
12,0.1,0,-4.1,0,47,60
12,0.2,0,-4.1,0,46.9,13
12,0.4,0,-4.1,0,46.7,69
12,0.4,0,-4.1,0,47,4
12,0.2,0,-4.1,0,46.7,70
12,0.3,3400,-4.1,0,47.3,5
12,0.1,3400,-4.1,0,47.1,207
12,0,3400,-4.1,0,47.2,15
13,0.6,3400,-4.1,0,47,5
13,0,3400,-4.1,0,47,53
13,0.3,3400,-4.1,0,47,6
13,0.1,3400,-4.1,0,46.6,53
13,0.2,3400,-4.1,0,46.8,6
13,0.3,3400,-4.1,0,46.6,62
13,0.1,3400,-4.1,0,47.1,15
13,0.2,3400,-4.1,0,46.5,63
13,0.3,3400,-4.1,0,46.7,16
13,0.2,3400,-4.1,0,47.2,56
13,0.2,3400,-4.1,0,46.7,10
13,0.3,3400,-4.1,0,46.6,64
13,0.1,3400,-4.1,0,47.1,17
13,0.1,3400,-4.1,0,46.8,65
13,0.1,3400,-4.1,0,46.9,0
13,0.3,3400,-4.1,0,47.7,66
13,0.1,3400,-4.1,0,46.5,1
13,0.2,3400,-4.1,0,46.9,67
13,0,3400,-4.1,0,46.4,2
13,0,3400,-4.1,0,47.1,68
13,0.4,3400,-4.1,0,46.9,3
13,0.3,3400,-4.1,0,46.3,68
13,0.2,3400,-4.1,0,46.6,4
13,0.3,3400,-4.1,505,46.8,62
13,0.1,3400,-4.1,2210,46.8,16
13,0.1,3400,-4.1,3700,47.2,70
13,0.2,3400,-4.1,4255,47.4,5
13,0,3400,-4.1,4649,46.9,63
13,0,3400,-4.1,4907,46.5,16
13,0.1,3400,-4.1,5148,46.9,64
13,0,3400,-4.1,5277,46.8,17
13,0.1,3400,-4.1,5398,47.3,72
13,0.1,3400,-4.1,5482,47,8
13,0,3400,-4.1,5598,47.2,73
13,0.1,3400,-4.1,5668,46.8,8
13,0.2,3400,-4.1,5749,46.9,74
13,0,3400,-4.1,5800,47,9
13,0.2,3400,-4.1,5921,46.7,75
13,0.2,3400,-4.1,5960,46.7,10
13,0.2,3400,-4.1,6013,46.9,76
13,0.3,3400,-4.1,6043,46.9,11
13,0.2,3400,-4.1,6025,47.2,68
13,0.3,3400,-4.1,6049,46.6,4
13,0.1,3400,-4.1,6081,47,69
13,0.1,3400,-4.1,6100,46.6,4
13,0.2,3400,-4.1,6188,47.2,53
13,0.2,3400,-4.1,6143,47.1,6
61,0,3400,-4.1,6169,46.4,61
138,0.4,3500,2.9,6181,46.5,14
388,0.1,3660,-2,6376,46.5,198
480,0.1,3668,-1.6,6440,47.1,74
559,0.2,3668,1.3,6496,47,18
668,0.1,3668,-0.4,6622,46.8,69
748,0,3668,-1.1,6600,47.2,4
857,0.2,3668,1.6,6656,47.1,62
934,0,3668,-2.1,6752,47.1,15
1058,0.1,3668,0,6735,47.2,71
1136,0.2,3668,-0.4,6764,47.1,6
1260,0.1,3668,-1.2,6807,46.8,64
1336,0.6,3668,3.9,6833,46.2,17
1460,0.9,3668,4.1,6938,45.9,73
1539,1.2,3668,2.2,6890,45.6,8
1664,1.6,3668,6,6983,44.8,73
1741,2.9,3656,10.3,6930,43.4,9
1881,3.6,3629,11.3,7010,42.3,87
1958,5.4,3576,12.9,7009,41,5
2082,6,3556,13.6,6989,40.6,89
2160,8.6,3425,22.3,6904,37.7,6
2269,9.3,3409,20.3,6850,37.5,90
2347,11.9,3313,23.9,6811,34.8,7
2471,12.2,3373,16.9,6815,34,90
2548,13.8,3390,14.3,6778,33,8
2674,14.1,3442,9.5,6680,32.1,74
2752,17.1,3300,23.1,6659,29.6,9
2876,17.6,3304,14.8,6671,28.6,75
2953,20,3300,18.8,6574,26.7,10
3094,20.4,3300,12.1,6593,25.5,76
3157,22.2,3300,13.5,6503,24.5,11
3281,22.1,3325,5.2,6472,24.6,77
3359,22.1,3398,-0.9,6521,24.6,13
3469,21.5,3460,-5,6533,25.2,79
3547,20.5,3534,-11.9,6547,27.5,14
3672,19.6,3595,-12.9,6603,27.4,80
3766,18,3668,-20.1,6578,29.4,15
3874,18,3588,-7.6,6708,28.9,81
3951,16.9,3650,-12.7,6737,30.9,16
4074,16.3,3642,-11,6729,30.3,82
4151,16,3592,-6.2,6758,30.9,18
4278,15.8,3577,-4.5,6846,31.3,83
4357,16.6,3431,6.2,6850,29.9,1
4481,17,3404,7.7,6819,30,85
4557,18.4,3305,13.5,6795,28.3,2
4683,18.7,3339,10.3,6675,27.6,86
4764,21,3300,19.1,6706,25.4,3
4871,21.8,3300,19.9,6589,24.7,87
4948,23.8,3300,19.2,6619,22.7,4
5057,24.1,3300,14.3,6583,22.1,75
5150,25.1,3300,11.2,6493,21.8,10
5258,25.2,3300,5.4,6462,21.8,76
5336,24.9,3347,-1.3,6446,22.2,12
5476,24.8,3358,-2,6437,22.3,90
5552,22.7,3514,-15.4,6440,25.1,8
5677,21.5,3619,-18.2,6501,26,74
5754,19.3,3668,-20,6618,28.6,9
5877,18.4,3668,-17.2,6640,29,74
5954,17.5,3600,-9.5,6747,30,10
6079,16.8,3630,-10.8,6801,30.4,75
6155,16.5,3560,-4.4,6824,30.3,11
6279,16.6,3512,-0.6,6767,30,77
6357,17.1,3472,2,6762,29.4,12
6481,17.3,3456,3,6808,29,78
6559,18.9,3315,11.9,6785,27.9,13
6683,19.5,3319,10.6,6663,26.9,79
6760,22.3,3300,23.8,6625,23.7,14
6869,23.3,3300,18.5,6576,23.5,80
6948,24.9,3300,19.1,6543,21,15
7056,26,3300,18,6571,20.7,68
7149,26.2,3300,4.2,6547,21.3,3
7258,26.3,3300,3.4,6516,20.6,69
7335,26.1,3321,-1.1,6437,21.3,5
7475,25.5,3400,-6.9,6496,22,83
7553,23.8,3500,-12.2,6441,23.4,1
7676,23.4,3501,-11.6,6480,25,85
7753,20.4,3658,-23,6573,27.1,2
7878,19.8,3662,-19,6593,27.7,86
7955,17.8,3668,-18.7,6706,29.3,3
8094,17.6,3635,-12.6,6708,29.5,87
8155,16.8,3617,-9.6,6738,30.2,4
8280,16.8,3574,-6,6833,30.5,88
8358,16.8,3502,0.1,6839,29.5,5
8483,17.1,3454,3.5,6824,29.9,89
8560,18,3400,6.5,6804,28.5,6
8669,18.4,3367,8.5,6697,28,90
8761,20.5,3300,16.1,6665,25.8,7
8869,21,3300,15.3,6607,25.5,91
8963,23,3300,16.4,6573,23.5,8
9070,23.5,3300,11.9,6599,23.5,61
9148,24.2,3300,9,6571,22.4,14
