t_ms,H_cm,T_cm,E_cm,P,M,D_cms,RPM,RAW_cm,age_ms,F,PRE,CAS,RS,CM,FH,TID,TIN,TST
14,2.7,15.0,0.0,0,1,0.0,0,46.9,5,34.9,0,1,0,2,0.00,0xEE,0,0
14,2.7,15.0,0.0,0,1,0.0,0,46.6,63,34.9,0,1,0,2,0.00,0xEE,0,0
14,2.6,15.0,0.0,0,1,0.0,0,47.0,16,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.7,15.0,0.0,0,1,0.0,0,46.6,72,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.7,15.0,0.0,0,1,0.0,0,46.6,17,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.7,15.0,0.0,0,1,0.0,0,46.8,1,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.7,15.0,0.0,0,1,0.0,0,46.6,3,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.7,15.0,0.0,0,1,0.0,0,46.3,5,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.7,15.0,0.0,0,1,0.0,0,46.4,7,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.8,15.0,0.0,0,1,0.0,0,46.4,9,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.9,15.0,0.0,0,1,0.0,0,46.9,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.8,15.0,0.0,1800,1,0.0,0,46.5,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.8,15.0,0.0,1800,1,0.0,0,46.5,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.8,15.0,0.0,1800,1,0.0,0,46.7,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.6,15.0,0.0,1800,1,0.0,0,46.9,0,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.4,15.0,0.0,1800,1,0.0,0,46.9,2,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.4,15.0,0.0,1800,1,0.0,0,46.1,4,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.4,15.0,0.0,1800,1,0.0,0,47.1,6,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.3,15.0,0.0,1800,1,0.0,0,47.0,8,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.3,15.0,0.0,1800,1,0.0,0,46.5,9,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.4,15.0,0.0,1800,1,0.0,0,46.4,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.6,15.0,0.0,1800,1,0.0,0,47.0,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.7,15.0,0.0,1800,1,0.0,0,46.7,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.6,15.0,0.0,1800,1,0.0,0,46.4,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.8,15.0,0.0,1800,1,0.0,0,46.9,1,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.8,15.0,0.0,1800,1,0.0,0,46.9,200,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.8,15.0,0.0,1800,1,0.0,0,46.5,3,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.8,15.0,0.0,1800,1,0.0,0,46.4,5,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.8,15.0,0.0,1800,1,0.0,0,46.7,7,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.8,15.0,0.0,1800,1,0.0,0,46.6,8,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.7,15.0,0.0,1800,1,0.0,0,46.4,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.7,15.0,0.0,1800,1,0.0,0,46.9,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.6,15.0,0.0,1800,1,0.0,0,47.0,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.5,15.0,0.0,1800,1,0.0,0,46.3,10,40.0,0,1,0,2,0.00,0xEE,0,0
14,2.7,15.0,0.0,1800,1,0.0,0,46.4,0,42.0,0,1,0,2,0.00,0xEE,0,0
14,2.8,15.0,0.0,1800,1,0.0,0,46.4,2,42.0,0,1,0,2,0.00,0xEE,0,0
14,2.9,15.0,0.0,1800,1,0.0,0,46.9,4,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.5,6,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.3,7,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.8,9,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.1,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,47.2,53,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.7,4,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.6,5,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.7,7,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.2,9,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,47.1,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.7,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.5,15.0,0.0,1800,1,0.0,0,46.9,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.5,15.0,0.0,1800,1,0.0,0,46.7,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.6,1,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.1,3,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.6,5,42.0,0,1,0,2,0.00,0xEE,0,0
15,3.0,15.0,0.0,1800,1,0.0,0,46.0,6,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.7,8,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.9,15.0,0.0,1800,1,0.0,0,46.3,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.8,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.3,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.9,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.4,0,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.9,15.0,0.0,1800,1,0.0,0,46.9,2,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.9,4,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.5,15.0,0.0,1800,1,0.0,0,46.6,6,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.5,15.0,0.0,1800,1,0.0,0,46.4,7,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.5,15.0,0.0,1800,1,0.0,0,46.4,77,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.8,7,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.2,9,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.7,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.1,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.7,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.9,15.0,0.0,1800,1,0.0,0,46.3,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,3.0,15.0,0.0,1800,1,0.0,0,46.0,0,42.0,0,1,0,2,0.00,0xEE,0,0
15,3.1,15.0,0.0,1800,1,0.0,0,46.8,2,42.0,0,1,0,2,0.00,0xEE,0,0
15,3.1,15.0,0.0,1800,1,0.0,0,46.2,4,42.0,0,1,0,2,0.00,0xEE,0,0
15,3.0,15.0,0.0,1800,1,0.0,0,46.6,6,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.9,15.0,0.0,1800,1,0.0,0,46.0,8,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.9,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.8,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.5,15.0,0.0,1800,1,0.0,0,46.7,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.5,15.0,0.0,1800,1,0.0,0,46.4,10,42.0,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.3,10,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.9,1,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.7,3,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,47.1,5,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.5,15.0,0.0,1800,1,0.0,0,46.6,7,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.5,15.0,0.0,1800,1,0.0,0,46.2,9,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.2,70,50.7,0,1,0,2,0.00,0xEE,0,0
15,3.1,15.0,0.0,1800,1,0.0,0,46.2,0,50.7,0,1,0,2,0.00,0xEE,0,0
15,3.0,15.0,0.0,1800,1,0.0,0,46.5,2,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.9,15.0,0.0,1800,1,0.0,0,46.7,4,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.4,6,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.7,8,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.7,10,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,47.0,10,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.7,10,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.1,10,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.2,10,50.7,0,1,0,2,0.00,0xEE,0,0
15,3.1,15.0,0.0,1800,1,0.0,0,46.2,1,50.7,0,1,0,2,0.00,0xEE,0,0
15,3.0,15.0,0.0,1800,1,0.0,0,46.7,3,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.9,15.0,0.0,1800,1,0.0,0,46.8,5,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.5,7,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.6,15.0,0.0,1800,1,0.0,0,46.5,8,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.7,15.0,0.0,1800,1,0.0,0,46.2,10,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.4,10,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.9,15.0,0.0,1800,1,0.0,0,46.2,10,50.7,0,1,0,2,0.00,0xEE,0,0
15,3.0,15.0,0.0,1800,1,0.0,0,46.2,10,50.7,0,1,0,2,0.00,0xEE,0,0
15,3.0,15.0,0.0,1800,1,0.0,0,46.5,0,50.7,0,1,0,2,0.00,0xEE,0,0
15,2.8,15.0,0.0,1800,1,0.0,0,46.7,2,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.6,15.0,0.0,1800,1,0.0,0,46.7,64,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.6,15.0,0.0,1800,1,0.0,0,46.5,9,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.6,15.0,0.0,1800,1,0.0,0,46.7,10,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.6,15.0,0.0,1800,1,0.0,0,46.6,10,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.6,15.0,0.0,1800,1,0.0,0,46.7,10,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.6,15.0,0.0,1800,1,0.0,0,47.1,1,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.7,15.0,0.0,1800,1,0.0,0,46.3,3,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.7,15.0,0.0,1800,1,0.0,0,46.7,5,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.7,15.0,0.0,1800,1,0.0,0,46.8,7,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.6,15.0,0.0,1800,1,0.0,0,46.6,8,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.6,15.0,0.0,1800,1,0.0,0,46.6,10,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.6,15.0,0.0,1800,1,0.0,0,47.2,10,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.7,15.0,0.0,1800,1,0.0,0,46.6,10,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.7,15.0,0.0,1800,1,0.0,0,46.6,10,50.7,0,1,0,2,0.00,0xEE,0,0
16,2.7,15.0,0.0,1800,1,0.0,0,46.0,0,50.7,0,1,0,2,0.00,0xEE,0,0
29,2.8,15.0,12.2,3840,1,0.0,0,46.3,1,50.7,0,1,7200,2,0.00,0xEE,0,0
44,3.0,15.0,12.0,4100,1,0.0,0,45.9,4,49.0,0,1,7200,2,0.00,0xEE,0,0
60,3.1,15.0,11.9,4100,1,0.0,0,46.5,6,49.0,0,1,7200,2,0.00,0xEE,0,0
75,3.0,15.0,12.0,4100,1,0.0,3085,46.5,7,49.0,0,1,7200,2,0.00,0xEE,0,0
106,2.8,15.0,12.2,4100,1,0.0,1279,46.4,9,49.0,0,1,7200,2,0.00,0xEE,0,0
121,2.8,15.0,12.2,4100,1,0.0,1730,46.4,9,49.0,0,1,7200,2,0.00,0xEE,0,0
137,2.8,15.0,12.2,4100,1,0.0,2312,46.2,9,49.0,0,1,7200,2,0.00,0xEE,0,0
355,2.9,15.0,12.1,4100,1,0.0,4527,46.7,205,49.0,0,1,7200,2,0.00,0xEE,0,0
369,2.9,15.0,12.1,4100,1,0.0,4670,46.4,8,49.0,0,1,7200,2,0.00,0xEE,0,0
401,2.9,15.0,12.1,4100,1,0.0,4713,46.2,9,49.0,0,1,7200,2,0.00,0xEE,0,0
416,2.9,15.0,12.1,4100,1,0.0,4816,46.3,0,49.0,0,1,7200,2,0.00,0xEE,0,0
433,2.8,15.0,12.2,4100,1,0.0,4932,46.7,2,49.0,0,1,7200,2,0.00,0xEE,0,0
448,2.7,15.0,12.3,4100,1,0.0,4947,46.7,3,49.0,0,1,7200,2,0.00,0xEE,0,0
479,2.6,15.0,12.4,4100,1,0.0,5053,46.8,5,49.0,0,1,7200,2,0.00,0xEE,0,0
495,2.6,15.0,12.4,4100,1,0.0,5124,46.3,7,49.0,0,1,7200,2,0.00,0xEE,0,0
510,2.5,15.0,12.5,4100,1,0.0,5122,47.0,9,49.0,0,1,7200,2,0.00,0xEE,0,0
542,2.7,15.0,12.3,4100,1,0.0,5184,46.3,9,49.0,0,1,7200,2,0.00,0xEE,0,0
558,2.8,15.0,12.2,4100,1,0.0,5277,46.1,9,49.0,0,1,7200,2,0.00,0xEE,0,0
574,3.0,15.0,12.0,4100,1,0.0,5332,46.4,9,49.0,0,1,7200,2,0.00,0xEE,0,0
590,2.9,15.0,12.1,4100,1,0.0,5318,46.9,9,49.0,0,1,7200,2,0.00,0xEE,0,0
620,2.8,15.0,12.2,4100,1,0.0,5364,46.5,1,49.0,0,1,7200,2,0.00,0xEE,0,0
636,2.9,15.0,12.1,4100,1,0.0,5452,46.3,3,49.0,0,1,7200,2,0.00,0xEE,0,0
652,2.9,15.0,12.1,4100,1,0.0,5495,46.3,4,49.0,0,1,7200,2,0.00,0xEE,0,0
730,2.9,15.0,12.1,4100,1,0.0,5563,46.3,74,49.0,0,1,7200,2,0.00,0xEE,0,0
746,2.9,15.0,12.1,4100,1,0.0,5595,46.6,4,49.0,0,1,7200,2,0.00,0xEE,0,0
761,2.8,15.0,12.2,4100,1,0.0,5628,46.6,6,49.0,0,1,7200,2,0.00,0xEE,0,0
778,2.7,15.0,12.3,4100,1,0.0,5707,46.3,8,49.0,0,1,7200,2,0.00,0xEE,0,0
809,2.7,15.0,12.3,4100,1,0.0,5737,46.6,9,49.0,0,1,7200,2,0.00,0xEE,0,0
825,2.7,15.0,12.3,4100,1,0.0,5764,46.8,9,49.0,0,1,7200,2,0.00,0xEE,0,0
841,2.7,15.0,12.3,4100,1,0.0,5792,46.3,9,49.0,0,1,7200,2,0.00,0xEE,0,0
870,2.6,15.0,12.4,4100,1,0.0,5819,46.8,9,49.0,0,1,7200,2,0.00,0xEE,0,0
886,2.5,15.0,12.5,4100,1,0.0,5844,46.9,9,49.0,0,1,7200,2,0.00,0xEE,0,0
901,2.6,15.0,12.4,4100,1,0.0,5806,46.2,1,49.0,0,1,7200,2,0.00,0xEE,0,0
931,2.7,15.0,12.3,4100,1,0.0,5829,46.5,3,49.0,0,1,7200,2,0.00,0xEE,0,0
946,2.8,15.0,12.2,4100,1,0.0,5851,46.5,5,49.0,0,1,7200,2,0.00,0xEE,0,0
962,2.8,15.0,12.2,4100,1,0.0,5873,46.9,7,49.0,0,1,7200,2,0.00,0xEE,0,0
978,2.6,15.0,12.4,4100,1,0.0,5895,47.2,8,49.0,0,1,7200,2,0.00,0xEE,0,0
1008,2.5,15.0,12.5,4100,1,0.0,5915,46.5,9,49.0,0,1,7200,2,0.00,0xEE,0,0
1023,2.4,15.0,12.6,4100,1,0.0,5935,46.8,9,49.0,0,1,7200,2,0.00,0xEE,0,0
1038,2.5,15.0,12.5,4100,1,0.0,5953,46.3,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1070,2.7,15.0,12.3,4100,1,0.0,5972,46.5,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1086,2.8,15.0,12.2,4100,1,0.0,5989,46.0,0,41.7,0,1,7200,2,0.00,0xEE,0,0
1101,2.8,15.0,12.2,4100,1,0.0,6006,46.5,2,41.7,0,1,7200,2,0.00,0xEE,0,0
1132,2.9,15.0,12.1,4100,1,0.0,6022,46.0,4,41.7,0,1,7200,2,0.00,0xEE,0,0
1147,3.0,15.0,12.0,4100,1,0.0,6039,46.3,6,41.7,0,1,7200,2,0.00,0xEE,0,0
1226,3.1,15.0,11.9,4100,1,0.0,6098,46.1,67,41.7,0,1,7200,2,0.00,0xEE,0,0
1241,3.0,15.0,12.0,4100,1,0.0,6176,47.0,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1273,3.1,15.0,11.9,4100,1,0.0,6189,46.2,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1289,2.7,15.0,12.3,4100,1,0.0,6203,46.9,1,41.7,0,1,7200,2,0.00,0xEE,0,0
1305,2.6,15.0,12.4,4100,1,0.0,6215,46.5,3,41.7,0,1,7200,2,0.00,0xEE,0,0
1320,2.6,15.0,12.4,4100,1,0.0,6229,46.5,5,41.7,0,1,7200,2,0.00,0xEE,0,0
1365,2.7,15.0,12.3,4100,1,0.0,6240,46.6,6,41.7,0,1,7200,2,0.00,0xEE,0,0
1365,2.7,15.0,12.3,4100,1,0.0,6253,46.7,8,41.7,0,1,7200,2,0.00,0xEE,0,0
1381,2.7,15.0,12.3,4100,1,0.0,6264,46.9,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1412,2.6,15.0,12.4,4100,1,0.0,6217,46.2,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1428,2.6,15.0,12.4,4100,1,0.0,6229,46.5,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1443,2.7,15.0,12.3,4100,1,0.0,6239,46.4,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1459,2.8,15.0,12.2,4100,1,0.0,6250,46.6,0,41.7,0,1,7200,2,0.00,0xEE,0,0
1490,2.6,15.0,12.4,4100,1,0.0,6260,46.9,2,41.7,0,1,7200,2,0.00,0xEE,0,0
1506,2.6,15.0,12.4,4100,1,0.0,6334,46.4,4,41.7,0,1,7200,2,0.00,0xEE,0,0
1537,2.6,15.0,12.4,4100,1,0.0,6345,46.7,5,41.7,0,1,7200,2,0.00,0xEE,0,0
1552,2.6,15.0,12.4,4100,1,0.0,6354,46.8,7,41.7,0,1,7200,2,0.00,0xEE,0,0
1568,2.5,15.0,12.5,4100,1,0.0,6362,46.8,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1584,2.5,15.0,12.5,4100,1,0.0,6370,47.2,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1600,2.5,15.0,12.5,4100,1,0.0,6321,46.5,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1630,2.6,15.0,12.4,4100,1,0.0,6330,46.5,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1645,2.7,15.0,12.3,4100,1,0.0,6338,46.6,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1722,2.7,15.0,12.3,4100,1,0.0,6433,46.5,61,41.7,0,1,7200,2,0.00,0xEE,0,0
1738,2.6,15.0,12.4,4100,1,0.0,6440,46.7,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1770,2.6,15.0,12.4,4100,1,0.0,6388,46.7,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1785,2.6,15.0,12.4,4100,1,0.0,6395,47.1,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1801,2.5,15.0,12.5,4100,1,0.0,6402,46.8,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1831,2.5,15.0,12.5,4100,1,0.0,6473,46.9,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1846,2.4,15.0,12.6,4100,1,0.0,6480,47.0,0,41.7,0,1,7200,2,0.00,0xEE,0,0
1861,2.6,15.0,12.4,4100,1,0.0,6486,46.3,1,41.7,0,1,7200,2,0.00,0xEE,0,0
1893,2.7,15.0,12.3,4100,1,0.0,6492,46.5,3,41.7,0,1,7200,2,0.00,0xEE,0,0
1909,2.8,15.0,12.2,4100,1,0.0,6436,47.0,5,41.7,0,1,7200,2,0.00,0xEE,0,0
1925,2.7,15.0,12.3,4100,1,0.0,6443,46.6,7,41.7,0,1,7200,2,0.00,0xEE,0,0
1939,2.7,15.0,12.3,4100,1,0.0,6448,46.4,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1972,2.7,15.0,12.3,4100,1,0.0,6518,46.1,9,41.7,0,1,7200,2,0.00,0xEE,0,0
1987,2.8,15.0,12.2,4100,1,0.0,6524,46.6,9,41.7,0,1,7200,2,0.00,0xEE,0,0
2002,3.0,15.0,12.0,4100,1,0.0,6530,45.9,9,41.7,0,1,7200,2,0.00,0xEE,0,0
2018,2.9,15.0,12.1,4100,1,0.0,6472,46.8,9,41.7,0,1,7200,2,0.00,0xEE,0,0
2050,2.5,15.0,12.5,4100,1,0.0,6478,46.7,1,49.0,0,1,7200,2,0.00,0xEE,0,0
2065,2.5,15.0,12.5,4100,1,0.0,6482,46.4,2,49.0,0,1,7200,2,0.00,0xEE,0,0
2080,2.5,15.0,12.5,4100,1,0.0,6550,46.8,4,49.0,0,1,7200,2,0.00,0xEE,0,0
2111,2.6,15.0,12.4,4100,1,0.0,6554,46.7,6,49.0,0,1,7200,2,0.00,0xEE,0,0
2127,2.6,15.0,12.4,4100,1,0.0,6555,46.3,8,49.0,0,1,7200,2,0.00,0xEE,0,0
2142,2.7,15.0,12.3,4100,1,0.0,6496,46.1,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2219,2.8,15.0,12.2,4100,1,0.0,6570,46.4,69,49.0,0,1,7200,2,0.00,0xEE,0,0
2251,2.8,15.0,12.2,4100,1,0.0,6509,46.7,1,49.0,0,1,7200,2,0.00,0xEE,0,0
2266,2.7,15.0,12.3,4100,1,0.0,6513,46.0,3,49.0,0,1,7200,2,0.00,0xEE,0,0
2282,2.6,15.0,12.4,4100,1,0.0,6517,46.8,5,49.0,0,1,7200,2,0.00,0xEE,0,0
2312,2.5,15.0,12.5,4100,1,0.0,6584,46.8,7,49.0,0,1,7200,2,0.00,0xEE,0,0
2328,2.5,15.0,12.5,4100,1,0.0,6589,46.6,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2343,2.5,15.0,12.5,4100,1,0.0,6590,46.8,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2357,2.5,15.0,12.5,4100,1,0.0,6531,46.8,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2389,2.5,15.0,12.5,4100,1,0.0,6534,46.5,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2405,2.5,15.0,12.5,4100,1,0.0,6602,46.8,9,49.0,0,1,7200,2,0.00,0xEE,0,0
2421,2.5,15.0,12.5,4100,1,0.0,6605,46.4,0,49.0,0,1,7200,2,0.00,0xEE,0,0
2451,2.6,15.0,12.4,4100,1,0.0,6609,47.2,2,49.0,0,1,7200,2,0.00,0xEE,0,0
2466,2.5,15.0,12.5,4100,1,0.0,6547,46.8,4,49.0,0,1,7200,2,0.00,0xEE,0,0
2482,2.5,15.0,12.5,4100,1,0.0,6551,46.6,6,49.0,0,1,7200,2,0.00,0xEE,0,0
