t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
11,0,0,0,0,47.1,65
15,0.1,0,0,0,46.6,0
15,0.3,0,0,0,46.8,189
15,0.2,0,0,0,46.7,2
15,0.3,0,0,0,46.7,5
15,0.3,0,0,0,47,60
15,0.4,0,0,0,46.6,13
16,0.4,0,0,0,46.8,69
16,0.3,0,0,0,46.7,4
16,0.3,0,0,0,47.2,69
16,0.3,0,0,0,46.5,5
16,0.2,0,0,0,46.8,70
16,0.2,3400,0,0,46.9,5
16,0.2,3400,0,0,46.8,207
16,0.2,3400,0,0,46.7,16
16,0.2,3400,0,0,46.6,5
16,0.2,3400,0,0,46.8,53
16,0.3,3400,0,0,46.7,6
16,0.3,3400,0,0,46.9,53
16,0.3,3400,0,0,46.9,7
16,0,3400,0,0,47.2,62
16,0.4,3400,0,0,46.8,16
16,0.3,3400,0,0,46.9,63
16,0.2,3400,0,0,47,16
16,0.3,3400,0,0,46.3,64
16,0.3,3400,0,0,46.9,17
16,0.3,3400,0,0,46.7,57
16,0,3400,0,0,46.9,10
16,0.1,3400,0,1369,47.2,66
16,0.1,3400,0,2970,46.9,1
16,0.2,3400,0,4098,46.7,66
16,0.2,3400,0,4430,46.6,2
16,0.2,3400,0,4788,47.2,59
16,0.2,3400,0,5013,46.7,13
16,0.1,3400,0,5229,47,60
16,0.1,3400,0,5348,46.6,13
16,0.3,3400,0,5453,46.8,69
16,0.3,3400,0,5590,46.7,4
16,0.4,3400,0,5692,46.4,70
16,0.3,3400,0,5755,46.6,5
16,0.6,3400,0,5777,46.3,70
16,0,3400,0,5878,47.1,6
16,0.2,3400,0,5941,46.8,71
16,0.3,3400,0,5977,46.7,6
16,0.3,3400,0,6022,46.5,65
16,0.2,3400,0,6052,46.9,0
16,0.1,3400,0,6090,47,73
16,0.2,3400,0,6112,47,8
16,0.2,3400,0,6145,46.5,74
16,0.3,3400,0,6103,46.9,9
16,0.1,3400,0,6128,47.4,75
16,0.3,3400,0,6204,46.6,10
16,0.4,3400,0,6226,47,76
16,0.3,3400,0,6179,47.1,11
16,0.3,3400,0,6259,46.8,69
16,0.3,3400,0,6208,46.8,4
16,0.2,3400,0,6225,46.7,77
16,0.1,3400,0,6295,46.7,12
16,0.1,3400,0,6250,46.9,60
16,0.6,3400,0,6319,47,13
16,0.2,3400,0,6272,46.7,61
16,0.2,3400,0,6345,47,14
43,0.4,3400,0,6298,47.2,62
103,0.3,3500,-2.2,6373,47,15
355,0.1,3660,-0.9,6503,46.9,199
448,0.2,3668,-0.6,6634,46.6,74
524,0.5,3668,2.7,6619,46.5,1
633,0.5,3668,0.9,6685,46.7,70
709,0.3,3668,0.5,6729,46.1,6
834,0.3,3668,-0.5,6850,46.4,71
911,0.4,3668,1.3,6883,46.9,6
1032,0.6,3668,1.9,6925,46.8,72
1125,1.5,3597,8.9,6947,45.3,7
1248,2,3601,7.9,6888,45.1,86
1325,3.6,3493,14.8,6890,42.5,3
1448,3.8,3522,11.4,6866,43.3,87
1526,6.2,3393,21.1,6850,39.9,4
1651,6.9,3361,19.7,6790,39.4,88
1726,9.7,3300,23.7,6747,36.4,5
1849,10.2,3300,19.4,6743,36.4,89
