t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
12,0.2,0,0,0,47,1
16,0,0,0,0,46.8,75
16,0,0,0,0,46.9,10
16,0.1,0,0,0,46.8,192
16,0.1,0,0,0,46.7,74
16,0.3,0,0,0,46.6,12
16,0.2,0,0,0,46.8,53
16,0,0,0,0,46.8,7
16,0.2,0,0,0,46.1,61
16,0.1,0,0,0,46.8,15
16,0.2,0,0,0,46.7,54
16,0.1,0,0,0,47.1,8
16,0.4,0,0,0,46.2,64
16,0.2,0,0,0,46.5,17
16,0.3,0,0,0,46.2,65
16,0.4,0,0,0,46,0
16,0.4,0,0,0,47,66
16,0,0,0,0,46.8,5
16,0.1,0,0,0,46.9,67
16,0.2,0,0,0,46.6,2
16,0.1,0,0,0,46.6,68
16,0.3,4000,0,0,46.7,4
16,0.1,4000,0,0,46.6,205
16,0.1,4000,0,0,46.6,8
16,0.3,4000,0,0,46.9,4
16,0.1,4000,0,0,47,53
16,0,4000,0,0,46.3,6
16,0.4,4000,0,0,47,62
16,0.1,4000,0,0,46.8,15
16,0.2,4000,0,0,46.6,63
16,0.1,4000,0,0,46.8,16
16,0.1,4000,0,0,46.4,57
16,0.3,4000,0,0,46.9,11
16,0,4000,0,0,46.6,65
16,0.1,4000,0,0,46.6,1
16,0.2,4000,0,0,46.9,67
16,0,4000,0,0,47,2
16,0,4000,0,692,46.9,68
16,0.1,4000,0,2562,46.7,3
16,0,4000,0,3849,46.7,61
16,0.2,4000,0,4391,47.4,14
16,0.1,4000,0,4816,46.5,70
16,0.1,4000,0,5027,46.5,5
16,0.2,4000,0,5295,47.2,64
16,0.3,4000,0,5376,46.3,0
16,0.3,4000,0,5589,47.1,72
16,0.2,4000,0,5617,46.6,8
16,0.1,4000,0,5721,46.8,74
16,0.1,4000,0,5784,46.8,9
16,0.2,4000,0,5860,46.5,68
17,0.1,4000,0,5907,46.5,3
42,0.1,4000,0,6027,46.2,76
103,0.3,4229,0.5,6083,47,11
351,0,4269,-0.4,6269,46.2,206
429,0,4260,-0.4,6396,46.7,1
506,0,4276,-0.4,6395,46.8,5
630,0,4264,-0.4,6476,46.6,68
709,0.1,4260,0.1,6584,47.4,4
833,0,4258,0.2,6580,46.4,70
909,0,4253,0.4,6680,46.9,5
1034,0,4264,0,6663,46.9,71
1111,0.2,4257,0.4,6690,46.6,6
1235,0.1,4251,0.3,6790,46.5,79
1314,1.1,4226,2.6,6740,45.5,14
1438,1,4199,3.8,6755,45.8,80
1517,1.6,4205,3.5,6761,44.8,15
1641,2.2,4172,5,6829,44.5,81
1720,3.3,4151,6.7,6822,43.3,17
1830,3.9,4143,8.3,6744,42.5,82
1923,5.9,4110,10.9,6734,39.8,17
2032,6.8,4069,13.4,6772,39.2,83
2110,9.6,4040,16,6752,37.1,0
2235,10.2,4024,17.6,6648,35.8,84
2314,12.8,4007,17.2,6623,33.5,1
2439,13.2,4003,16.9,6587,33.2,85
2518,15.8,4001,14.3,6565,30.4,2
2638,16.4,3989,15.1,6535,29.4,86
2716,19.2,3964,16.1,6514,27.2,3
2843,19.9,3950,17.2,6485,26.6,87
2920,22.2,3932,15.4,6531,24.4,5
3045,22.5,3934,14.6,6506,24,88
3123,24,3964,10.1,6430,22.6,6
3231,24.1,3972,8.7,6419,22.6,89
3310,24.9,3980,4.7,6482,21.7,7
3436,24.8,3995,2.4,6483,21.6,74
3513,24.3,4034,-1.3,6490,22.5,9
3636,23.9,4055,-4.1,6446,23.2,74
3720,23,4063,-6.4,6459,24,9
3839,22.4,4075,-7.7,6485,24.5,75
3915,21.1,4088,-8.4,6564,26.2,10
4041,20.5,4098,-9.6,6593,26.4,76
4118,19.1,4103,-9,6609,28.1,11
4243,18.7,4107,-9.4,6632,28,77
4319,17.4,4105,-8.1,6647,29.4,12
4444,17.4,4096,-7,6665,29.2,78
4522,16.8,4078,-3.9,6674,29.7,13
4631,16.8,4064,-2.3,6615,30.5,79
4725,16.2,4069,-2.7,6680,30.5,14
4834,16.1,4078,-2.5,6619,30.1,80
4910,15.8,4061,-2,6621,30.6,15
5034,16,4066,-1.3,6619,30.6,81
5111,15.9,4060,-0.5,6616,31.3,16
5239,15.8,4060,-0.5,6671,31.2,82
5317,16.3,4046,0.8,6603,29.8,17
5442,16.8,4012,3.5,6651,29.6,83
5519,17.9,4005,6.4,6577,28.6,0
5644,18.1,3975,7.5,6618,28.5,84
5721,19.5,3971,8.6,6540,26.9,2
5845,19.8,3966,8.8,6580,26.6,86
5922,20.6,3974,6.7,6501,25.6,3
6032,20.9,3976,6.2,6483,25.7,87
6110,21.7,3969,4.5,6538,24.6,4
6235,22,3965,4.9,6527,25.1,88
6313,22,3984,2.1,6521,24.3,5
6439,22.3,3984,1.9,6520,24.5,89
6517,22.2,4008,0.4,6457,25,6
6643,22.1,4014,-0.5,6465,24.6,89
6720,21.3,4023,-3.1,6533,25.6,6
6844,21.1,4036,-4.6,6545,26,90
6922,20.4,4044,-5.1,6557,26.5,7
7031,19.8,4055,-6.1,6571,27.3,73
7123,18.8,4078,-6.6,6520,28.1,9
7231,18.4,4087,-7.6,6603,28.5,75
7325,17.3,4089,-6.8,6551,29.8,10
7433,16.9,4093,-7.2,6634,30.3,76
7511,15.9,4097,-6.9,6580,30.7,12
7634,15.5,4096,-6.5,6659,31.3,77
7714,15,4082,-4,6600,31.8,13
7839,14.9,4064,-3.3,6671,31.5,78
7918,14.8,4067,-1.9,6609,32,14
8041,14.5,4052,-1.4,6671,32.5,79
8119,14.8,4041,-0.1,6669,31.9,15
8242,14.7,4035,0.7,6663,31.8,80
8318,15.1,4026,1.6,6656,31.5,15
8444,15.6,4013,3,6644,30.7,81
8522,16.8,3986,6,6635,29.8,17
8631,17.1,3971,7.6,6616,29.2,83
8710,18.5,3961,8.3,6603,27.9,0
8834,18.8,3950,8.9,6583,27.6,84
8913,19.6,3967,7.2,6570,27.2,2
9037,19.5,3964,5.8,6555,26.5,85
9114,20.1,3991,3,6487,27.1,3
9237,19.9,4002,1.6,6485,26.6,87
9316,19.7,4005,-0.7,6485,27.3,4
9439,19.5,4028,-1.9,6492,26.9,88
9517,18.5,4044,-5.3,6560,28.5,6
9642,18.3,4054,-6.4,6577,28.6,90
9720,16.9,4073,-7.9,6590,30.3,7
9845,16.3,4088,-9.3,6610,30.2,74
9925,15.7,4086,-6.4,6625,31.4,9
10033,15.2,4077,-6.5,6643,31.9,74
10111,14.3,4091,-6,6651,32.4,9
10235,14.2,4071,-4.9,6665,32.7,74
10313,14.2,4051,-2,6671,32.3,10
10438,14.1,4040,-0.4,6671,32.6,76
10514,14,4038,0,6666,32.5,11
10636,14,4034,0.3,6599,32.6,77
10714,13.6,4044,-0.9,6660,32.4,12
10838,14,4052,-0.7,6596,33,71
10917,13.9,4048,-0.1,6596,32.6,6
11040,13.8,4047,0,6594,33.1,79
11118,13.6,4040,-0.8,6594,33.2,14
11243,13.6,4054,-1.2,6594,32.8,80
11322,13.8,4044,0.1,6593,32.9,16
11432,13.6,4045,0.2,6653,33.9,74
11511,13.6,4050,-0.6,6587,33.1,10
11638,13.5,4050,-0.4,6644,33.6,83
11717,13.5,4049,-0.2,6578,32.9,0
11841,13.8,4043,0.4,6637,32.6,84
11918,14.3,4027,2.9,6571,32.1,1
12041,14.5,4017,3.6,6629,32.6,85
12117,14.2,4036,0.9,6560,32.3,2
12243,14.4,4038,0.5,6622,32.7,86
12321,14.5,4044,-0.4,6557,32.2,3
12443,14.5,4041,0.1,6555,32.3,87
12521,14.4,4042,0.3,6554,32.5,4
12642,14.4,4043,0.1,6553,32.2,88
12720,14.9,4032,1.6,6550,32.2,5
12846,14.9,4031,1.9,6543,31.6,89
12923,15.8,4012,3.9,6540,30.6,6
13032,16.1,4004,4.9,6531,31,90
13124,16.9,3985,5.2,6587,29.4,7
13233,17.4,3973,6.7,6509,29.8,74
13327,17.6,3994,3.3,6564,28.8,9
13435,18,3987,4,6558,28.7,74
13514,18.1,4010,2.4,6554,28.7,10
13638,18.5,3999,2.1,6551,28.1,75
13716,18.3,4024,0.4,6489,28,11
13841,18.6,4021,0.5,6494,28.4,77
13918,18.3,4019,-0.9,6500,28.8,12
