t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
11,0.3,0,0.3,0,46.8,65
15,0.3,0,0.3,0,46.8,0
15,0.2,0,0.3,0,46.8,181
15,0.2,0,0.3,0,46.7,66
15,0.3,0,0.3,0,46.5,1
15,0.3,0,0.3,0,46.8,67
15,0.5,0,0.3,0,46.8,2
16,0.1,0,0.3,0,47,68
16,0.2,0,0,0,46.6,3
16,0.3,0,0,0,46.7,69
16,0.1,0,0,0,46,4
16,0.3,0,0,0,46.6,70
16,0.4,0,0,0,46.4,5
16,0.5,0,0,0,47.1,71
16,0.2,0,0,0,46.7,6
16,0.4,0,0,0,46.5,72
16,0.3,0,0,0,47,7
16,0.3,0,0,0,47.1,72
16,0.1,0,0,0,46.4,8
16,0.6,0,0,0,46.5,73
16,0.2,0,0,0,47.1,8
16,0.2,4000,0,0,46.4,210
16,0.1,4000,0,0,47.6,0
16,0.3,4000,0,0,47,8
16,0.2,4000,0,0,46.5,65
16,0.1,4000,0,0,46.8,0
16,0.2,4000,0,0,46.9,58
16,0.3,4000,0,0,47.1,11
16,0.1,4000,0,0,46.8,66
16,0.1,4000,0,0,46.7,2
16,0.2,4000,0,0,46.9,67
16,0.4,4000,0,0,46.5,2
16,0.3,4000,0,0,46.9,68
16,0.3,4000,0,0,47.7,3
16,0,4000,0,0,47,69
16,0.2,4000,0,0,46.9,4
16,0.2,4000,0,0,46.7,70
16,0.4,4000,0,0,46.7,5
16,0.1,4000,0,1382,46.6,71
16,0.4,4000,0,3190,46.5,6
16,0.4,4000,0,4196,46.7,72
16,0.1,4000,0,4597,47,7
16,0.2,4000,0,5018,47,73
16,0.2,4000,0,5209,46.4,8
16,0.2,4000,0,5370,46.7,73
16,0,4000,0,5481,47.2,9
16,0.1,4000,0,5690,46.4,74
16,0.4,4000,0,5716,46.5,9
16,0.3,4000,0,5881,46.9,75
16,0.2,4000,0,5944,47.1,10
16,0,4000,0,6026,46.9,76
42,0,4253,0,6077,46.4,11
305,0.1,4281,0,6315,46.8,213
383,0.2,4269,0.2,6454,46.9,3
462,0,4284,0.1,6457,47.2,11
586,0.1,4269,-0.1,6554,46.7,81
664,0.2,4262,0.5,6669,47.1,17
787,0,4274,-0.1,6668,47.2,75
865,0.1,4271,-0.3,6706,46.7,10
973,0.1,4262,0,6753,47.5,63
1052,0.2,4254,0.4,6779,46.7,16
1189,0.6,4233,1.6,6815,46.4,84
1267,1.1,4216,3.3,6896,45.3,1
1389,1.5,4197,4.1,6838,45.1,85
1468,3,4161,7.4,6839,43.1,2
1590,3.5,4137,9.2,6832,43.2,86
1668,5.4,4108,11,6822,41.2,3
1791,5.9,4073,12.5,6801,41,87
1868,8,4049,13.3,6787,37.5,4
1993,9.1,4022,15.2,6824,37.3,88
2071,11.9,3988,17,6804,34.3,5
2193,12.6,3981,18.2,6699,34.2,89
2272,13.8,4008,12.3,6674,32.6,7
2381,14.3,4012,10.7,6711,31.7,90
2474,17.9,3959,15,6632,29,8
2582,19,3911,18.5,6665,27.3,73
2660,22.1,3900,20.7,6643,24.1,9
2782,23.2,3900,21.4,6607,23,75
2889,25.2,3906,16.6,6589,21.5,10
2981,25.9,3900,14.5,6565,20.9,76
3059,26.7,3948,7.8,6493,19.8,11
3184,27.2,3956,5.6,6489,20.2,77
3260,27.2,3969,1.6,6489,20,12
3384,26.9,3999,-1.1,6497,20.4,78
3460,26,4013,-4.4,6568,21,14
3582,25.8,4024,-6,6587,21.6,79
3674,24.9,4033,-6.6,6599,22.6,15
3781,24.5,4036,-7,6619,22.6,81
3888,23.8,4030,-5.6,6631,23.3,16
3981,23,4040,-6.5,6645,24.4,82
4075,22.5,4040,-6.1,6654,24,17
4183,22.6,4024,-4.2,6663,24.5,83
4260,22.5,4004,-0.7,6668,24.6,0
4386,22.4,3995,-0.1,6600,24.7,84
4464,22.6,3985,1,6663,24.5,2
4588,22.5,3994,1.2,6593,24.2,85
4665,23.5,3960,3.3,6653,23.8,3
4788,23.3,3968,3.8,6577,23.2,87
4865,23.8,3952,3.5,6570,23,4
4989,24,3963,3.4,6558,23.2,88
5066,24.6,3943,3.6,6616,22.8,5
5189,24.5,3957,3.2,6543,22.6,89
5265,24.7,3954,1.4,6602,22.2,6
5390,24.6,3957,0.9,6535,22.8,90
5467,24.4,3969,-1,6602,22.9,7
5589,24.1,3980,-2.4,6540,22.9,73
5665,23,4005,-5.3,6610,24.2,9
5790,22.9,4011,-6.1,6622,24.3,74
5867,22,4015,-5.8,6629,25.3,10
5992,21.7,4018,-6.1,6643,25.4,76
6069,20.6,4027,-6.5,6650,26.3,11
6194,20.6,4023,-5.8,6597,26.5,77
6271,20.4,4004,-2.7,6666,26.6,12
6394,20.3,3992,-1.1,6603,26.8,77
6472,20.3,3985,0,6666,27.1,13
6581,20.2,3995,0.2,6596,26.2,78
6659,20.8,3967,2,6591,26.1,13
6783,20.9,3972,2.7,6584,25.4,79
6863,22,3936,5.1,6576,25.2,15
6987,22.5,3935,6.4,6563,24.1,80
7064,23.1,3917,6.4,6553,24,16
7187,23,3938,5.2,6537,23.4,82
7263,23.7,3928,3.9,6594,23.3,17
7387,24,3928,3.6,6523,23.1,83
7465,24,3938,1.4,6583,22.8,0
7588,24,3960,0.5,6516,22.7,77
7666,23.4,3970,-2.4,6583,23.5,12
7790,23.3,3978,-3.3,6590,23.7,85
7867,22.5,3999,-3.9,6594,24.6,3
7991,22.1,3997,-5,6606,25.6,86
8067,21.3,4021,-5.8,6551,25.9,4
8191,21.1,4014,-6.3,6629,25.9,88
8269,20.3,4029,-5.9,6574,26.3,5
8392,20.3,4010,-4.9,6648,26.7,89
8468,19.2,4029,-4.7,6587,27.5,6
8593,19.4,4011,-4.3,6660,27.5,89
8671,19.4,4004,-1.1,6663,26.9,6
8795,19.9,3975,0.7,6660,27,90
8872,19.9,3964,2.3,6657,26.6,7
8981,20.3,3967,3.2,6584,27,74
9074,20.6,3954,2.7,6641,26.3,9
9182,21.1,3945,3.8,6629,25.9,74
9273,21.7,3937,4.2,6622,24.8,9
9381,22.2,3924,5.6,6607,24.6,75
9472,22.9,3921,5.3,6597,23.7,11
9595,23.4,3914,6,6584,23.2,76
9671,23.9,3930,5,6511,23,12
9794,24.1,3934,4.1,6565,23.2,78
9871,24.5,3943,2.5,6497,22.5,13
9995,24.4,3951,1.6,6490,22.9,79
10072,24,3957,-0.9,6490,22.6,14
10181,24.3,3959,-1.2,6496,22.9,80
10274,23.4,3977,-3,6563,23.7,16
10382,23.5,3984,-3.9,6573,23.4,81
10474,23.2,3992,-2.7,6580,23.9,17
10582,22.9,3981,-2.7,6589,24.1,83
10673,22.1,4000,-3.6,6530,25.3,0
10782,21.8,4015,-4.7,6606,25,84
10874,20.6,4023,-6,6550,26.5,1
10981,20.5,4039,-7.1,6632,26.7,85
11074,19.9,4034,-5.5,6576,27.4,2
