t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,20.9,3842,-10.4,6357,26.9,0
13,20.6,3858,-13.1,6358,27.4,84
13,17.9,0,-14.1,6362,30,1
13,17.4,0,-14.1,5784,30.4,208
13,16,0,-14.1,5682,35.2,6
13,9.9,0,-14.1,5470,38.4,6
13,7.8,0,-14.1,5256,41.5,65
13,1.2,0,-14.1,5110,45.8,0
13,1.8,0,-14.1,4899,45.1,66
13,0.7,0,-14.1,4810,46.2,1
13,0.4,0,-14.1,4564,46.8,67
13,0.5,0,-14.1,4439,47.1,2
13,0.2,0,-14.1,4301,46.8,68
13,0.3,0,-14.1,4143,46.9,3
13,0.3,0,-14.1,4000,46.7,69
13,0.1,0,-14.1,3891,46.7,4
13,0.4,0,-14.1,3691,46.9,70
13,0.2,0,-14.1,3581,47.2,5
13,0.2,0,-14.1,3425,47.1,71
13,0.3,3900,-14.1,3403,46.8,7
13,0.2,3900,-14.1,4652,46.8,208
13,0.2,3900,-14.1,4933,47.3,7
13,0.2,3900,-14.1,5066,46.4,7
13,0.4,3900,-14.1,5284,47,64
13,0,3900,-14.1,5407,47.1,0
13,0.5,3900,-14.1,5563,46.7,66
13,0.5,3900,-14.1,5707,46.7,1
13,0.4,3900,-14.1,5768,46.4,66
13,0.1,3900,-14.1,5835,47,2
13,0.3,3900,-14.1,5923,46.8,68
13,0.6,3900,-14.1,6028,46.3,3
13,0.8,3900,-14.1,6037,47.4,69
13,0.1,3900,-14.1,6074,47.1,4
13,0,3900,-14.1,6123,46.6,70
13,0.1,3900,-14.1,6213,47.1,5
13,0.2,3900,-14.1,6193,47,71
13,0.1,3900,-14.1,6215,46.4,6
13,0.5,3900,-14.1,6307,46.9,72
13,0.2,3900,-14.1,6264,46.9,7
13,0.2,3900,-14.1,6349,47.1,73
13,0.2,3900,-14.1,6303,47.5,8
13,0.1,3900,-14.1,6321,46.9,66
13,0.1,3900,-14.1,6393,47,1
13,0.2,3900,-14.1,6347,47.2,68
60,0.2,4000,0,6357,46.8,3
326,0.5,4100,0,6479,47.2,212
404,0.4,4100,0,6578,46.5,3
483,0.4,4100,0,6612,47.1,10
592,0.1,4100,0,6587,46.7,68
669,0.3,4100,0,6674,47,3
793,0.3,4100,0,6640,47.2,69
871,0.5,4100,0,6657,46.8,5
981,0.3,4100,0,6743,47.1,63
1058,0.5,4100,0,6753,46.7,17
1199,0.9,4100,0,6768,46.9,71
1276,1.5,4100,0,6775,45.1,7
1386,2.1,4100,0,6715,45.1,72
1479,3.5,4100,0,6720,42.9,8
1590,4.3,4100,0,6790,42.9,74
1667,6,4100,0,6793,40.9,9
1791,6.5,4100,0,6729,39.8,75
1870,9.5,4100,0,6796,37.4,10
2010,10.3,3833,0.8,6772,36.2,88
2087,14.2,3800,19.3,6663,32.5,6
2212,14.8,3800,25.1,6662,31.9,89
2290,17.3,3800,19.7,6619,29.3,6
2399,17.9,3800,18.5,6509,28.9,77
2475,20.9,3800,17.4,6540,25.6,13
2599,22,3800,17,6500,25,61
2677,23.3,3800,11.9,6476,24,14
2787,23.9,3800,9.5,6385,23.3,62
2866,24.5,3800,5.7,6433,22.7,15
2992,24.4,3800,1.8,6415,22.6,63
3070,24.2,3816,-1.5,6345,23.1,16
3212,23.9,3827,-3.5,6338,23.8,77
3289,21.9,3863,-10.8,6399,25.5,12
3414,21.4,3889,-13.3,6410,26.9,78
3492,18.3,3924,-18.8,6357,29.1,14
3601,17.7,3936,-19.9,6441,30.3,79
3680,16.1,3929,-13.6,6395,32,15
3803,15.3,3930,-12.2,6412,32,80
3880,13.4,3925,-10.7,6485,34.2,16
4004,12.7,3937,-12,6501,35.4,81
4081,11.1,3954,-11.4,6450,36.9,17
4208,10.2,3967,-12.6,6531,37.1,82
4287,8.6,3968,-10.8,6479,39.2,17
4415,7.8,3981,-12.1,6496,40.1,83
4494,6.3,3974,-10.2,6570,40.9,0
4604,6.3,3975,-8.5,6521,41.5,84
4683,4.9,3964,-6.8,6593,42.7,1
4808,4.6,3970,-7.2,6603,43,85
4886,3.4,3992,-8.1,6610,44.3,3
5011,3.3,3979,-7.3,6621,44.3,86
5089,2,4100,0,6634,45.7,4
5229,1.7,4100,0,6671,46,87
5292,0.7,4100,0,6694,46.6,5
5400,0.6,4100,0,6723,46.8,76
5476,0.5,4100,0,6740,46.7,11
5600,0.4,4100,0,6696,46.5,77
5677,0.9,4100,0,6772,45.8,12
5801,1.6,4100,0,6782,45.4,61
5879,2.1,4100,0,6788,45.1,14
5988,2.5,4100,0,6729,43.6,61
6067,3.9,4100,0,6734,43.2,14
6192,5.2,4100,0,6804,41.9,62
6270,6.6,4100,0,6804,39.8,15
6394,7.7,4100,0,6738,38.6,63
6472,10.3,4020,1.5,6737,36.5,16
6614,11.7,3825,9,6685,35,77
6692,14.4,3800,18.8,6644,31.7,12
6802,15.7,3800,22.1,6581,31,78
6879,17.1,3800,12.6,6543,29.7,13
6988,18.2,3800,11.6,6564,28.3,65
7066,20.6,3800,15.2,6472,26.3,1
7191,21.6,3800,17.1,6437,25.2,67
7269,23.1,3800,12.6,6411,24.2,2
7394,23.6,3800,9.8,6447,24,68
7471,23.8,3832,2,6369,23.6,3
