t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,0.2,0,0.5,0,47.1,61
13,0,0,0.5,0,46.6,15
13,0.1,0,0.5,0,46.9,62
13,0.2,0,0.5,0,46.9,16
13,0.4,0,0.5,0,46.5,186
13,0.3,0,0.5,0,46.9,2
13,0.3,0,0.5,0,47.2,2
13,0.2,0,0.5,0,46.9,65
13,0.2,0,0.5,0,46.9,0
13,0.5,0,0.5,0,47.1,66
13,0.2,0,0,0,46.5,1
13,0.2,0,0,0,46.9,67
13,0.2,0,0,0,47.1,2
13,0.1,0,0,0,47,68
13,0.1,0,0,0,47.1,1
13,0.5,0,0,0,46.9,69
13,0.1,0,0,0,47.1,4
13,0,0,0,0,47.3,69
13,0,0,0,0,46.4,4
13,0,0,0,0,46.4,62
13,0.3,4000,0,0,46.8,15
13,0.2,4000,0,0,47.5,207
13,0.2,4000,0,0,46.9,15
13,0.1,4000,0,0,46.4,5
13,0.3,4000,0,0,46.5,54
13,0.2,4000,0,0,47,7
13,0.3,4000,0,0,47.5,55
14,0.1,4000,0,0,47.3,8
14,0,4000,0,0,46.8,64
14,0,4000,0,0,46.9,17
14,0.3,4000,0,0,47.5,65
14,0.1,4000,0,0,47,0
14,0.1,4000,0,0,47.3,65
14,0.2,4000,0,0,47.1,1
14,0,4000,0,0,47,58
14,0.1,4000,0,0,46.9,12
14,0,4000,0,0,47.1,59
14,0.2,4000,0,0,47.1,13
14,0.4,4000,0,0,47,68
14,0.3,4000,0,0,46.8,4
14,0.2,4000,0,0,46.9,69
14,0.3,4000,0,0,47,4
14,0.2,4000,0,0,46.2,70
14,0.1,4000,0,0,46.8,5
14,0.1,4000,0,0,47.3,63
14,0.2,4000,0,0,47.2,16
14,0.3,4000,0,0,46.8,72
14,0,4000,0,0,47.1,7
14,0,4000,0,0,46.6,73
14,0.1,4000,0,0,47.2,8
244,0.1,4350,-0.1,0,46.9,203
322,0.1,4350,-0.1,0,46.9,11
398,0,4350,-0.3,0,46.7,1
509,0,4350,-0.5,0,47,67
587,0.1,4350,0.1,0,46.8,3
