t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
11,2.3,0,0,0,46.9,73
15,2.3,0,0,0,47,8
15,2.4,0,0,0,46.8,66
15,2.7,0,0,0,47.1,1
276,2.3,3300,0,0,46.6,210
354,2.6,3300,0,0,47.1,0
430,2.2,3300,0,0,47,8
541,2.4,3300,0,649,46.7,57
620,2.4,3300,0,2356,46.7,10
746,2.5,3300,0,3270,47,65
822,2.5,3300,0,3534,46.8,1
945,2.6,3300,0,3859,47.3,66
1024,2.4,3300,0,3968,46.5,1
1148,2.5,3300,0,4133,47,67
1226,2.4,3300,0,4264,47,2
1335,2.5,3300,0,4376,47.2,60
1412,2.4,3300,0,4446,47.1,13
1537,2.8,3300,0,4498,47.4,69
1630,2.5,3300,0,4548,47.5,4
1739,2.4,3300,0,4662,46.6,70
1817,2.4,3300,0,4702,46.4,5
1941,2.7,3300,0,4709,46.7,70
2018,2.3,3300,0,4788,47.4,5
2142,2.1,3300,0,4783,46.9,71
2220,2.5,3300,0,4856,46.4,6
2345,2.4,3300,0,4844,46.5,72
2422,2.4,3300,0,4911,47.1,7
2532,2.4,3300,0,4938,46.2,65
2610,2.6,3300,0,4956,46.8,0
2750,2.4,3300,0,4933,47,74
2828,2.5,3300,0,4995,46.9,9
2938,2.3,3300,0,4964,47.1,67
3016,2.2,3300,0,5024,46.2,2
3155,2.3,4100,0.1,5290,46.4,88
3234,2.5,4100,1.4,5479,47.2,5
3342,2.3,4100,0.8,5630,47.2,68
3420,2.7,4086,1.3,5817,46.6,3
3559,2.6,4098,1.8,5945,46.9,90
3637,2.4,4100,-1.5,6035,46.2,7
3744,2.6,4096,-1.1,6151,46.8,83
3822,2.5,4099,-0.4,6215,46.9,0
3947,2.5,4094,0.1,6362,47.2,66
4025,2.4,4100,-0.8,6353,46.9,1
4151,2.4,4096,-0.3,6422,46.8,74
4229,2.6,4087,0.9,6523,47,9
4338,2.3,4097,0,6501,47,62
4430,2.4,4099,-0.3,6593,46.8,15
4540,2.4,4097,-0.3,6568,46.8,63
4618,2.4,4090,0.3,6654,47,16
4758,2.5,4085,0.7,6685,46.8,77
4836,2.3,4100,-0.6,6702,47.1,12
4959,2.3,4100,-1.2,6724,46.7,77
5038,2.5,4084,0.7,6738,46.8,13
5161,2.4,4079,1.1,6684,47,78
5239,2.9,4064,2.2,6691,46,13
5364,3.2,4034,4.4,6759,46.2,79
5441,3.2,4060,1.9,6759,46.3,14
5550,3.3,4063,1,6699,45.9,80
5629,3.7,4049,1.7,6700,46.2,15
5752,3.2,4074,-0.4,6772,45.9,81
5831,4.3,4027,3.3,6775,44.7,16
5955,4.5,3991,5.7,6700,44.7,82
6034,4.8,4005,3.8,6758,44.5,17
6158,4.9,4019,2.4,6685,44.3,82
6235,5.3,4025,1.5,6683,44,0
6360,5.4,4013,1.8,6746,43.9,83
6436,5.5,4020,1.1,6741,44,1
6560,5.4,4025,0.5,6675,44,85
6639,5.5,4030,-0.1,6675,44,2
6762,5.6,4027,0.1,6740,43.4,86
6840,6.2,3980,4,6672,43.2,3
6949,6.1,3978,3.9,6723,43.4,87
7043,6.8,3977,3.5,6714,42.7,4
7150,7,3965,4.2,6638,42.4,88
7229,7.7,3966,3.6,6625,41.5,5
7355,7.9,3956,4.5,6612,41.6,89
7434,8.2,3969,2.7,6606,41.3,6
7561,8.1,3985,1.8,6662,41.2,90
7638,8.6,3988,1.1,6596,40.4,7
7762,9.1,3956,3.6,6654,40.5,74
7854,9.3,3965,2.6,6586,40,9
7964,9.6,3953,3.4,6644,39.7,74
8042,9.5,3985,0.7,6577,40.3,9
8150,9.3,4014,-1.8,6648,40.1,75
8244,9.5,4001,-0.7,6590,40,10
8352,9.3,3995,-0.3,6660,39.3,69
8430,9.5,3986,0.7,6663,40.1,4
8554,9.2,3992,0.1,6666,40.6,77
8631,9.2,4012,-1.3,6669,40.7,12
8754,8.9,4016,-1.9,6612,40.5,78
8832,8.9,4008,-0.9,6681,40.8,13
8956,8.6,4019,-1.6,6619,40.4,79
9034,8.8,4000,-0.1,6688,40.8,14
9159,8.8,3991,0.9,6625,40.8,80
9237,8.7,3992,0.4,6622,40.9,15
9347,8.9,3994,0.3,6684,40.5,74
9424,9.1,3986,1.1,6683,40,9
9549,9.3,3962,2.9,6677,40.5,82
9642,9,3999,-0.3,6671,40.6,17
9750,9,4011,-1.5,6675,40,83
9842,9,3993,0,6678,40.4,0
9950,9.1,3991,0.1,6680,40.3,84
10030,9.1,3994,-0.1,6678,40.4,1
10152,9,4001,-0.4,6616,39.9,85
10230,9.3,3984,0.8,6681,39.6,2
10370,9.3,3976,1.6,6615,40.2,86
10432,9.3,3987,0.5,6610,40.4,3
10556,9.5,3982,0.9,6607,39.9,87
10633,10,3955,3,6605,39.1,4
10758,10.2,3943,3.8,6660,39.1,88
10837,10.5,3949,2.9,6587,39.1,5
10961,10.4,3962,1.6,6645,39.1,89
11039,10.6,3981,-0.1,6580,38.7,6
11164,10.7,3979,0,6647,38.8,90
11242,10.1,4010,-2.4,6587,39.8,7
11351,10,4026,-3.8,6662,39.4,73
11430,9.6,4019,-2.5,6669,40.3,8
11552,9.3,4038,-4.2,6681,40.6,74
11630,9.2,4002,-0.7,6688,40.9,9
11754,9,4014,-1.7,6629,40.3,75
11833,8.8,4016,-1.6,6697,40.4,10
11957,9,4002,-0.4,6700,40.3,69
12036,8.9,3991,0.6,6634,40.6,4
12145,8.9,3986,0.8,6697,40.2,70
12222,8.8,4001,-0.3,6694,40.4,5
12362,9.1,3988,0.4,6696,40.8,78
12441,8.4,4040,-3.8,6699,40.7,13
12564,8.9,4011,-1.5,6703,40.4,79
12643,8.7,3991,0.5,6703,40.6,14
12751,9,3974,1.8,6634,40.3,73
12829,8.9,3986,0.8,6628,40.5,8
12953,8.8,4001,-0.5,6626,40.7,81
13031,9.4,3974,1.6,6625,40.4,16
13156,9.3,3961,2.6,6681,40.2,82
13233,9.6,3967,1.8,6610,39.8,17
13358,9.8,3959,2.5,6666,39.5,83
13435,10.2,3954,2.6,6660,39.5,0
13561,10,3962,1.8,6653,39.2,84
13639,10.6,3961,2,6650,39.3,1
13750,10.4,3960,1.7,6647,38.9,85
13843,10.5,3973,0.2,6644,39,2
13954,10.5,3987,-0.5,6581,39.3,79
14031,10.2,4006,-2.2,6648,39.2,14
14155,10.3,4001,-1.7,6653,39.3,87
14233,10.1,3991,-0.3,6657,39.8,4
14356,10.1,3992,-0.3,6593,39.5,87
14435,10,3998,-0.8,6659,39.4,5
14543,10.1,3994,-0.3,6596,39.8,81
14637,10.3,3975,1.2,6597,38.6,17
14762,10.5,3953,2.9,6593,38.7,89
14839,10.7,3957,2.2,6587,39,7
14964,10.7,3970,1.3,6583,38.4,91
15041,10.8,3977,0.3,6581,38.4,8
15165,10.8,3989,-0.4,6581,38.2,74
15242,10.9,3969,1.2,6581,38.7,9
15351,10.8,3985,-0.1,6584,38.8,75
15445,10.7,3995,-1.2,6584,39.1,10
15554,10.4,4018,-2.6,6591,39.1,76
15634,10.6,3990,-0.3,6599,39.2,11
15743,10.4,3984,0.2,6666,39.3,70
15836,9.7,4030,-3.3,6668,40,5
15960,9.7,4048,-4.9,6680,39.8,78
