t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
12,14,3972,-0.3,6583,32.9,2
16,14.1,3966,0.4,6645,33.3,86
16,14,0,0.6,6557,33.3,3
16,13.7,0,0.6,6061,32.8,210
16,13.3,0,0.6,5889,34.3,1
16,12.6,0,0.6,5673,35,8
16,11.6,0,0.6,5436,36.5,70
16,6.8,0,0.6,5285,41.6,5
16,4.4,0,0.6,5109,44.7,71
16,1.3,0,0,4919,46,6
16,0.7,0,0,4706,46.8,72
16,0.1,0,0,4578,47.3,7
16,0,0,0,4383,47,73
16,0.1,0,0,4305,47.8,8
16,0.1,0,0,4128,47,65
16,0,0,0,3965,47.3,1
16,0,0,0,3786,46.9,66
16,0,0,0,3719,47,1
16,0,0,0,3512,46.8,67
16,0.1,4000,0,3440,47.7,2
16,0,4000,0,4693,47,205
16,0,4000,0,5010,46.5,13
16,0,4000,0,5167,47.4,2
16,0,4000,0,5449,47.4,69
16,0,4000,0,5586,47,4
16,0,4000,0,5713,47.2,53
16,0,4000,0,5816,47,6
16,0.1,4000,0,5995,47,53
16,0,4000,0,6070,47.2,6
16,0,4000,0,6107,46.8,54
16,0.2,4000,0,6161,47.3,7
16,0,4000,0,6291,47.9,54
17,0,4000,0,6329,47.3,8
17,0,4000,0,6384,47,55
17,0.2,4000,0,6353,47.1,8
17,0,4000,0,6395,46.8,56
17,0.1,4000,0,6480,47,9
17,0,4000,0,6513,47.1,57
17,0,4000,0,6469,47.4,10
17,0,4000,0,6493,46.9,57
17,0,4000,0,6570,47.2,11
17,0,4000,0,6528,47.2,58
17,0.1,4000,0,6603,47.3,11
17,0,4000,0,6619,47.2,59
17,0.1,4000,0,6628,46.9,12
17,0.1,4000,0,6640,47,68
17,0,4000,0,6648,47.2,3
17,0,4000,0,6656,47.2,69
17,0.1,4000,0,6659,47.8,4
56,0,4000,0,6600,47.1,62
132,0,4099,0,6677,47.6,15
379,0,4116,0,6744,47.6,199
472,0,4115,0,6693,47.1,1
549,0.1,4112,0.4,6708,46.5,15
688,0.2,4089,1,6791,46.9,86
750,0.4,4099,0.9,6799,46.4,3
875,0.6,4087,1.6,6741,46,86
952,1.1,4057,3,6746,45.9,3
1076,1.2,4048,3.1,6811,45.4,87
1153,2.4,4031,5.8,6808,44.2,4
1279,2.7,4011,7,6730,44.3,88
1357,3.4,4009,5.9,6718,43.4,5
1464,3.6,3990,5.8,6764,43.3,89
1556,4.7,3995,5.8,6750,41.6,6
1678,5.1,3979,7.4,6659,42,90
1754,6.4,3948,8.7,6643,40.1,7
1876,7.2,3946,10.1,6613,39.4,74
1953,8.6,3935,10.1,6596,38,9
2076,9.2,3928,10.5,6573,37.1,74
2153,10.6,3912,9.7,6554,36.1,9
2278,11.1,3926,9.3,6534,35.4,75
2355,12.2,3921,7.5,6521,34.4,10
2478,12.6,3934,7.5,6510,34.7,76
2555,12.3,3969,1.2,6570,34.7,11
2664,12.7,3987,1.2,6513,34.6,77
2757,12.8,3980,1.1,6583,34,12
2866,12.7,3989,0.6,6530,34.3,71
2942,12.7,3997,0,6600,34.6,6
3066,12.7,4003,-0.2,6551,34.5,71
3144,12.4,4014,-1.3,6625,34.4,6
3268,12.7,4009,-0.5,6641,34.5,79
3345,12.5,4023,-0.3,6648,34.2,14
3485,12.5,4013,-0.7,6657,34.6,80
3547,12.4,4027,-0.6,6662,34.5,15
3670,12.5,4023,-0.1,6603,34.6,73
3746,12.6,4004,0.6,6671,34.1,8
3869,12.9,4005,1.7,6607,34.2,81
3948,13.1,3989,1.8,6672,33.7,16
4071,13.2,3996,2,6605,33.5,82
4149,12.9,4008,-0.4,6603,33.7,0
4257,13.2,4009,-0.2,6669,34.1,76
4351,13.6,3992,1.8,6605,33.4,12
4472,13.7,3987,2.1,6600,33.5,85
4549,13.8,3994,1,6597,32.3,2
4672,13.9,3976,1.2,6659,33.1,86
4748,14.1,3986,1.5,6590,32.6,4
4872,14.3,3969,1.8,6648,32.7,88
4949,15.7,3945,6,6578,30.5,5
5071,16.3,3900,9.3,6628,30.4,89
5148,17.3,3908,8.6,6555,29.6,6
5272,17.5,3900,7.9,6603,29.1,90
5348,18.1,3929,4.4,6533,28.7,7
5474,18.3,3926,4.4,6525,29.1,91
5551,18.3,3936,0.9,6521,28.6,8
5673,18.2,3954,0.4,6523,29.3,73
5750,17.9,3958,-1.6,6525,29.5,8
5872,17.5,3985,-2.8,6533,29.7,74
5950,16.8,3988,-4.2,6603,30.1,9
6076,16.7,4006,-4.2,6551,30,75
6152,16,4000,-4.3,6625,30.8,11
6275,15.9,4015,-4.1,6574,31.5,77
6351,15.9,3986,-1.4,6644,31.2,12
6477,15.4,4000,-1.4,6587,32.1,78
6555,15,4001,-3,6654,32,13
6665,15.1,4006,-2.1,6597,32.4,79
6757,14.7,3997,-2.3,6602,32.2,15
6866,14.7,4002,-1.5,6607,32.6,80
6958,14.9,3975,0.2,6609,31.6,16
7066,15.4,3962,3,6606,32.8,82
7144,14.7,3988,-0.9,6603,32.1,17
7269,14.9,3973,-0.9,6668,32.1,83
7346,14.8,3983,-0.5,6602,32.5,0
7470,14.6,3986,-1.1,6602,32,71
7532,15.1,3953,1.4,6599,31.7,7
7672,14.9,3952,1.4,6657,32.3,86
7748,16,3933,5,6653,31.2,3
7873,15.8,3918,4.7,6638,31.4,87
7950,16.7,3923,4.9,6629,30,4
8074,16.9,3901,5.6,6613,30,88
8151,17.5,3916,4.4,6605,29.3,5
8275,17.7,3902,4.3,6594,29.4,89
8350,17.2,3947,-0.3,6527,30.2,6
8473,17,3955,-2.3,6591,30,90
8551,16.4,3983,-3.7,6533,30.8,7
8688,16.2,3998,-4.7,6607,30.5,73
8750,15.2,4016,-6,6551,32,9
8874,15.2,4015,-5.1,6567,32.7,74
8952,13.9,4038,-6.8,6577,33.3,10
9077,13.7,4046,-6.9,6659,32.9,76
9154,13.7,4013,-1.7,6605,33,11
9277,14.1,3981,0.3,6675,32.8,77
9354,13.6,4005,-1.1,6610,33.4,12
9477,13.8,3986,-0.8,6680,33.5,78
9554,13.5,4000,-1,6678,33.6,14
9661,13.7,3995,-0.6,6615,33.7,73
9737,13.6,3982,-0.6,6681,33.4,8
9861,13.8,3983,0.6,6615,33,74
9954,13.7,3983,0.4,6612,33.3,10
10078,13.5,3987,-0.3,6607,33.8,82
10155,13.8,3985,0.3,6606,33.1,0
10278,13.9,3974,1.1,6600,33.3,84
10355,13.8,3965,0.4,6596,33.6,1
10478,13.6,3986,-0.4,6591,33.7,85
10556,14.5,3958,3.1,6589,32.8,2
10677,14.1,3962,2.7,6644,32.7,86
10753,14.8,3956,3,6573,31.7,4
10875,15.3,3939,4.9,6625,31.8,88
10952,15.9,3934,4.9,6555,31.3,5
11075,16,3930,5.2,6541,31.2,89
11152,16.6,3923,3.8,6533,30.4,7
11275,16.6,3941,3.3,6524,29.9,90
11352,16.2,3958,-0.7,6520,30.5,8
11477,16.4,3982,-1.6,6523,30.3,74
11554,16.5,3960,0.3,6587,30.6,9
11677,16.3,3986,-0.8,6527,30.7,75
11755,15.6,4000,-3.7,6596,31.7,11
11877,15.6,4003,-3.3,6609,31.6,77
11955,14.7,4033,-4.7,6619,32.8,12
12065,14.1,4044,-6.8,6638,32.8,78
12173,14.1,4038,-3.5,6650,32.4,13
12266,14.4,4002,-0.5,6662,33.1,79
12357,14.1,4002,-0.5,6668,33,15
12466,13.9,4018,-0.9,6606,33.4,81
12558,13.7,4009,-1.5,6672,33.2,16
12667,13.8,4014,-0.7,6612,32.3,82
12744,14.1,3987,0.9,6613,32.5,17
12868,14.2,3992,1.5,6609,33,83
12944,14.5,3981,1.5,6606,32.3,1
13069,14.7,3975,2.8,6663,31.9,85
