t_ms,H_cm,P,D_cms,RPM,RAW_cm,age_ms
9,0.3,0,-11.8,0,46.8,74
12,0.4,0,-11.8,0,46.5,9
12,0.4,0,-11.8,0,46.8,197
12,0.2,0,-11.8,0,46.6,2
12,0.1,0,-11.8,0,46.6,13
12,0.3,0,-11.8,0,46.8,76
12,0.4,0,-11.8,0,46.7,11
12,0.3,0,-11.8,0,46.8,69
12,0.3,0,-11.8,0,46.7,4
12,0.4,0,-11.8,0,46.7,60
12,0.1,0,-11.8,0,46.9,13
12,0.2,0,-11.8,0,46.9,61
12,0.3,0,-11.8,0,46.9,14
12,0.3,0,-11.8,0,46.7,61
12,0.3,0,-11.8,0,46.5,17
12,0.6,0,-11.8,0,46.5,62
12,0.3,0,-11.8,0,47,15
12,0.2,3400,-11.8,0,46.5,199
12,0.3,3400,-11.8,0,46.7,7
12,0.3,3400,-11.8,0,47,15
13,0.2,3400,-11.8,0,46.9,71
13,0.3,3400,-11.8,0,46.9,6
13,0.3,3400,-11.8,0,46.9,72
13,0.1,3400,-11.8,0,46.9,7
13,0.1,3400,-11.8,0,47.2,72
13,0.2,3400,-11.8,0,46.2,8
13,0.3,3400,-11.8,0,47.5,73
13,0.2,3400,-11.8,0,46.9,8
13,0.1,3400,-11.8,0,47,74
13,0.3,3400,-11.8,1775,46.7,9
13,0.1,3400,-11.8,3389,46.7,67
13,0.2,3400,-11.8,4013,46.7,2
13,0.4,3400,-11.8,4643,46.5,76
13,0.1,3400,-11.8,4827,46.2,11
13,0.2,3400,-11.8,5083,46.6,77
13,0.2,3400,-11.8,5220,46.8,12
13,0.7,3400,-11.8,5437,46.5,77
13,0.2,3400,-11.8,5478,46.8,13
13,0.1,3400,-11.8,5597,46.9,60
13,0.2,3400,-11.8,5720,46.5,13
13,0.3,3400,-11.8,5752,46.3,61
13,0.3,3400,-11.8,5804,46.1,14
13,0.3,3400,-11.8,5931,46.9,62
13,0.2,3400,-11.8,5970,46.8,15
13,0.1,3400,-11.8,6021,46.7,63
13,0.3,3400,-11.8,6054,46.6,16
13,0.3,3400,-11.8,6097,46.6,64
13,0.3,3400,-11.8,6121,46.9,17
13,0.3,3400,-11.8,6097,46.6,64
13,0.2,3400,-11.8,6118,46.7,0
13,0.2,3400,-11.8,6207,47.1,57
13,0.2,3400,-11.8,6225,46.7,11
13,0.5,3400,-11.8,6198,46.7,66
13,0.4,3400,-11.8,6280,46.4,1
13,0.3,3400,-11.8,6246,46.5,67
13,0.1,3400,-11.8,6261,47.2,2
13,0.1,3400,-11.8,6287,46.7,68
13,0.4,3400,-11.8,6299,46.5,3
13,0.3,3400,-11.8,6322,46.8,69
13,0.3,3400,-11.8,6396,46.6,4
13,0.4,3400,-11.8,6414,46.9,62
13,0.6,3400,-11.8,6361,46.6,15
13,0,3400,-11.8,6439,47,70
13,0.4,3400,-11.8,6382,47.2,6
13,0.3,3400,-11.8,6396,46.6,71
13,0.2,3400,-11.8,6466,46.8,6
13,0.1,3400,-11.8,6476,46.6,72
45,0.5,3340,0,6419,46.6,7
